phys	rec.rate	upper	lower
0.1692635	0	0	0
0.303199	87489.9949848073	127124.550396627	63040.9513050468
0.427247	0.00171065488927326	0.00244712303649326	0.00124902723812549
0.449356	0	0	0
0.4902845	0	0	0
0.529181	0.703586767378492	0.976537905695809	0.523596202318096
0.5620685	0.905612816286986	1.24548179864495	0.678454201943921
0.574927	28.4178540662291	38.9464997025133	21.3291124433265
0.6496765	0	0	0
0.7325105	1376.62475710312	1779.71485288366	1084.5121468269
0.740642	0.000774322921977359	0.00100115090786316	0.000610985311320483
0.7689675	4.96026543786866	6.34844259472213	3.9330862812893
0.797291	6.34170759648143	7.96826845837229	5.05552587719156
0.8027785	6.33400764857825	7.94472929728211	5.05500502710909
0.8446345	6.26974997568964	7.70741871696166	5.0114406049188
0.9143875	6.15827764047618	7.47334039856533	4.9316200280542
0.947767	0	0	0
0.9477775	25.9574642865064	31.55501228377	20.8994223864264
1.0578685	5.8437304580476	7.06501461451206	4.32750918449454
1.167962	0	0	0
1.217038	5.40815390500812	6.67353303991817	2.94178813993767
1.321893	5.16679470957845	6.48589018518834	2.316919389125
1.5052785	5.04573904403118	6.24486304032862	2.09624890076864
1.763249	5.38109467432843	6.50340070949938	3.90091524707806
1.8936375	5.67633309615477	7.27335758647938	4.60791160024736
1.938544	0.81829753322385	1.07790524046006	0.655236961687146
2.181024	0	0	0
2.3829535	0	0	0
2.399922	0.361938643444064	0.457961149200158	0.291597446926137
2.4132895	0.0369132796892733	0.0476201914301749	0.0294956824014149
2.43713	0	0	0
2.461816	0	0	0
2.4634065	0.000491845007061825	0.00063972688043947	0.000391852876339122
2.496506	119.750022973773	154.587530411497	93.2190642111198
2.542556	0	0	0
2.587796	2.55638500822807	3.21772326315698	1.93065648657526
2.6724375	3.38204655202444	4.27012463612481	2.52351167422086
2.820194	5.2453103989494	6.66962733956899	3.85106114613852
2.9688725	4.40995862421121	5.41009746574776	3.31591456434932
3.029701	5.48949368921235	6.59559365849633	3.98661592061752
3.044075	0	0	0
3.114997	3.99326822089801	4.67220755140039	2.9834763042853
3.179209	4.93085531288914	5.5949268163801	4.33048901078371
3.480691	4.78355365578001	5.70207641373077	4.00698985490473
3.875849	2.56774975452781	2.99138389062577	2.22540910694197
4.0066235	4.30165396659518	4.80861219567112	3.74721701273298
4.0567345	31.8627368493254	35.7362004940105	26.3756012638303
4.0864795	0	0	0
4.1064705	0	0	0
4.142391	2.50309063880874	2.87087835993605	1.91212175234213
4.176616	0.0678242512920743	0.0781784733926729	0.0491930915606851
4.21803	6.59861280026849	7.74097175530339	4.90794402692913
4.28018	0.385237023063414	0.453629337258575	0.282707462066793
4.344869	0	0	0
4.5002425	5.43488818023622	6.75998820867537	3.7218829256964
4.6698355	61.3613472579516	74.544708982265	44.5851275997668
4.726339	0	0	0
4.726392	0.000460125784777764	0.000548088606720551	0.000349699876436849
4.739771	0	0	0
4.7562	231.497831635614	283.749794442364	168.022505945939
4.7773225	0.204089040711811	0.25236721647857	0.148994493199785
4.8155375	0	0	0
4.835733	0	0	0
4.910671	37353.1389888179	45190.7028445543	27555.4187253266
5.1602475	0	0	0
5.3348945	1.06634912403125e-05	1.32312837232087e-05	8.68258581997819e-06
5.3349235	0	0	0
5.431662	3.26746988159307	3.87490632069129	2.69529568474731
5.5287075	209.468215971043	238.21657121043	167.328492609897
5.529047	0.000931823045677125	0.00105931814705293	0.000745623840369638
5.545845	0	0	0
5.5626435	0.00488675769258725	0.00558640487677162	0.00389430610055736
5.5660595	0	0	0
5.852355	2.1051341862844	2.74305654200776	1.44910518036298
6.1530075	0	0	0
6.1720635	0	0	0
6.1928365	3.21583849394513	3.99859579758519	2.2960183042232
6.2226215	0.995556412806606	1.23186586034587	0.726964217406932
6.252717	3.07440143540342	3.80387199264388	2.28665377423264
6.375623	3.3664300825748	4.22074483276317	2.44299103514618
6.5125335	2.02632363986308	2.52764383645376	1.55238418869804
6.5728655	1.35131309181358	1.65920041309012	1.10856714565981
6.60212	0	0	0
6.6048455	4.22061312203364	5.20048776667783	3.53984625240503
6.60574	0.0803371771136245	0.0985590173503937	0.0674627005270875
6.6525795	14.1272626510396	16.9712278130384	11.5829479836622
6.7131345	0	0	0
6.747425	0.750326476199239	0.901808359191692	0.612799199941437
6.81135	0	0	0
6.9127045	1.04986629599772	1.2598085932546	0.834646849763382
7.025498	0	0	0
7.110706	0.973829868068255	1.18529176793898	0.792894121924707
7.1922955	0	0	0
7.2742645	1.32013136049599	1.6350100112503	1.09666277338343
7.3073765	650.208701711986	815.009688088206	544.463614480669
7.310605	0.00123241378810489	0.00153985307203934	0.00102914946421548
7.3266615	0	0	0
7.409154	3.88588009009912	4.84023067649418	3.13076190760362
7.476315	0	0	0
7.4770195	0.000128086839930856	0.000152045305841748	0.000108438312813167
7.488306	0	0	0
7.4996235	0.204312994939382	0.241719212833266	0.173017133780469
7.499663	0.00183915348409085	0.00217584196352068	0.00155809573697048
7.4996715	0.337824366754708	0.399776574364384	0.286302554893099
7.504527	4.11929057273616	4.93929405192663	3.50687853389564
7.5093795	4.08184934733457	4.71820707504508	3.49243227799645
7.652267	3.45606193743882	4.27062417501496	2.73363076510061
7.7951675	0.000306695570383089	0.000402463269472235	0.000216045530045885
7.9319445	0	0	0
8.068744	0.00083832757040702	0.00104435494428689	0.000551643010802063
8.0819405	3.17952381753326	3.96826861915238	2.10697258507069
8.118753	0.332842686371289	0.419116447735311	0.193889467741299
8.142417	0	0	0
8.162977	0	0	0
8.2227305	0.726600475425192	0.909875815907089	0.460588331454133
8.330437	0	0	0
8.477019	24260.9234302506	30221.5689356581	19192.5016861958
8.5551815	0.00101832789412998	0.00130270221358775	0.000808839449999393
8.646962	4779.64072910724	6468.14432631655	3796.70476954307
8.7387305	0	0	0
8.7504275	0.168855238551978	0.23509513068457	0.13578899050038
8.8137045	0	0	0
8.865359	0.000303818632086969	0.000432840895081026	0.000244474090036933
8.865408	0.00234666893339175	0.0033841917928692	0.00188814148657044
8.9242505	7593.43836404795	10907.3125457994	6035.74490358718
8.9830725	0	0	0
9.2876365	1.80675485518103	2.6934952384135	1.31503598620434
9.6194015	0.974685159710768	1.70345356693517	0.427496665636898
9.693159	0.0458207379423066	0.0826124346778296	0.0171780389891313
10.8202695	0	0.202105084815783	0
11.921968	0	0.00968987259260397	0
12.303561	0.0523444292100398	0.153784586976278	0
12.6728435	0.0291022906485325	0.0529577933805924	0
12.693711	0.0417610235866311	0.0764580098590362	0
12.7697265	0	0.0122154670335622	0
12.9040685	0	0.214272500293585	0
13.105048	0.207337267260703	0.35596311913591	0.0135993820602449
13.565529	0.347833857138436	0.531861205157122	0.15524799488381
14.0771765	0.334952918221896	0.452263690720613	0.229582653783022
14.4950655	0	0	0
14.90827	0.694432382136519	0.873238126394587	0.529710163240341
15.18315	0.968594227022504	1.32385968473495	0.715743549060871
15.2809765	0.000443346225872638	0.000598849993156981	0.000323832061411002
15.2810655	0.000567695253809861	0.000770110116250968	0.000414415616296531
15.281234	0	0	0
15.2910255	0.250660767099226	0.352419609530407	0.181923263874983
15.359942	0.834637323818614	1.20681350320112	0.590722341172236
15.419605	39.0057449837024	54.5327930355351	27.6756251966684
15.42004	0	0	0
15.420122	0.000741309579246196	0.00103497797590867	0.000525949439562815
15.462135	0	0	0
15.593718	2.95923447261503	4.05566830904363	2.03707359564976
15.683379	0	0	0
15.684965	0.0432763769181854	0.0624541460157645	0.0302702449324529
15.6865615	0.000292155880269681	0.000418250090806929	0.000205625945077393
15.686587	0	0	0
15.9038975	1.22960269463086	1.72582837848839	0.819645336183076
16.1241585	0.0317071926456084	0.0453851853527376	0.0223822588417857
16.127744	0	0	0
16.128377	0.00155082612810701	0.00221752209147951	0.00109927188481153
16.2806805	91377.2670336327	130896.498758169	64547.5109091798
16.4535605	0.0638926470291523	0.0915031152630219	0.0464401770483156
16.8312785	0.757970815263171	1.12382181389617	0.520520324091576
17.188452	0.00211180860535409	0.00299541662941291	0.000847742566695876
17.8030855	0	0	0
18.4310755	0	0	0
18.4618315	0.0117892748462582	0.0158664425721885	0.00495822636378663
18.549785	0	0	0
18.6203755	5.72443170240734e-06	7.36878094382048e-06	2.995526797923e-06
18.738945	0	0	0
18.911655	0.464229028908648	0.576624014334627	0.305568701498273
19.0207175	0	0	0
19.4299395	5.4766517600232	6.490075867012	4.22972955857941
19.9606345	0.57159947087589	0.659085129956975	0.481104673055464
20.1860375	0.768007328654282	0.907048285802732	0.671589373340125
20.322209	0	0	0
20.4093755	0.000112356482137043	0.000134456140706872	9.80022505113368e-05
20.4831365	2.19026059770746	2.64171231817535	1.89932006532763
20.853606	2.24647199388233	2.72490799816098	1.82585914967228
21.206136	2.27663883668361	2.73472910782876	1.84115775960814
21.437611	2.14483792295198	2.50647433349908	1.78433162436533
21.622837	0.261808883390833	0.293415745427636	0.219929521667513
21.6324445	0	0	0
21.634341	0.02381130160083	0.0266147949396779	0.0200328144252896
21.7205065	0	0	0
21.898667	0	0	0
21.9925245	4.4842302500949e-05	4.98694609784882e-05	3.90487846788716e-05
21.992536	0.000148570761570012	0.00016521105576796	0.000129360078768611
22.0968975	0	0	0
22.216001	0.797260545284837	0.90068168907524	0.702952505874488
22.276291	0	0	0
22.3513395	0.379456047081724	0.42576673294425	0.330256850002087
22.387862	0.198822496180307	0.223006220782556	0.171478787096562
22.4762935	10.3356501753848	11.6386549176702	8.71713922966683
22.5776095	0	0	0
22.6988015	0.373639527416041	0.422544195990902	0.313771418426802
23.061507	3.5700886747444	4.10632165064209	2.87951965340376
23.360346	0	0	0
23.453313	0.30124686882686	0.357085978389246	0.228404560559052
23.5089205	0	0	0
23.6514855	0	0	0
23.7942335	0.00797756721468689	0.00977907566204056	0.00573253958171532
23.8244115	0.63003245333697	0.776776509674283	0.451115192075887
23.9266265	2.15283624684262	2.67698657159766	1.55721790194929
24.07226	3.12710807946104	3.94386701993928	2.27392819146891
24.146566	0.655235394164654	0.827151101919629	0.484401001789865
24.1512165	0	0	0
