Marker	Chr	cM
TP72511	1	NA
TP58635	1	NA
TP111737	1	NA
TP116405	1	NA
TP34632	1	NA
TP75786	1	NA
TP44017	1	NA
TP18261	1	NA
TP59728	1	NA
TP49833	1	NA
TP26510	1	NA
TP34939	1	NA
TP110933	1	NA
TP122215	1	NA
TP122214	1	NA
TP5489	1	NA
TP52864	1	4.082
TP65461	1	NA
TP117010	1	2.767
TP40349	1	NA
TP71603	1	NA
TP33854	1	NA
TP16393	1	7.111
TP19030	1	8.399
TP1086	1	NA
TP45249	1	NA
TP111562	1	11.462
TP42401	1	NA
TP32260	1	12.46
TP16023	1	NA
TP19473	1	10.105
TP49957	1	13.416
TP19029	1	NA
TP50291	1	18.546
TP53511	1	14.754
TP92321	1	15.539
TP15824	1	NA
TP76853	1	16.474
TP36421	1	NA
TP64549	1	NA
TP54684	1	NA
TP104234	1	17.463
TP121263	1	NA
TP119652	1	NA
TP68544	1	30.067
TP41720	1	24.118
TP123831	1	NA
TP14536	1	NA
TP54763	1	NA
TP43313	1	NA
TP52985	1	NA
TP115337	1	36.395
TP40830	1	NA
TP67194	1	26.759
TP123169	1	NA
TP51905	1	NA
TP96369	1	NA
TP92824	1	NA
X423	1	NA
TP117270	1	NA
TP44040	1	39.001
TP8184	1	NA
TP47125	1	33.839
TP1243	1	NA
TP87360	1	NA
TP76354	1	NA
TP65243	1	NA
TP99789	1	NA
TP116079	1	NA
TP47417	1	NA
TP77611	1	NA
TP9765	1	NA
X499	1	41.526
TP12266	1	NA
TP104567	1	NA
TP98442	1	NA
TP5675	1	NA
TP99150	1	NA
TP66594	1	NA
TP67902	1	43.268
TP58938	1	NA
TP32968	1	NA
TP28986	1	NA
TP83997	1	NA
TP26125	1	NA
TP71851	1	NA
TP6171	1	NA
TP105521	1	NA
TP16994	1	NA
TP46239	1	NA
TP69100	1	NA
TP33076	1	NA
TP101391	1	NA
TP95562	1	NA
TP117169	1	NA
TP54832	1	NA
TP84421	1	42.62
TP38836	1	NA
TP16579	1	NA
TP98960	1	NA
TP47527	1	NA
TP99522	1	52.362
TP113822	1	NA
TP30470	1	NA
TP16508	1	NA
TP59711	1	44.907
TP44244	1	NA
TP36709	1	NA
TP72267	1	46.561
TP90011	1	NA
TP22521	1	NA
TP22631	1	NA
TP40406	1	NA
TP26887	1	NA
TP96895	1	NA
TP113785	1	49.75
TP39479	1	NA
TP33960	1	NA
TP57536	1	51.748
TP53240	1	NA
TP5562	1	NA
TP23749	1	53.066
TP45753	1	NA
TP96279	1	56.204
TP112327	1	54.528
TP45261	1	NA
TP55483	1	59.872
TP17357	1	58.16
TP97946	1	NA
TP73420	1	61.811
TP34835	1	NA
TP69148	1	60.794
TP110557	1	NA
TP67798	1	59.122
TP62070	1	NA
TP104441	1	63.156
TP30205	1	NA
TP72441	1	65.468
TP48453	1	NA
TP35472	1	NA
TP85396	1	67.672
TP90572	1	NA
TP75520	1	69.341
TP118984	1	NA
X252	1	71.461
TP115515	1	NA
TP8376	1	71.068
TP121461	1	NA
TP86305	1	NA
TP112422	1	NA
TP20436	1	NA
TP59766	1	NA
TP79460	1	73.946
TP95917	1	NA
TP100622	1	75.133
TP68033	1	76.524
TP97723	1	NA
TP78305	1	78.217
X67	1	77.871
TP123420	1	NA
TP24115	1	79.583
TP66436	1	NA
TP91973	1	NA
TP79090	1	NA
TP28602	1	NA
TP23614	1	NA
TP66797	1	NA
TP59873	1	84.704
TP56219	1	NA
TP78848	1	86.228
TP33857	1	NA
TP34713	1	88.56
TP96960	1	NA
TP77835	1	NA
TP93973	1	NA
TP108942	1	91.467
TP77515	1	NA
TP48234	1	NA
TP51161	1	93.17
TP121283	1	NA
TP62577	1	NA
TP54646	1	94.459
TP98902	1	NA
TP91615	1	96.194
TP33358	1	99.165
TP75939	1	NA
TP7244	1	100.557
TP59780	1	106.045
TP68127	2	NA
TP92805	2	NA
TP77021	2	NA
TP72359	2	NA
TP114462	2	NA
TP17261	2	NA
TP98801	2	NA
TP110209	2	NA
X237	2	NA
TP44016	2	NA
TP57166	2	NA
TP47253	2	NA
TP93620	2	NA
TP13305	2	NA
TP45740	2	7.211
X646	2	17.394
TP89402	2	22.712
TP86418	2	28.207
TP83625	2	33.892
TP64079	2	NA
TP14446	2	35.689
TP81076	2	40.509
TP34323	2	38.916
TP66426	2	37.216
X454	2	46.075
TP1828	2	44.923
TP58483	2	50.377
TP84768	2	NA
TP71886	2	NA
TP54190	2	NA
TP30341	2	NA
TP114770	2	NA
TP70614	2	NA
TP7780	2	NA
TP89431	2	73.345
TP101376	2	NA
TP8414	2	NA
TP91518	2	NA
TP24400	2	NA
TP21022	2	NA
TP11051	2	NA
TP105272	2	NA
TP88148	2	80.833
TP51551	2	NA
X151	2	NA
TP16922	2	NA
TP55754	2	NA
TP8837	2	NA
X379	2	NA
TP51915	2	NA
TP65750	3	106.927
TP59249	3	NA
TP58529	3	NA
TP38386	3	NA
TP40690	3	NA
TP110956	3	NA
TP43225	3	86.613
TP95904	3	NA
TP36242	3	82.988
TP112218	3	NA
TP109378	3	NA
TP119270	3	NA
TP22055	3	NA
TP25158	3	NA
TP20376	3	NA
TP27556	3	NA
TP27881	3	85.184
TP48989	3	NA
TP21848	3	NA
TP107185	3	77.357
TP7063	3	NA
TP23294	3	77.866
TP99704	3	NA
TP78227	3	79.244
TP82929	3	78.87
TP6717	3	NA
TP43327	3	76.074
TP74578	3	NA
X346	3	75.672
TP30900	3	NA
TP28392	3	74.598
TP116516	3	74.368
TP93097	3	NA
TP10791	3	73.988
TP81558	3	NA
TP109373	3	72.941
TP20665	3	71.205
TP5353	3	NA
TP121442	3	72.357
TP81524	3	NA
TP5247	3	73.176
TP91574	3	72.06
