Marker	Chr	cM
altPDK30s826511_5747_4344	LG1	0
altPDK30s826511_5747_4344	LG1	0
altPDK30s826511_5747_4381	LG1	0
altPDK30s922041_9194_5682	LG1	0
altPDK30s997901_14257_1077	LG1	0
refPDK30s864551_818_461	LG1	0
altPDK30s807941_19855_4078	LG1	1.992
altPDK30s807941_19855_4078	LG1	1.992
refPDK30s1038011_20235_5481	LG1	1.992
refPDK30s730761_52877_4952	LG1	1.992
refPDK30s730761_52877_4961	LG1	1.992
refPDK30s795501_39457_7090	LG1	2.807
refPDK30s751671_14865_7026	LG1	2.807
refPDK30s751671_14865_7027	LG1	2.807
refPDK30s711791_19973_19013	LG1	2.807
altPDK30s795501_39457_6853	LG1	2.807
refPDK30s795501_39457_7090	LG1	2.807
refPDK30s1005311_7751_2007	LG1	7.275
refPDK30s877171_13149_5871	LG1	7.275
refPDK30s1005311_7751_2007	LG1	7.275
altPDK30s1107561_3304_203	LG1	7.624
altPDK30s1107561_3304_198	LG1	7.624
altPDK30s1107561_3304_203	LG1	7.624
altPDK30s1107561_3304_403	LG1	7.624
altPDK30s1107561_3304_422	LG1	7.624
altPDK30s1107561_3304_426	LG1	7.624
altPDK30s1107561_3304_432	LG1	7.624
refPDK30s1060481_6814_3201	LG1	10.605
refPDK30s681911_41045_9109	LG1	10.605
refPDK30s1060481_6814_3201	LG1	10.605
refPDK30s681911_41045_9100	LG1	10.605
refPDK30s681911_41045_9149	LG1	10.605
altPDK30s874171_21840_6696	LG1	10.605
malPDK30s922041_9194_4928	LG1	11.245
malPDK30s711791_19973_19046	LG1	11.245
malPDK30s658491_5976_2580	LG1	11.245
malPDK30s658491_5976_2602	LG1	11.245
malPDK30s922041_9194_4928	LG1	11.245
malPDK30s792141_18671_16080	LG1	11.245
malPDK30s922041_9194_5463	LG1	11.245
malPDK30s667311_8040_1175	LG1	11.245
malPDK30s667311_8040_1187	LG1	11.245
malPDK30s826511_5747_4571	LG1	11.245
malPDK30s922041_9194_4873	LG1	11.245
malPDK30s997901_14257_1045	LG1	11.245
refPDK30s1054411_31468_4997	LG1	11.956
altPDK30s1186431_845_434	LG1	11.956
refPDK30s1054411_31468_4997	LG1	11.956
refPDK30s1186431_845_211	LG1	11.956
altPDK30s874171_21840_6696	LG1	12.08
refPDK30s681911_41045_9109	LG1	12.08
refPDK30s1060481_6814_3201	LG1	12.08
refPDK30s681911_41045_9100	LG1	12.08
refPDK30s681911_41045_9149	LG1	12.08
altPDK30s874171_21840_6696	LG1	12.08
malPDK30s812061_6557_5655	LG1	12.661
malPDK30s812061_6557_5303	LG1	12.661
malPDK30s812061_6557_5655	LG1	12.661
malPDK30s667311_8040_1175	LG1	12.748
malPDK30s711791_19973_19046	LG1	12.748
malPDK30s658491_5976_2580	LG1	12.748
malPDK30s658491_5976_2602	LG1	12.748
malPDK30s922041_9194_4928	LG1	12.748
malPDK30s792141_18671_16080	LG1	12.748
malPDK30s922041_9194_5463	LG1	12.748
malPDK30s667311_8040_1175	LG1	12.748
malPDK30s667311_8040_1187	LG1	12.748
malPDK30s826511_5747_4571	LG1	12.748
malPDK30s922041_9194_4873	LG1	12.748
malPDK30s997901_14257_1045	LG1	12.748
malPDK30s1013791_6025_378	LG1	13.691
malPDK30s1013791_6025_133	LG1	13.691
malPDK30s1013791_6025_378	LG1	13.691
hetPDK30s864551_818_114	LG1	14.197
hetPDK30s864551_818_114	LG1	14.197
hetPDK30s864551_818_175	LG1	14.197
hetPDK30s826511_5747_1716	LG1	14.827
hetPDK30s826511_5747_1721	LG1	14.827
hetPDK30s826511_5747_1716	LG1	14.827
malPDK30s658491_5976_2602	LG1	14.878
malPDK30s711791_19973_19046	LG1	14.878
malPDK30s658491_5976_2580	LG1	14.878
malPDK30s658491_5976_2602	LG1	14.878
malPDK30s922041_9194_4928	LG1	14.878
malPDK30s792141_18671_16080	LG1	14.878
malPDK30s922041_9194_5463	LG1	14.878
malPDK30s667311_8040_1175	LG1	14.878
malPDK30s667311_8040_1187	LG1	14.878
malPDK30s826511_5747_4571	LG1	14.878
malPDK30s922041_9194_4873	LG1	14.878
malPDK30s997901_14257_1045	LG1	14.878
malPDK30s877171_13149_5903	LG1	17.799
malPDK30s779831_24614_22953	LG1	17.799
malPDK30s779831_24614_23204	LG1	17.799
malPDK30s877171_13149_5903	LG1	17.799
malPDK30s748791_15673_9096	LG1	19.147
malPDK30s748791_15673_9090	LG1	19.147
malPDK30s748791_15673_9096	LG1	19.147
malPDK30s748791_15673_9349	LG1	19.147
refPDK30s1114081_34013_6172	LG1	20.111
refPDK30s1114081_34013_6172	LG1	20.111
refPDK30s1114081_34013_6173	LG1	20.111
altPDK30s1044941_852_505	LG1	22.492
altPDK30s1044941_852_505	LG1	22.492
refPDK30s1044941_852_229	LG1	22.492
malPDK30s916721_34310_31787	LG1	22.526
malPDK30s906831_25358_3892	LG1	22.526
malPDK30s906831_25358_3953	LG1	22.526
malPDK30s1054411_31468_17758	LG1	22.526
malPDK30s1054411_31468_17766	LG1	22.526
malPDK30s895701_55536_38778	LG1	22.526
malPDK30s895701_55536_38784	LG1	22.526
malPDK30s895701_55536_38785	LG1	22.526
malPDK30s895701_55536_38839	LG1	22.526
malPDK30s916721_34310_2839	LG1	22.526
malPDK30s916721_34310_2846	LG1	22.526
malPDK30s916721_34310_3180	LG1	22.526
malPDK30s916721_34310_31787	LG1	22.526
malPDK30s916721_34310_31818	LG1	22.526
malPDK30s916721_34310_31832	LG1	22.526
malPDK30s916721_34310_28171	LG1	22.526
malPDK30s1095901_13122_3361	LG1	22.526
malPDK30s916721_34310_31818	LG1	22.526
malPDK30s906831_25358_3892	LG1	22.526
malPDK30s906831_25358_3953	LG1	22.526
malPDK30s1054411_31468_17758	LG1	22.526
malPDK30s1054411_31468_17766	LG1	22.526
malPDK30s895701_55536_38778	LG1	22.526
malPDK30s895701_55536_38784	LG1	22.526
malPDK30s895701_55536_38785	LG1	22.526
malPDK30s895701_55536_38839	LG1	22.526
malPDK30s916721_34310_2839	LG1	22.526
malPDK30s916721_34310_2846	LG1	22.526
malPDK30s916721_34310_3180	LG1	22.526
malPDK30s916721_34310_31787	LG1	22.526
malPDK30s916721_34310_31818	LG1	22.526
malPDK30s916721_34310_31832	LG1	22.526
malPDK30s916721_34310_28171	LG1	22.526
malPDK30s1095901_13122_3361	LG1	22.526
malPDK30s1095901_13122_3361	LG1	23.015
malPDK30s906831_25358_3892	LG1	23.015
malPDK30s906831_25358_3953	LG1	23.015
malPDK30s1054411_31468_17758	LG1	23.015
malPDK30s1054411_31468_17766	LG1	23.015
malPDK30s895701_55536_38778	LG1	23.015
malPDK30s895701_55536_38784	LG1	23.015
malPDK30s895701_55536_38785	LG1	23.015
malPDK30s895701_55536_38839	LG1	23.015
malPDK30s916721_34310_2839	LG1	23.015
malPDK30s916721_34310_2846	LG1	23.015
malPDK30s916721_34310_3180	LG1	23.015
malPDK30s916721_34310_31787	LG1	23.015
malPDK30s916721_34310_31818	LG1	23.015
malPDK30s916721_34310_31832	LG1	23.015
malPDK30s916721_34310_28171	LG1	23.015
malPDK30s1095901_13122_3361	LG1	23.015
malPDK30s874171_21840_3693	LG1	23.142
malPDK30s874171_21840_3693	LG1	23.142
malPDK30s874171_21840_3935	LG1	23.142
malPDK30s895701_55536_51913	LG1	24.184
malPDK30s895701_55536_51637	LG1	24.184
malPDK30s895701_55536_51913	LG1	24.184
altPDK30s1064331_1320_303	LG1	24.185
altPDK30s1064331_1320_303	LG1	24.185
refPDK30s679991_41585_1168	LG1	24.185
refPDK30s679991_41585_1169	LG1	24.185
refPDK30s679991_41585_831	LG1	24.185
refPDK30s679991_41585_832	LG1	24.185
malPDK30s745731_17524_14374	LG1	25.468
malPDK30s745731_17524_14374	LG1	25.468
malPDK30s745731_17524_14408	LG1	25.468
altPDK30s872941_8951_4901	LG1	26.169
altPDK30s872941_8951_4901	LG1	26.169
refPDK30s767931_17340_7433	LG1	26.169
malPDK30s828021_8660_3691	LG1	26.547
malPDK30s6550985_57838_17737	LG1	26.547
malPDK30s828021_8660_3691	LG1	26.547
hetPDK30s952961_34781_17518	LG1	27.099
hetPDK30s952961_34781_17518	LG1	27.099
hetPDK30s952961_34781_17753	LG1	27.099
hetPDK30s824891_2064_1369	LG1	28.459
hetPDK30s824891_2064_1369	LG1	28.459
hetPDK30s824891_2064_1411	LG1	28.459
hetPDK30s925761_17569_14585	LG1	29.14
hetPDK30s719111_26537_25300	LG1	29.14
hetPDK30s925761_17569_14559	LG1	29.14
hetPDK30s925761_17569_14585	LG1	29.14
altPDK30s707611_6691_3503	LG1	30.219
refPDK30s804471_9206_4584	LG1	30.219
altPDK30s707611_6691_3503	LG1	30.219
altPDK30s707611_6691_3797	LG1	30.219
malPDK30s1013491_47744_4881	LG1	30.232
malPDK30s1013491_47744_4881	LG1	30.232
malPDK30s1083491_53368_51689	LG1	30.232
malPDK30s719111_26537_25291	LG1	30.232
malPDK30s1114081_34013_6319	LG1	30.737
malPDK30s898721_17339_10773	LG1	30.737
