Marker	Chr	cM
all_73744	1	0
all_75568	1	0
all_136767	1	0
all_137219	1	0
all_105298	1	1.7
all_160224	1	3.9
all_110434	1	3.9
all_125454	1	7.2
all_7288	1	7.2
all_27761	1	8.3
all_83474	1	9.4
all_56187	1	11.6
all_73665	1	11.6
all_66872	1	11.6
all_154775	1	14.9
all_73971	1	14.9
all_102164	1	14.9
all_130319	1	17.1
all_211254	1	18.8
all_27308	1	21
all_73036	1	21
all_60210	1	21
all_188913	1	21.5
all_113470	1	23.7
all_29474	1	25.9
all_166176	1	25.9
all_65343	1	27
all_116320	1	29.1
all_102182	1	29.8
all_26385	1	29.8
all_153427	1	30.9
all_73339	1	33.1
all_100284	1	33.6
all_2015	1	34.2
all_23705	1	34.2
all_55492	1	39.8
all_113498	1	40.3
all_49656	1	40.9
all_29748	1	40.9
all_104397	1	40.9
all_4576	1	40.9
all_79995	1	40.9
all_76033	1	40.9
all_76702	1	42.6
all_56730	1	44.8
all_107421	1	44.8
all_191091	1	44.8
all_13686	1	46.5
all_13686	1	46.5
all_54965	1	47.6
all_54965	1	47.6
all_92462	1	48.7
all_92462	1	48.7
all_92175	1	48.7
all_122320	1	49.8
all_187190	1	49.8
all_8469	1	50.4
all_160122	1	50.4
all_112225	1	50.4
all_101628	1	52.1
all_56727	1	52.1
all_116225	1	54.3
all_22403	1	54.8
all_89083	1	56.5
all_107218	1	57
all_8822	1	57
all_183244	1	58.7
all_23688	1	58.7
all_58311	1	58.7
all_91196	1	59.2
all_67312	1	59.7
all_911	1	60.8
all_166242	1	60.8
all_117122	1	60.8
all_194638	1	60.8
all_61903	1	60.8
all_71744	1	60.8
all_911	1	60.8
all_20789	1	61.3
all_59000	1	63.4
all_12155	1	65.2
all_63769	1	66
all_81269	1	66
all_60515	1	66
all_137651	1	66
all_15640	1	68.2
all_87079	1	68.2
all_9588	1	68.2
all_18302	1	68.2
all_183221	1	68.2
all_10602	1	68.2
all_16412	1	68.2
all_125202	1	68.8
all_47489	1	68.8
all_55786	1	68.8
all_186253	1	68.8
all_47489	1	68.8
all_189976	1	68.8
all_130468	1	68.8
all_10602	1	69.4
all_15640	1	69.9
all_16342	1	72.7
all_13049	1	72.7
all_97446	1	72.7
all_59937	1	72.7
all_66710	1	72.7
all_61642	1	72.7
all_126325	1	73.3
all_13222	1	73.3
all_87142	1	73.3
all_100797	1	73.3
all_57169	1	74.4
all_193261	1	74.4
all_128581	1	75
all_65986	1	75
all_116820	1	75
all_140342	1	77.8
all_17344	1	77.8
all_1316	1	77.8
all_61759	1	77.8
all_20730	1	77.8
all_79281	1	77.8
all_200907	1	78.4
all_209424	1	78.4
all_4848	1	78.4
all_133550	1	79
all_17788	1	79
all_94756	1	79
all_131421	1	79.6
all_52540	1	79.6
all_71492	1	80.2
all_73137	1	80.2
all_135758	1	80.2
all_110909	1	83
all_12151	1	85.2
all_189634	1	85.2
all_77469	1	85.2
all_87928	1	86.3
all_183706	1	86.3
all_8852	1	86.3
all_22255	1	86.3
all_71272	1	88.5
all_22561	1	88.5
all_46608	1	88.5
all_54380	1	88.5
all_63473	1	88.5
all_157518	1	88.5
all_188978	1	88.5
all_64316	1	88.5
all_157677	1	88.5
all_191792	1	88.5
all_49457	1	88.5
all_45788	1	90.2
all_189855	1	90.2
all_183956	1	90.2
all_22625	1	90.2
all_62003	1	91.8
all_10123	1	92.9
all_67158	1	92.9
all_60580	1	93.5
all_60580	1	93.5
all_54208	1	95.2
all_91202	1	97.4
all_5186	1	98.8
all_120368	1	100.2
all_208117	1	100.2
all_121960	1	100.2
all_53778	1	100.2
all_116095	1	100.7
all_116304	1	104.6
all_116023	1	105.7
all_60574	1	106.8
all_65897	1	106.8
all_61773	1	106.8
all_19518	1	106.8
all_12364	1	107.3
all_14303	1	108.4
all_99339	1	108.4
all_114377	1	108.4
all_153464	1	108.5
all_209515	1	109.6
all_1534	1	110.1
all_184158	1	111.8
all_80100	1	113.5
all_89697	1	113.5
all_181793	1	114
all_21134	1	114.6
all_84467	1	117.8
all_71818	1	131.5
all_113020	1	132.7
all_13063	1	137.2
all_110170	1	139.3
all_87271	2	0
all_54403	2	10
all_184524	2	10
all_94125	2	11.1
all_60365	2	15
all_116216	2	18.9
all_8229	2	20
all_54076	2	21.7
all_66876	2	24.5
all_15833	2	24.5
all_123022	2	26.2
all_67904	2	26.2
all_1758	2	26.2
all_183234	2	33.7
all_84949	2	37.4
all_17856	2	37.4
all_164154	2	37.4
all_10220	2	37.4
all_7135	2	40.2
all_108826	2	42.4
all_133606	2	42.4
all_187599	2	45.2
all_141321	2	45.2
all_16141	2	45.8
all_90075	2	45.8
all_107985	2	45.8
all_13768	2	45.8
all_32475	2	45.8
all_181575	2	46.9
all_56891	2	48.6
all_156220	2	48.6
all_64000	2	48.6
all_109216	2	48.6
all_99997	2	49.2
all_140835	2	49.2
all_153100	2	49.2
all_15299	2	49.2
all_58	2	50.4
all_17615	2	54.3
all_203809	2	58.3
all_71553	2	59.4
all_18628	2	59.4
all_164321	2	60
all_184987	2	60.5
all_54808	2	67.2
all_3	2	67.2
all_27434	2	67.7
all_190833	2	68.3
all_92834	2	69.4
all_57684	2	69.4
all_114984	2	69.4
all_115451	2	69.4
all_58221	2	69.4
all_55792	2	72.7
all_7359	2	76
all_23664	2	76
all_58610	2	76
all_104292	2	78.8
all_31545	2	78.8
all_2237	2	81.5
all_59796	2	81.5
all_190262	2	81.5
all_169625	2	82.1
all_123619	2	82.1
all_90738	2	82.1
all_9553	2	82.1
all_22031	2	83.2
all_92524	2	83.2
all_190628	2	84.3
all_92473	2	84.8
all_92473	2	84.8
all_190628	2	84.8
all_114596	2	85.4
all_54500	2	85.4
all_99425	2	85.4
all_1280	2	87.6
all_56983	2	87.6
all_2170	2	87.6
all_187469	2	87.6
all_187820	2	90.4
all_7971	2	91.5
all_34868	2	92
all_158616	2	93.1
all_86159	2	93.6
all_107664	2	93.6
all_11157	2	94.7
all_12485	2	97.5
all_578	2	99.2
all_82473	2	99.7
all_59862	2	99.7
all_152246	2	100.3
all_106626	2	100.3
all_70739	2	100.3
all_23818	2	101.4
all_109851	2	101.4
all_44459	2	102
all_205530	2	102
all_156160	2	102
all_19174	2	102
all_16564	2	102
all_92936	2	102
all_190278	2	103.7
all_16797	2	103.7
all_31248	2	104.3
all_116759	2	104.3
all_153592	2	104.3
all_205031	2	104.3
all_181713	2	105.4
all_86570	2	105.4
all_134928	2	107.1
all_213274	2	107.1
all_4625	2	107.1
all_70318	2	108.8
all_73641	2	108.8
all_63974	2	108.8
all_79064	2	108.8
all_63974	2	108.8
all_19822	2	109.4
all_19822	2	109.4
all_13711	2	110.5
all_199252	2	111
all_115625	2	112.1
all_1283	2	113.2
all_115939	2	113.2
all_1283	2	113.2
all_59817	2	114.3
all_162973	2	114.8
all_110919	3	0
all_16538	3	1.7
all_84655	3	2.2
all_59432	3	3.9
all_62264	3	6.1
all_29188	3	10
all_129954	3	10
all_91966	3	10
all_53187	3	13.9
all_11416	3	13.9
all_16220	3	14.5
all_211071	3	15
all_142061	3	16.1
all_58823	3	20
all_133987	3	20
all_78617	3	20
all_90655	3	21.1
all_85135	3	22.2
all_360	3	24.3
all_22209	3	24.3
all_70396	3	25.4
all_52625	3	27.4
all_107732	3	29.6
all_67962	3	30.7
all_110118	3	30.7
all_60540	3	38.6
all_182151	3	39.8
all_4508	3	43
all_115241	3	48.6
all_46063	3	49.1
all_190267	3	49.1
all_165329	3	51.3
all_61116	3	51.3
all_61635	3	51.3
all_99887	3	51.9
all_76589	3	51.9
all_53217	3	51.9
all_89227	3	51.9
all_112949	3	51.9
all_21538	3	54.7
all_59013	3	56.9
all_249	3	58
all_106252	3	58
all_188977	3	60.2
all_72067	3	61.8
all_115197	3	61.8
all_106828	3	62.4
all_56736	3	65.7
all_86948	3	65.7
all_154884	3	65.7
all_10282	3	65.7
all_43278	3	70.1
all_5223	3	75.2
all_182509	3	79
all_130790	3	79
all_67341	3	80.1
all_79082	3	81.2
all_190732	3	81.7
all_29687	3	81.7
all_81257	3	82.3
all_7826	3	82.3
all_71885	3	82.3
all_97198	3	82.3
all_10923	3	82.3
all_168942	3	82.3
all_11001	3	82.3
all_126584	3	85.6
all_57696	3	85.6
all_67878	3	85.6
all_85066	3	87.3
all_67889	3	87.3
all_29191	3	87.3
all_156264	3	87.3
all_53687	3	87.3
all_137318	3	87.8
all_88829	3	89.5
all_31134	3	92.3
all_205446	3	92.3
all_152143	3	92.9
all_60418	3	92.9
all_176417	3	92.9
all_114043	3	92.9
all_9870	3	95.7
all_14285	3	95.7
all_16692	3	95.7
all_72664	3	103.6
all_86217	3	105.4
all_114711	3	105.4
all_112818	3	112.7
all_7394	3	114
all_57760	3	117.4
all_62727	3	119.3
all_183704	3	120.6
all_115818	3	122.7
all_8770	4	0
all_22346	4	1.8
all_30902	4	2.3
all_19694	4	2.9
all_55246	4	2.9
all_60356	4	5.7
all_97053	4	5.7
all_189288	4	5.7
all_63174	4	5.7
all_213033	4	7.9
all_172827	4	7.9
all_186415	4	7.9
all_62241	4	8.5
all_95934	4	9
all_187282	4	11.2
all_110535	4	12.9
all_159674	4	12.9
all_65769	4	17.9
all_71226	4	20.6
all_112223	4	27.3
all_12748	4	31.4
all_107451	4	32.1
all_94485	4	36
all_135126	4	36.7
all_60967	4	37.4
all_133647	4	40.1
all_4469	4	40.1
all_15821	4	40.6
all_2206	4	44.5
all_126665	4	46.1
all_16990	4	46.1
all_107468	4	47.2
all_55852	4	47.8
all_133715	4	48.4
all_61567	4	48.9
all_106795	4	50
all_185547	4	50.5
