Marker	Chr	cM
Marker17382	1	0
Marker25681	1	0
Marker9249	1	0
Marker44443	1	0
Marker12307	1	0
Marker129133	1	0.581
Marker19015	1	0.581
Marker14680	1	3.558
Marker60675	1	3.558
Marker91103	1	3.558
Marker3597	1	3.558
Marker29728	1	6.536
Marker5041	1	6.536
Marker44112	1	10.13
Marker7971	1	10.13
Marker47299	1	10.711
Marker36520	1	13.688
Marker2993	1	13.688
Marker3603	1	13.688
Marker9265	1	14.27
Marker4091	1	14.27
Marker27381	1	36.458
Marker74490	1	36.458
Marker17032	1	43.258
Marker7521	1	43.258
Marker5133	1	43.84
Marker65707	1	45.009
Marker3924	1	45.009
Marker7046	1	45.009
Marker11385	1	46.774
Marker56586	1	46.774
Marker16262	1	47.356
Marker51759	1	47.356
Marker40212	1	50.95
Marker40462	1	51.532
Marker69926	1	58.999
Marker38802	1	58.999
Marker8133	1	58.999
Marker41939	1	58.999
Marker47483	1	67.827
Marker56707	1	68.408
Marker4915	1	68.989
Marker100560	1	69.571
Marker7455	1	69.571
Marker250061	1	70.152
Marker121553	1	70.152
Marker15593	1	70.734
Marker48305	1	70.734
Marker4229	1	70.734
Marker69147	1	70.734
Marker3538	1	70.734
Marker39098	1	70.734
Marker27116	1	71.315
Marker36095	1	71.315
Marker71022	1	79.458
Marker38149	1	79.458
Marker20374	1	79.458
Marker12286	1	79.458
Marker26663	1	79.458
Marker22284	1	79.458
Marker39472	1	88.98
Marker209433	1	89.562
Marker50497	1	89.562
Marker24486	1	93.156
Marker4900	1	93.156
Marker8367	1	101.984
Marker46774	1	102.565
Marker68419	1	102.565
Marker12766	1	102.565
Marker35595	1	105.543
Marker17504	1	105.543
Marker25823	1	105.543
Marker7258	1	105.543
Marker96305	1	105.543
Marker18545	1	107.307
Marker42286	1	107.889
Marker65463	1	108.47
Marker27642	1	108.47
Marker26670	1	109.64
Marker19474	1	110.81
Marker45949	1	110.81
Marker21407	1	110.81
Marker25639	1	110.81
Marker41553	1	110.81
Marker75713	1	110.81
Marker62974	1	110.81
Marker19642	1	110.81
Marker130325	1	110.81
Marker8830	1	110.81
Marker3653	1	110.81
Marker17538	1	110.81
Marker71225	1	110.81
Marker33706	1	110.81
Marker55514	1	110.81
Marker18287	1	110.81
Marker30069	1	110.81
Marker27672	1	110.81
Marker61626	1	110.81
Marker5432	1	110.81
Marker145602	1	110.81
Marker33147	1	110.81
Marker16690	1	110.81
Marker34066	1	110.81
Marker61955	1	110.81
Marker6601	1	110.81
Marker94191	1	110.81
Marker13721	1	110.81
Marker29838	1	110.81
Marker42941	1	110.81
Marker26320	1	110.81
Marker92804	1	110.81
Marker198213	1	110.81
Marker22965	1	110.81
Marker20410	1	110.81
Marker28701	1	110.81
Marker12618	1	110.81
Marker9375	1	110.81
Marker86005	1	110.81
Marker12757	1	110.81
Marker32337	1	110.81
Marker54958	1	110.81
Marker28778	1	111.391
Marker54273	1	111.391
Marker19831	1	111.391
Marker15409	1	111.972
Marker18077	1	111.972
Marker25501	1	111.972
Marker16507	1	111.972
Marker7475	1	111.972
Marker29602	1	111.972
Marker28421	1	111.972
Marker2039	1	111.972
Marker115934	1	112.554
Marker139251	1	112.554
Marker47649	1	112.554
Marker10987	1	113.135
Marker10536	1	113.135
Marker2726	1	113.135
