Marker	Chr	cM
Sb1-0-1	SBI01	4.947
Sb1-2	SBI01	10.218
Sb1-1-4	SBI01	0
Sb1-2-1	SBI01	13.962
Sb1-2-4	SBI01	16.264
Sb1-6-1	SBI01	25.429
Sb1-6-5	SBI01	27.703
Sb1-6-7	SBI01	29.078
Sb1-7-2	SBI01	30.253
Sb1-8-1	SBI01	32.468
Sb1-8-6	SBI01	35.644
Sb1-9-1	SBI01	37.594
Sb1-10-3	SBI01	40.744
Sb1-11-2	SBI01	44.287
Sb1-11-4	SBI01	51.76
Sb1-14-11	SBI01	61.1
Sb1-15-11	SBI01	63.483
Sb1-15-12	SBI01	68.44
SM01091	SBI01	67.012
Sb1-17-11	SBI01	70.393
Sb1-18-11	SBI01	77.832
Sb1-23-11	SBI01	88.493
SM01113	SBI01	90.914
Sb1-47-11	SBI01	93.111
Sb1-48-11	SBI01	94.124
Sb1-49-11	SBI01	96.712
Sb1-49-12	SBI01	98.07
Sb1-51-11	SBI01	113.946
Sb1-52-11	SBI01	109.785
Sb1-55-21	SBI01	123.801
Sb1-55-23	SBI01	126.464
Sb1-57-22	SBI01	136.894
Sb1-58-22	SBI01	139.13
xtxp58	SBI01	142.955
Sb1-59-22	SBI01	141.238
xtxp75	SBI01	99.862
Sb1-60-22	SBI01	147.351
Sb1-61-22	SBI01	148.775
Sb1-62-22	SBI01	151.247
Sb1-63-22	SBI01	152.083
Sb1-64-21	SBI01	152.868
Sb1-66-11	SBI01	160.977
xtxp61	SBI01	165.551
Sb1-68-11	SBI01	180.065
xtxp340	SBI01	183.575
Sb1-69-21	SBI01	184.215
Sb1-72-11	SBI01	189.09
xtxp248	SBI01	193.645
xtxp316	SBI01	190.122
Sb2-0-12	SBI02	5.42
Sb2-1-1	SBI02	0
Sb2-1-12	SBI02	10.024
Sb2-1-14	SBI02	9.529
Sb2-2-14	SBI02	14.959
Sb2-2-15	SBI02	17.289
Sb2-3-1	SBI02	22.039
Sb2-3-14	SBI02	24.698
Sb2-4-11	SBI02	25.605
SM02004	SBI02	27.672
xtxp297	SBI02	29.109
Sb2-4-13	SBI02	32.409
xtxp50	SBI02	40.936
Sb2-5-1	SBI02	39.657
xtxp304	SBI02	35.373
Sb2-6-11	SBI02	37.16
SM02006	SBI02	46.807
Sb2-7-2	SBI02	49.347
Sb2-8-11	SBI02	53.443
Sb2-8-12	SBI02	54.612
Sb2-8-1	SBI02	53.966
Sb2-9-12	SBI02	58.035
Sb2-11-1	SBI02	64.662
Sb2-13-1	SBI02	82.143
SM02018	SBI02	70.892
Sb2-55-1	SBI02	73.281
xtxp19	SBI02	74.354
xtxp13	SBI02	74.354
Sb2-56-21	SBI02	74.979
xtxp298	SBI02	79.042
Sb2-60-2	SBI02	98.676
Sb2-61-22	SBI02	106.756
Sb2-63-23	SBI02	116.699
Sb2-64-23	SBI02	120.612
Sb2-65-1	SBI02	123.733
Sb2-66-21	SBI02	131.897
Sb2-69-34	SBI02	147.78
Sb2-71-33	SBI02	155.59
Sb2-72-31	SBI02	155.496
Sb2-74-32	SBI02	162.603
Sb2-77-31	SBI02	168.589
Sb2-77-32	SBI02	167.218
Sb3-1-11	SBI03	0
SM03005	SBI03	28.485
Sb3-3-12	SBI03	38.887
Sb3-3-1	SBI03	34.672
Sb3-3-2	SBI03	36.458
Sb3-4-1	SBI03	43.769
Sb3-4-11	SBI03	41.455
Sb3-5-1	SBI03	46.763
Sb3-5-13	SBI03	48.297
Sb3-6-1	SBI03	52.374
