Marker	Chr	cM
chr1_28244145	1	0
chr1_28195495	1	0.895
chr1_28069358	1	3.618
chr1_28013295	1	5.275
chr1_26951172	1	7.996
chr1_26968555	1	8.526
chr1_27243168	1	8.96
chr1_26955166	1	9.855
chr1_26527084	1	11.199
chr1_26717656	1	12.98
chr1_25419578	1	16.772
chr1_25584947	1	17.322
chrUn_62939704	1	21.608
chrUn_62886826	1	21.643
chrUn_62939532	1	22.837
chrUn_63079623	1	23.209
chr1_24397894	1	23.744
chrUn_63097560	1	24.742
chr1_24807623	1	25.208
chrUn_63039756	1	25.716
chr1_24825730	1	26.081
chr1_24650656	1	26.542
chr1_24592690	1	27.545
chr1_24566983	1	27.682
chr1_24392021	1	27.925
chr1_24567027	1	28.35
chr1_24017664	1	34.035
chr1_23994028	1	34.458
chr1_23952341	1	34.679
chr1_23952312	1	34.698
chr1_24017684	1	34.999
chr1_23559177	1	35.332
chr1_23559139	1	35.373
chr1_23559220	1	35.417
chr1_24003082	1	36.216
chr1_23953843	1	37.352
chr1_22886915	1	38.095
chr1_22734626	1	39.333
chr1_21029226	1	41.011
chr1_21187458	1	41.273
chr1_20957624	1	41.295
chr1_20957625	1	41.358
chr1_21103530	1	41.781
chr1_20740894	1	41.863
chr1_21363884	1	41.942
chr1_20613633	1	42.497
chr1_20108242	1	44.47
chr1_20131954	1	44.814
chr1_20375993	1	44.902
chr1_19213154	1	45.902
CX0105	1	46.411
chr1_18891083	1	47.139
chr1_18742336	1	49.371
chr1_18650036	1	49.648
chr1_18700606	1	50.226
chr1_18643214	1	50.49
chr1_17768456	1	51.418
chr1_17306522	1	51.962
chr1_18350571	1	52.448
chr1_16986822	1	53.876
chr1_17033804	1	54.693
chr1_16299977	1	56.624
chr1_16294228	1	57.189
chr1_15874258	1	57.819
chr1_16299898	1	58.229
chr1_17027900	1	58.324
chr1_16202640	1	58.769
chr1_15691000	1	59.096
chr1_15972425	1	59.55
chr1_15900786	1	59.563
chr1_15823788	1	59.851
chr1_15886867	1	60.051
chr1_14486809	1	60.204
chr1_15618322	1	60.363
chr1_15839278	1	60.497
chr1_15699350	1	60.731
chr1_15589007	1	60.823
chr1_15839277	1	60.845
chr1_15690522	1	61.065
chr1_15464935	1	61.188
chr1_15839245	1	61.287
chr1_13972361	1	61.511
chr1_15269114	1	61.69
chr1_15590228	1	61.747
chr1_14251428	1	61.856
chr1_14731242	1	62.007
chrUn_23588593	1	62.067
chrUn_23567802	1	62.089
chr1_13986055	1	62.318
chr1_14552754	1	62.467
chr1_14552751	1	62.552
chrUn_23689044	1	62.777
chr1_14286740	1	63.011
chrUn_23327756	1	63.28
chr1_14542520	1	63.476
chr1_13733311	1	63.675
chr1_14379406	1	63.861
chr1_14408670	1	63.967
chr1_14083950	1	64.402
chr1_14775715	1	64.91
chr1_12292252	1	65.306
chr1_12339316	1	65.343
chr1_13197276	1	65.516
chrUn_22727685	1	65.658
chrUn_69526674	1	65.682
chr1_12274207	1	65.774
chr1_12972845	1	65.799
chr1_3232475	1	65.938
chr1_12941219	1	66.002
chr1_12867997	1	66.284
chr1_12881521	1	66.298
chrUn_22904530	1	66.42
chr1_13109487	1	66.747
chrUn_43739383	1	66.845
chr1_13197332	1	66.887
chrUn_43739381	1	67.054
chr1_13179815	1	67.133
chr1_12777444	1	67.351
chr1_12972870	1	67.387
chr1_12260917	1	67.623
mCrCIR03B07	1	68.13
chr1_14534799	1	68.546
chr1_10078806	1	68.73
chrUn_51444214	1	69.339
chrUn_60458681	1	69.994
chrUn_14795053	1	70.248
chrUn_51562141	1	70.325
chrUn_20025503	1	70.559
chrUn_19771158	1	70.733
chr1_9795465	1	70.916
chr1_9810205	1	71.632
chr1_9135614	1	72
chr1_9207125	1	72.346
chr1_8923663	1	72.413
chrUn_51454748	1	72.577
chr1_9937778	1	72.949
chr1_9094619	1	73.695
chr1_10573617	1	74.08
chr1_10625639	1	74.209
chr1_10782040	1	74.329
chr1_10616216	1	74.822
chr1_5590775	1	75.066
chr1_10636097	1	75.127
chr1_10573960	1	75.198
chr1_10339198	1	75.327
chr1_10609753	1	75.565
chr1_10704415	1	75.859
chr1_4926251	1	76.551
chr1_10548748	1	77.7
chr1_5224068	1	79.296
chr1_4905833	1	79.328
chrUn_51220515	1	79.809
chr1_5607670	1	82.004
chr1_4095344	1	83.525
chr1_220691	1	84.907
chr1_220679	1	85.173
chr1_231876	1	85.516
chr1_4232899	1	86.024
chr1_4386655	1	86.65
chr1_3087292	1	90.452
chrUn_51220961	1	92.035
chr1_4790337	1	93.614
chr1_1735276	1	94.749
chr1_1615207	1	96.076
chr1_1439584	1	96.716
chrUn_69242222	1	98.084
MEST236	2	0
chrUn_31977731	2	1.037
chrUn_32310201	2	1.623
chrUn_32730830	2	4.057
chrUn_49240685	2	7.866
chr2_30111283	2	8.083
mCrCIR04B06	2	8.91
chrUn_57694961	2	11.371
chr2_29592622	2	13.524
chr2_29419887	2	14.133
chrUn_32128388	2	14.558
chr2_29554446	2	14.851
chr2_29792158	2	15.542
chrUn_57922031	2	16.078
chr2_29909089	2	16.243
chr2_29807816	2	16.556
chrUn_57921845	2	16.919
chrUn_32310252	2	17.194
chrUn_32708679	2	17.533
chr2_27995129	2	18.147
chr2_30443218	2	18.399
chrUn_57994595	2	18.51
chrUn_48461461	2	18.878
chr2_30575387	2	19.021
chr2_28930890	2	19.132
chr2_30295954	2	19.472
chr2_30442745	2	19.676
chr2_185400	2	19.869
chr2_30352554	2	19.981
chr2_29422993	2	20.068
chr2_30565001	2	20.209
chr2_28781646	2	20.41
chr2_47032	2	20.572
chr2_29615193	2	20.59
chr2_28951292	2	20.712
chr2_28853908	2	20.906
chr2_29169451	2	20.912
chr2_28207752	2	21.187
chr2_29114961	2	21.473
chr2_28714516	2	21.626
chr2_148385	2	21.991
chr2_28628158	2	22.435
chr2_28265207	2	22.612
chr2_28180103	2	22.76
chr2_28398048	2	22.985
chr2_27787385	2	23.24
chr2_29062889	2	23.509
chr2_28092368	2	23.595
chr2_28294426	2	24.066
chr2_27412276	2	24.533
chr2_28244587	2	24.553
chr2_28523280	2	25.165
chr2_27153559	2	25.4
chr2_27727363	2	25.728
chr2_28110480	2	25.805
chr2_27267811	2	26.196
chr2_26589859	2	26.749
chr2_27179599	2	27.105
chr2_27101813	2	27.345
chr2_27543305	2	27.785
chr2_27215647	2	27.846
chr2_26926103	2	28.392
chr2_12783375	2	29.075
chr2_12917092	2	29.585
chr2_27006245	2	29.702
chr2_12471091	2	29.74
chr2_27462476	2	30.366
chr2_12317560	2	30.401
chr2_12443989	2	30.667
chr2_12757851	2	30.763
chr2_12524898	2	30.873
chr2_27436933	2	31.252
chr2_12265600	2	31.286
chr2_12221925	2	31.569
chr2_27319874	2	31.641
chr2_11830604	2	31.705
chr2_12317614	2	31.825
chr2_12261689	2	31.967
chr2_26473644	2	32.343
chr2_12005341	2	32.998
chr2_26531315	2	33.337
chr2_11581274	2	33.558
chr2_26369686	2	34.001
chr2_11981146	2	34.243
chr2_12033956	2	34.507
chr2_26690104	2	34.711
chr2_26422715	2	34.89
chr2_26728600	2	36.058
chr2_11363008	2	36.385
chr2_12750650	2	36.726
chr2_12516973	2	36.838
chr2_10551470	2	36.976
chr2_10646564	2	37.198
chr2_11184407	2	37.261
chr2_10827962	2	37.531
chr2_10445264	2	38.229
chr2_10925541	2	38.53
chr2_12284101	2	38.833
chr2_10925535	2	39.001
chr2_10943941	2	39.269
chr2_11961031	2	39.892
chr2_11603736	2	40.053
chr2_23631147	2	40.1
chr2_24633712	2	40.481
chr2_11356613	2	40.534
chr2_11853906	2	40.927
chr2_11639629	2	41.22
chr2_11981144	2	41.494
chr2_24907700	2	41.571
chr2_11287267	2	42.036
chr2_21586290	2	42.105
chr2_23838932	2	42.509
chr2_22525365	2	42.551
chr2_22853136	2	42.565
chr2_24164782	2	42.68
chr2_21702386	2	42.773
chrUn_85055893	2	42.966
chr2_11264749	2	43.052
chr2_21519892	2	43.311
chr2_22193681	2	43.54
chrUn_10909327	2	43.774
chrUn_10744266	2	43.792
chrUn_73474725	2	43.8
chrUn_9887622	2	43.927
chrUn_10744258	2	44.096
