Marker	Chr	cM
PD1_bin1	1	0,0
PD1_bin2	1	0.4
PD1_bin3	1	0.8
PD1_bin4	1	1.2
PD1_bin5	1	2.5
PD1_bin6	1	2.9
PD1_bin7	1	2.9
PD1_bin8	1	3.3
PD1_bin9	1	3.7
PD1_bin10	1	5,0
PD1_bin11	1	5.4
PD1_bin12	1	6.2
PD1_bin13	1	6.2
PD1_bin14	1	8.8
PD1_bin15	1	9.2
PD1_bin16	1	9.6
PD1_bin17	1	10,0
PD1_bin18	1	10,0
PD1_bin19	1	10.4
PD1_bin20	1	11.2
PD1_bin21	1	11.2
PD1_bin22	1	12.9
PD1_bin23	1	13.7
PD1_bin24	1	14.1
PD1_bin25	1	14.5
PD1_bin26	1	14.5
PD1_bin27	1	15.8
PD1_bin28	1	16.6
PD1_bin29	1	17.9
PD1_bin30	1	18.7
PD1_bin31	1	18.7
PD1_bin32	1	20.4
PD1_bin33	1	20.4
PD1_bin34	1	20.8
PD1_bin35	1	21.2
PD1_bin36	1	22.5
PD1_bin37	1	22.5
PD1_bin38	1	24.7
PD1_bin39	1	25.1
PD1_bin40	1	25.5
PD1_bin41	1	25.9
PD1_bin42	1	26.7
PD1_bin43	1	27.1
PD1_bin44	1	27.1
PD1_bin45	1	27.5
PD1_bin46	1	27.9
PD1_bin47	1	28.3
PD1_bin48	1	28.7
PD1_bin49	1	29.1
PD1_bin50	1	29.5
PD1_bin51	1	30.8
PD1_bin52	1	31.2
PD1_bin53	1	31.6
PD1_bin54	1	31.6
PD1_bin55	1	32.9
PD1_bin56	1	33.7
PD1_bin57	1	33.7
PD1_bin58	1	34.1
PD1_bin59	1	34.1
PD1_bin60	1	34.5
PD1_bin61	1	34.5
PD1_bin62	1	34.9
PD1_bin63	1	34.9
PD1_bin64	1	35.3
PD1_bin65	1	36.1
PD1_bin66	1	36.5
PD1_bin67	1	36.9
PD1_bin68	1	38.6
PD1_bin69	1	38.6
PD1_bin70	1	39,0
PD1_bin71	1	39.4
PD1_bin72	1	40.7
