Marker	Chr	cM
ss107927468	1	7,349
ss107919095	1	12,824
ss107919439	1	15,983
ss107913053	1	16,649
ss107920733	1	16,723
ss107921288	1	17,33
ss107915391	1	18,589
ss107917465	1	24,795
ss107913169	1	29,884
ss107919715	1	30,275
ss107916933	1	30,744
ss107918851	1	33,542
ss107928195	1	37,143
ss107928136	1	37,971
ss107925265	1	38,469
ss107930428	1	38,878
ss107914319	1	39,921
ss107926741	1	40,745
ss107922886	1	40,869
ss107926972	1	40,869
ss107930607	1	40,869
ss107928341	1	41,578
ss107928783	1	41,578
ss107926304	1	41,58
ss107930182	1	41,58
ss107912776	1	41,689
ss107924079	1	42,007
ss107924263	1	42,227
ss107929804	1	42,572
ss107927470	1	42,627
ss107928262	1	42,627
ss107928020	1	43,745
ss107922723	1	43,795
ss107929432	1	45,061
ss107929968	1	45,061
ss107919244	1	45,071
ss107913021	1	45,12
ss107930187	1	45,576
ss107923139	1	49,432
ss107914302	1	52,713
ss107917765	1	54,864
ss107913849	1	58,03
ss107929868	1	58,225
ss107927580	1	58,805
ss107930194	1	59,029
ss107913217	1	59,786
ss107923585	1	60,624
ss107920517	1	62,972
ss107923857	1	64,675
ss107923832	1	65,868
ss107912682	1	71,117
ss107925009	1	73,27
ss4969797	1	74,677
ss107913265	1	75,635
ss107912896	1	77,066
ss107913795	1	83,799
ss107913655	1	85,93
ss107913226	1	91,319
ss107919097	1	92,812
ss4969795	1	93,218
ss107922662	1	94,196
ss4969672	1	95,232
ss107915856	1	97,287
ss107914779	2	0
ss107921577	2	0,947
ss107920031	2	3,544
ss107919971	2	4,877
ss107919808	2	18,433
ss107918691	2	18,801
ss107918459	2	19,781
ss107913471	2	19,812
ss107913263	2	20,449
ss107912545	2	20,453
ss107923984	2	21,459
ss107913715	2	21,962
ss107913284	2	25,115
ss107912811	2	26,14
ss107913191	2	27,009
ss107929458	2	28,412
ss107930839	2	28,431
ss107913058	2	28,449
ss107915454	2	29,984
ss107912694	2	30,386
ss107925376	2	30,668
ss107912843	2	30,668
ss107922658	2	32,397
ss4969738	2	36,115
ss107929441	2	36,115
ss107919926	2	36,88
ss107919176	2	38,319
ss107918202	2	40,326
ss107912779	2	41,693
ss107916198	2	44,246
ss107918072	2	44,398
ss107929550	2	44,461
ss107923556	2	45,028
ss107913832	2	46,704
ss107926007	2	46,851
ss107913447	2	47,93
ss107929374	2	48,443
ss107915294	2	48,5
ss107929341	2	49,096
ss107913650	2	50,246
ss107913651	2	55,191
ss107921176	2	55,561
ss107912642	2	55,822
ss107918897	2	65,18
ss107921631	2	66,176
ss107921348	2	71,695
ss107920166	2	81,581
ss107927915	2	82,215
ss107914852	2	82,225
ss107930023	2	82,225
ss107928613	2	83,008
ss107914208	2	83,356
ss107925463	2	83,356
ss107925924	2	83,356
ss107927676	2	83,384
ss107915961	2	83,928
ss107923424	2	84,305
ss107929621	2	84,305
ss107923423	2	84,691
ss107927987	2	85,057
ss107918743	2	85,835
ss107919050	2	88,855
ss107924971	2	90,547
ss107927695	2	94,037
ss107914028	2	94,068
ss107930026	2	94,405
ss107913705	2	94,879
ss107921498	2	95,414
ss107918958	2	96,93
ss107918887	2	100,33
ss107913858	2	101,181
ss107918773	2	103,612
ss107916923	2	103,895
ss107920774	2	105,034
ss107917986	2	113,841
ss107913160	2	114,69
ss107912689	2	116,484
ss107918197	2	116,494
ss107923892	2	118,341
ss107913056	2	119,19
ss107919711	2	125,79
ss107929181	2	126,235
ss107913946	2	126,256
ss107927016	2	130,713
ss107922899	2	130,805
ss107913794	2	131,851
ss107920337	2	132,023
ss107913418	2	132,597
ss107916439	2	133,301
ss107931068	2	134,019
ss107929215	3	4,08
ss107920581	3	4,707
ss107923073	3	12,532
ss107923080	3	12,532
ss107918689	3	13,404
ss107924303	3	13,934
