Marker	Chr	cM
all_86809	1	0
all_71255	1	0
all_87496	1	0
all_125454	1	0
all_13540	1	0.6
all_110007	1	1.1
all_98996	1	2.2
all_91257	1	2.2
all_73665	1	2.7
all_103314	1	3.8
all_9028	1	4.9
all_54520	1	4.9
all_60210	1	6
all_62903	1	6.5
all_15514	1	6.5
all_136685	1	7.1
all_133717	1	7.1
all_166697	1	7.1
all_109640	1	7.1
all_61597	1	7.7
all_14056	1	7.7
all_16596	1	7.7
all_28240	1	7.7
all_107441	1	7.7
all_108471	1	7.7
all_2758	1	8.3
all_95851	1	8.3
all_2121	1	8.3
all_89763	1	9.4
all_58251	1	9.4
all_139627	1	9.4
all_8349	1	10
all_69978	1	10
all_48321	1	10
all_115017	1	10
all_201560	1	10
all_63778	1	10
all_111829	1	10
all_136275	1	10
all_65338	1	10.6
all_64056	1	10.6
all_85935	1	10.6
all_16932	1	10.6
all_189874	1	12
all_4526	1	13.4
all_42417	1	14.9
all_61816	1	15.6
all_12333	1	16.7
all_34061	1	16.7
all_34061	1	16.7
all_23185	1	17.8
all_114961	1	17.8
all_190036	1	17.8
all_114961	1	17.8
all_15151	1	18.4
all_208501	1	18.4
all_16515	1	18.4
all_100798	1	18.4
all_59044	1	19
all_59879	1	19
all_90419	1	19
all_90593	1	19.6
all_160491	1	19.6
all_11898	1	20.1
all_30288	1	21.2
all_128943	1	21.2
all_12975	1	21.2
all_109164	1	21.8
all_92793	1	21.8
all_66683	1	21.8
all_67925	1	23
all_55050	1	26.2
all_23403	1	26.2
all_66980	1	26.2
all_149979	1	26.2
all_127420	1	26.2
all_121833	1	26.2
all_8184	1	26.2
all_94157	1	26.2
all_30480	1	26.2
all_97715	1	26.2
all_115325	1	27.9
all_156830	1	27.9
all_191198	1	29
all_58663	1	29
all_88245	1	29
all_179405	1	29
all_62460	1	29
all_33299	1	29
all_136846	1	29
all_73060	1	29
all_434	1	29
all_70683	1	29
all_130503	1	29.6
all_105421	1	29.6
all_98014	1	30.7
all_185812	1	32.9
all_69681	1	34
all_141960	1	34
all_2718	1	34
all_64815	1	35.1
all_61150	1	37.3
all_113310	1	37.3
all_74918	1	37.3
all_104397	1	37.3
all_104397	1	37.3
all_24320	1	37.3
all_212355	1	37.9
all_92998	1	38.5
all_18507	1	39.1
all_13686	1	39.1
all_56488	1	39.1
all_6221	1	39.1
all_185993	1	39.1
all_76702	1	39.1
all_26766	1	39.7
all_26766	1	39.7
all_117074	1	40.2
all_36128	1	43
all_107607	1	43
all_107607	1	43
all_185767	1	43
all_71864	1	45.2
