Marker	Chr	cM
Marker27845	1	0
Marker535066	1	0
Marker21864	1	1.205
Marker530547	1	1.205
Marker4838	1	1.205
Marker60170	1	1.205
Marker58804	1	1.818
Marker3507	1	2.431
Marker510601	1	2.431
Marker59600	1	3.039
Marker45612	1	6.196
Marker2116	1	6.957
Marker4310	1	9.173
Marker48908	1	11.762
Marker56414	1	18.52
Marker28551	1	18.52
Marker90005	1	18.52
Marker94447	1	18.52
Marker62752	1	20.037
Marker60119	1	20.037
Marker61555	1	21.555
Marker33140	1	21.555
Marker522756	1	23.073
Marker27897	1	34.555
Marker506578	1	34.555
Marker542467	1	34.555
Marker9867	1	36.073
Marker43476	1	37.59
Marker54597	1	37.59
Marker515437	1	40.663
Marker48037	1	48.646
Marker52021	1	56.629
Marker30119	1	56.629
Marker80471	1	56.629
Marker60382	1	56.629
Marker48543	1	56.629
Marker36010	1	58.146
Marker506916	1	62.814
Marker108080	1	64.331
Marker515651	1	64.331
Marker513110	1	64.331
Marker506843	1	65.555
Marker61201	1	65.555
Marker35098	1	65.555
Marker43401	1	68.034
Marker88659	1	69.258
Marker534118	1	69.258
Marker536070	1	69.258
Marker87204	1	69.258
Marker91975	1	69.258
Marker513078	1	69.258
Marker28683	1	69.258
Marker94286	1	69.258
Marker51687	1	70.372
Marker51387	1	76.229
Marker527879	1	79.653
Marker110362	1	80.767
Marker11149	1	80.767
Marker72342	1	80.767
Marker51873	1	80.767
Marker26826	1	80.767
Marker533363	1	84.705
Marker511305	1	89.691
Marker55984	1	89.691
Marker38027	1	89.691
Marker23150	1	98.004
Marker37334	1	98.953
Marker502313	1	99.901
Marker61018	1	101.027
Marker515907	1	106.889
Marker41272	1	108.252
Marker20018	1	109.751
Marker88000	1	114.738
Marker35599	1	114.738
Marker24706	1	114.738
Marker534536	1	114.738
Marker82250	1	114.738
Marker24080	1	114.738
Marker30262	1	114.738
Marker7640	1	114.738
Marker105485	1	114.738
Marker59272	1	114.738
Marker5811	1	114.738
Marker17790	1	114.738
Marker14493	1	114.738
Marker516414	1	115.686
Marker505871	1	116.634
Marker510582	1	116.634
Marker506637	1	116.634
Marker35094	1	116.634
Marker42924	1	117.587
Marker3859	1	117.587
Marker28285	1	117.587
Marker507887	1	117.587
Marker32512	1	117.587
Marker505517	1	118.541
Marker35870	1	120.471
Marker7834	1	120.471
Marker7037	1	121.424
Marker41313	1	121.424
Marker44653	1	121.424
Marker58979	1	121.424
Marker36800	1	121.424
Marker24499	1	122.378
Marker92662	1	122.378
Marker28595	1	122.378
Marker53709	1	127.392
Marker524366	1	127.392
Marker20931	1	128.345
Marker58137	1	128.345
Marker16853	1	128.345
Marker74373	1	129.299
Marker77541	1	129.299
Marker31933	1	129.299
Marker91739	1	129.299
Marker2902	1	129.299
Marker95313	1	129.299
Marker100326	1	140.165
Marker5372	1	140.165
Marker7361	1	140.165
Marker9948	1	141.148
Marker21505	1	141.148
Marker525681	1	141.148
Marker97909	1	141.148
Marker28163	1	143.141
Marker4297	1	143.141
Marker33995	1	144.125
Marker512889	1	144.125
Marker34000	1	145.109
Marker23617	1	145.109
Marker85040	1	145.153
Marker511637	1	145.153
Marker502541	1	147.691
Marker508659	1	147.691
