Marker	Chr	cM
312936	Chr1	0
312935	Chr1	0
312968	Chr1	0
312985	Chr1	0.695
312999	Chr1	0.695
312988	Chr1	0.695
313007	Chr1	0.695
313685	Chr1	0.695
312977	Chr1	0.695
313034	Chr1	1.392
26793	Chr1	1.392
313060	Chr1	1.392
313024	Chr1	2.087
313796	Chr1	2.087
313027	Chr1	2.087
Eg315	Chr1	2.776
313119	Chr1	2.776
313111	Chr1	2.776
313103	Chr1	2.776
313056	Chr1	2.776
313107	Chr1	2.776
313116	Chr1	2.776
313247	Chr1	2.776
313829	Chr1	2.776
313078	Chr1	2.776
313248	Chr1	3.819
313196	Chr1	3.819
313849	Chr1	3.821
313172	Chr1	3.821
313201	Chr1	3.821
313904	Chr1	3.821
313804	Chr1	3.821
313207	Chr1	3.821
313496	Chr1	3.821
313676	Chr1	3.821
313233	Chr1	3.821
313253	Chr1	3.821
313020	Chr1	3.821
313885	Chr1	3.821
313219	Chr1	3.821
313468	Chr1	3.821
313208	Chr1	3.821
313492	Chr1	4.521
313522	Chr1	5.22
313925	Chr1	5.22
313512	Chr1	5.22
18147	Chr1	5.22
314907	Chr1	5.22
314040	Chr1	5.22
313495	Chr1	5.22
314447	Chr1	5.221
314416	Chr1	6.622
314934	Chr1	6.622
314092	Chr1	6.622
314362	Chr1	6.622
314389	Chr1	6.622
314417	Chr1	6.622
314515	Chr1	6.622
314711	Chr1	6.622
314514	Chr1	6.622
313949	Chr1	6.622
314414	Chr1	6.622
313966	Chr1	6.623
313923	Chr1	6.624
314420	Chr1	6.973
314394	Chr1	7.524
314476	Chr1	7.524
314393	Chr1	7.524
314501	Chr1	8.363
314435	Chr1	8.363
314061	Chr1	8.363
314434	Chr1	8.363
314094	Chr1	8.363
313529	Chr1	9.389
313729	Chr1	9.795
313721	Chr1	9.795
313800	Chr1	9.795
313672	Chr1	9.795
314425	Chr1	10.482
314868	Chr1	11.294
314807	Chr1	11.294
314829	Chr1	11.294
314402	Chr1	11.294
314369	Chr1	11.294
314812	Chr1	11.294
314462	Chr1	11.64
314451	Chr1	11.64
314881	Chr1	11.64
17534	Chr1	11.64
314817	Chr1	11.64
314918	Chr1	11.64
314378	Chr1	11.64
314074	Chr1	11.64
314457	Chr1	11.64
314833	Chr1	11.642
314377	Chr1	11.645
314876	Chr1	12.513
314675	Chr1	12.513
314963	Chr1	12.513
314721	Chr1	12.513
314971	Chr1	12.513
11995	Chr1	12.513
314912	Chr1	12.513
314720	Chr1	12.513
314533	Chr1	12.949
314910	Chr1	12.949
314945	Chr1	13.385
314927	Chr1	13.385
314909	Chr1	13.385
313926	Chr1	13.471
314452	Chr1	13.563
314474	Chr1	13.732
313947	Chr1	13.732
314458	Chr1	14.305
3681	Chr1	14.63
314872	Chr1	15.486
314964	Chr1	15.486
mEgCIR0163	Chr1	15.486
314785	Chr1	15.486
314965	Chr1	15.486
17308	Chr1	15.486
314652	Chr1	15.486
314870	Chr1	15.486
314543	Chr1	15.486
314873	Chr1	16.075
314975	Chr1	16.075
314788	Chr1	17.234
314772	Chr1	17.881
314998	Chr1	17.881
305321	Chr1	18.081
305316	Chr1	19.105
305338	Chr1	19.105
314790	Chr1	19.105
305368	Chr1	19.105
305362	Chr1	19.105
305188	Chr1	19.105
305392	Chr1	19.692
305391	Chr1	19.692
305419	Chr1	19.692
305329	Chr1	20.874
305211	Chr1	20.874
305176	Chr1	20.874
305187	Chr1	20.874
egchr1slR2	Chr1	21.616
egchr1sgR8	Chr1	21.617
305333	Chr1	26.588
314974	Chr1	28.227
314661	Chr1	30.148
310323	Chr1	37.241
310209	Chr1	37.241
313336	Chr1	37.877
313174	Chr1	37.877
310458	Chr1	37.877
313077	Chr1	37.877
egchr1nsc10	Chr1	37.877
310592	Chr1	37.877
310455	Chr1	38.098
310520	Chr1	38.327
310606	Chr1	38.888
Eg506	Chr1	39.486
312164	Chr1	40.597
311937	Chr1	40.597
313133	Chr1	41.049
311572	Chr1	41.05
311794	Chr1	41.05
313426	Chr1	41.05
311483	Chr1	41.05
311233	Chr1	41.05
311376	Chr1	41.05
313260	Chr1	41.05
311943	Chr1	41.05
311776	Chr1	41.05
311358	Chr1	41.05
313461	Chr1	41.05
311669	Chr1	41.05
312062	Chr1	41.05
313407	Chr1	41.05
311785	Chr1	41.05
311369	Chr1	41.05
313216	Chr1	41.05
311775	Chr1	41.077
312269	Chr1	41.2
313186	Chr1	41.516
313002	Chr1	42.449
312892	Chr1	44.61
311804	Chr1	44.61
311596	Chr1	44.61
312795	Chr1	44.61
312878	Chr1	44.61
6756	Chr1	44.61
312734	Chr1	48.108
312752	Chr1	48.109
312747	Chr1	50.708
311097	Chr1	52.205
311056	Chr1	52.952
311204	Chr1	53.701
311206	Chr1	53.701
311297	Chr1	55.788
311299	Chr1	55.788
311307	Chr1	56.258
311314	Chr1	57.194
311528	Chr1	57.194
311313	Chr1	57.194
312133	Chr1	61.12
312063	Chr1	61.125
311652	Chr1	61.125
314321	Chr1	61.158
314319	Chr1	61.158
312815	Chr1	61.158
312885	Chr1	61.158
312778	Chr1	61.158
312227	Chr1	61.158
312923	Chr1	61.864
