Marker	Chr	cM
MC00165287	1	0
MC00698447	1	1
MC00352045	1	6
MC00799081	1	13
MC01521123	1	19
MC00234299	1	21
MC00899097	1	24
MC00990463	1	27
MC00222978	1	31
MC01324303	1	31
MC01069661	1	38
MC01523915	1	40
MC00511717	1	44
MC00397943	1	47
MC01611019	1	51
MC01097779	1	51
MC00670284	1	55
MC00543370	1	56
MC01148844	1	57
MC00441877	1	58
MC00054271	1	58
MC00637017	1	59
MC00056078	1	60
MC00643139	1	61
MC00128960	1	61
MC01386111	1	61
MC01168991	1	61
MC00282552	1	61
MC01566904	1	62
MC01339072	1	63
MC00182391	1	64
MC00502532	1	64
MC01074130	1	64
MC00567086	1	66
MC00535841	1	68
MC00932536	1	68
MC00083327	1	69
MC00103278	1	70
MC01506865	1	71
MC00250064	1	72
MC00920573	1	75
MC00138782	1	86
MC01197191	2	0
MC01203116	2	2
MC00709461	2	3
MC01383299	2	10
MC00827031	2	13
MC00606659	2	14
MC00615304	2	16
MC01451818	2	18
MC01580052	2	22
MC00916912	2	24
MC00287160	2	26
MC00262860	2	27
MC00219687	2	28
MC00542488	2	29
MC00971906	2	32
MC00002278	2	33
MC00202412	2	34
MC00810894	2	35
MC01476758	2	39
MC00034959	2	40
MC01016827	2	43
MC00553815	2	44
MC00076127	2	45
MC01001841	2	46
MC01076821	2	47
MC00369184	2	48
MC00932584	2	49
MC00790652	2	50
MC01397441	2	51
MC01014321	2	55
MC01618390	2	56
MC00000806	2	56
MC01145226	2	57
MC00427193	2	58
MC01212795	2	59
MC00465137	2	60
MC00366686	2	61
MC01044611	2	62
MC01363854	2	62
MC01227056	2	62
MC00050168	2	63
MC01430506	2	64
MC00421249	2	65
MC01422771	2	66
MC01630224	2	67
MC00009514	2	68
MC01144870	2	69
MC01163638	2	70
MC00000387	2	71
MC00431450	2	72
MC01631588	2	73
MC00166996	2	75
MC00107573	2	77
MC00933572	2	78
MC00497776	2	79
MC00637559	2	80
MC00237114	2	81
MC00238638	2	82
MC01470343	2	82
MC00029891	2	84
MC00238552	2	85
MC01441244	2	87
MC01389047	2	89
MC00833884	2	91
MC00288106	2	92
MC01087880	2	96
MC00882872	2	96
MC01238558	2	97
MC00315302	2	98
MC00674012	2	99
MC01309453	3	0
MC00408796	3	1
MC00036856	3	3
MC01030180	3	7
MC00316511	3	8
MC00002002	3	8
MC00923698	3	13
MC01447137	3	17
MC01381705	3	25
MC00171266	3	27
MC00588500	3	28
MC01330937	3	30
MC01316809	3	31
MC00658569	3	33
MC00725305	3	35
MC00001194	3	36
MC01250169	3	36
MC00640715	3	37
MC01280317	3	39
MC01126823	3	40
MC00154539	3	42
MC00500842	3	43
MC00432741	3	45
MC00876494	3	46
MC01483895	3	47
MC00762186	3	50
MC01633505	3	51
MC01487150	3	52
MC01061047	3	54
MC00443819	3	55
MC00612901	3	60
MC00378308	3	61
MC01481561	3	64
MC01404206	3	67
MC00009894	3	68
MC01416001	3	69
MC01359760	3	71
MC00457922	3	73
MC00985105	3	74
MC01629654	3	76
MC00949352	3	77
MC01429874	3	78
MC01364244	3	78
MC00010054	3	79
MC00460885	3	79
MC01284656	3	79
MC01028850	3	80
MC00516815	3	81
MC00620885	3	81
MC01374157	3	82
MC01038098	3	83
MC01404090	3	85
MC01416895	3	89
MC00428994	3	96
MC00001211	3	102
MC00529322	3	106
MC01167572	3	106
MC01528903	3	107
MC00550815	3	107
MC01079712	3	108
MC01577087	3	108
MC00685098	3	109
MC01081112	3	110
MC01010329	3	111
MC00020149	3	112
MC00380356	3	114
MC01505488	3	115
MC00638720	3	115
MC00034630	3	116
MC01252168	3	118
MC00017162	3	119
MC00295784	3	121
MC00036246	3	123
MC00638104	3	124
MC00673616	3	124
MC01586525	3	125
MC01294669	3	126
MC00187679	3	126
MC00219355	3	127
MC01615718	3	127
MC01527526	3	127
MC00699914	3	129
MC00211968	3	129
MC01496684	3	130
MC00286958	3	131
MC00086091	3	132
MC00524688	3	133
MC01044640	3	135
MC00524998	3	136
MC00826520	3	136
MC01506723	3	137
MC00825979	3	138
MC01141014	3	141
MC01466972	3	141
MC00766196	3	142
MC00244344	4	0
MC00285164	4	0
MC00294743	4	1
MC00459591	4	1
MC00035106	4	2
MC00159787	4	3
MC01194474	4	5
MC00288583	4	6
MC00995164	4	7
MC00042321	4	7
MC00657696	4	7
MC00563223	4	7
MC00607711	4	8
MC01427776	4	8
MC00782023	4	8
MC00849660	4	9
MC00008173	4	10
MC00618315	4	10
MC00290006	4	10
MC00231704	4	12
MC01001863	4	15
MC01035370	4	17
MC01284133	4	17
MC00003321	4	18
MC01001946	4	20
MC00439260	4	22
MC00174817	4	22
MC00560441	4	23
MC01312356	4	24
MC00965472	4	24
MC00282115	4	26
MC00121296	4	27
MC00103491	4	28
MC00000939	4	29
MC00184503	4	30
MC01581227	4	31
MC01273169	4	32
MC01519767	4	32
MC00057317	4	32
MC00312452	4	33
MC00654295	4	37
MC00189082	4	41
MC01087186	4	44
MC01594591	4	46
MC00479915	4	47
MC00417965	4	48
MC00950436	4	49
MC00000777	4	52
MC00004345	4	53
MC00671182	4	55
MC00685846	4	56
MC01295808	4	57
MC00883084	4	58
MC00577942	4	60
MC00535890	4	60
MC00230778	4	61
MC01298997	4	63
MC01336929	4	78
MC00326091	4	88
MC01467083	5	0
MC01483294	5	1
MC00517126	5	4
MC01472006	5	5
MC01045109	5	6
MC00006369	5	8
MC01376957	5	9
MC00434765	5	9
MC01509156	5	10
MC00902534	5	13
MC01635306	5	14
MC00444045	5	16
MC00361233	5	16
MC00000725	5	18
MC01129088	5	20
MC01474195	5	20
