Marker	Chr	cM
NSA_001732	1	0
NSA_009377	1	0
NSA_009880	1	0
NSA_001830	1	4.488
NSA_005694	1	4.488
NSA_000336	1	5.134
NSA_002638	1	5.134
NSA_006936	1	5.134
NSA_009691	1	5.286
NSA_006224	1	6.186
NSA_001418	1	11.738
NSA_001712	1	12.404
NSA_000921	1	12.914
NSA_005064	1	12.914
NSA_004953	1	15.591
NSA_007261	1	16.76
NSA_007015	1	17.08
NSA_007542	1	17.08
NSA_009224	1	18.242
NSA_009089	1	18.517
NSA_000092	1	18.555
NSA_000261	1	18.555
NSA_000315	1	18.555
NSA_000581	1	18.555
NSA_000630	1	18.555
NSA_000649	1	18.555
NSA_000669	1	18.555
NSA_000917	1	18.555
NSA_001133	1	18.555
NSA_001698	1	18.555
NSA_001886	1	18.555
NSA_002208	1	18.555
NSA_002564	1	18.555
NSA_002676	1	18.555
NSA_002947	1	18.555
NSA_003058	1	18.555
NSA_003758	1	18.555
NSA_004031	1	18.555
NSA_004117	1	18.555
NSA_004149	1	18.555
NSA_004174	1	18.555
NSA_004277	1	18.555
NSA_004485	1	18.555
NSA_004748	1	18.555
NSA_004793	1	18.555
NSA_004896	1	18.555
NSA_004928	1	18.555
NSA_004994	1	18.555
NSA_005423	1	18.555
NSA_005501	1	18.555
NSA_005679	1	18.555
NSA_005693	1	18.555
NSA_005710	1	18.555
NSA_006092	1	18.555
NSA_006138	1	18.555
NSA_006159	1	18.555
NSA_006390	1	18.555
NSA_006664	1	18.555
NSA_006695	1	18.555
NSA_006938	1	18.555
NSA_006948	1	18.555
NSA_007832	1	18.555
NSA_007896	1	18.555
NSA_009128	1	18.555
NSA_009748	1	18.555
NSA_009758	1	18.555
NSA_009930	1	18.555
NSA_003279	1	18.578
NSA_009854	1	18.628
NSA_001767	1	18.918
NSA_006709	1	18.918
NSA_007454	1	18.918
NSA_008149	1	18.918
NSA_008385	1	18.918
NSA_009701	1	18.918
NSA_000330	1	19.28
NSA_002106	1	19.28
NSA_002232	1	19.28
NSA_002908	1	19.28
NSA_003046	1	19.28
NSA_003051	1	19.28
NSA_003467	1	19.28
NSA_004875	1	19.28
NSA_004973	1	19.28
NSA_005733	1	19.28
NSA_005889	1	19.28
NSA_006672	1	19.28
NSA_006711	1	19.28
NSA_006716	1	19.28
NSA_007554	1	19.28
NSA_007809	1	19.28
NSA_007812	1	19.28
NSA_008213	1	19.28
NSA_001243	1	19.986
NSA_001314	1	19.986
NSA_002131	1	19.986
NSA_002798	1	19.986
NSA_003015	1	19.986
NSA_005075	1	19.986
NSA_005130	1	19.986
NSA_005424	1	19.986
NSA_005529	1	19.986
NSA_005602	1	19.986
NSA_005624	1	19.986
NSA_006558	1	19.986
NSA_008998	1	19.986
NSA_000311	1	20.277
NSA_000631	1	20.277
NSA_001028	1	20.277
NSA_001134	1	20.277
NSA_001158	1	20.277
NSA_001323	1	20.277
NSA_001486	1	20.277
NSA_002359	1	20.277
NSA_002411	1	20.277
NSA_002781	1	20.277
NSA_002851	1	20.277
NSA_002867	1	20.277
NSA_002898	1	20.277
NSA_002989	1	20.277
NSA_003438	1	20.277
NSA_003789	1	20.277
NSA_003892	1	20.277
NSA_004078	1	20.277
NSA_004107	1	20.277
NSA_004270	1	20.277
NSA_004291	1	20.277
NSA_004494	1	20.277
NSA_004590	1	20.277
NSA_005063	1	20.277
NSA_005094	1	20.277
NSA_005363	1	20.277
NSA_006057	1	20.277
NSA_006313	1	20.277
NSA_007595	1	20.277
NSA_008037	1	20.277
NSA_009812	1	20.277
NSA_009998	1	20.277
NSA_002032	1	20.364
NSA_005844	1	20.364
NSA_000906	1	20.711
NSA_003621	1	20.711
NSA_007726	1	20.711
NSA_007970	1	20.711
NSA_000006	1	21.078
NSA_004713	1	21.078
NSA_004829	1	21.078
NSA_005197	1	21.078
NSA_005500	1	21.078
NSA_007392	1	21.078
NSA_005787	1	21.089
NSA_003081	1	21.805
NSA_003689	1	21.806
ORS716	1	22.019
ORS610	1	22.47
CRT394	1	22.602
ORS1182	1	22.713
ORS1128	1	22.734
HT353	1	22.74
NSA_000134	1	22.74
NSA_000141	1	22.74
NSA_000219	1	22.74
NSA_000525	1	22.74
NSA_000536	1	22.74
NSA_000584	1	22.74
NSA_000590	1	22.74
NSA_000689	1	22.74
NSA_000823	1	22.74
NSA_000909	1	22.74
NSA_000928	1	22.74
NSA_001000	1	22.74
NSA_001098	1	22.74
NSA_001140	1	22.74
NSA_001227	1	22.74
NSA_001309	1	22.74
NSA_001380	1	22.74
NSA_001393	1	22.74
NSA_001503	1	22.74
NSA_001515	1	22.74
NSA_001521	1	22.74
NSA_001530	1	22.74
NSA_001580	1	22.74
NSA_001587	1	22.74
NSA_001614	1	22.74
NSA_001623	1	22.74
NSA_001673	1	22.74
NSA_001717	1	22.74
NSA_001809	1	22.74
NSA_001846	1	22.74
NSA_001859	1	22.74
NSA_001950	1	22.74
NSA_001973	1	22.74
NSA_002058	1	22.74
NSA_002066	1	22.74
NSA_002073	1	22.74
NSA_002120	1	22.74
NSA_002139	1	22.74
NSA_002295	1	22.74
NSA_002328	1	22.74
NSA_002372	1	22.74
NSA_002400	1	22.74
NSA_002465	1	22.74
NSA_002504	1	22.74
NSA_002585	1	22.74
NSA_002591	1	22.74
NSA_002618	1	22.74
NSA_002646	1	22.74
NSA_002649	1	22.74
NSA_002864	1	22.74
NSA_002936	1	22.74
NSA_002964	1	22.74
NSA_002974	1	22.74
NSA_002977	1	22.74
NSA_002983	1	22.74
NSA_003067	1	22.74
NSA_003115	1	22.74
NSA_003145	1	22.74
NSA_003167	1	22.74
NSA_003185	1	22.74
