Marker	Chr	cM
TP72511	1	0
TP58635	1	3.967
TP111737	1	6.431
TP116405	1	12.263
TP34632	1	14.276
TP75786	1	15.48
TP44017	1	16.891
TP18261	1	17.921
TP59728	1	19.354
TP49833	1	20.744
TP26510	1	23.876
TP34939	1	24.552
TP110933	1	25.584
TP122215	1	26.804
TP122214	1	27.427
TP5489	1	27.882
TP52864	1	28.645
TP65461	1	29.461
TP117010	1	30.247
TP40349	1	30.431
TP71603	1	31.083
TP33854	1	32.244
TP16393	1	33.206
TP19030	1	34.014
TP1086	1	34.283
TP45249	1	35.005
TP111562	1	35.56
TP42401	1	36.08
TP32260	1	36.491
TP16023	1	37.142
TP19473	1	37.32
TP49957	1	38.202
TP19029	1	38.949
TP50291	1	39.399
TP53511	1	40.02
TP92321	1	40.538
TP15824	1	41.332
TP76853	1	41.675
TP36421	1	42.027
TP64549	1	42.353
TP54684	1	42.87
TP104234	1	43.29
TP121263	1	44.015
TP119652	1	44.434
TP68544	1	45.606
TP41720	1	45.959
TP123831	1	46.511
TP14536	1	46.76
TP54763	1	47.325
TP43313	1	47.674
TP52985	1	48.103
TP115337	1	48.308
TP40830	1	48.534
TP67194	1	48.747
TP123169	1	49.026
TP51905	1	49.571
TP96369	1	49.981
TP92824	1	50.481
X423	1	50.662
TP117270	1	51.069
TP44040	1	51.401
TP8184	1	51.488
TP47125	1	51.975
TP1243	1	52.354
TP87360	1	52.643
TP76354	1	53.181
TP65243	1	53.504
TP99789	1	53.788
TP116079	1	53.963
TP47417	1	54.237
TP77611	1	54.474
TP9765	1	54.851
X499	1	55.107
TP12266	1	55.123
TP104567	1	55.321
TP98442	1	55.71
TP5675	1	56.103
TP99150	1	56.278
TP66594	1	56.449
TP67902	1	56.554
TP58938	1	56.746
TP32968	1	57.025
TP28986	1	57.202
TP83997	1	57.53
TP26125	1	57.858
TP71851	1	58.075
TP6171	1	58.305
TP105521	1	58.684
TP16994	1	58.892
TP46239	1	59.179
TP69100	1	59.604
TP33076	1	59.803
TP101391	1	60.257
TP95562	1	60.468
TP117169	1	60.87
TP54832	1	61.069
TP84421	1	61.396
TP38836	1	61.806
TP16579	1	62.102
TP98960	1	62.925
TP47527	1	63.212
TP99522	1	63.571
TP113822	1	63.684
TP30470	1	64.051
TP16508	1	64.621
TP59711	1	65.194
TP44244	1	65.541
TP36709	1	66.187
TP72267	1	66.622
TP90011	1	66.789
TP22521	1	67.019
TP22631	1	67.648
TP40406	1	67.972
TP26887	1	68.497
TP96895	1	69.009
TP113785	1	69.421
TP39479	1	69.993
TP33960	1	70.343
TP57536	1	70.617
TP53240	1	70.942
TP5562	1	71.364
TP23749	1	71.802
TP45753	1	72.935
TP96279	1	73.445
TP112327	1	74.215
TP45261	1	75.163
TP55483	1	75.964
TP17357	1	77.051
TP97946	1	77.698
TP73420	1	78.155
TP34835	1	78.457
TP69148	1	79.205
TP110557	1	79.685
TP67798	1	80.168
TP62070	1	81.157
TP104441	1	81.486
TP30205	1	82.718
TP72441	1	83.347
TP48453	1	84.42
TP35472	1	85.293
TP85396	1	85.52
TP90572	1	86.159
TP75520	1	87.336
TP118984	1	87.904
X252	1	88.372
TP115515	1	88.543
TP8376	1	88.972
TP121461	1	89.579
TP86305	1	90.119
TP112422	1	91.092
TP20436	1	92.106
TP59766	1	92.49
TP79460	1	92.759
TP95917	1	93.083
TP100622	1	93.533
TP68033	1	94.666
TP97723	1	95.68
TP78305	1	96.402
X67	1	96.634
TP123420	1	96.77
TP24115	1	97.533
TP66436	1	97.912
TP91973	1	98.289
TP79090	1	99.976
TP28602	1	101.062
TP23614	1	101.937
TP66797	1	102.291
TP59873	1	102.788
TP56219	1	103.132
TP78848	1	104.079
TP33857	1	104.903
TP34713	1	105.747
TP96960	1	106.864
TP77835	1	107.588
TP93973	1	108.311
TP108942	1	108.736
TP77515	1	108.885
TP48234	1	109.766
TP51161	1	110.534
TP121283	1	111.026
TP62577	1	111.583
TP54646	1	112.425
TP98902	1	113.541
TP91615	1	114.18
TP33358	1	115.754
TP75939	1	116.769
TP7244	1	117.604
TP59780	1	122.499
TP68127	2	0
TP92805	2	3.867
TP77021	2	5.971
TP72359	2	7.542
TP114462	2	8.663
TP17261	2	10.907
TP98801	2	12.366
TP110209	2	13.491
X237	2	14.117
TP44016	2	15.263
TP57166	2	16.986
TP47253	2	20.232
TP93620	2	23.616
TP13305	2	25.471
TP45740	2	32.43
X646	2	37.28
TP89402	2	41.466
TP86418	2	46.675
TP83625	2	49.821
TP64079	2	51.331
TP14446	2	52.914
TP81076	2	53.968
TP34323	2	55.042
TP66426	2	56.591
X454	2	59.459
TP1828	2	61.561
TP58483	2	65.193
TP84768	2	66.05
TP71886	2	77.043
TP54190	2	80.474
TP30341	2	82.216
TP114770	2	84.974
TP70614	2	86.264
TP7780	2	86.923
TP89431	2	87.181
TP101376	2	87.614
TP8414	2	88.804
TP91518	2	91.153
TP24400	2	92.716
TP21022	2	94.348
TP11051	2	96.171
TP105272	2	97.474
TP88148	2	98.377
TP51551	2	99.124
X151	2	100.086
TP16922	2	101.212
TP55754	2	103.209
TP8837	2	104.627
X379	2	110.543
TP51915	2	115.528
TP65750	3	0
TP59249	3	1.207
TP58529	3	4.132
TP38386	3	5.441
TP40690	3	5.894
TP110956	3	6.492
TP43225	3	7.062
TP95904	3	7.575
TP36242	3	7.849
TP112218	3	8.311
TP109378	3	8.758
TP119270	3	9.323
TP22055	3	9.875
TP25158	3	10.591
TP20376	3	11.111
TP27556	3	11.777
TP27881	3	12.139
TP48989	3	12.827
TP21848	3	13.617
TP107185	3	14.104
TP7063	3	14.382
TP23294	3	14.784
TP99704	3	15.203
TP78227	3	15.409
TP82929	3	15.703
TP6717	3	16.114
TP43327	3	16.349
TP74578	3	16.674
X346	3	16.732
TP30900	3	17.056
TP28392	3	17.298
TP116516	3	17.787
TP93097	3	17.991
TP10791	3	18.204
TP81558	3	18.478
TP109373	3	18.675
TP20665	3	18.907
TP5353	3	19.074
TP121442	3	19.38
TP81524	3	19.541
TP5247	3	19.678
TP91574	3	19.906
TP97123	3	20.041
TP20438	3	20.183
TP124295	3	20.378
TP85506	3	20.436
X184	3	20.556
X244	3	20.556
TP50335	3	20.734
TP5618	3	21.147
TP115175	3	21.248
TP95433	3	21.548
TP86180	3	21.775
TP101331	3	22.17
TP70895	3	22.281
TP32441	3	22.539
TP106651	3	22.618
TP68023	3	22.878
TP97032	3	23.09
TP59238	3	23.25
TP66208	3	23.578
TP90015	3	23.774
TP56826	3	24.074
TP75257	3	24.434
TP111295	3	24.739
TP46214	3	24.882
TP65258	3	25.051
TP67440	3	25.365
TP84297	3	25.645
TP125431	3	25.892
TP19266	3	26.263
TP85390	3	26.662
TP33898	3	27.035
TP32246	3	27.443
TP25237	3	28.075
TP104896	3	28.516
TP23050	3	28.755
TP90226	3	29.348
TP31579	3	29.689
TP98203	3	29.838
TP91472	3	30.237
TP113905	3	30.534
TP122794	3	30.601
TP1248	3	30.832
TP79975	3	31.218
TP107270	3	31.405
TP21139	3	31.584
TP91647	3	31.996
TP115889	3	32.341
TP768	3	33.049
TP93763	3	33.512
TP102238	3	33.811
TP15397	3	34.656
TP1197	3	34.933
TP28811	3	35.747
TP114794	3	36.056
TP16334	3	36.22
TP15724	3	36.832
TP87208	3	37.039
TP14487	3	37.239
TP38608	3	37.714
TP122447	3	38.139
TP81633	3	38.192
TP77327	3	38.735
TP15133	3	39.09
TP55204	3	39.65
TP100389	3	39.897
TP95014	3	40.428
TP54553	3	40.961
TP87621	3	41.481
TP50523	3	41.868
TP28470	3	42.282
TP38077	3	42.607
TP64471	3	43.374
TP94811	3	43.771
TP125125	3	44.006
TP109468	3	44.498
TP17557	3	44.971
TP99177	3	45.273
TP93201	3	45.804
TP71055	3	46.365
TP67371	3	47.567
X26	3	47.911
TP83935	3	48.583
TP44018	3	49.146
TP115293	3	49.88
TP26811	3	50.435
TP26812	3	50.687
TP40151	3	51.239
TP116945	3	51.68
TP71070	3	53.041
TP33536	3	53.967
TP78025	3	54.538
TP116242	3	55.081
TP103093	3	55.809
TP38740	3	56.39
TP7454	3	56.718
TP75158	3	57.521
TP109863	3	58.538
TP82945	3	59.415
TP75971	3	60.825
TP109359	3	61.227
TP57400	3	61.989
TP40386	3	62.862
TP39455	3	63.605
TP108808	3	65.093
TP84786	3	66.066
TP17634	3	66.978
TP86496	3	67.529
TP54186	3	69.421
TP48498	3	69.883
TP69179	3	71.564
TP119103	3	72.855
TP80587	3	73.951
TP53917	3	74.909
TP13577	3	76.197
TP42656	3	77.784
TP11861	3	79.783
TP98523	3	81.025
TP794	3	81.509
TP32326	3	83.23
TP44324	3	83.998
TP120744	3	85.483
TP57886	3	86.955
TP69675	4	0
TP111003	4	1.998
TP17320	4	4.266
TP105243	4	5.204
X290	4	6.591
TP18320	4	7.889
TP45713	4	9.308
X593	4	10.273
TP38166	4	11.114
TP99504	4	13.436
TP104370	4	14.437
TP24280	4	15.411
X589	4	16.472
TP5248	4	17.448
TP56423	4	18.781
TP49060	4	19.913
TP71569	4	22.614
TP48243	4	24.1
TP81026	4	27.989
TP34324	4	42.305
TP57207	4	42.937
TP110423	4	45.072
TP97174	4	47.909
TP29227	4	51.581
TP114311	4	53.365
TP123177	4	54.765
TP89969	4	56.067
TP77955	4	57.624
TP33137	4	59.803
TP29890	4	61.161
TP108600	4	62.327
TP118370	4	64.05
TP17574	4	64.473
TP102280	4	66.389
TP116991	4	68.596
TP75964	4	69.196
X305	4	70.199
TP37607	4	71.528
TP24964	4	71.96
TP110175	4	74.254
TP53514	4	77.394
TP86120	4	79.297
TP98163	4	82.695
TP24139	4	84.592
TP85143	4	87.388
TP32378	4	88.793
TP118850	4	92.588
TP91491	5	0
TP42444	5	3.581
TP25696	5	5.734
TP28479	5	6.883
TP72008	5	8.082
X608	5	9.29
TP72956	5	9.599
TP64593	5	10.471
TP46517	5	11.242
TP2246	5	11.654
TP67861	5	12.744
TP50876	5	13.233
TP41521	5	14.158
TP80561	5	14.384
TP26659	5	14.893
TP101223	5	15.029
TP32325	5	15.645
TP48739	5	16.191
TP47599	5	16.59
TP76616	5	16.962
TP80138	5	17.539
X277	5	17.937
TP19054	5	18.379
TP74491	5	18.792
TP75328	5	19.19
TP29303	5	20.113
TP32499	5	20.511
X134	5	20.824
TP18172	5	21.393
TP66236	5	21.628
TP114236	5	21.862
TP54576	5	22.366
TP2243	5	22.542
TP46327	5	22.942
TP30254	5	23.075
TP115991	5	23.52
TP107339	5	23.833
TP105514	5	23.96
TP77551	5	24.392
X152	5	24.699
TP24047	5	25.24
TP82660	5	25.457
TP43240	5	26.004
TP21309	5	26.289
TP11503	5	26.611
TP20454	5	26.837
TP57338	5	27.313
TP34432	5	27.788
TP111134	5	28.18
TP93349	5	28.594
TP79653	5	28.856
TP76139	5	29.188
TP93357	5	29.562
TP115352	5	29.669
TP112511	5	30.337
TP29614	5	30.765
TP88354	5	30.922
TP75224	5	31.408
TP82958	5	31.721
TP70426	5	32.03
TP33668	5	32.529
TP110558	5	32.954
TP76854	5	33.243
TP27847	5	34.175
TP104437	5	34.566
TP79214	5	35.189
TP13280	5	35.57
TP24539	5	35.997
TP12231	5	36.856
TP86119	5	37.184
TP505	5	37.751
TP85724	5	38.394
TP35122	5	39.125
TP112039	5	39.284
TP97381	5	39.923
TP99669	5	41.191
TP50338	5	42.052
TP7134	5	42.417
TP89053	5	43.043
TP48606	5	43.861
TP111182	5	44.317
TP77851	5	45.017
X98	5	45.774
TP70184	5	46.072
TP9166	5	46.875
TP69083	5	47.425
TP56112	5	47.729
TP71065	5	48.307
TP85663	5	49.182
TP80836	5	49.511
TP31842	5	50.197
TP11992	5	50.836
TP109063	5	51.174
