Marker	Chr	cM
DAFWAsnp_18153	1	0
DAFWAsnp_23389	1	0
DAFWAsnp_27752	1	1.15
DAFWAsnp_26345	1	1.15
DAFWAsnp_25631	1	1.15
DAFWAsnp_38224	1	1.15
LaDArT_PAV27774	1	1.15
DAFWAsnp_32196	1	1.15
LaDArT_SNP02699	1	1.15
DAFWAsnp_27437	1	1.15
DAFWAsnp_21408	1	1.15
LaDArT_SNP18519	1	1.15
DAFWAsnp_23265	1	1.15
LaSNP_122	1	1.15
DAFWAsnp_36512	1	1.15
LaDArT_SNP17390	1	1.15
DAFWAsnp_31038	1	1.15
DAFWAsnp_22874	1	1.15
LaDArT_SNP15908	1	1.15
DAFWAsnp_26114	1	1.15
LaIND_180	1	1.15
LaDArT_PAV02578	1	1.15
LaDArT_SNP19300	1	1.15
LaDArT_PAV10855	1	1.15
LaDArT_SNP10546	1	1.15
LaDArT_SNP10980	1	1.15
LaDArT_PAV27773	1	1.15
LaDArT_SNP07737	1	1.15
LaDArT_SNP01550	1	1.15
LaIND_177	1	1.15
LaDArT_PAV16032	1	1.15
LaDArT_PAV16074	1	1.15
DAFWAsnp_27859	1	1.15
DAFWAsnp_28291	1	1.15
LaDArT_SNP01928	1	1.15
LaDArT_SNP01453	1	1.15
LaDArT_PAV25436	1	1.15
LaDArT_SNP12873	1	1.15
DAFWAsnp_27073	1	1.15
DAFWAsnp_22621	1	1.15
DAFWAsnp_33881	1	1.725
LaSNP_069	1	1.725
LaDArT_SNP14286	1	3.45
DAFWAsnp_33008	1	4.025
Lup330	1	4.6
DAFWAsnp_35418	1	4.6
DAFWAsnp_25920	1	4.6
DAFWAsnp_28661	1	5.175
LaDArT_PAV02600	1	5.175
LaDArT_SNP01268	1	5.175
LaDArT_SNP09902	1	5.175
DAFWAsnp_37738	1	5.75
DAFWAsnp_18337	1	5.75
DAFWAsnp_24527	1	6.325
LaDArT_PAV20946	1	6.325
LaDArT_PAV01734	1	6.325
LaDArT_SNP09817	1	6.325
DAFWAsnp_24140	1	7.475
DAFWAsnp_31767	1	7.475
DAFWAsnp_21742	1	8.05
LaDArT_PAV04306	1	8.05
LaDArT_PAV27289	1	8.05
LaDArT_SNP04045	1	8.05
DAFWAsnp_32419	1	8.05
LaDArT_PAV01969	1	11.5
LaDArT_PAV10060	1	11.5
DAFWAsnp_32239	1	11.5
LaDArT_SNP00430	1	11.5
DAFWAsnp_22109	1	12.65
DAFWAsnp_33470	1	12.65
lPb-518033	1	12.65
DAFWAsnp_23266	1	13.225
DAFWAsnp_32391	1	13.225
DAFWAsnp_35078	1	14.375
DAFWAsnp_37942	1	14.375
LaDArT_PAV11501	1	14.375
LaDArT_SNP12133	1	14.95
DAFWAsnp_35278	1	14.95
LaDArT_SNP18237	1	14.95
LaDArT_SNP01777	1	14.95
LaDArT_SNP09681	1	16.1
DAFWAsnp_24115	1	17.25
LaDArT_SNP18665	1	17.25
DAFWAsnp_33339	1	17.825
DAFWAsnp_29302	1	18.4
LaDArT_PAV00398	1	19.55
LaDArT_SNP06674	1	19.55
DAFWAsnp_37415	1	21.85
LaDArT_PAV29788	1	21.85
LaDArT_PAV24484	1	21.85
LaDArT_PAV04134	1	21.85
LaDArT_PAV01898	1	21.85
LaDArT_PAV25247	1	21.85
DAFWAsnp_13874	1	22.425
LaDArT_SNP00843	1	22.425
LaDArT_SNP11295	1	22.425
LaDArT_PAV03340	1	23
LaDArT_PAV15731	1	23
LaDArT_SNP00273	1	23
DAFWAsnp_32670	1	23
DAFWAsnp_37331	1	23
LaDArT_SNP01347	1	23
LaDArT_PAV11713	1	23
DAFWAsnp_38070	1	23
DAFWAsnp_30072	1	23
LaDArT_PAV07472	1	23
LaDArT_PAV27051	1	23
DAFWAsnp_19689	1	23.575
DAFWAsnp_30892	1	23.575
LaDArT_SNP03441	1	23.575
DAFWAsnp_36241	1	23.575
DAFWAsnp_26614	1	23.575
DAFWAsnp_35488	1	23.575
DAFWAsnp_29454	1	23.575
DAFWAsnp_37732	1	23.575
LaDArT_SNP13408	1	23.575
LaSNP_311	1	23.575
DAFWAsnp_18025	1	25.3
DAFWAsnp_23773	1	25.3
DAFWAsnp_35795	1	25.875
DAFWAsnp_25647	1	27.025
LaDArT_PAV28948	1	27.6
DAFWAsnp_32942	1	28.75
DAFWAsnp_32136	1	28.75
DAFWAsnp_33287	1	30.475
LaDArT_SNP13538	1	30.475
LaDArT_PAV14898	1	31.625
LaDArT_PAV08419	1	31.625
LaDArT_SNP01481	1	32.2
DAFWAsnp_20785	1	32.2
DAFWAsnp_37482	1	32.2
LaDArT_PAV25901	1	32.2
LaSNP_310	1	32.2
LaDArT_SNP14664	1	32.2
LaDArT_SNP12428	1	32.2
LaDArT_SNP12043	1	32.2
LaDArT_PAV23697	1	32.2
DAFWAsnp_29592	1	33.35
DAFWAsnp_31908	1	33.35
DAFWAsnp_35231	1	33.925
DAFWAsnp_25352	1	35.075
LaSNP_360	1	35.075
LaDArT_PAV06048	1	35.075
LaDArT_SNP06000	1	35.075
DAFWAsnp_25708	1	35.075
LaDArT_PAV25449	1	35.075
LaDArT_SNP06015	1	35.075
DAFWAsnp_22437	1	37.375
DAFWAsnp_25489	1	37.375
LaDArT_PAV07467	1	39.1
LaDArT_PAV06518	1	39.1
LaDArT_SNP13459	1	39.1
LaDArT_SNP11796	1	39.1
LaDArT_SNP02297	1	39.675
LaDArT_SNP17766	1	39.675
LaDArT_SNP12379	1	40.825
LaDArT_PAV01200	1	40.825
DAFWAsnp_38545	1	40.825
LaSNP_359	1	40.825
DAFWAsnp_24246	1	40.825
DAFWAsnp_20219	1	40.825
DAFWAsnp_19962	1	40.825
