Marker	Chr	cM
UW085385	1	0,0
UW085383	1	0.036
UW085384	1	0.403
UW044593	1	2.671
CS_EST330	1	3.275
SSR13109	1	3.469
CS_EST259	1	3.774
SSR15108	1	3.802
UW044712	1	4.251
UW044613	1	4.259
SSR20705	1	4.779
SSR04644	1	4.967
SSR04304	1	4.983
UW045196	1	4.983
UW045071	1	4.983
UW044821	1	4.983
CS_EST331	1	5.406
UW023772	1	6.057
UW023709	1	6.067
SSR20760	1	7.646
UW083932	1	8.085
SSR05793	1	9.308
UW024133	1	10.54
SSR19773	1	12.084
SSR10018	1	15.098
SSR00160	1	15.894
MU9389-1	1	17.111
TJ123	1	17.111
SSR06534	1	17.472
SSR14340	1	18.982
SSR16130	1	19.069
UW019729	1	20.913
SSR21336	1	21.65
SSR02810	1	22.819
UW083739	1	23.134
UW085396	1	24.043
SSR16472	1	25.776
UW085191	1	26.895
SSR19420	1	27.234
SSR16869	1	27.662
SSR04992	1	28.047
UW085192	1	28.344
SSR10134	1	28.694
UW084377	1	29.781
UW084476	1	30.381
UW062524	1	30.6
UW083738	1	30.989
UW029623	1	31.349
SSR06153	1	31.925
SSR03886	1	32.394
SSR01816	1	32.661
RGA-UWSNP0005	1	32.899
UW084513	1	33.026
UW053209	1	33.381
UW000100	1	33.652
SSR15755	1	33.652
RGA-UW085114	1	34.084
UW073867	1	34.275
SSR19190	1	34.627
SSR17736	1	34.739
UW039630	1	34.916
CS06	1	35.024
UW039625	1	35.102
UW039604	1	35.141
UW039631	1	35.142
UW039646	1	35.198
UW039642	1	35.198
UW084542	1	35.258
SSR04278	1	35.384
UW074015	1	35.436
UW073893	1	35.466
MU4553-1	1	35.506
TJ24	1	35.506
UW073891	1	35.564
UW084512	1	35.659
UW073856	1	35.692
UW005588	1	35.804
UW005624	1	35.841
UW084358	1	35.923
UW084148	1	36.003
UW083751	1	36.086
UW083977	1	36.174
CS_EST202	1	36.314
UW045607	1	36.482
UW062544	1	36.816
UW029643	1	37.031
UW084539	1	37.237
UW084540	1	37.237
UW062519	1	37.237
UW062539	1	37.284
UW083996	1	37.514
UW084490	1	38.442
RGA-UW085428	1	39.018
SSR12331	1	40.725
UW083773	1	41.007
UW050055	1	42.245
UW083820	1	42.622
UW083821	1	43.046
UW083733	1	44.788
UW085210	1	47.975
UW085211	1	48.081
UW085213	1	48.145
UW085212	1	48.175
SSR04805	1	49.105
UW084481	1	49.517
UW084477	1	49.773
UW085274	1	50.627
SSR05817	1	51.064
SSR19631	1	52.029
UW083954	1	53.874
SSR00231	1	53.874
SSR20473	1	53.925
UW084916	1	54.307
UW034850	1	54.938
UW034898	1	55.105
UW034908	1	55.725
UW084919	1	56.147
UW084918	1	56.249
UW083745	1	57.348
UW375302	1	57.348
MU3457-1	1	59.278
SSR21753	1	61.103
SSR18192	1	61.98
UW083752	1	63.6
SSR03680	1	64.585
SSR21747	1	64.937
SSR19914	1	65.404
SSR01366	1	65.6
RGA-UW084651	1	65.756
UW008891	1	66.453
SSR14445	1	66.978
SSR16841	1	67.716
SSR01737	1	67.863
SSR23487	1	68.463
UW084367	1	70.517
UW085142	1	71.771
SSR05723	1	72.234
UW085143	1	73.326
UW084432	1	75.551
UW083946	1	80.515
SSR13967	1	82.127
SSR17922	1	83.638
SSR16695	1	84.442
SSR22638	1	84.536
SSR00262	1	87.187
UW083875	1	88.863
UW084154	1	89.552
UW085377	1	90.469
UW085366	1	92.72
UW084284	1	94.274
SSR05983	1	95.185
UW085369	1	95.905
UW085368	1	96.417
UW084288	1	97.998
SSR03222	1	100.359
CM16	2	0,0
SSR05748	2	0.439
UW083935	2	1.218
SSR11835	2	1.734
RGA-UW084629	2	2.97
SSR11820	2	3.381
F5-69	2	3.62
UW083939	2	3.816
SSR06576	2	3.816
RGA-UW084812	2	4.439
UW083993	2	4.457
SSR03488	2	5.153
RGA-UWSTS0115	2	5.648
RGA-UWSNP0114	2	6.841
UW084909	2	6.977
