Marker	Chr	cM
Marker247206	1	0
Marker249170	1	0
Marker251999	1	0
Marker252738	1	0
Marker256248	1	0
Marker256525	1	0
Marker256539	1	0
Marker257481	1	0
Marker258178	1	0
Marker264823	1	0
Marker265885	1	0
Marker265950	1	0
Marker269012	1	0
Marker270306	1	0
Marker244123	1	1.266
Marker254801	1	1.266
Marker259015	1	1.266
Marker265242	1	1.266
Marker243279	1	2.532
Marker243989	1	2.532
Marker244997	1	2.532
Marker245919	1	2.532
Marker255747	1	2.532
Marker256882	1	2.532
Marker258679	1	2.532
Marker265339	1	2.532
Marker270038	1	2.532
Marker271724	1	2.532
Marker272772	1	2.532
Marker251897	1	3.798
Marker252783	1	3.798
Marker259904	1	5.064
Marker253528	1	7.598
Marker259875	1	7.598
Marker247349	1	8.864
Marker259838	1	8.864
Marker242557	1	10.13
Marker247527	1	10.13
Marker255284	1	10.13
Marker266415	1	10.13
Marker249081	1	11.396
Marker257846	1	11.396
Marker257929	1	11.396
Marker267120	1	11.396
Marker268699	1	11.396
Marker242517	1	12.663
Marker243188	1	12.663
Marker243966	1	12.663
Marker244761	1	12.663
Marker245332	1	12.663
Marker246188	1	12.663
Marker247327	1	12.663
Marker248458	1	12.663
Marker248830	1	12.663
Marker249001	1	12.663
Marker249003	1	12.663
Marker249982	1	12.663
Marker251056	1	12.663
Marker251070	1	12.663
Marker251533	1	12.663
Marker252641	1	12.663
Marker253396	1	12.663
Marker253573	1	12.663
Marker253583	1	12.663
Marker253619	1	12.663
Marker253832	1	12.663
Marker253896	1	12.663
Marker254640	1	12.663
Marker254791	1	12.663
Marker256153	1	12.663
Marker256236	1	12.663
Marker256282	1	12.663
Marker257072	1	12.663
Marker257530	1	12.663
Marker257770	1	12.663
Marker257815	1	12.663
Marker258041	1	12.663
Marker259371	1	12.663
Marker259849	1	12.663
Marker261102	1	12.663
Marker261573	1	12.663
Marker261797	1	12.663
Marker261861	1	12.663
Marker262022	1	12.663
Marker262242	1	12.663
Marker263156	1	12.663
Marker264038	1	12.663
Marker264205	1	12.663
Marker264287	1	12.663
Marker264732	1	12.663
Marker264872	1	12.663
Marker264882	1	12.663
Marker266087	1	12.663
Marker266529	1	12.663
Marker266738	1	12.663
Marker267391	1	12.663
Marker267402	1	12.663
Marker267854	1	12.663
Marker267905	1	12.663
Marker269557	1	12.663
Marker269652	1	12.663
Marker270262	1	12.663
Marker270549	1	12.663
Marker270565	1	12.663
Marker270592	1	12.663
Marker270803	1	12.663
Marker272475	1	12.663
Marker272775	1	12.663
Marker273135	1	12.663
Marker273288	1	12.663
Marker246871	1	13.929
Marker263130	1	13.929
Marker263540	1	13.929
Marker263951	1	13.929
Marker269703	1	13.929
Marker273203	1	13.929
Marker254273	1	15.195
Marker245668	1	16.461
Marker249376	1	16.461
Marker267804	1	16.461
Marker270633	1	16.461
Marker273837	1	16.461
Marker244912	1	17.727
Marker264178	1	17.727
Marker257389	1	26.682
Marker266995	1	30.487
Marker255464	1	33.021
Marker257111	1	35.555
Marker255347	1	40.635
Marker262782	1	40.635
Marker270853	1	40.635
Marker242430	1	41.901
Marker244303	1	41.901
Marker248692	1	41.901
Marker250570	1	41.901
Marker253982	1	41.901
Marker254417	1	41.901
Marker255769	1	41.901
Marker256083	1	41.901
Marker256535	1	41.901
Marker261595	1	41.901
Marker264520	1	41.901
Marker269712	1	41.901
Marker270242	1	41.901
Marker149296	2	0
Marker155066	2	0
Marker157260	2	0
Marker158876	2	0
Marker159742	2	0
Marker164655	2	0
Marker164964	2	0
Marker166345	2	0
Marker166932	2	0
Marker168561	2	0
Marker169814	2	0
Marker146811	2	1.266
Marker154052	2	1.266
Marker168937	2	1.266
Marker147793	2	2.532
Marker150224	2	2.532
Marker158710	2	2.532
Marker164939	2	3.798
Marker142568	2	5.064
Marker156937	2	5.064
Marker167183	2	5.064
Marker154264	2	6.33
Marker158282	2	6.33
Marker160373	2	6.33
Marker163399	2	6.33
Marker165048	2	6.33
Marker152146	2	7.597
Marker159193	2	7.597
Marker169018	2	7.597
Marker139980	2	8.863
Marker140113	2	8.863
Marker140772	2	8.863
Marker141621	2	8.863
Marker143630	2	8.863
Marker144371	2	8.863
Marker146041	2	8.863
Marker149152	2	8.863
Marker149492	2	8.863
Marker150414	2	8.863
Marker153340	2	8.863
Marker154097	2	8.863
Marker155813	2	8.863
Marker157419	2	8.863
Marker158088	2	8.863
Marker158460	2	8.863
Marker158823	2	8.863
Marker160572	2	8.863
Marker160994	2	8.863
Marker164439	2	8.863
Marker164536	2	8.863
Marker166065	2	8.863
Marker139700	2	10.129
Marker140863	2	10.129
Marker144801	2	10.129
Marker151180	2	10.129
Marker152431	2	10.129
Marker152587	2	10.129
Marker152774	2	10.129
Marker153627	2	10.129
Marker155032	2	10.129
Marker159589	2	10.129
Marker160958	2	10.129
Marker161241	2	10.129
Marker167052	2	10.129
Marker167758	2	10.129
Marker151422	2	11.395
Marker156498	2	11.395
Marker158752	2	11.395
Marker164535	2	11.395
Marker140340	2	12.661
Marker140519	2	12.661
Marker140897	2	12.661
Marker144018	2	12.661
Marker144054	2	12.661
Marker144132	2	12.661
Marker144924	2	12.661
Marker145509	2	12.661
Marker145517	2	12.661
Marker146397	2	12.661
Marker146697	2	12.661
Marker148266	2	12.661
Marker149351	2	12.661
Marker150397	2	12.661
Marker150443	2	12.661
Marker150461	2	12.661
Marker150889	2	12.661
Marker151112	2	12.661
Marker151717	2	12.661
Marker152476	2	12.661
Marker153976	2	12.661
Marker154234	2	12.661
Marker154893	2	12.661
Marker157139	2	12.661
Marker158929	2	12.661
Marker159975	2	12.661
Marker160482	2	12.661
Marker160736	2	12.661
Marker161063	2	12.661
Marker161136	2	12.661
Marker161401	2	12.661
Marker161639	2	12.661
Marker161912	2	12.661
Marker162869	2	12.661
Marker162918	2	12.661
Marker163636	2	12.661
Marker164047	2	12.661
Marker165938	2	12.661
Marker166066	2	12.661
Marker166931	2	12.661
Marker167858	2	12.661
Marker167870	2	12.661
Marker168793	2	12.661
Marker168905	2	12.661
Marker169857	2	12.661
Marker142613	2	15.195
Marker150067	2	15.195
Marker169365	2	15.195
Marker139704	2	17.729
Marker140449	2	17.729
Marker140560	2	17.729
Marker141132	2	17.729
Marker141594	2	17.729
Marker141996	2	17.729
Marker142627	2	17.729
Marker144292	2	17.729
Marker144867	2	17.729
Marker146730	2	17.729
Marker148773	2	17.729
Marker149490	2	17.729
Marker149764	2	17.729
Marker150981	2	17.729
Marker151351	2	17.729
Marker151893	2	17.729
Marker151970	2	17.729
Marker152238	2	17.729
Marker152760	2	17.729
Marker153167	2	17.729
Marker153197	2	17.729
Marker158864	2	17.729
Marker159381	2	17.729
Marker160433	2	17.729
Marker164519	2	17.729
Marker164994	2	17.729
Marker165270	2	17.729
Marker166115	2	17.729
Marker166578	2	17.729
Marker168110	2	17.729
Marker168246	2	17.729
Marker168539	2	17.729
Marker168599	2	17.729
Marker139623	2	18.995
Marker140272	2	18.995
Marker140873	2	18.995
Marker141824	2	18.995
Marker141827	2	18.995
Marker142281	2	18.995
Marker145909	2	18.995
Marker149587	2	18.995
Marker154736	2	18.995
Marker159569	2	18.995
Marker163183	2	18.995
Marker164484	2	18.995
Marker166820	2	18.995
Marker142389	2	20.261
Marker149983	2	20.261
Marker165961	2	20.261
Marker165993	2	20.261
Marker162929	2	22.795
Marker151094	2	25.328
Marker156379	2	27.862
Marker157144	2	29.128
Marker163721	2	29.128
Marker151290	2	34.209
Marker164335	2	36.743
Marker138746	2	39.277
Marker144504	2	39.277
Marker153915	2	39.277
Marker153066	2	40.543
Marker155810	2	40.543
Marker143749	2	43.077
Marker143786	2	43.077
Marker156944	2	43.077
Marker138728	2	45.61
Marker139250	2	45.61
Marker141063	2	45.61
Marker142750	2	45.61
Marker143832	2	45.61
Marker144837	2	45.61
Marker148695	2	45.61
Marker149456	2	45.61
Marker150108	2	45.61
Marker152678	2	45.61
Marker152891	2	45.61
Marker155443	2	45.61
Marker156240	2	45.61
Marker156859	2	45.61
Marker158480	2	45.61
Marker159211	2	45.61
Marker168386	2	45.61
