Marker	Chr	cM
Co_Sb0330	1	0
Co_Sb0323	1	0.58
Co_Sb0498	1	0.998
Co_Sb0335	1	1.702
Co_Sb0556	1	2.149
Co_Sb0565	1	4.79
Co_Sb0357	1	6.023
Co_Sb0268	1	7.162
Co_Sb0276	1	7.903
Co_Sb0494	1	8.146
Co_Sb0158	1	8.448
Co_Sb0092	1	8.725
Co_Sb0112	1	9.269
Co_Sb0501	1	10.582
Co_Sb0255	1	11.247
Co_Sb0427	1	11.742
Co_Sb0241	1	12.018
Co_Sb0022	1	12.105
Co_Sb0035	1	12.121
Co_Sb0523	1	12.379
Co_Sb0261	1	12.679
Co_Sb0310	1	13.109
Co_Sb0412	1	13.828
Co_Sb0141	1	17.188
Co_Sb0169	1	17.817
Co_Sb0088	1	19.867
Co_Sb0266	1	20.151
Co_Sb0278	1	21.072
Co_Sb0545	1	22.367
Co_Sb0383	1	23.018
Co_Sb0328	1	24.313
Co_Sb0609	1	24.786
Co_Sb0252	1	27.115
Co_Sb0273	1	27.573
Co_Sb0363	1	28.015
Co_Sb0562	1	28.623
Co_Sb0260	1	28.88
Co_Sb0315	1	29.128
Co_Sb0419	1	29.403
Co_Sb0274	1	29.893
Co_Sb0583	1	30.01
Co_Sb0384	1	30.137
Co_Sb0561	1	30.44
Co_Sb0285	1	30.648
Co_Sb0473	1	30.886
Co_Sb0289	1	31.208
Co_Sb0343	1	31.694
Co_Sb0338	1	31.905
Co_Sb0324	1	32.436
Co_Sb0469	1	33.721
Co_Sb0063	1	34.542
Co_Sb0517	1	34.965
Co_Sb0416	1	35.617
Co_Sb0452	1	35.971
Co_Sb0563	1	36.512
Co_Sb0307	1	36.676
Co_Sb0537	1	36.789
Co_Sb0156	1	36.893
Co_Sb0126	1	36.965
Co_Sb0125	1	37.008
Co_Sb0066	1	37.193
Co_Sb0077	1	38.17
Co_Sb0475	1	39.034
Co_Sb0414	1	39.548
Co_Sb0237	1	40.199
Co_Sb0444	1	40.472
Co_Sb0242	1	40.705
Co_Sb0016	1	41.171
Co_Sb0143	1	41.581
Co_Sb0265	1	41.922
Co_Sb0538	1	43.529
Co_Sb0485	1	43.799
Co_Sb0107	1	44.13
Co_Sb0122	1	44.308
Co_Sb0167	1	44.711
Co_Sb0217	1	45.264
Co_Sb0445	1	45.479
Co_Sb0262	1	45.891
Co_Sb0337	1	46.123
Co_Sb0144	1	46.531
Co_Sb0161	1	46.942
Co_Sb0146	1	47.273
Co_Sb0249	1	47.555
Co_Sb0004	1	47.791
Co_Sb0267	1	47.891
Co_Sb0214	1	47.934
Co_Sb0233	1	48.101
Co_Sb0256	1	48.321
Co_Sb0362	1	48.739
Co_Sb0440	1	48.988
Co_Sb0430	1	49.128
Co_Sb0023	1	49.207
Co_Sb0238	1	49.306
Co_Sb0279	1	49.353
Co_Sb0010	1	49.568
Co_Sb0571	1	50.287
Co_Sb0381	1	50.72
Co_Sb0130	1	51.014
Co_Sb0239	1	51.097
Co_Sb0542	1	51.285
Co_Sb0213	1	51.48
Co_Sb0377	1	51.639
Co_Sb0551	1	51.981
Co_Sb0179	1	52.112
Co_Sb0288	1	52.237
Co_Sb0547	1	52.392
Co_Sb0206	1	52.459
Co_Sb0353	1	52.523
Co_Sb0327	1	52.579
Co_Sb0121	1	52.697
Co_Sb0559	1	53.014
Co_Sb0072	1	53.298
Co_Sb0347	1	53.398
Co_Sb0437	1	53.678
Co_Sb0193	1	54.033
Co_Sb0155	1	54.414
Co_Sb0476	1	54.853
Co_Sb0087	1	55.159
Co_Sb0052	1	55.31
Co_Sb0170	1	55.397
Co_Sb0153	1	55.574
Co_Sb0399	1	55.779
Co_Sb0250	1	55.9
Co_Sb0076	1	56.04
Co_Sb0292	1	56.216
Co_Sb0164	1	56.296
Co_Sb0160	1	56.405
Co_Sb0557	1	56.503
Co_Sb0480	1	56.626
Co_Sb0069	1	56.813
Co_Sb0423	1	57.154
Co_Sb0490	1	57.272
Co_Sb0550	1	57.47
Co_Sb0467	1	57.811
Co_Sb0491	1	58.437
Co_Sb0555	1	59.755
Co_Sb0434	1	62.746
Co_Sb0407	1	63.155
Co_Sb0539	1	64.015
Co_Sb0202	2	0
Co_Sb0455	2	0.387
Co_Sb0034	2	1.219
Co_Sb0013	2	1.512
Co_Sb0438	2	1.998
Co_Sb0375	2	2.386
Co_Sb0483	2	2.935
Co_Sb0152	2	3.432
Co_Sb0115	2	3.69
Co_Sb0208	2	3.745
Co_Sb0097	2	3.912
Co_Sb0499	2	4.527
Co_Sb0361	2	4.718
Co_Sb0108	2	4.831
Co_Sb0151	2	4.947
Co_Sb0546	2	5.244
Co_Sb0394	2	5.626
Co_Sb0458	2	6.222
Co_Sb0001	2	6.897
Co_Sb0017	2	7.066
Co_Sb0308	2	7.281
Co_Sb0272	2	7.779
Co_Sb0083	2	12.206
Co_Sb0311	2	12.649
Co_Sb0382	2	13.253
Co_Sb0424	2	13.846
Co_Sb0534	2	14.101
Co_Sb0474	2	14.832
Co_Sb0183	2	18.082
Co_Sb0254	2	23.955
Co_Sb0180	2	25.758
Co_Sb0204	2	25.937
Co_Sb0025	2	26.483
Co_Sb0075	2	26.685
Co_Sb0117	2	26.917
Co_Sb0094	2	27.414
Co_Sb0608	2	30.929
Co_Sb0558	2	31.658
Co_Sb0497	2	32.207
Co_Sb0336	2	32.93
Co_Sb0417	2	33.236
Co_Sb0299	2	33.468
Co_Sb0482	2	34.227
Co_Sb0602	2	35.469
Co_Sb0460	2	36.732
Co_Sb0564	2	39.692
Co_Sb0027	2	42.887
Co_Sb0400	2	44.22
Co_Sb0300	2	44.762
Co_Sb0326	2	45.202
Co_Sb0528	2	45.785
Co_Sb0096	2	46.134
Co_Sb0374	2	48.631
Co_Sb0410	2	51.201
Co_Sb0448	2	52.154
Co_Sb0118	2	52.489
Co_Sb0464	2	52.76
Co_Sb0519	2	53.105
Co_Sb0203	2	53.509
Co_Sb0459	2	53.868
Co_Sb0186	2	54.426
Co_Sb0294	2	57.154
Co_Sb0584	2	57.696
Co_Sb0575	2	58.379
Co_Sb0154	2	63.024
Co_Sb0181	2	63.51
Co_Sb0006	2	66.967
Co_Sb0243	2	67.412
Co_Sb0305	2	78.37
Co_Sb0259	2	79.787
Co_Sb0290	2	82.533
Co_Sb0133	2	83.085
Co_Sb0306	2	83.604
Co_Sb0282	2	84.005
Co_Sb0177	2	84.51
Co_Sb0032	2	84.797
Co_Sb0348	2	85.008
Co_Sb0104	2	85.275
Co_Sb0401	2	85.405
Co_Sb0011	2	85.58
Co_Sb0018	2	86.452
Co_Sb0005	2	86.77
Co_Sb0543	2	87.554
Co_Sb0248	2	87.813
Co_Sb0171	2	88.185
Co_Sb0207	2	88.358
Co_Sb0009	2	88.434
Co_Sb0036	2	88.606
Co_Sb0200	2	88.864
Co_Sb0433	2	89.275
Co_Sb0040	2	89.631
Co_Sb0021	2	89.667
Co_Sb0194	2	89.795
Co_Sb0182	2	89.893
Co_Sb0134	2	90.08
Co_Sb0370	2	90.433
Co_Sb0588	2	90.697
Co_Sb0579	2	90.842
Co_Sb0210	2	91.143
Co_Sb0228	2	91.28
Co_Sb0510	2	91.703
Co_Sb0597	2	92.18
Co_Sb0129	2	92.705
Co_Sb0598	2	92.941
Co_Sb0089	2	93.713
Co_Sb0189	2	94.909
Co_Sb0291	2	95.485
Co_Sb0371	2	95.874
Co_Sb0286	2	96.19
Co_Sb0441	2	97.875
Co_Sb0367	2	98.622
Co_Sb0298	2	106.105
Co_Sb0033	2	106.505
Co_Sb0329	2	107.026
Co_Sb0064	2	107.435
Co_Sb0222	2	107.878
Co_Sb0296	2	108.226
Co_Sb0612	2	108.756
Co_Sb0234	2	112.483
Co_Sb0408	3	0
Co_Sb0529	3	1.022
Co_Sb0398	3	1.396
Co_Sb0090	3	1.979
Co_Sb0235	3	2.045
Co_Sb0479	3	2.206
Co_Sb0196	3	2.396
Co_Sb0157	3	2.517
Co_Sb0220	3	2.585
Co_Sb0484	3	2.78
Co_Sb0165	3	2.833
Co_Sb0055	3	2.913
Co_Sb0054	3	2.974
Co_Sb0124	3	3.111
Co_Sb0312	3	3.26
Co_Sb0085	3	3.332
Co_Sb0028	3	3.453
Co_Sb0059	3	3.559
Co_Sb0068	3	3.638
Co_Sb0297	3	3.922
Co_Sb0057	3	4.244
Co_Sb0421	3	5.589
Co_Sb0209	3	6.588
Co_Sb0150	3	7.328
Co_Sb0352	3	7.803
Co_Sb0360	3	8.086
Co_Sb0380	3	8.386
Co_Sb0525	3	8.782
Co_Sb0402	3	9.242
Co_Sb0211	3	11.976
Co_Sb0277	3	12.421
Co_Sb0113	3	13.011
Co_Sb0251	3	13.605
Co_Sb0042	3	14.717
Co_Sb0524	3	15.438
Co_Sb0219	3	16.654
Co_Sb0600	3	17.037
Co_Sb0116	3	17.363
Co_Sb0541	3	17.865
Co_Sb0349	3	19.582
Co_Sb0468	3	21.339
Co_Sb0093	3	22.185
Co_Sb0106	3	22.547
Co_Sb0162	3	23.752
Co_Sb0503	3	24.498
Co_Sb0431	3	24.838
Co_Sb0212	3	26.268
Co_Sb0554	3	26.773
Co_Sb0426	3	27.605
Co_Sb0581	3	28.677
Co_Sb0175	3	29.343
Co_Sb0163	3	29.765
Co_Sb0135	3	30.105
Co_Sb0486	3	31.869
Co_Sb0373	3	32.988
Co_Sb0578	3	33.612
Co_Sb0488	3	34.67
Co_Sb0420	3	41.152
Co_Sb0184	3	42.028
Co_Sb0043	3	43.297
Co_Sb0386	3	44.218
Co_Sb0031	3	45.83
Co_Sb0378	3	56.228
Co_Sb0403	3	56.458
Co_Sb0221	3	57.361
Co_Sb0303	3	57.784
Co_Sb0506	3	59.126
Co_Sb0453	3	59.674
Co_Sb0218	3	60.421
Co_Sb0140	3	60.673
Co_Sb0318	3	64.779
Co_Sb0569	3	65.678
Co_Sb0446	3	66.218
Co_Sb0111	3	67.291
Co_Sb0149	3	67.55
Co_Sb0376	3	67.756
Co_Sb0195	3	67.948
Co_Sb0527	3	68.33
Co_Sb0413	3	68.535
Co_Sb0139	3	68.854
Co_Sb0263	3	69.16
Co_Sb0526	3	69.27
Co_Sb0166	3	69.379
Co_Sb0281	3	69.517
Co_Sb0425	3	69.78
Co_Sb0142	3	71.966
Co_Sb0080	3	72.372
Co_Sb0344	3	73.057
Co_Sb0137	3	73.329
Co_Sb0232	3	73.576
Co_Sb0397	3	74.171
Co_Sb0230	3	74.37
Co_Sb0325	3	74.411
Co_Sb0136	3	74.751
Co_Sb0044	3	75.258
Co_Sb0379	3	75.484
Co_Sb0047	3	75.668
Co_Sb0192	3	75.739
Co_Sb0201	3	75.861
