Marker	Chr	cM
CcM0443	LG01	0
Ccac035	LG01	15.537
CcM2630	LG01	19.867
CcM2044	LG01	20.752
CcM1984	LG01	21.078
CcM2891	LG01	23.093
CcM0387	LG01	28.138
CcM1947	LG01	29.023
CcM1459	LG01	34.106
CcM1014	LG01	37.262
CcM1935	LG01	39.608
CcM0849	LG01	40.839
CcM0892	LG01	41.761
CcM1932	LG01	44.073
CcM0407	LG01	45.404
CcM0121	LG01	46.586
CcM2904	LG01	49.858
CcM2341	LG01	52.212
ICPeM0075	LG01	56.963
CcM0030	LG01	57.332
CcM0080	LG01	59.229
CcM1128	LG01	61.522
CcM1232	LG01	63.316
CcM0624	LG01	65.154
CcM0970	LG01	68.24
CcM1108	LG01	72.746
CcM2802	LG01	78.645
CcM0093	LG01	86.362
CcM1616	LG01	90.572
CcM2485	LG01	90.688
CcM2126	LG01	96.1
CcM2505	LG01	99.945
CcM2409	LG02	0
CcM0071	LG02	1.817
CcM1999	LG02	3.027
CcM0915	LG02	4.51
CcM0480	LG02	6.418
CcM0492	LG02	11.168
CcM2215	LG02	15.296
CcM0417	LG02	15.485
CcM1266	LG02	16.154
CcM0468	LG02	20.849
CcM0494	LG02	22.002
CcM0183	LG02	29.217
CcM1110	LG02	35.839
CcM0477	LG02	37.513
CcM1238	LG02	37.889
CcM2149	LG02	38.818
CcM0542	LG02	39.161
CcM1778	LG02	40.066
CcM1559	LG02	40.644
CcM1659	LG02	42.005
CcM2906	LG02	42.705
CcM2672	LG02	45.119
CcM1405	LG02	48.071
CcM1263	LG02	49.88
CcM0444	LG02	52.6
CcM0516	LG02	59.448
CcM2066	LG02	62.328
CcM0176	LG02	63.764
CcM1101	LG02	67.585
CcM1198	LG02	72.617
CcM0399	LG02	72.831
CcM0082	LG02	80.81
CcM2097	LG02	85.883
CcM1235	LG02	105.682
CcM2350	LG02	113.531
CcM1647	LG02	117.047
CcM2241	LG02	117.163
CcM1251	LG02	125.529
CcM0988	LG02	135.195
CcM0416	LG03	0
