Marker	Chr	cM
Marker192293	1	0
Marker33352	1	0
Marker18501	1	0
Marker13771	1	0.581
Marker67822	1	0.581
Marker59246	1	0.581
Marker43629	1	0.581
Marker7464	1	0.581
Marker37789	1	0.581
Marker71530	1	1.163
Marker46348	1	1.163
Marker16913	1	1.163
Marker33514	1	1.163
Marker38351	1	1.163
Marker67096	1	1.163
Marker34397	1	1.163
Marker27324	1	1.163
Marker12167	1	1.163
Marker16759	1	1.163
Marker44886	1	1.163
Marker41115	1	1.163
Marker21212	1	1.163
Marker87101	1	1.163
Marker61641	1	4.14
Marker45779	1	4.14
Marker20310	1	4.14
Marker34885	1	5.905
Marker7432	1	5.905
Marker63711	1	14.048
Marker4491	1	14.048
Marker179898	1	14.048
Marker35190	1	15.217
Marker7971	1	15.217
Marker47299	1	15.217
Marker14790	1	15.217
Marker36520	1	15.799
Marker53981	1	15.799
Marker5997	1	15.799
Marker10278	1	15.799
Marker2993	1	15.799
Marker15368	1	15.799
Marker83973	1	15.799
Marker4091	1	15.799
Marker164325	1	16.38
Marker7254	1	16.38
Marker15414	1	16.962
Marker29753	1	16.962
Marker26941	1	18.131
Marker39742	1	18.131
Marker20120	1	20.499
Marker6603	1	20.499
Marker120453	1	20.499
Marker12196	1	20.499
Marker40339	1	21.08
Marker225623	1	21.08
Marker29993	1	21.08
Marker25202	1	21.08
Marker27005	1	22.845
Marker25273	1	23.426
Marker22989	1	23.426
Marker25010	1	24.008
Marker74661	1	24.008
Marker72376	1	24.008
Marker20367	1	24.008
Marker12389	1	24.008
Marker38733	1	24.008
Marker114628	1	24.589
Marker61288	1	25.759
Marker17974	1	26.34
Marker12440	1	27.51
Marker51398	1	27.51
Marker43151	1	27.51
Marker24778	1	27.51
Marker113524	1	27.51
Marker33037	1	27.51
Marker10646	1	27.51
Marker16394	1	27.51
Marker25023	1	27.51
Marker18827	1	27.51
Marker37628	1	27.51
Marker13160	1	28.679
Marker37480	1	29.287
Marker16923	1	51.435
Marker51769	1	51.435
Marker26061	1	51.435
Marker21026	1	51.435
Marker23160	1	52.604
Marker14836	1	52.604
Marker22974	1	58.747
Marker70599	1	58.747
Marker73842	1	59.328
Marker97251	1	59.328
Marker9838	1	59.328
Marker32101	1	59.328
Marker23425	1	59.91
Marker48777	1	60.491
Marker38802	1	62.858
Marker8133	1	65.229
Marker41939	1	65.229
Marker100560	1	69.451
Marker7455	1	69.451
Marker12387	1	70.621
Marker61639	1	70.621
Marker30789	1	78.764
Marker19486	1	80.529
Marker59848	1	87.333
Marker81615	1	87.917
Marker13866	1	87.917
Marker26714	1	89.087
Marker70067	1	89.087
Marker18058	1	90.256
Marker6526	1	90.256
Marker13212	1	90.256
Marker198308	1	90.256
Marker28215	1	90.256
Marker12994	1	90.256
Marker45091	1	90.256
Marker46655	1	90.256
Marker9299	1	90.256
Marker26597	1	90.256
Marker38217	1	90.256
Marker9341	1	90.838
Marker10102	1	91.419
Marker7237	1	91.419
Marker69659	1	91.419
Marker70405	1	92.001
Marker53822	1	92.001
Marker69145	1	92.582
Marker6665	1	92.582
Marker123629	1	92.582
Marker16089	1	92.582
Marker80618	1	92.582
Marker19835	1	93.163
Marker65267	1	94.333
Marker72457	1	94.333
Marker18738	1	94.914
Marker9008	1	94.914
Marker26036	1	94.914
Marker35176	1	94.914
Marker43185	1	94.914
Marker25823	1	96.084
Marker1780	1	96.665
Marker29085	1	96.665
Marker11775	1	96.665
Marker22030	1	96.665
Marker27217	1	97.247
Marker27748	1	97.247
Marker18747	1	97.828
Marker26430	1	97.828
Marker22434	1	98.998
Marker14712	1	99.579
Marker220088	1	100.749
Marker8631	1	100.749
Marker22517	1	100.749
Marker62974	1	103.726
Marker19642	1	103.726
Marker46603	1	105.491
Marker20813	1	105.491
Marker69332	1	105.491
Marker31906	1	106.072
Marker47409	1	106.072
Marker75636	1	106.072
Marker125968	1	106.654
Marker10458	1	106.654
Marker118081	1	107.235
Marker3162	1	109.602
Marker30655	1	109.602
Marker124273	1	109.602
Marker30949	1	115.096
Marker30604	1	115.677
Marker19193	1	115.677
Marker30428	1	116.258
Marker5447	1	120.478
Marker3958	1	120.478
Marker63532	1	120.478
Marker97183	1	124.697
Marker64399	1	124.697
Marker20884	1	124.697
Marker32348	1	124.697
Marker10736	1	124.697
Marker82531	1	124.697
Marker19380	1	124.697
Marker16176	1	125.279
Marker30120	1	125.279
Marker8672	1	127.646
Marker12614	1	127.646
Marker23509	1	127.646
Marker24105	1	129.411
Marker28428	1	129.411
Marker99265	1	132.388
Marker3284	1	132.969
Marker11445	1	135.946
Marker111524	1	136.528
Marker63419	1	137.109
Marker15264	1	137.109
Marker9761	1	137.109
Marker132728	1	137.109
Marker4139	1	137.691
Marker31588	1	137.691
Marker47761	1	137.691
Marker68275	1	137.691
Marker3229	1	138.272
Marker31526	1	138.272
Marker49689	1	138.272
Marker59780	1	140.639
Marker81714	1	140.639
Marker31606	1	143.007
Marker43214	1	144.176
Marker63198	1	145.349
Marker41308	1	148.329
Marker22139	1	148.329
Marker228289	1	148.91
Marker113843	1	152.505
Marker69313	1	152.505
Marker23653	1	155.482
Marker23216	1	155.482
Marker5226	1	157.849
Marker75537	1	157.849
Marker10459	1	157.849
Marker23243	1	158.565
Marker5977	1	160.793
Marker46394	1	161.375
Marker5051	1	161.375
Marker28102	1	161.375
Marker8261	1	161.956
Marker20239	1	161.956
Marker17632	1	161.956
Marker5516	1	161.956
Marker62643	1	161.956
Marker45221	1	161.956
Marker29463	2	0
Marker34043	2	0.581
Marker14758	2	0.581
Marker62768	2	1.163
Marker43480	2	1.163
Marker20092	2	6.015
Marker131774	2	6.015
Marker16032	2	7.78
Marker9466	2	7.78
Marker24830	2	7.78
Marker100960	2	7.78
Marker12355	2	11.999
Marker118301	2	11.999
Marker69628	2	11.999
Marker10884	2	14.976
Marker27664	2	14.976
Marker20134	2	15.558
Marker52878	2	16.139
Marker8667	2	16.139
Marker39015	2	16.139
Marker51361	2	16.139
Marker33305	2	35.695
Marker45067	2	35.695
Marker4489	2	35.695
Marker6068	2	35.695
Marker33922	2	35.695
Marker43707	2	35.695
Marker11155	2	35.695
Marker108070	2	35.695
Marker22781	2	35.695
Marker105518	2	35.695
Marker15206	2	35.695
Marker45908	2	36.865
Marker50328	2	36.865
Marker132963	2	41.717
Marker222386	2	41.717
Marker18270	2	41.717
Marker31850	2	41.717
Marker11085	2	43.482
Marker134452	2	45.849
Marker3926	2	45.849
Marker3060	2	45.849
Marker248694	2	46.431
Marker46281	2	56.343
Marker60723	2	62.777
Marker23102	2	73.718
Marker35133	2	73.718
Marker247450	2	73.718
Marker70960	2	73.718
Marker73005	2	77.312
Marker60745	2	77.312
Marker5656	2	96.021
Marker2653	2	96.021
Marker48354	2	97.19
Marker30637	2	97.19
Marker65065	2	97.19
Marker11844	2	97.19
Marker204368	2	98.36
Marker13854	2	98.36
Marker53201	2	98.36
Marker11178	2	100.125
Marker7342	2	100.706
Marker23564	2	101.288
Marker10976	2	101.288
Marker96405	2	101.869
Marker4374	2	102.45
Marker20166	2	103.62
Marker52240	2	104.79
Marker72338	2	104.79
Marker33107	2	104.79
Marker55373	2	105.371
Marker30848	2	105.953
Marker100503	2	105.953
Marker13835	2	105.953
Marker27031	2	107.425
Marker44945	2	108.885
Marker42935	2	109.467
Marker46366	2	114.96
Marker54630	2	114.96
Marker46017	2	114.96
Marker19551	2	114.96
Marker119753	2	136.255
Marker32210	2	136.255
Marker34822	2	136.837
Marker107995	2	136.837
Marker113851	2	136.837
Marker134414	2	138.006
Marker43815	2	139.176
Marker35330	2	139.176
Marker51818	2	139.176
Marker56157	2	139.757
Marker32731	2	139.757
Marker131037	2	139.757
Marker17588	2	140.339
Marker31514	2	140.339
Marker27611	2	140.339
Marker12722	2	154.243
Marker13490	2	154.243
Marker44581	2	163.766
Marker6264	2	168.618
Marker11511	2	168.618
Marker30946	2	168.618
Marker14426	2	169.199
Marker43306	2	169.199
Marker19156	2	169.199
Marker12249	2	169.199
Marker6421	2	169.199
Marker22331	2	169.199
Marker7516	2	169.199
Marker35857	2	169.199
Marker62887	2	169.199
Marker31889	2	169.781
Marker11111	2	169.781
Marker5269	2	169.781
Marker43334	2	169.781
Marker26205	2	170.95
Marker31330	2	170.95
Marker45418	2	170.95
Marker16462	2	170.95
Marker44030	2	170.95
Marker74868	2	172.12
Marker11594	2	172.12
Marker25262	2	172.702
Marker49993	2	172.702
Marker69111	2	172.702
Marker81231	2	173.283
Marker26789	2	173.283
Marker82816	2	173.283
Marker32601	2	173.283
Marker54058	2	173.283
