Marker	Chr	cM
SNP_chr01_bin1	1	0
SNP_chr01_bin2	1	0.369
SNP_chr01_bin3	1	0.738
SNP_chr01_bin4	1	1.852
SNP_chr01_bin5	1	3.723
SNP_chr01_bin6	1	4.853
SNP_chr01_bin7	1	5.991
SNP_chr01_bin8	1	6.748
SNP_chr01_bin9	1	9.423
SNP_chr01_bin10	1	10.167
SNP_chr01_bin11	1	10.545
SNP_chr01_bin12	1	11.303
SNP_chr01_bin13	1	12.065
SNP_chr01_bin14	1	13.599
SNP_chr01_bin15	1	13.983
SNP_chr01_bin16	1	14.373
SNP_chr01_bin17	1	17.122
SNP_chr01_bin18	1	19.1
SNP_chr01_bin19	1	19.478
SNP_chr01_bin20	1	20.224
SNP_chr01_bin21	1	20.995
SNP_chr01_bin22	1	22.158
SNP_chr01_bin23	1	22.545
SNP_chr01_bin24	1	24.506
SNP_chr01_bin25	1	26.841
SNP_chr01_bin26	1	28.404
SNP_chr01_bin27	1	29.965
SNP_chr01_bin28	1	30.348
SNP_chr01_bin29	1	30.727
SNP_chr01_bin30	1	31.105
SNP_chr01_bin31	1	32.207
SNP_chr01_bin32	1	32.957
SNP_chr01_bin33	1	33.683
SNP_chr01_bin34	1	34.833
SNP_chr01_bin35	1	35.207
SNP_chr01_bin36	1	36.732
SNP_chr01_bin37	1	37.128
SNP_chr01_bin38	1	37.536
SNP_chr01_bin39	1	39.133
SNP_chr01_bin40	1	41.59
SNP_chr01_bin41	1	47.107
SNP_chr01_bin61	1	47.325
SNP_chr01_bin42	1	47.983
SNP_chr01_bin60	1	48.579
SNP_chr01_bin59	1	49.108
SNP_chr01_bin58	1	49.713
SNP_chr01_bin57	1	50.007
SNP_chr01_bin56	1	50.914
SNP_chr01_bin55	1	51.225
SNP_chr01_bin54	1	52.135
SNP_chr01_bin53	1	52.455
SNP_chr01_bin52	1	53.102
SNP_chr01_bin51	1	53.754
SNP_chr01_bin50	1	55.623
SNP_chr01_bin43	1	57.897
SNP_chr01_bin44	1	58.162
SNP_chr01_bin62	1	59.724
SNP_chr01_bin49	1	60.839
SNP_chr01_bin48	1	61.139
SNP_chr01_bin47	1	61.693
SNP_chr01_bin46	1	63.117
SNP_chr01_bin45	1	63.419
SNP_chr01_bin63	1	73.303
SNP_chr01_bin64	1	74.124
SNP_chr01_bin65	1	75.063
SNP_chr01_bin66	1	77.404
SNP_chr01_bin67	1	79.824
SNP_chr01_bin68	1	80.548
SNP_chr01_bin69	1	80.915
SNP_chr01_bin70	1	81.261
SNP_chr01_bin71	1	81.626
SNP_chr01_bin72	1	82.278
SNP_chr01_bin73	1	82.636
SNP_chr01_bin74	1	84.074
SNP_chr01_bin75	1	84.759
SNP_chr01_bin76	1	85.122
SNP_chr01_bin77	1	85.484
SNP_chr01_bin78	1	85.857
SNP_chr01_bin79	1	86.613
SNP_chr01_bin80	1	86.991
SNP_chr01_bin81	1	87.375
SNP_chr01_bin82	1	88.803
SNP_chr01_bin83	1	89.133
SNP_chr01_bin84	1	89.51
SNP_chr01_bin85	1	89.891
SNP_chr01_bin86	1	91.402
SNP_chr01_bin87	1	92.935
SNP_chr01_bin88	1	93.315
SNP_chr01_bin89	1	94.075
SNP_chr01_bin90	1	94.835
SNP_chr01_bin91	1	95.978
SNP_chr01_bin92	1	99.079
SNP_chr01_bin93	1	99.468
SNP_chr01_bin94	1	99.853
SNP_chr01_bin95	1	100.237
SNP_chr01_bin96	1	100.59
SNP_chr01_bin97	1	101.722
SNP_chr01_bin98	1	102.05
SNP_chr01_bin99	1	102.43
SNP_chr01_bin100	1	102.815
SNP_chr01_bin101	1	103.543
SNP_chr01_bin102	1	103.931
SNP_chr01_bin103	1	105.095
SNP_chr01_bin104	1	105.468
SNP_chr01_bin105	1	106.197
SNP_chr01_bin106	1	108.956
SNP_chr01_bin107	1	110.049
SNP_chr01_bin108	1	110.427
SNP_chr01_bin109	1	110.779
SNP_chr01_bin110	1	111.142
SNP_chr01_bin111	1	113.422
SNP_chr01_bin112	1	114.171
SNP_chr01_bin113	1	114.541
SNP_chr01_bin114	1	115.609
SNP_chr01_bin115	1	115.967
SNP_chr01_bin116	1	116.336
SNP_chr01_bin117	1	116.929
SNP_chr01_bin118	1	118.045
SNP_chr01_bin119	1	119.17
SNP_chr01_bin120	1	119.884
SNP_chr02_bin1	2	0
SNP_chr02_bin2	2	2.242
SNP_chr02_bin3	2	2.613
SNP_chr02_bin4	2	5.224
SNP_chr02_bin5	2	5.969
SNP_chr02_bin6	2	6.337
SNP_chr02_bin7	2	7.078
SNP_chr02_bin8	2	7.452
SNP_chr02_bin9	2	8.581
SNP_chr02_bin10	2	9.337
SNP_chr02_bin11	2	10.102
SNP_chr02_bin12	2	12.026
SNP_chr02_bin13	2	12.416
SNP_chr02_bin14	2	17.189
SNP_chr02_bin15	2	17.975
SNP_chr02_bin16	2	18.756
SNP_chr02_bin17	2	20.698
SNP_chr02_bin18	2	21.086
SNP_chr02_bin19	2	21.859
SNP_chr02_bin20	2	23.011
SNP_chr02_bin21	2	23.364
SNP_chr02_bin22	2	23.747
SNP_chr02_bin23	2	25.282
SNP_chr02_bin24	2	25.671
SNP_chr02_bin25	2	26.067
SNP_chr02_bin26	2	28.042
SNP_chr02_bin27	2	30.045
SNP_chr02_bin28	2	30.865
SNP_chr02_bin29	2	32.397
SNP_chr02_bin30	2	33.198
SNP_chr02_bin31	2	33.514
SNP_chr02_bin32	2	33.906
SNP_chr02_bin33	2	35.043
SNP_chr02_bin34	2	37.39
SNP_chr02_bin35	2	37.654
SNP_chr02_bin36	2	39.015
SNP_chr02_bin37	2	39.384
SNP_chr02_bin38	2	39.728
SNP_chr02_bin39	2	40.436
SNP_chr02_bin40	2	40.811
SNP_chr02_bin41	2	41.115
SNP_chr02_bin42	2	41.487
SNP_chr02_bin43	2	44.473
SNP_chr02_bin44	2	45.585
SNP_chr02_bin45	2	46.668
SNP_chr02_bin46	2	47.404
SNP_chr02_bin47	2	47.771
SNP_chr02_bin48	2	48.865
SNP_chr02_bin49	2	49.946
SNP_chr02_bin50	2	50.314
SNP_chr02_bin51	2	50.688
SNP_chr02_bin52	2	51.064
SNP_chr02_bin53	2	52.117
SNP_chr02_bin54	2	52.795
SNP_chr02_bin55	2	54.254
SNP_chr02_bin56	2	54.583
SNP_chr02_bin57	2	56.483
SNP_chr02_bin58	2	57.193
SNP_chr02_bin59	2	57.584
SNP_chr02_bin60	2	59.105
SNP_chr02_bin61	2	59.485
SNP_chr02_bin62	2	60.573
SNP_chr02_bin63	2	61.315
SNP_chr02_bin64	2	62.029
SNP_chr02_bin65	2	62.404
SNP_chr02_bin66	2	62.723
SNP_chr02_bin67	2	63.04
SNP_chr02_bin68	2	63.309
SNP_chr02_bin69	2	64.428
SNP_chr02_bin70	2	64.796
SNP_chr02_bin71	2	65.149
SNP_chr02_bin72	2	65.864
SNP_chr02_bin73	2	66.228
SNP_chr02_bin74	2	67.726
SNP_chr02_bin75	2	68.262
SNP_chr02_bin76	2	72.802
SNP_chr02_bin77	2	75.705
SNP_chr02_bin78	2	79.112
SNP_chr02_bin79	2	79.542
SNP_chr02_bin80	2	80.79
SNP_chr02_bin81	2	81.604
SNP_chr02_bin82	2	82.007
SNP_chr02_bin83	2	82.398
SNP_chr02_bin84	2	84.384
SNP_chr02_bin85	2	85.17
SNP_chr02_bin86	2	85.563
SNP_chr02_bin87	2	85.958
SNP_chr02_bin88	2	87.523
SNP_chr02_bin89	2	87.907
SNP_chr02_bin90	2	89.725
SNP_chr02_bin91	2	90.107
SNP_chr02_bin92	2	90.484
SNP_chr02_bin93	2	90.864
SNP_chr02_bin94	2	91.856
SNP_chr02_bin95	2	92.523
SNP_chr02_bin96	2	92.894
SNP_chr02_bin97	2	93.633
SNP_chr02_bin98	2	94.359
SNP_chr02_bin99	2	95.832
SNP_chr02_bin100	2	96.575
SNP_chr02_bin101	2	97.319
SNP_chr02_bin102	2	97.992
SNP_chr02_bin103	2	99.089
SNP_chr02_bin104	2	100.052
SNP_chr02_bin105	2	100.789
SNP_chr02_bin106	2	101.168
SNP_chr02_bin107	2	101.543
SNP_chr02_bin108	2	102.204
SNP_chr02_bin109	2	103.344
SNP_chr02_bin110	2	103.723
SNP_chr02_bin111	2	104.104
SNP_chr02_bin112	2	104.487
SNP_chr02_bin113	2	106.783
SNP_chr02_bin114	2	108.996
SNP_chr02_bin115	2	109.381
SNP_chr02_bin116	2	109.766
SNP_chr02_bin117	2	110.924
SNP_chr02_bin118	2	112.064
SNP_chr02_bin119	2	113.193
SNP_chr02_bin120	2	113.545
SNP_chr02_bin121	2	113.924
SNP_chr02_bin122	2	114.302
SNP_chr02_bin123	2	116.095
SNP_chr02_bin124	2	116.867
SNP_chr02_bin125	2	118.366
SNP_chr02_bin126	2	119.104
SNP_chr02_bin127	2	119.477
SNP_chr02_bin128	2	119.85
SNP_chr03_bin1	3	0
SNP_chr03_bin2	3	0.744
SNP_chr03_bin3	3	1.117
SNP_chr03_bin4	3	2.244
SNP_chr03_bin5	3	2.996
SNP_chr03_bin6	3	3.755
SNP_chr03_bin7	3	7.141
SNP_chr03_bin8	3	7.517
SNP_chr03_bin9	3	8.273
SNP_chr03_bin10	3	8.65
SNP_chr03_bin11	3	10.151
SNP_chr03_bin12	3	10.899
SNP_chr03_bin13	3	11.273
SNP_chr03_bin14	3	12.026
SNP_chr03_bin15	3	12.399
SNP_chr03_bin16	3	12.776
SNP_chr03_bin17	3	13.532
SNP_chr03_bin18	3	15.42
SNP_chr03_bin19	3	15.798
SNP_chr03_bin20	3	16.18
SNP_chr03_bin21	3	19.644
SNP_chr03_bin22	3	20.433
SNP_chr03_bin23	3	20.825
SNP_chr03_bin24	3	24.398
SNP_chr03_bin25	3	24.806
SNP_chr03_bin26	3	25.214
SNP_chr03_bin27	3	26.375
SNP_chr03_bin28	3	31.209
SNP_chr03_bin29	3	33.57
SNP_chr03_bin30	3	33.974
SNP_chr03_bin31	3	34.999
SNP_chr03_bin32	3	39.236
SNP_chr03_bin33	3	39.615
SNP_chr03_bin34	3	39.999
SNP_chr03_bin35	3	40.705
SNP_chr03_bin36	3	40.862
SNP_chr03_bin37	3	41.23
SNP_chr03_bin38	3	42.603
SNP_chr03_bin39	3	43.161
SNP_chr03_bin40	3	43.892
SNP_chr03_bin41	3	44.241
SNP_chr03_bin42	3	44.967
SNP_chr03_bin43	3	46.043
SNP_chr03_bin44	3	47.069
SNP_chr03_bin45	3	47.458
SNP_chr03_bin46	3	47.814
SNP_chr03_bin47	3	48.501
SNP_chr03_bin48	3	49.501
SNP_chr03_bin49	3	49.893
SNP_chr03_bin50	3	51.004
SNP_chr03_bin51	3	52.088
SNP_chr03_bin52	3	52.434
SNP_chr03_bin53	3	55.276
SNP_chr03_bin54	3	55.595
SNP_chr03_bin55	3	55.972
SNP_chr03_bin56	3	57.234
SNP_chr03_bin57	3	57.937
SNP_chr03_bin58	3	58.297
SNP_chr03_bin59	3	58.616
SNP_chr03_bin60	3	59.311
SNP_chr03_bin61	3	59.663
SNP_chr03_bin62	3	60.373
SNP_chr03_bin63	3	60.619
SNP_chr03_bin64	3	60.982
SNP_chr03_bin65	3	62.054
SNP_chr03_bin66	3	63.004
SNP_chr03_bin67	3	64.065
SNP_chr03_bin68	3	64.419
SNP_chr03_bin69	3	65.737
SNP_chr03_bin70	3	66.483
SNP_chr03_bin71	3	67.212
SNP_chr03_bin72	3	67.883
SNP_chr03_bin73	3	69.576
SNP_chr03_bin74	3	70.217
SNP_chr03_bin75	3	70.947
SNP_chr03_bin76	3	72.006
SNP_chr03_bin77	3	73.429
SNP_chr03_bin78	3	74.222
SNP_chr03_bin79	3	75.266
SNP_chr03_bin80	3	75.65
SNP_chr03_bin81	3	75.965
SNP_chr03_bin82	3	77.939
SNP_chr03_bin83	3	79.03
SNP_chr03_bin84	3	79.72
SNP_chr03_bin85	3	80.134
SNP_chr03_bin86	3	86.307
SNP_chr03_bin87	3	87.136
SNP_chr03_bin88	3	94.082
SNP_chr03_bin89	3	94.465
SNP_chr03_bin90	3	97.818
SNP_chr03_bin91	3	98.181
SNP_chr03_bin92	3	98.906
SNP_chr03_bin93	3	99.267
SNP_chr04_bin1	4	0
SNP_chr04_bin2	4	1.88
SNP_chr04_bin3	4	4.144
SNP_chr04_bin4	4	7.196
SNP_chr04_bin5	4	7.579
SNP_chr04_bin6	4	8.729
SNP_chr04_bin7	4	10.672
SNP_chr04_bin8	4	11.456
SNP_chr04_bin9	4	13.455
SNP_chr04_bin10	4	17.821
SNP_chr04_bin11	4	19.239
SNP_chr04_bin12	4	19.619
SNP_chr04_bin13	4	19.998
SNP_chr04_bin14	4	21.133
SNP_chr04_bin15	4	21.508
SNP_chr04_bin16	4	22.26
SNP_chr04_bin17	4	22.635
SNP_chr04_bin18	4	23.388
SNP_chr04_bin19	4	23.766
SNP_chr04_bin20	4	24.522
SNP_chr04_bin21	4	26.041
SNP_chr04_bin22	4	26.818
SNP_chr04_bin23	4	28.339
SNP_chr04_bin24	4	29.129
SNP_chr04_bin25	4	31.868
SNP_chr04_bin26	4	32.264
SNP_chr04_bin27	4	33.052
SNP_chr04_bin28	4	33.859
SNP_chr04_bin29	4	34.256
SNP_chr04_bin30	4	35.047
SNP_chr04_bin31	4	35.447
SNP_chr04_bin32	4	37.431
SNP_chr04_bin33	4	39.008
SNP_chr04_bin34	4	39.381
SNP_chr04_bin35	4	40.157
SNP_chr04_bin36	4	41.298
SNP_chr04_bin37	4	41.682
SNP_chr04_bin38	4	42.44
SNP_chr04_bin39	4	43.985
SNP_chr04_bin40	4	44.761
SNP_chr04_bin41	4	45.919
SNP_chr04_bin42	4	47.299
SNP_chr04_bin43	4	49.123
SNP_chr04_bin44	4	49.864
SNP_chr04_bin45	4	50.598
SNP_chr04_bin46	4	50.968
SNP_chr04_bin47	4	51.547
SNP_chr04_bin48	4	52.697
SNP_chr04_bin49	4	53.861
SNP_chr04_bin50	4	54.607
SNP_chr04_bin51	4	55.775
SNP_chr04_bin52	4	60.149
SNP_chr04_bin53	4	61.766
SNP_chr04_bin54	4	62.567
SNP_chr04_bin55	4	62.96
SNP_chr04_bin56	4	64.525
SNP_chr04_bin57	4	65.685
SNP_chr04_bin58	4	66.07
SNP_chr04_bin59	4	66.835
SNP_chr04_bin60	4	67.973
SNP_chr04_bin61	4	68.35
SNP_chr04_bin62	4	70.244
SNP_chr04_bin63	4	70.62
SNP_chr04_bin64	4	72.478
SNP_chr04_bin65	4	73.212
SNP_chr04_bin66	4	73.945
SNP_chr04_bin67	4	74.31
SNP_chr04_bin68	4	74.675
SNP_chr04_bin69	4	75.041
SNP_chr04_bin70	4	77.271
SNP_chr05_bin1	5	0
SNP_chr05_bin2	5	0.751
SNP_chr05_bin3	5	1.123
SNP_chr05_bin4	5	1.865
SNP_chr05_bin5	5	2.202
SNP_chr05_bin6	5	2.575
SNP_chr05_bin7	5	4.85
SNP_chr05_bin8	5	5.626
SNP_chr05_bin9	5	6.756
SNP_chr05_bin10	5	7.142
SNP_chr05_bin11	5	8.292
SNP_chr05_bin12	5	9.066
SNP_chr05_bin13	5	11.385
SNP_chr05_bin14	5	12.547
SNP_chr05_bin15	5	12.876
SNP_chr05_bin16	5	14.031
SNP_chr05_bin17	5	14.416
SNP_chr05_bin18	5	14.803
SNP_chr05_bin19	5	15.191
SNP_chr05_bin20	5	16.737
SNP_chr05_bin21	5	19.49
SNP_chr05_bin22	5	19.881
SNP_chr05_bin23	5	20.193
SNP_chr05_bin24	5	20.938
SNP_chr05_bin25	5	21.324
SNP_chr05_bin26	5	21.683
SNP_chr05_bin27	5	22.068
SNP_chr05_bin28	5	24.698
SNP_chr05_bin29	5	25.476
SNP_chr05_bin30	5	28.054
SNP_chr05_bin31	5	28.436
SNP_chr05_bin32	5	29.191
SNP_chr05_bin33	5	29.938
SNP_chr05_bin34	5	31.066
SNP_chr05_bin35	5	31.446
SNP_chr05_bin36	5	32.54
SNP_chr05_bin37	5	34.444
SNP_chr05_bin38	5	34.827
SNP_chr05_bin39	5	36.681
SNP_chr05_bin40	5	37.06
SNP_chr05_bin41	5	37.76
SNP_chr05_bin42	5	38.48
SNP_chr05_bin43	5	38.873
SNP_chr05_bin44	5	40.302
SNP_chr05_bin45	5	41.117
SNP_chr05_bin46	5	41.531
SNP_chr05_bin47	5	43.082
SNP_chr05_bin48	5	43.435
SNP_chr05_bin49	5	44.938
SNP_chr05_bin50	5	45.704
SNP_chr05_bin51	5	46.069
SNP_chr05_bin52	5	46.399
SNP_chr05_bin53	5	46.767
SNP_chr05_bin54	5	47.517
SNP_chr05_bin55	5	48.268
SNP_chr05_bin56	5	49.393
SNP_chr05_bin57	5	50.144
SNP_chr05_bin58	5	51.633
SNP_chr05_bin59	5	52.771
SNP_chr05_bin60	5	53.145
SNP_chr05_bin61	5	54.262
SNP_chr05_bin62	5	55.008
SNP_chr05_bin63	5	55.384
SNP_chr05_bin64	5	55.76
SNP_chr05_bin65	5	56.051
SNP_chr05_bin66	5	57.514
SNP_chr05_bin67	5	58.234
SNP_chr05_bin68	5	60.525
SNP_chr05_bin69	5	60.86
SNP_chr05_bin70	5	61.256
SNP_chr05_bin71	5	62.45
SNP_chr05_bin72	5	63.247
SNP_chr05_bin73	5	65.202
SNP_chr05_bin74	5	66.709
SNP_chr05_bin75	5	68.223
SNP_chr05_bin76	5	68.605
SNP_chr05_bin77	5	69.363
SNP_chr05_bin78	5	70.498
SNP_chr05_bin79	5	71.594
SNP_chr05_bin80	5	72.316
SNP_chr05_bin81	5	73.853
SNP_chr05_bin82	5	74.228
SNP_chr05_bin83	5	74.982
SNP_chr05_bin84	5	75.355
SNP_chr05_bin85	5	76.835
SNP_chr05_bin86	5	78.321
SNP_chr05_bin87	5	79.038
SNP_chr05_bin88	5	79.801
SNP_chr05_bin89	5	81.696
SNP_chr05_bin90	5	82.841
SNP_chr05_bin91	5	84.73
SNP_chr05_bin92	5	85.441
SNP_chr05_bin93	5	86.181
SNP_chr05_bin94	5	87.319
SNP_chr05_bin95	5	88.824
SNP_chr05_bin96	5	89.152
SNP_chr05_bin97	5	91.077
SNP_chr05_bin98	5	92.221
SNP_chr05_bin99	5	93.37
SNP_chr05_bin100	5	94.147
SNP_chr05_bin101	5	95.305
SNP_chr05_bin102	5	95.695
SNP_chr05_bin103	5	97.238
SNP_chr05_bin104	5	98.366
SNP_chr05_bin105	5	100.313
SNP_chr05_bin106	5	101.097
SNP_chr05_bin107	5	102.469
SNP_chr05_bin108	5	102.825
SNP_chr05_bin109	5	103.204
SNP_chr05_bin110	5	103.566
SNP_chr05_bin111	5	103.944
SNP_chr05_bin112	5	104.326
SNP_chr05_bin113	5	105.092
SNP_chr05_bin114	5	106.955
SNP_chr05_bin115	5	108.131
SNP_chr05_bin116	5	108.528
SNP_chr05_bin117	5	109.839
SNP_chr05_bin118	5	110.508
SNP_chr05_bin119	5	111.211
SNP_chr05_bin120	5	111.584
SNP_chr05_bin121	5	112.312
SNP_chr05_bin122	5	112.688
SNP_chr05_bin123	5	113.811
SNP_chr05_bin124	5	114.936
SNP_chr05_bin125	5	115.312
SNP_chr05_bin126	5	116.042
SNP_chr05_bin127	5	116.414
SNP_chr05_bin128	5	116.788
SNP_chr05_bin129	5	117.163
SNP_chr05_bin130	5	118.979
SNP_chr05_bin131	5	119.357
SNP_chr05_bin132	5	119.734
SNP_chr05_bin133	5	120.085
SNP_chr05_bin134	5	120.466
SNP_chr05_bin135	5	121.961
SNP_chr05_bin136	5	123.039
SNP_chr05_bin137	5	123.823
SNP_chr05_bin138	5	124.217
SNP_chr05_bin139	5	124.604
SNP_chr05_bin140	5	125.365
SNP_chr05_bin141	5	125.713
SNP_chr05_bin142	5	126.061
SNP_chr05_bin143	5	126.851
SNP_chr05_bin144	5	127.653
SNP_chr05_bin145	5	129.636
SNP_chr05_bin146	5	131.205
SNP_chr05_bin147	5	131.592
SNP_chr05_bin148	5	131.942
SNP_chr05_bin149	5	132.336
SNP_chr05_bin150	5	133.497
SNP_chr05_bin151	5	134.257
SNP_chr05_bin152	5	135.379
SNP_chr05_bin153	5	135.755
SNP_chr05_bin154	5	136.124
SNP_chr05_bin155	5	136.496
SNP_chr05_bin156	5	136.866
SNP_chr05_bin157	5	137.237
SNP_chr05_bin158	5	138.352
SNP_chr05_bin159	5	139.099
SNP_chr05_bin160	5	140.192
SNP_chr06_bin1	6	0
SNP_chr06_bin2	6	2.649
SNP_chr06_bin3	6	3.431
SNP_chr06_bin4	6	3.899
SNP_chr06_bin5	6	7.456
SNP_chr06_bin6	6	7.767
SNP_chr06_bin7	6	9.945
SNP_chr06_bin8	6	12.475
SNP_chr06_bin9	6	12.829
SNP_chr06_bin10	6	13.2
SNP_chr06_bin11	6	14.649
SNP_chr06_bin12	6	15.037
SNP_chr06_bin13	6	15.428
SNP_chr06_bin14	6	16.85
SNP_chr06_bin15	6	17.953
SNP_chr06_bin16	6	18.314
SNP_chr06_bin17	6	18.665
SNP_chr06_bin18	6	19.398
SNP_chr06_bin19	6	19.781
SNP_chr06_bin20	6	20.171
SNP_chr06_bin21	6	22.806
SNP_chr06_bin22	6	23.93
SNP_chr06_bin23	6	24.716
SNP_chr06_bin24	6	26.281
SNP_chr06_bin25	6	26.652
