Marker	Chr	cM
		
RsSNP15424	R1	0
RsH001C19	R1	0.573
RsSNP15631	R1	1.113
RsSNP06430	R1	1.654
RsInD76	R1	3.293
RsH053P13	R1	4.938
RsSNP06473	R1	5.479
RsSNP15451	R1	6.205
RsH026H02	R1	7.656
RsH005D23	R1	10.424
RsSNP15884	R1	10.968
RsSNP00252	R1	13.748
RsSNP00263	R1	15.954
RsSNP15375	R1	16.495
RsH009D02	R1	18.696
RsSNP15635	R1	20.006
RsSNP15912	R1	22
RsSNP05403	R1	23.473
RsSNP15914	R1	25.282
RsSNP13893	R1	25.546
RsH005F18	R1	25.821
RsSNP09131	R1	26.919
RsInD82	R1	27.465
RsH017A22	R1	28.574
RsSNP07017	R1	31.397
RsSNP12538	R1	33.045
RsSNP15598	R1	33.702
RsSNP04912	R1	35.794
RsSNP12542	R1	37.447
RsSNP12135	R1	39.882
RsSNP10162	R1	40.689
RsH008N11	R1	41.317
RsSNP15440	R1	43.521
RsSNP04842	R1	44.61
RsH009H23	R1	45.154
RsSNP10119	R1	45.694
RsSNP05874	R1	47.763
RsSNP07776	R1	48.429
RsSNP07789	R1	48.969
RsSNP15960	R1	49.676
RsH001G06	R1	51.146
RsSNP15599	R1	51.698
RsCOS0048	R1	53.357
RsIBP20	R1	61.686
RsSNP03955	R1	69.802
RsSNP13171	R1	72.696
RsSNP15968	R1	73.242
RSH020D04	R1	75.44
RsSNP12395	R1	75.981
RsSNP13577	R1	76.521
RsSNP09594	R1	77.614
RsSNP07385	R1	79.106
RsInD64	R1	79.796
RsSNP15803	R1	80.337
RsSNP13933	R1	80.877
RsSNP08172	R1	82.52
RsSNP08167	R1	83.61
RsSNP15481	R1	84.15
RsSNP13985	R1	84.691
RsSNP12767	R1	85.231
RsInD89	R1	86.318
RsSNP12758	R1	87.958
RsSNP05580	R1	88.498
RsSNP09383	R1	89.039
RsIBP15	R1	90.131
RsInD244	R1	92.988
RsIBP13	R1	95.845
RsSNP11846	R1	97.512
RsSNP11831	R1	98.621
RsSNP12367	R1	99.473
RsSNP14659	R1	100.28
RSS1912	R1	101.414
RsInD96	R1	104.422
RsInD81	R1	106.547
RsSNP05636	R1	107.835
RsSNP09327	R1	108.93
RsSNP08990	R1	109.479
RsSNP04268	R1	110.577
RsSSR121	R1	112.219
RsSNP15907	R1	116.184
RsIBP6	R1	117.274
RsCOS0454	R1	118.292
RsSNP14692	R1	119.663
RsH007I16	R1	122.256
RsSNP14817	R1	122.862
RsSNP07040	R2	0
RsSNP13044	R2	0.562
RsH002D23	R2	1.655
RsSNP07035	R2	2.391
RsSNP15257	R2	3.834
RsH005O11	R2	5.931
RsSNP12600	R2	6.589
RsSNP13359	R2	9.474
RsCOS0803	R2	11.144
RsSNP15355	R2	11.693
RsSNP08783	R2	12.816
RsSNP13324	R2	13.936
RsSNP08757	R2	14.476
RsSNP12033	R2	16.166
RsInD75	R2	19.708
RsSNP15826	R2	27.224
RsSNP15676	R2	29.766
RsSNP10296	R2	30.88
RsSNP07117	R2	31.981
RsH009O18	R2	34.232
RsInD30	R2	39.114
RsSNP12031	R2	41.478
RsSNP10301	R2	44.329
RsSNP14051	R2	47.474
RsSNP10470	R2	48.091
RsSNP15744	R2	48.822
RsInD48	R2	50.306
RsSNP12771	R2	51.404
RsSNP14966	R2	54.145
RsSNP12773	R2	57.528
RsSNP16000	R2	58.292
RsSNP12847	R2	59.99
RsSNP16094	R2	61.124
RsSNP14687	R2	63.998
RsSNP14573	R2	64.593
RsSNP08051	R2	67.732
RsSNP04632	R2	69.264
RsH056L23	R2	70.59
RsSNP15840	R2	71.131
RsSNP04207	R2	72.979
RsInD53	R2	76.036
RsSNP13626	R2	77.285
RsSNP14244	R2	78.123
RsSNP14778	R2	80.374
RsSNP14601	R2	81.04
RsSNP15066	R2	81.147
RsSNP14103	R2	82.679
RsSNP15778	R2	83.511
RsSNP14473	R2	84.307
RsSSR139	R2	86.251
RsSNP13176	R2	88.152
RsSNP08053	R2	88.692
RsSNP13175	R2	89.312
RsSNP09486	R2	90.597
RsSNP15173	R2	92.524
RsSNP14791	R2	94.169
RsInD94	R2	95.495
RsSNP04628	R2	97.519
RsSNP15078	R2	99.106
RsSNP09953	R2	101.15
RsSNP14011	R2	101.84
RsSNP15595	R2	102.381
RsSNP05533	R2	103.471
RsSNP14315	R2	105.672
RSH022C09	R2	106.759
RsInD250	R2	108.39
RsSNP09921	R2	111.744
RsH045L11	R2	113.384
RsSNP13859	R2	113.924
RsSNP08062	R2	115.974
RsSNP08069	R2	116.659
RsH026I18	R2	118.304
RsSNP12322	R2	119.005
RsSNP14512	R2	120.495
RsSNP11530	R2	121.092
RsSNP15275	R2	125.684
RsSNP07164	R2	127.36
RsSNP13161	R2	131.851
RsSNP14952	R2	135.114
RsSNP14964	R2	136.228
RsSNP14511	R2	138.141
RsSNP11549	R2	140.714
RsSNP15555	R2	141.839
RsH014E14	R2	145.906
RsSNP15276	R2	146.447
RsSNP10500	R2	148.086
RsSNP09734	R2	149.726
RsH002I15	R2	150.266
RsSNP10358	R2	151.386
RsSNP03741	R2	152.44
RsSNP16056	R2	152.981
RsInD70	R2	154.623
RsH008P15	R2	157.389
RsSNP04760	R2	157.93
RsH008N23	R2	159.017
RsSNP15965	R2	159.721
RsSNP15089	R2	161.194
RsSNP15545	R2	162.283
RsSNP15537	R2	163.368
RsSNP04375	R2	164.2
RsH007P09	R2	164.994
RsCOS0166	R2	165.534
RsH003N18	R2	166.075
RsSNP06676	R2	166.615
RsSNP07145	R2	167.156
RsH003I23	R2	168.243
RsSNP02800	R2	168.988
RsSNP16043	R2	169.722
RsSNP15315	R2	170.409
RsSNP15380	R2	172.274
RsH053K08	R2	174.825
RsSNP06105	R2	175.368
RsH011L01	R2	176.458
RsSNP11978	R2	179.7
RsSNP11967	R2	180.333
RsSNP15754	R2	180.874
RsSNP13770	R2	181.414
RsSNP07437	R2	182.504
RsSNP14322	R2	185.276
RsSNP15892	R2	187.116
RsSNP00567	R2	190.831
RsInD44	R2	191.372
RsSNP15791	R2	193.011
RsH009L15	R2	194.651
RsSNP15240	R2	195.93
RsSNP15342	R2	196.612
RsSNP15356	R2	197.914
RsSNP15799	R2	198.455
RsH002K05	R2	199.542
RSH020E08	R2	201.757
RsSNP04722	R2	202.3
RsH001F02	R2	203.959
RsSNP09790	R2	205.054
RsSNP09783	R2	206.144
RsH009K19	R2	206.69
RsH001E15	R2	207.782
RsSNP01484	R2	208.875
RsCOS0163	R2	209.97
RsInD38	R2	211.991
RsH023L16	R2	213.304
RsIBP18	R2	219.935
RsSNP16091	R3	0
RsSNP10815	R3	0.589
RsSNP15862	R3	1.138
RsSNP15701	R3	2.78
RsSNP09711	R3	3.889
RsSNP14201	R3	5.18
RsSNP14940	R3	7.095
RsInD91	R3	9.984
RsSNP07531	R3	13.353
RsSNP07508	R3	13.972
RsSNP10658	R3	14.513
