Marker	Chr	cM
RSM_1_0.05	1	0
RSM_1_0.15	1	0.31
RSM_1_0.25	1	0.63
RSM_1_0.35	1	1.28
RSM_1_0.45	1	1.92
RSM_1_0.55	1	2.24
RSM_1_0.65	1	2.56
RSM_1_0.75	1	2.88
RSM_1_0.85	1	2.88
RSM_1_0.95	1	3.2
RSM_1_1.05	1	3.2
RSM_1_1.15	1	3.55
RSM_1_1.25	1	3.89
RSM_1_1.35	1	4.58
RSM_1_1.45	1	4.93
RSM_1_1.55	1	7.13
RSM_1_1.65	1	7.48
RSM_1_1.75	1	7.83
RSM_1_1.85	1	8.9
RSM_1_1.95	1	8.9
RSM_1_2.05	1	8.9
RSM_1_2.15	1	8.9
RSM_1_2.25	1	9.91
RSM_1_2.35	1	10.24
RSM_1_2.45	1	10.57
RSM_1_2.55	1	10.9
RSM_1_2.65	1	11.23
RSM_1_2.75	1	11.23
RSM_1_2.85	1	11.57
RSM_1_2.95	1	12.23
RSM_1_3.05	1	12.9
RSM_1_3.15	1	13.24
RSM_1_3.25	1	13.59
RSM_1_3.35	1	13.59
RSM_1_3.45	1	13.94
RSM_1_3.55	1	13.94
RSM_1_3.65	1	14.66
RSM_1_3.75	1	15.01
RSM_1_3.85	1	15.38
RSM_1_3.95	1	16.12
RSM_1_4.05	1	16.49
RSM_1_4.15	1	16.49
RSM_1_4.25	1	16.88
RSM_1_4.35	1	17.66
RSM_1_4.45	1	18.05
RSM_1_4.55	1	18.05
RSM_1_4.65	1	18.83
RSM_1_4.75	1	19.56
RSM_1_4.85	1	19.91
RSM_1_4.95	1	20.63
RSM_1_5.05	1	20.63
RSM_1_5.15	1	20.98
RSM_1_5.25	1	21.7
RSM_1_5.35	1	22.05
RSM_1_5.45	1	22.41
RSM_1_5.55	1	23.14
RSM_1_5.65	1	23.14
RSM_1_5.75	1	23.5
RSM_1_5.85	1	23.5
RSM_1_5.95	1	23.5
RSM_1_6.05	1	24.19
RSM_1_6.15	1	24.54
RSM_1_6.25	1	24.54
RSM_1_6.35	1	24.54
RSM_1_6.45	1	24.54
RSM_1_6.55	1	24.54
RSM_1_6.65	1	25.87
RSM_1_6.75	1	25.87
RSM_1_6.85	1	26.19
RSM_1_6.95	1	27.18
RSM_1_7.05	1	27.51
RSM_1_7.15	1	28.83
RSM_1_7.25	1	29.49
RSM_1_7.35	1	29.49
RSM_1_7.45	1	29.81
RSM_1_7.55	1	30.8
RSM_1_7.65	1	30.8
RSM_1_7.75	1	31.46
RSM_1_7.85	1	31.46
RSM_1_7.95	1	31.46
RSM_1_8.05	1	33.19
RSM_1_8.15	1	33.52
RSM_1_8.25	1	34.54
RSM_1_8.35	1	34.88
RSM_1_8.45	1	35.21
RSM_1_8.55	1	35.21
RSM_1_8.65	1	35.89
RSM_1_8.75	1	36.22
RSM_1_8.85	1	36.22
RSM_1_8.95	1	36.9
RSM_1_9.05	1	36.9
RSM_1_9.15	1	37.57
RSM_1_9.25	1	38.59
RSM_1_9.35	1	38.93
RSM_1_9.45	1	39.6
RSM_1_9.55	1	39.94
RSM_1_9.65	1	41.03
RSM_1_9.75	1	41.03
RSM_1_9.85	1	41.03
RSM_1_9.95	1	41.39
RSM_1_10.05	1	41.39
RSM_1_10.25	1	42.91
RSM_1_10.35	1	42.91
RSM_1_10.45	1	44.04
RSM_1_10.65	1	44.41
RSM_1_10.75	1	44.41
RSM_1_11.05	1	47.29
RSM_1_11.15	1	48.68
RSM_1_11.25	1	49.72
RSM_1_11.35	1	50.39
RSM_1_11.45	1	50.73
RSM_1_11.55	1	51.41
RSM_1_11.65	1	51.41
RSM_1_11.75	1	51.74
RSM_1_11.85	1	52.08
RSM_1_11.95	1	52.41
RSM_1_12.05	1	53.43
RSM_1_12.15	1	53.43
RSM_1_12.25	1	53.43
RSM_1_12.35	1	54.11
RSM_1_12.45	1	54.78
RSM_1_12.55	1	55.81
RSM_1_12.65	1	57.15
RSM_1_12.75	1	57.15
RSM_1_12.85	1	57.15
RSM_1_12.95	1	57.15
RSM_1_13.05	1	58.87
RSM_1_13.15	1	59.89
RSM_1_13.25	1	59.89
RSM_1_13.45	1	60.91
RSM_1_13.55	1	61.25
RSM_1_13.65	1	61.25
RSM_1_14.05	1	61.25
RSM_1_15.85	1	61.25
RSM_1_15.95	1	61.25
RSM_1_16.15	1	61.92
RSM_1_16.25	1	61.92
RSM_1_16.35	1	61.92
RSM_1_16.45	1	62.6
RSM_1_16.65	1	62.6
RSM_1_16.75	1	63.62
RSM_1_16.85	1	63.95
RSM_1_16.95	1	65.32
RSM_1_17.05	1	65.66
RSM_1_17.15	1	65.66
RSM_1_17.25	1	66.33
RSM_1_17.35	1	67.01
RSM_1_17.45	1	67.01
RSM_1_17.55	1	67.01
RSM_1_17.65	1	67.34
RSM_1_17.75	1	67.34
RSM_1_17.85	1	67.34
RSM_1_17.95	1	68.35
RSM_1_18.05	1	68.68
RSM_1_18.15	1	69.02
RSM_1_18.25	1	69.35
RSM_1_18.35	1	69.35
RSM_1_18.45	1	69.68
RSM_1_18.55	1	70.01
RSM_1_18.65	1	70.35
RSM_1_18.75	1	71.36
RSM_1_18.95	1	72.01
RSM_1_19.05	1	72.01
RSM_1_19.15	1	73
RSM_1_19.25	1	73
RSM_1_19.35	1	73
RSM_1_19.45	1	73.34
RSM_1_19.55	1	73.68
RSM_1_19.65	1	74.36
RSM_1_19.75	1	74.36
RSM_1_19.85	1	75.06
RSM_1_19.95	1	76.11
RSM_1_20.05	1	76.11
RSM_1_20.15	1	76.11
RSM_1_20.25	1	76.11
RSM_1_20.35	1	76.46
RSM_1_20.45	1	77.15
RSM_1_20.55	1	77.15
RSM_1_20.65	1	77.87
RSM_1_20.75	1	78.23
RSM_1_20.85	1	79.31
RSM_1_20.95	1	79.31
RSM_1_21.05	1	79.67
RSM_1_21.15	1	79.67
RSM_1_21.25	1	79.67
RSM_1_21.35	1	80.03
RSM_1_21.45	1	80.03
RSM_1_21.55	1	80.03
RSM_1_21.65	1	80.03
RSM_1_21.75	1	80.38
RSM_1_21.85	1	80.38
RSM_1_21.95	1	80.74
RSM_1_22.05	1	80.74
RSM_1_22.15	1	81.08
RSM_1_22.25	1	81.08
RSM_1_22.35	1	81.77
RSM_1_22.45	1	81.77
RSM_1_22.55	1	81.77
RSM_1_22.65	1	82.11
RSM_1_22.75	1	82.11
RSM_1_22.85	1	82.11
RSM_1_22.95	1	83.51
RSM_1_23.05	1	83.85
RSM_1_23.15	1	83.85
RSM_1_23.25	1	84.19
RSM_1_23.35	1	84.19
RSM_1_23.45	1	84.53
RSM_1_23.55	1	84.87
RSM_1_23.65	1	85.21
RSM_1_23.75	1	85.56
RSM_1_23.85	1	85.56
RSM_1_23.95	1	85.88
RSM_1_24.05	1	86.88
RSM_1_24.15	1	86.88
RSM_1_24.25	1	87.2
RSM_1_24.35	1	87.53
RSM_1_24.45	1	87.86
RSM_1_24.55	1	87.86
RSM_1_24.65	1	90.34
RSM_1_24.75	1	90.34
RSM_1_24.85	1	91.02
RSM_1_25.05	1	91.69
RSM_1_25.15	1	91.69
RSM_1_25.25	1	92.36
RSM_1_25.35	1	92.69
RSM_1_25.45	1	93.01
RSM_1_25.55	1	93.34
RSM_1_25.65	1	94
RSM_1_25.85	1	94.34
RSM_1_25.95	1	94.34
RSM_1_26.05	1	94.68
RSM_1_26.15	1	94.68
RSM_1_26.25	1	95.7
RSM_1_26.35	1	96.37
RSM_1_26.45	1	97.74
RSM_1_26.55	1	99.47
RSM_1_26.65	1	99.81
RSM_1_26.75	1	99.81
RSM_1_26.85	1	101.48
RSM_1_26.95	1	101.48
RSM_1_27.05	1	101.81
RSM_1_27.15	1	102.47
RSM_1_27.25	1	103.12
RSM_1_27.35	1	103.78
RSM_1_27.45	1	104.44
RSM_1_27.55	1	105.77
RSM_1_27.65	1	106.43
RSM_1_27.75	1	106.75
RSM_1_27.85	1	107.41
RSM_1_27.95	1	107.41
RSM_1_28.05	1	107.73
RSM_1_28.15	1	108.39
RSM_1_28.25	1	109.05
RSM_1_28.35	1	109.38
RSM_1_28.45	1	109.71
RSM_1_28.55	1	109.71
RSM_1_28.65	1	110.04
RSM_1_28.75	1	110.69
RSM_1_28.85	1	111.34
RSM_1_28.95	1	111.99
RSM_1_29.05	1	111.99
RSM_1_29.15	1	112.97
RSM_1_29.25	1	114.63
RSM_1_29.35	1	115.28
RSM_1_29.45	1	115.93
RSM_1_29.55	1	116.57
RSM_1_29.65	1	116.9
RSM_1_29.75	1	116.9
RSM_1_29.85	1	116.9
RSM_1_29.95	1	117.22
RSM_1_30.05	1	117.22
RSM_1_30.15	1	117.22
RSM_1_30.25	1	117.87
RSM_1_30.35	1	117.87
RSM_1_30.45	1	117.87
RSM_2_0.05	2	0
RSM_2_0.15	2	0.31
RSM_2_0.25	2	0.63
RSM_2_0.35	2	2.95
RSM_2_0.45	2	6.18
RSM_2_0.55	2	6.86
RSM_2_0.65	2	7.89
RSM_2_0.75	2	8.23
RSM_2_0.85	2	8.91
RSM_2_0.95	2	9.25
RSM_2_1.05	2	9.58
RSM_2_1.15	2	10.61
RSM_2_1.35	2	12.35
RSM_2_1.45	2	12.69
RSM_2_1.55	2	13.03
RSM_2_1.65	2	13.03
RSM_2_1.75	2	13.37
RSM_2_1.85	2	13.37
RSM_2_1.95	2	13.37
RSM_2_2.05	2	14.03
RSM_2_2.15	2	14.03
RSM_2_2.25	2	14.35
RSM_2_2.35	2	15.35
RSM_2_2.45	2	15.35
RSM_2_2.55	2	15.35
RSM_2_2.85	2	15.35
RSM_2_2.95	2	15.35
RSM_2_3.05	2	15.35
RSM_2_4.35	2	15.35
RSM_2_4.65	2	15.35
RSM_2_4.85	2	15.35
RSM_2_5.15	2	15.35
RSM_2_5.55	2	15.35
RSM_2_5.65	2	15.35
RSM_2_5.75	2	15.35
RSM_2_5.95	2	15.35
RSM_2_6.05	2	15.35
RSM_2_6.15	2	15.35
RSM_2_6.35	2	16.98
RSM_2_6.45	2	18.28
RSM_2_6.65	2	18.6
RSM_2_6.75	2	20.24
RSM_2_6.85	2	20.24
RSM_2_6.95	2	21.21
RSM_2_7.05	2	21.53
RSM_2_7.15	2	21.53
RSM_2_7.25	2	22.17
RSM_2_7.35	2	22.81
RSM_2_7.45	2	23.13
RSM_2_7.55	2	23.78
RSM_2_7.65	2	24.75
RSM_2_7.75	2	27.08
RSM_2_7.85	2	27.4
RSM_2_7.95	2	28.06
RSM_2_8.05	2	28.38
RSM_2_8.15	2	29.36
RSM_2_8.25	2	30.02
RSM_2_8.35	2	30.35
RSM_2_8.45	2	31.01
RSM_2_8.55	2	32.23
RSM_2_8.65	2	32.23
RSM_2_8.75	2	32.62
RSM_2_8.85	2	32.62
RSM_2_8.95	2	33.02
RSM_2_9.05	2	33.02
RSM_2_9.15	2	33.02
RSM_2_9.25	2	33.02
RSM_2_9.35	2	33.35
RSM_2_9.45	2	33.35
RSM_2_9.55	2	33.7
RSM_2_9.65	2	34.75
RSM_2_9.75	2	35.44
RSM_2_9.85	2	36.14
RSM_2_9.95	2	36.48
RSM_2_10.05	2	36.48
RSM_2_10.15	2	36.48
RSM_2_10.25	2	36.83
RSM_2_10.35	2	38.34
RSM_2_10.45	2	39.85
RSM_2_10.55	2	40.21
RSM_2_10.65	2	40.21
RSM_2_10.75	2	41.72
RSM_2_10.85	2	41.72
RSM_2_10.95	2	41.72
RSM_2_11.05	2	41.72
RSM_2_11.15	2	42.08
RSM_2_11.25	2	42.79
RSM_2_11.35	2	42.79
RSM_2_11.45	2	42.79
RSM_2_11.55	2	42.79
RSM_2_11.65	2	43.86
RSM_2_11.75	2	44.93
RSM_2_11.85	2	45.64
RSM_2_11.95	2	45.99
RSM_2_12.05	2	46.33
RSM_2_12.15	2	46.33
RSM_2_12.25	2	46.66
RSM_2_12.35	2	46.99
RSM_2_12.45	2	48
RSM_2_12.55	2	48
RSM_2_12.65	2	48.66
RSM_2_12.75	2	48.66
RSM_2_12.85	2	49.01
RSM_2_12.95	2	49.35
RSM_2_13.05	2	49.35
RSM_2_13.15	2	49.74
RSM_2_13.25	2	50.52
RSM_2_13.35	2	50.52
RSM_2_13.45	2	50.52
RSM_2_13.55	2	50.52
RSM_2_13.65	2	52.06
RSM_2_13.75	2	52.43
RSM_2_13.85	2	52.43
RSM_2_13.95	2	52.77
RSM_2_14.05	2	52.77
RSM_2_14.15	2	53.1
RSM_2_14.25	2	53.78
RSM_2_14.35	2	54.11
RSM_2_14.45	2	54.11
RSM_2_14.55	2	54.11
RSM_2_14.65	2	54.81
RSM_2_14.75	2	54.81
RSM_2_14.85	2	54.81
RSM_2_14.95	2	54.81
RSM_2_15.05	2	55.51
RSM_2_15.15	2	56.21
RSM_2_15.25	2	56.55
RSM_2_15.35	2	56.55
RSM_2_15.45	2	56.91
RSM_2_15.55	2	57.27
RSM_2_15.65	2	57.61
RSM_2_15.75	2	57.96
RSM_2_15.85	2	58.31
RSM_2_15.95	2	58.66
RSM_2_16.05	2	59
RSM_2_16.15	2	59
RSM_2_16.25	2	59.68
RSM_2_16.35	2	59.68
RSM_2_16.45	2	59.68
RSM_2_16.55	2	59.68
RSM_2_16.65	2	61.72
RSM_2_16.75	2	61.72
RSM_2_16.85	2	62.11
RSM_2_16.95	2	62.11
RSM_2_17.05	2	62.11
RSM_2_17.15	2	62.11
RSM_2_17.25	2	62.82
RSM_2_17.35	2	63.17
RSM_2_17.45	2	63.52
RSM_2_17.55	2	64.21
RSM_2_17.65	2	64.55
RSM_2_17.75	2	65.59
RSM_2_17.85	2	65.93
RSM_2_17.95	2	65.93
RSM_2_18.05	2	65.93
RSM_2_18.15	2	66.27
RSM_2_18.25	2	66.61
RSM_2_18.35	2	68
RSM_2_18.45	2	69.75
RSM_2_18.55	2	71.1
RSM_2_18.65	2	72.41
RSM_2_18.75	2	72.73
RSM_2_18.85	2	74.26
RSM_2_18.95	2	74.63
RSM_2_19.05	2	75
RSM_2_19.15	2	75
RSM_2_19.25	2	75.32
RSM_2_19.35	2	75.32
RSM_2_19.45	2	75.97
RSM_2_19.55	2	75.97
RSM_2_19.65	2	76.29
RSM_3_0.05	3	0
RSM_3_0.15	3	0
RSM_3_0.25	3	0.67
RSM_3_0.35	3	1.33
RSM_3_0.45	3	1.33
RSM_3_0.55	3	1.66
RSM_3_0.65	3	1.66
RSM_3_0.75	3	2.01
RSM_3_0.85	3	2.01
RSM_3_0.95	3	3.36
RSM_3_1.05	3	3.36
RSM_3_1.15	3	3.8
RSM_3_1.25	3	4.15
RSM_3_1.35	3	5.2
RSM_3_1.45	3	5.2
RSM_3_1.55	3	5.89
RSM_3_1.65	3	6.27
RSM_3_1.75	3	6.27
RSM_3_1.85	3	7.33
RSM_3_1.95	3	8.03
RSM_3_2.05	3	8.03
RSM_3_2.15	3	8.38
RSM_3_2.25	3	9.08
RSM_3_2.35	3	9.42
RSM_3_2.45	3	9.42
RSM_3_2.55	3	10.12
RSM_3_2.65	3	10.44
RSM_3_2.75	3	10.44
RSM_3_2.85	3	10.44
RSM_3_2.95	3	10.44
RSM_3_3.05	3	10.44
RSM_3_3.15	3	10.44
RSM_3_3.25	3	10.44
RSM_3_3.35	3	10.44
RSM_3_3.45	3	10.44
RSM_3_3.55	3	10.44
RSM_3_3.65	3	10.44
RSM_3_3.75	3	10.44
RSM_3_3.85	3	10.44
RSM_3_3.95	3	10.44
RSM_3_4.05	3	10.44
RSM_3_4.15	3	10.44
RSM_3_4.25	3	10.44
RSM_3_4.35	3	10.44
RSM_3_4.45	3	10.44
RSM_3_4.55	3	10.44
RSM_3_4.65	3	10.44
RSM_3_4.75	3	10.44
RSM_3_4.85	3	10.44
RSM_3_4.95	3	10.44
RSM_3_5.05	3	10.44
RSM_3_5.15	3	10.44
RSM_3_5.25	3	10.44
RSM_3_5.35	3	10.76
RSM_3_5.45	3	10.76
RSM_3_5.55	3	10.76
RSM_3_5.65	3	11.75
RSM_3_5.75	3	11.75
RSM_3_5.85	3	12.08
RSM_3_5.95	3	12.08
RSM_3_6.05	3	12.4
RSM_3_6.15	3	12.4
RSM_3_6.25	3	12.4
