Marker	Chr	cM
s04245:2907	1	0.00
s11243:42391	1	0.00
s11243:42130	1	1.23
s03367:756	1	0.55
s03367:2956	1	3.02
s03367:2967	1	3.02
s03367:3007	1	0.00
s03367:3286	1	3.02
s03367:3323	1	3.02
s04443:62214	1	5.73
s04443:62228	1	5.73
s04443:71116	1	3.84
s04443:71124	1	2.38
s04443:71134	1	2.38
s04443:71152	1	2.38
s04443:75563	1	3.84
s04443:152325	1	4.60
s04443:152798	1	4.60
s04443:357830	1	0.00
s04443:361199	1	0.00
s04443:361241	1	4.16
s04443:361245	1	4.16
s04443:400139	1	5.85
s04443:400465	1	0.55
s04443:400495	1	5.85
s08323:118534	1	5.43
s03736:190641	1	5.73
s03736:190319	1	5.73
s03736:144899	1	5.73
s03736:144898	1	5.73
s03736:139809	1	7.65
s03736:136040	1	7.65
s03736:68361	1	6.90
s03736:68152	1	6.90
s03736:63683	1	5.73
s03736:60727	1	6.90
s03736:60405	1	6.90
s03736:60396	1	6.90
s06801:61116	1	6.90
s06801:66865	1	5.73
s06801:66871	1	5.73
s06801:112372	1	5.73
s06801:119242	1	6.39
s06801:119248	1	6.90
s06801:183194	1	7.47
s06801:194856	1	9.20
s06801:194861	1	9.20
s06801:195070	1	7.47
s06801:210470	1	6.90
s06801:210475	1	9.20
s09784:1528	1	9.20
s09784:2080	1	9.20
s03203:212388	1	7.33
s03203:183607	1	9.20
s03203:161209	1	9.20
s03203:135120	1	9.20
s03203:131320	1	9.20
s03203:131307	1	9.20
s03203:131067	1	8.77
s03203:131038	1	9.20
s03203:131028	1	9.20
s03203:99256	1	9.20
s03203:99225	1	9.20
s03203:96870	1	9.20
s03203:96864	1	9.20
s03203:45663	1	9.85
s03203:33298	1	9.44
s03203:16915	1	9.62
s06446:797466	1	16.06
s06446:797452	1	16.06
s06446:797449	1	12.43
s06446:797086	1	9.20
s06446:797068	1	12.43
s06446:794159	1	9.20
s06446:778623	1	12.43
s06446:778611	1	22.35
s06446:770168	1	12.43
s06446:769729	1	12.43
s06446:752219	1	10.34
s06446:751915	1	10.34
s06446:748906	1	11.91
s06446:717312	1	12.43
s06446:717306	1	12.43
s06446:717255	1	9.20
s06446:716758	1	12.43
s06446:716735	1	12.43
s06446:590219	1	20.97
s06446:529940	1	11.20
s06446:529921	1	20.97
s06446:527296	1	20.97
s06446:527276	1	20.97
s06446:527257	1	20.97
s06446:527004	1	17.36
s06446:419807	1	17.36
s06446:391309	1	24.71
s06446:374098	1	20.97
s06446:368937	1	20.97
s06446:368920	1	24.71
s06446:368716	1	20.97
s06446:368674	1	20.97
s06446:313728	1	20.44
s06446:313707	1	20.97
s06446:313472	1	20.97
s06446:284487	1	20.97
s06446:205445	1	16.26
s06446:196328	1	20.97
s06446:196298	1	17.36
s06446:196239	1	16.26
s06446:159813	1	17.36
s06446:158476	1	16.65
s06446:158451	1	16.65
s06446:158450	1	16.65
s06446:107692	1	22.09
s06446:107683	1	22.09
s06446:107434	1	22.09
s12711:379670	1	23.56
s12711:379378	1	19.03
s12711:379096	1	23.56
s12711:379081	1	23.56
s12711:378870	1	20.72
s12711:378862	1	20.72
s12711:359198	1	24.21
s12711:310870	1	25.31
s12711:279565	1	24.62
s12711:279329	1	24.62
s12711:161938	1	26.19
s12711:138428	1	26.19
s12711:122831	1	24.36
s12711:122783	1	24.36
s12711:122439	1	23.94
s12711:122438	1	26.19
s12711:112803	1	24.36
s12711:112794	1	24.36
s12711:112779	1	24.36
s12711:112751	1	24.36
s12711:112747	1	24.36
s12711:90444	1	23.56
s12711:60204	1	23.56
s12711:60175	1	25.76
s12711:60152	1	25.76
s12711:39335	1	25.76
s12711:39099	1	26.50
s12711:19246	1	25.64
s10126:38021	1	26.12
s10126:38024	1	26.12
s10126:38338	1	26.12
s10126:54292	1	26.12
s10126:115381	1	29.77
s10126:122202	1	29.64
s10126:122218	1	29.64
s10126:124298	1	26.12
s03404:132564	1	26.50
s03404:132545	1	26.50
s03404:132354	1	26.50
s03404:132337	1	26.50
s03404:111243	1	24.29
s03404:111232	1	24.29
s03404:108877	1	26.50
s03404:108870	1	26.50
s03404:108849	1	26.50
s03404:108465	1	26.50
s03404:108441	1	26.50
s03404:101328	1	26.50
s03404:101327	1	26.50
s03404:81129	1	24.29
s03404:80603	1	26.50
s03404:74812	1	24.43
s03404:74362	1	26.50
s03404:74355	1	26.50
s03404:74353	1	26.50
s03404:74324	1	26.50
s03404:74312	1	26.50
s07762:554584	1	29.64
s07762:554554	1	26.50
s07762:554277	1	29.64
s07762:492187	1	29.64
s07762:457659	1	27.66
s07762:348278	1	29.77
s07762:347523	1	30.71
s07762:345428	1	27.77
s07762:345426	1	27.77
s07762:338014	1	29.33
s07762:337976	1	28.78
s07762:337672	1	29.64
s07762:337642	1	26.50
s07762:337637	1	26.50
s07762:312667	1	29.64
s07762:270757	1	29.64
s07762:270258	1	29.97
s07762:255345	1	29.97
s07762:255084	1	29.97
s07762:237859	1	29.97
s07762:234123	1	29.97
s07762:233915	1	29.97
s07762:192275	1	30.78
s07762:176756	1	29.64
s07762:176306	1	25.51
s07762:85609	1	30.05
s07762:85311	1	31.78
s07762:85290	1	31.78
s07762:83783	1	31.78
s07762:83471	1	31.78
s07762:83456	1	31.78
s07762:83441	1	31.78
s07762:83415	1	32.16
s08860:30848	1	31.78
s08860:31227	1	33.90
s08860:52404	1	33.90
s08860:52410	1	33.90
s08860:63998	1	32.16
s08860:64016	1	32.16
s08860:64278	1	33.90
s08860:88337	1	33.90
s08860:88785	1	35.52
s00109:356242	1	35.52
s00109:356015	1	35.34
s00109:355303	1	35.52
s00109:355277	1	35.52
s00109:355266	1	35.52
s00109:353580	1	35.52
s00109:353565	1	35.52
s00109:351132	1	35.95
s00109:338857	1	35.52
s00109:338823	1	35.52
s00109:338458	1	35.52
s00109:338441	1	35.52
s00109:271236	1	35.52
s00109:267327	1	34.40
s00109:267156	1	32.16
s00109:226766	1	34.40
s00109:226740	1	35.52
s00109:182386	1	35.52
s00109:182385	1	35.52
s00109:182374	1	35.52
s00109:119287	1	37.71
s00109:119248	1	37.71
s00109:119236	1	37.71
s07873:41914	1	40.11
s07873:42134	1	40.00
s07873:44698	1	40.11
s07873:59060	1	40.92
s07873:59069	1	40.92
s07873:105806	1	42.24
s07873:106459	1	41.58
