Marker	Chr	cM
LaDArT_PAV4400404	LG05	0
LaDArT_PAV4401049	LG05	0
LaDArT_PAV4401220	LG05	0
LaDArT_PAV4398666	LG07	0
LaDArT_PAV4399985	LG07	0
LaDArT_PAV4400314	LG07	0
LaDArT_PAV4400716	LG07	0
LaDArT_PAV4401267	LG07	0
LaDArT_SNP4402373	LG07	0
LaDArT_PAV4400024	LG07	1.7
LaDArT_PAV4399436	LG07	2.9
LaDArT_PAV4399782	LG07	2.9
LaDArT_PAV4399873	LG07	2.9
LaDArT_PAV4399966	LG07	2.9
LaDArT_PAV4402877	LG07	2.9
LaDArT_PAV4403755	LG07	2.9
LaDArT_PAV4400153	LG07	3.4
LaDArT_PAV4399922	LG07	4.6
LaDArT_PAV4400980	LG07	4.6
LaDArT_SNP4403161	LG07	4.6
LaDArT_SNP4403317	LG07	4.6
LaDArT_PAV4398747	LG07	5.2
LaDArT_SNP4403164	LG07	5.2
LaDArT_PAV4399102	LG07	5.7
LaDArT_SNP4401597	LG07	5.7
LaDArT_SNP4402488	LG07	5.7
LaDArT_SNP4403037	LG07	5.7
LaDArT_SNP4403550	LG07	5.7
LaDArT_PAV4403780	LG07	5.7
LaDArT_PAV4400759	LG07	7.5
LaDArT_SNP4401800	LG07	0
LaDArT_SNP4403155	LG07	0
LaDArT_PAV4398593	LG07	0.6
LaDArT_PAV4398612	LG07	0.6
LaDArT_SNP4401765	LG11	0
LaDArT_SNP4401870	LG11	0
LaDArT_PAV4401331	LG11	1.1
LaDArT_SNP4403410	LG11	1.1
LaDArT_PAV4402576	LG11	1.7
LaDArT_SNP4402606	LG11	1.7
LaDArT_SNP4402939	LG11	1.7
LaDArT_PAV4398991	LG11	7.8
LaDArT_PAV4399162	LG11	7.8
LaDArT_PAV4399561	LG11	7.8
LaDArT_SNP4401562	LG11	7.8
LaDArT_SNP4402507	LG11	7.8
LaDArT_SNP4402605	LG11	7.8
LaDArT_PAV4402999	LG11	7.8
LaDArT_SNP4403429	LG11	7.8
LaDArT_SNP4403430	LG11	7.8
LaDArT_PAV4400196	LG11	8.4
LaDArT_PAV4400197	LG11	8.4
LaDArT_SNP4401536	LG11	8.4
LaDArT_SNP4402140	LG11	8.4
LaDArT_SNP4402659	LG11	8.4
LaDArT_SNP4402912	LG11	8.4
LaDArT_SNP4403323	LG11	8.4
LaDArT_SNP4403369	LG11	8.4
LaDArT_PAV4403863	LG11	8.4
LaDArT_PAV4400782	LG16	0
LaDArT_PAV4403724	LG16	0
LaDArT_PAV4399481	LG16	0.6
LaDArT_SNP4403031	LG16	0.6
LaDArT_SNP4403560	LG16	0.6
LaDArT_PAV4398686	LG16	6.8
LaDArT_PAV4403706	LG01	0
LaDArT_SNP4403640	LG01	0.6
LaDArT_SNP4402399	LG01	3.5
LaDArT_PAV4399636	LG02	14.9
LaDArT_SNP4402347	LG02	15.5
LaDArT_SNP4403029	LG02	15.5
LaDArT_PAV4400413	LG03	47.2
LaDArT_PAV4401018	LG03	47.2
LaDArT_SNP4402235	LG03	47.2
LaDArT_SNP4402673	LG03	47.2
LaDArT_PAV4403712	LG03	47.2
LaDArT_PAV4404041	LG03	47.2
LaDArT_SNP4402757	LG20	0
LaDArT_SNP4401801	LG20	0.6
LaDArT_SNP4401913	LG20	0.6
LaDArT_SNP4402996	LG20	0.6
LaDArT_SNP4403219	LG20	0.6
LaDArT_SNP4403595	LG20	2.9
LaDArT_PAV4398799	LG20	4.1
LaDArT_PAV4400586	LG20	4.1
LaDArT_PAV4400887	LG20	4.1
LaDArT_PAV4401157	LG20	4.1
LaDArT_SNP4402579	LG20	4.1
LaDArT_SNP4402645	LG20	4.1
LaDArT_SNP4403563	LG20	4.1
LaDArT_PAV4399103	LG20	5.8
LaDArT_SNP4402023	LG20	5.8
LaDArT_SNP4403611	LG20	5.8
LaDArT_SNP4402037	LG20	6.4
LaDArT_SNP4402358	LG20	6.4
LaDArT_SNP4402439	LG20	6.4
LaDArT_SNP4402715	LG20	6.4
LaDArT_SNP4403373	LG20	6.4
LaDArT_SNP4401467	LG20	10.6
LaDArT_SNP4402256	LG20	10.6
LaDArT_SNP4401491	LG20	0
LaDArT_SNP4402594	LG20	0
LaDArT_PAV4398952	LG20	0.6
LaDArT_PAV4404090	LG20	2.3
LaDArT_PAV4401014	LG20	2.9
LaDArT_SNP4403007	LG20	4
LaDArT_SNP4401692	LG20	6.4
LaDArT_SNP4402660	LG20	6.4
LaDArT_SNP4403082	LG20	6.4
LaDArT_PAV4403922	LG20	6.4
LaDArT_PAV4400615	LG20	7
LaDArT_SNP4401776	LG20	10.5
LaDArT_PAV4399335	LG20	11.1
LaDArT_PAV4399077	LG20	11.6
LaDArT_PAV4399414	LG20	11.6
LaDArT_PAV4400556	LG20	11.6
LaDArT_PAV4398999	LG20	12.8
LaDArT_PAV4400287	LG20	13.4
LaDArT_SNP4401761	LG20	13.4
LaDArT_SNP4402955	LG20	13.4
LaDArT_SNP4403526	LG20	13.4
LaDArT_SNP4403481	LG20	0
LaDArT_PAV4402332	LG20	5.6
LaDArT_PAV4399093	LG01	0
LaDArT_SNP4401831	LG01	0
LaDArT_PAV4401965	LG01	0
LaDArT_SNP4402051	LG01	0
LaDArT_SNP4402351	LG01	0
LaDArT_SNP4402735	LG01	0
LaDArT_SNP4403188	LG01	0
LaDArT_PAV4400110	LG01	6.4
LaDArT_SNP4401619	LG01	9.3
LaDArT_PAV4398510	LG01	11
LaDArT_PAV4398605	LG01	11
LaDArT_PAV4400485	LG01	11
LaDArT_PAV4399568	LG01	15.7
LaDArT_PAV4399367	LG01	16.3
LaDArT_SNP4403104	LG01	16.8
LaDArT_PAV4398982	LG01	17.4
LaDArT_PAV4399665	LG01	23.1
LaDArT_PAV4399609	LG01	24.8
LaDArT_PAV4399753	LG01	24.8
LaDArT_PAV4399777	LG01	24.8
LaDArT_PAV4400036	LG01	24.8
LaDArT_SNP4401846	LG01	25.4
LaDArT_PAV4400013	LG01	26.5
LaDArT_PAV4400268	LG01	26.5
LaDArT_SNP4402434	LG01	26.5
LaDArT_SNP4403535	LG01	26.5
LaDArT_PAV4399657	LG01	28.9
LaDArT_PAV4400666	LG01	29.5
LaDArT_SNP4401845	LG01	29.5
LaDArT_SNP4402685	LG01	29.5
LaDArT_PAV4400053	LG01	33.7
LaDArT_PAV4400753	LG01	42.4
LaDArT_SNP4401715	LG01	42.4
LaDArT_SNP4401807	LG01	42.4
LaDArT_SNP4403648	LG01	42.4
LaDArT_SNP4402253	LG01	44.7
LaDArT_SNP4401859	LG01	49
LaDArT_SNP4402234	LG01	49
LaDArT_SNP4403458	LG01	49
LaDArT_SNP4402928	LG01	49.5
LaDArT_SNP4402748	LG01	57.4
LaDArT_PAV4401396	LG01	60.9
LaDArT_SNP4401735	LG01	62.7
LaDArT_SNP4402688	LG01	62.7
LaDArT_SNP4402969	LG01	62.7
LaDArT_SNP4401570	LG01	76.6
LaDArT_SNP4402389	LG01	77.2
LaDArT_PAV4399094	LG01	78.3
LaDArT_PAV4399158	LG01	78.3
LaDArT_PAV4399677	LG01	78.3
LaDArT_PAV4400062	LG01	78.3
LaDArT_PAV4400597	LG01	78.3
LaDArT_SNP4402002	LG01	78.3
LaDArT_SNP4402345	LG01	78.3
LaDArT_SNP4402708	LG01	78.3
LaDArT_SNP4403426	LG01	78.3
LaDArT_PAV4398566	LG01	79.5
LaDArT_PAV4399357	LG10	79.5
LaDArT_SNP4401989	LG01	79.5
LaDArT_SNP4402505	LG01	79.5
LaDArT_SNP4402686	LG10	79.5
LaDArT_SNP4402468	LG01	80
LaDArT_SNP4402978	LG01	81.8
LaDArT_PAV4399924	LG01	0
LaDArT_PAV4400177	LG01	0
LaDArT_PAV4399891	LG01	0.6
LaDArT_SNP4398836	LG01	1.1
LaDArT_SNP4401549	LG01	1.1
LaDArT_PAV4398724	LG01	1.7
LaDArT_SNP4403050	LG01	1.7
LaDArT_PAV4400028	LG01	4.1
LaDArT_PAV4399016	LG01	4.6
LaDArT_SNP4401964	LG01	5.2
LaDArT_PAV4401620	LG01	6.3
LaDArT_SNP4401945	LG01	6.3
LaDArT_PAV4404010	LG01	6.3
LaDArT_PAV4398580	LG01	6.9
LaDArT_PAV4398914	LG01	6.9
LaDArT_SNP4401664	LG01	6.9
LaDArT_SNP4402900	LG01	6.9
LaDArT_SNP4402926	LG01	6.9
LaDArT_PAV4399634	LG01	8.1
LaDArT_PAV4401413	LG01	8.1
LaDArT_SNP4401867	LG01	8.1
LaDArT_SNP4402247	LG01	8.1
LaDArT_SNP4402538	LG01	8.1
LaDArT_SNP4403584	LG01	8.1
LaDArT_PAV4398529	LG01	9.2
LaDArT_PAV4398990	LG01	9.2
LaDArT_SNP4402458	LG01	10.4
LaDArT_PAV4403310	LG01	10.4
LaDArT_SNP4401724	LG01	10.9
LaDArT_PAV4400001	LG01	13.9
LaDArT_SNP4401975	LG01	15.6
LaDArT_PAV4400113	LG01	46.6
LaDArT_PAV4401268	LG01	46.6
LaDArT_PAV4398829	LG01	62.1
LaDArT_PAV4399790	LG01	62.1
LaDArT_PAV4400618	LG01	62.1
LaDArT_PAV4401442	LG01	62.1
LaDArT_SNP4401729	LG01	62.1
LaDArT_SNP4402890	LG01	62.1
LaDArT_SNP4401895	LG01	82
LaDArT_PAV4399466	LG01	85
LaDArT_PAV4401325	LG01	85
LaDArT_PAV4402232	LG01	85
LaDArT_PAV4400199	LG01	85.5
LaDArT_PAV4399863	LG02	0
LaDArT_SNP4401518	LG02	0
LaDArT_PAV4400940	LG02	0.6
LaDArT_SNP4402357	LG02	1.7
LaDArT_PAV4398548	LG02	2.3
LaDArT_PAV4399404	LG02	2.3
LaDArT_PAV4400473	LG02	2.3
LaDArT_PAV4401276	LG02	2.3
LaDArT_SNP4401588	LG02	2.3
LaDArT_SNP4401617	LG02	2.3
LaDArT_SNP4401773	LG02	2.3
LaDArT_SNP4401973	LG02	2.3
LaDArT_SNP4402231	LG02	2.3
LaDArT_SNP4402453	LG02	2.3
LaDArT_SNP4403226	LG02	2.3
LaDArT_SNP4403451	LG02	2.3
