Marker	Chr	cM
scaffold23:3353365	1	0
scaffold23:3138234	1	0.8046647
scaffold23:3122825	1	1.22223177
scaffold23:2846714	1	2.83362112
scaffold23:2552950	1	4.47741286
scaffold23:2190612	1	9.56502491
scaffold23:1820806	1	10.63663573
scaffold23:1902159	1	13.22296531
scaffold23:1582738	1	13.53364891
scaffold23:1411721	1	13.63809268
scaffold23:1401722	1	13.7417301
scaffold23:1312480	1	14.37901056
scaffold23:1207182	1	14.48184808
scaffold23:1171016	1	14.90527336
scaffold23:1152264	1	15.00945473
scaffold23:1131935	1	15.11336813
scaffold23:1059103	1	15.6425265
scaffold23:1059257	1	15.6425266
scaffold23:991985	1	16.27854194
scaffold23:926851	1	16.38191996
scaffold23:693006	1	16.59084582
scaffold23:500993	1	17.44318985
scaffold23:494281	1	17.54602442
scaffold23:451764	1	17.75656659
scaffold23:433276	1	17.75656669
scaffold23:287427	1	17.96657665
scaffold23:246768	1	18.28274595
scaffold23:247729	1	18.28274605
scaffold23:211438	1	18.38730455
scaffold23:70105	1	18.81014296
scaffold23:70104	1	18.81014306
scaffold23:70054	1	18.81014316
scaffold23:114672	1	19.23153084
scaffold1:9166123	1	19.75885651
scaffold1:8974117	1	20.71873633
scaffold1:8878039	1	20.82103138
scaffold1:8860376	1	21.13667808
scaffold1:8749594	1	21.77337511
scaffold1:8721224	1	21.98291583
scaffold1:8695550	1	22.08683861
scaffold1:8543317	1	22.5089449
scaffold1:8396787	1	23.1445412
scaffold1:8349870	1	23.6729894
scaffold1:8258106	1	23.9867513
scaffold1:7681483	1	24.94533005
scaffold1:7642470	1	24.94533015
scaffold1:7525402	1	25.68834178
scaffold1:7513499	1	25.79145401
scaffold1:7421296	1	26.00147632
scaffold1:7370550	1	26.4197783
scaffold1:7102026	1	28.47611595
scaffold1:7086836	1	28.47611605
scaffold1:7007701	1	28.5805573
scaffold1:6907595	1	28.89756736
scaffold1:6833231	1	29.00175665
scaffold1:6808019	1	29.21259288
scaffold1:6798597	1	29.31704608
scaffold1:6753459	1	29.52734235
scaffold1:6712017	1	29.8440838
scaffold1:6702848	1	29.94853371
scaffold1:6705195	1	29.94853381
scaffold1:6638618	1	30.05193951
scaffold1:6532193	1	30.7965297
scaffold1:6240389	1	31.11138546
scaffold1:6310486	1	31.11138556
scaffold1:6119198	1	31.74625064
scaffold1:6102786	1	31.74625074
scaffold1:5977604	1	32.50133896
scaffold1:5694054	1	36.03130585
scaffold1:5630087	1	36.44571262
scaffold1:5561380	1	36.76195177
scaffold1:5414601	1	36.86452903
scaffold1:5101573	1	37.7175821
scaffold1:5089587	1	37.82016377
scaffold1:4968163	1	38.13083137
scaffold1:4801360	1	40.75790077
scaffold1:4682854	1	40.96212768
scaffold1:4654493	1	41.17219603
scaffold1:4556545	1	41.48839205
scaffold1:4556667	1	41.48839215
scaffold1:4544673	1	41.48839225
scaffold1:4528010	1	41.6113288
scaffold1:3961369	1	43.31648398
scaffold1:3920339	1	43.62921523
scaffold1:3827479	1	43.83945474
scaffold1:3757871	1	43.96987411
scaffold1:3739561	1	44.36601464
scaffold1:3703561	1	44.36601474
scaffold1:3734466	1	44.36601484
scaffold1:3693906	1	44.36601494
scaffold1:3700191	1	44.36601504
scaffold1:3565720	1	45.0009183
scaffold1:3510249	1	45.63582503
scaffold1:3514498	1	45.63582513
scaffold1:3282984	1	45.74000586
scaffold1:3158409	1	46.16201935
scaffold1:2945962	1	46.89127035
scaffold1:2757725	1	47.00775329
scaffold1:2620663	1	47.86077313
scaffold1:2436294	1	47.96387991
scaffold1:2211465	1	48.06905227
scaffold1:2391675	1	48.06905237
scaffold1:2391698	1	48.06905247
scaffold1:2025059	1	48.27873654
scaffold1:1749883	1	48.80861078
scaffold1:1335063	1	49.02623707
scaffold1:1347753	1	49.02623717
scaffold26:2625526	1	51.64594311
scaffold27:2430974	1	55.06379132
scaffold27:2615328	1	55.20503865
scaffold30:601134	1	57.4957485
scaffold30:523084	1	57.59578674
scaffold30:2027580	1	64.27053371
scaffold30:2219968	1	64.89230971
scaffold54:37890	1	65.63540853
scaffold54:37722	1	65.63540863
scaffold54:190469	1	65.95137661
