Marker	Chr	cM
Tcm001s00115122	1	0
Tcm001s00135979	1	0
Tcm001s00113950	1	0
Tcm001s00215861	1	0.218
Tcm001s00245518	1	0.218
Tcm001s00246722	1	0.218
Tcm001s00215771	1	0.218
Tcm001s00367447	1	0.766
Tcm001s00360030	1	0.766
Tcm001s00503120	1	1.426
Tcm001s00476207	1	1.426
Tcm001s00464274	1	1.426
Tcm001s00494946	1	1.426
Tcm001s00526532	1	1.754
Tcm001s00595114	1	2.413
Tcm001s00633669	1	2.632
Tcm001s00653244	1	2.632
Tcm001s00733213	1	2.851
Tcm001s00761353	1	2.96
Tcm001s00802575	1	2.96
Tcm001s00794713	1	2.96
Tcm001s00974067	1	4.176
Tcm001s01025199	1	4.176
Tcm001s01009095	1	4.176
Tcm001s00993342	1	4.176
Tcm001s01155758	1	5.057
Tcm001s01197105	1	5.166
Tcm001s01274983	1	5.166
Tcm001s01180646	1	5.166
Tcm001s01184870	1	5.166
Tcm001s01193171	1	5.166
Tcm001s01185222	1	5.166
Tcm001s01308520	1	5.384
Tcm001s01389170	1	6.265
Tcm001s01427947	1	6.375
Tcm001s01486155	1	6.593
Tcm001s01533909	1	7.129
Tcm001s01526615	1	7.129
Tcm001s01875474	1	8.477
Tcm001s01876672	1	8.477
Tcm001s02303809	1	10.138
Tcm001s02302596	1	10.138
Tcm001s02392801	1	10.466
Tcm001s02589571	1	11.427
Tcm001s02656348	1	11.427
Tcm001s02593824	1	11.427
Tcm001s02573690	1	11.427
Tcm001s02644214	1	11.427
Tcm001s02760535	1	11.881
Tcm001s02849593	1	12.335
Tcm001s02850381	1	12.335
Tcm001s03014234	1	12.789
Tcm001s03055435	1	12.899
Tcm001s03077935	1	13.008
Tcm001s03079101	1	13.172
Tcm001s03171248	1	13.337
Tcm001s03251554	1	13.666
Tcm001s03307476	1	13.995
Tcm001s03267029	1	13.995
Tcm001s03366457	1	14.148
Tcm001s03352984	1	14.148
Tcm001s03434289	1	14.608
Tcm001s03451880	1	14.762
Tcm001s03453163	1	14.914
Tcm001s03584678	1	15.684
Tcm001s03641508	1	15.684
Tcm001s03610931	1	15.684
Tcm001s03626421	1	15.684
