Marker	Chr	cM
CaGMS223	1	0
CaGMS506	1	4.901
CaGMS433	1	14.379
CaGMS453	1	14.379
CaGMS462	1	14.379
CaTMS911	1	22.384
CaGMS51	1	25.52
CaTMS873	1	47.078
CaGMS31	1	53.85
CaTMS557	1	54.455
CaTMS673	1	54.655
CaTMS731	1	55.458
CaTMS776	1	60.265
CaGMS1195	1	62.133
CaGMS14	1	64.644
CaTMS687	1	72.847
CaTMS651	1	74.487
CaTMS868	1	75.348
CaTMS884	1	87.622
CaTMS1095	1	87.78
CaTMS652	1	88.323
CaTMS594	1	103.692
CaTMS761	1	107.486
CaGMS1298	2	0
CaTMS1084	2	0.01
CaTMS541	2	3.22
CaTMS566	2	5.44
CaGMS1160	2	5.916
CaGMS4	2	15.168
CaGMS43	2	15.329
CaGMS1125	2	16.644
CaTMS548	2	17.013
CaTMS871	2	17.062
CaGMS22	2	20.392
CaTMS788	2	21.013
CaGMS26	2	21.185
CaTMS798	2	27.882
CaTMS913	2	31.773
CaTMS759	2	34.57
CaTMS716	2	37.246
CaGMS41	2	39.786
CaTMS690	2	39.897
CaTMS848	2	58.849
CaTMS1110	2	60
CaTMS870	2	60
CaTMS928	2	60
CaTMS746	2	60.008
CaTMS939	2	87.264
CaTMS750	2	94.907
CaTMS712	2	97.218
CaTMS732	3	16.732
CaTMS927	3	19.499
CaTMS830	3	26.877
CaGMS34	3	30.349
CaGMS24	3	31.897
CaTMS581	3	32.203
CaTMS579	3	32.493
CaGMS1164	3	32.963
CaTMS1053	3	33.75
CaTMS646	3	34.078
CaTMS1007	3	34.143
CaGMS1254	3	36.822
CaTMS553	3	38.884
CaTMS670	3	38.89
CaTMS859	3	39.217
CaTMS625	3	40.134
CaTMS1062	3	40.64
CaTMS989	3	40.694
CaTMS665	3	40.71
CaTMS662	3	40.722
CaTMS826	3	40.722
CaTMS645	3	41.199
CaTMS971	3	42.216
CaTMS956	3	42.297
CaGMS28	3	42.352
CaTMS592	3	42.366
CaTMS836	3	42.419
CaGMS1290	3	42.424
CaTMS1016	3	42.424
CaTMS1021	3	42.424
CaTMS1077	3	42.424
CaTMS611	3	42.424
CaTMS948	3	42.424
CaGMS1270	3	42.424
CaGMS1304	3	42.424
CaTMS610	3	42.424
CaGMS1165	3	42.431
CaGMS1220	3	42.431
CaTMS1093	3	42.431
CaTMS947	3	42.431
CaTMS943	3	42.435
CaTMS605	3	42.435
CaGMS1166	3	42.436
CaTMS1072	3	42.436
CaTMS886	3	42.436
CaTMS897	3	42.436
CaTMS907	3	42.436
CaTMS1073	3	42.437
CaTMS509	3	42.441
CaGMS1130	3	42.443
CaTMS1028	3	42.443
CaTMS1120	3	42.443
CaTMS935	3	42.443
CaGMS1205	3	42.449
CaGMS1317	3	42.453
CaGMS1171	3	42.456
CaGMS27	3	42.458
CaGMS1178	3	42.462
CaTMS540	3	42.484
CaTMS849	3	42.49
CaTMS1063	3	42.494
CaTMS643	3	42.497
CaGMS1319	3	42.502
CaGMS1256	3	42.503
CaTMS1030	3	42.503
CaTMS1083	3	42.503
CaTMS1103	3	42.503
CaTMS533	3	42.503
CaTMS578	3	42.503
CaTMS659	3	42.503
CaTMS669	3	42.503
CaTMS777	3	42.503
CaTMS778	3	42.503
CaGMS1274	3	42.509
CaGMS1291	3	42.509
CaTMS602	3	42.509
CaTMS607	3	42.509
CaGMS1131	3	42.51
CaTMS1014	3	42.517
CaTMS570	3	42.52
CaTMS808	3	42.52
CaTMS587	3	42.52
CaTMS1019	3	42.529
CaTMS881	3	42.529
CaTMS967	3	42.529
CaTMS845	3	42.534
CaGMS1267	3	42.537
CaTMS1070	3	42.539
CaTMS771	3	42.541
CaTMS1097	3	42.657
CaTMS1079	3	42.662
CaGMS1129	3	42.949
CaTMS628	3	43.093
CaTMS814	3	43.396
CaTMS793	3	43.46
CaTMS730	3	46.196
CaTMS781	3	47.696
CaTMS683	3	48.044
CaTMS780	3	48.143
CaTMS552	3	48.179
CaTMS654	3	48.556
CaTMS914	3	48.802
CaGMS39	3	49.301
CaTMS710	3	49.948
CaTMS999	3	50.716
CaGMS1318	3	51.204
CaTMS629	3	51.44
CaTMS863	3	51.73
CaGMS1297	3	51.924
CaTMS1122	3	52.701
CaTMS1089	3	53.028
CaTMS949	3	53.654
CaGMS1134	3	54.222
CaTMS1015	3	54.222
CaTMS852	3	54.222
CaTMS926	3	54.222
CaTMS995	3	54.222
CaGMS45	3	54.222
CaTMS1059	3	54.23
CaTMS660	3	54.231
CaGMS1282	3	54.249
CaTMS525	3	54.249
CaTMS512	3	54.266
CaTMS753	3	54.266
CaTMS964	3	54.283
CaGMS1143	3	54.287
CaGMS1312	3	54.572
CaGMS1227	3	54.589
CaTMS601	3	55.179
CaTMS811	3	56.703
CaTMS580	3	57.06
CaTMS691	3	57.568
CaTMS743	3	57.682
CaTMS783	3	57.785
CaTMS890	3	58.763
CaTMS915	3	58.969
CaTMS522	3	61.902
CaGMS218	3	62.093
CaTMS635	3	63.276
CaTMS667	3	63.36
CaGMS1214	3	64.26
CaTMS955	3	64.388
CaTMS562	3	68.869
CaGMS1201	3	73.385
CaTMS969	3	73.416
CaGMS13	3	73.65
CaTMS724	3	74.296
CaTMS616	3	74.51
CaTMS876	3	74.514
CaTMS519	3	74.515
CaTMS832	3	75.138
CaTMS932	3	80.916
CaTMS543	3	80.929
CaGMS490	3	87.361
CaTMS866	3	91.318
CaGMS5	3	98.374
CaTMS815	3	98.404
CaGMS7	3	99.251
CaTMS721	3	99.364
CaGMS1199	3	99.962
CaGMS1258	3	100.626
CaTMS959	3	106.561
CaTMS805	3	109.282
CaGMS1212	3	119.867
CaTMS599	4	10.572
CaGMS1263	4	10.681
CaGMS1150	4	10.98
CaGMS20	4	11.097
CaTMS812	4	12.847
CaTMS749	4	12.925
CaTMS699	4	15.163
CaTMS1074	4	15.185
CaTMS773	4	15.412
CaTMS980	4	15.657
CaTMS720	4	16.253
CaGMS33	4	16.864
CaGMS278	4	17.541
CaGMS332	4	24.241
CaTMS709	4	28.238
CaGMS1278	4	28.854
CaTMS738	4	29.265
CaTMS747	4	30.898
CaTMS569	4	31.335
CaGMS1308	4	31.408
CaGMS1281	4	31.408
CaTMS626	4	31.408
CaGMS29	4	31.409
CaTMS745	4	31.419
CaGMS1146	4	31.444
CaTMS1066	4	31.565
CaTMS785	4	34.934
CaGMS1303	4	36.028
CaTMS653	4	36.053
CaGMS331	4	40.049
CaTMS856	4	41.982
CaGMS122	4	42.179
CaGMS37	4	44.458
CaTMS726	4	44.484
CaTMS840	4	44.621
CaTMS1058	4	45.065
CaTMS707	4	46.247
CaTMS791	4	46.286
CaTMS857	4	46.6
CaGMS1169	4	46.738
CaTMS591	4	46.75
CaTMS889	4	46.908
CaTMS1113	4	46.952
CaTMS765	4	47.512
CaGMS47	4	47.938
CaGMS1240	4	49.065
CaTMS751	4	50.931
CaGMS40	4	51.59
CaTMS689	4	52.169
CaTMS564	4	52.844
CaTMS590	4	52.851
CaGMS1266	4	52.857
CaGMS1310	4	53.131
CaTMS574	4	53.373
CaGMS1139	4	55.273
CaGMS30	4	55.483
CaGMS1241	4	57.829
CaTMS556	4	63.908
CaTMS677	4	64.836
CaTMS640	4	67.296
CaTMS582	4	68.862
CaTMS952	4	70.78
CaGMS1158	4	71.011
CaTMS930	4	71.011
CaGMS1154	4	72.096
CaTMS663	5	5.402
CaTMS762	5	8.111
CaTMS1067	5	9.822
CaTMS790	5	14.779
CaTMS842	5	17.906
CaTMS1056	5	22.819
CaTMS1055	5	23.812
CaGMS18	5	29.158
CaGMS42	5	29.61
CaGMS1137	5	29.692
CaGMS16	5	29.97
CaTMS551	5	37.925
CaTMS766	5	42.175
CaTMS668	5	47.717
CaTMS618	5	58.17
CaTMS787	5	59.417
CaTMS715	5	63.467
CaGMS23	5	65.005
CaTMS1117	5	66.18
CaTMS1006	5	68.039
CaTMS770	5	68.039
CaTMS1065	5	68.28
CaTMS621	5	68.28
CaTMS649	5	68.281
CaTMS739	5	68.528
CaTMS1060	5	68.555
CaGMS1253	5	69.975
CaTMS1005	5	69.975
CaTMS1101	5	69.975
CaTMS877	5	69.975
CaTMS895	5	69.975
CaTMS639	5	69.975
CaGMS1168	5	70.002
CaGMS1324	5	70.002
CaTMS567	5	70.059
CaTMS924	5	70.088
CaGMS1325	5	70.098
CaTMS642	5	70.107
CaTMS827	5	70.109
CaGMS1276	5	70.122
CaGMS21	5	70.122
CaTMS1013	5	70.122
CaTMS1020	5	70.122
CaTMS1061	5	70.122
CaTMS1098	5	70.122
CaTMS545	5	70.122
CaTMS701	5	70.122
CaTMS807	5	70.122
CaTMS885	5	70.122
CaTMS936	5	70.122
CaGMS1322	5	70.122
CaTMS794	5	70.122
CaGMS1294	5	70.13
CaTMS613	5	70.155
CaTMS756	5	70.19
CaGMS1136	5	70.211
CaTMS996	5	70.221
CaGMS1264	5	70.252
CaTMS768	5	70.263
CaTMS963	5	70.264
CaTMS1054	5	70.519
CaTMS634	5	70.71
CaGMS1161	5	70.714
CaTMS515	5	70.724
CaTMS650	5	70.724
CaTMS1086	5	70.734
CaTMS1036	5	70.909
CaTMS792	5	70.995
CaTMS1082	5	71
CaTMS554	5	71.982
CaTMS706	5	73.714
CaTMS636	5	74.757
CaTMS736	5	75.391
CaTMS546	5	75.401
CaTMS991	5	75.831
CaTMS641	5	76.825
CaTMS1105	5	76.894
CaTMS740	5	77.163
CaTMS657	5	78.407
CaTMS1087	5	78.451
CaTMS708	5	78.497
CaTMS619	5	81.748
CaTMS577	5	81.795
CaTMS958	5	81.802
CaTMS700	5	82.223
CaTMS966	5	82.271
CaTMS655	5	83.146
CaTMS806	5	83.146
CaTMS984	5	84.756
CaGMS1204	5	86.915
CaTMS973	5	87.228
CaTMS617	5	91.572
CaTMS644	5	91.589
CaTMS972	5	92.153
CaTMS1012	5	92.212
CaTMS529	5	93.056
CaGMS1172	5	93.659
CaTMS825	5	93.766
CaTMS1118	5	93.891
CaTMS1108	5	94.84
CaTMS1025	5	95.932
CaTMS697	5	96.739
