Marker	Chr	cM
14.1_9273138	14	0
14.1_9382061	14	1.193
18.1_21813309	18	9.678
01.1_2766869	1	12.324
01.1_5534608	1	13.76
01.1_2905889	1	15.788
01.1_4448485	1	16.032
01.1_4524488	1	20.299
01.1_6601417	1	22.488
01.1_21504480	1	23.682
01.1_6452325	1	24.115
01.1_5341220	1	24.266
01.1_5391591	1	25.047
01.1_5338633	1	25.424
01.1_4324950	1	26.481
01.1_19858138	1	27.464
01.1_9383981	1	27.682
01.1_4577522	1	30.405
01.1_5214076	1	31.087
01.1_12548767	1	35.006
01.1_5533658	1	36.231
01.1_16785215	1	36.493
01.1_4324689	1	37.064
01.1_4411915	1	38.689
01.1_10329936	1	39.636
01.1_10262533	1	41.281
01.1_4436257	1	42.522
01.1_2422055	1	43.6
01.1_19858274	1	44.134
01.1_21904204	1	44.814
01.1_3290649	1	45.439
01.1_22753867	1	47.629
01.1_3348127	1	48.049
01.1_22606970	1	51.404
01.1_2370527	1	54.088
01.1_10057793	1	54.511
01.1_22751960	1	55.172
01.1_22608802	1	56.82
01.1_3019709	1	58.06
01.1_22622455	1	58.342
01.1_1954425	1	59.063
01.1_22566421	1	61.235
01.1_1597185	1	64.475
01.1_1701581	1	67.334
01.1_1901953	1	70.997
01.1_1300003	1	74.697
01.1_1348363	1	76.973
01.1_1416714	1	81.893
01.1_500756	1	85.225
01.1_400095	1	91.798
01.1_574233	1	94.932
01.1_574060	1	100.454
01.1_192904	1	105.957
01.1_174148	1	111.387
01.1_223329	1	119.527
01.1_287989	1	124.162
11.1_523416	11	0
02.1_596808	2	11.314
02.1_93781	2	18.882
02.1_1137980	2	22.438
02.1_1203454	2	24.795
02.1_24738150	2	25.203
07.1_6555782	7	26.523
09.1_23268235	9	26.975
09.1_14901074	9	28.029
03.1_1323017	3	28.82
02.1_1119203	2	31.011
02.1_2141173	2	31.045
02.1_72067	2	31.101
18.1_2227661	18	33.087
09.1_14901110	9	33.148
17.1_8881868	17	35.877
08.1_795822	8	36.568
21.1_3188855	21	37.212
02.1_171052	2	38.284
02.1_16693351	2	39.192
10.1_15881585	10	40.008
09.1_4541144	9	40.515
17.1_8881991	17	42.527
02.1_13487372	2	42.663
02.1_21421015	2	43.243
02.1_7199024	2	43.285
02.1_16345491	2	44.001
02.1_6334594	2	44.169
02.1_18884344	2	44.331
14.1_13347838	14	44.827
02.1_14074279	2	45.397
10.1_10288723	10	45.833
02.1_22870189	2	46.499
02.1_16653987	2	47.078
02.1_1949574	2	47.988
14.1_14941748	14	49
02.1_1941117	2	49.325
02.1_13488963	2	49.686
07.1_6558033	7	50.074
02.1_13475665	2	50.906
02.1_13475810	2	51.159
02.1_1897048	2	51.183
02.1_1944214	2	51.457
02.1_16653387	2	52.504
02.1_13442155	2	53.725
02.1_11119220	2	54.527
02.1_22335642	2	55.344
02.1_19043957	2	55.857
02.1_1649528	2	57.942
02.1_26639542	2	58.436
02.1_26917970	2	62.224
02.1_25284501	2	62.446
02.1_28181265	2	65.095
02.1_28081176	2	67.71
02.1_28144534	2	69.034
02.1_86227	2	69.88
02.1_26794334	2	70.176
02.1_28185472	2	72.605
02.1_28230381	2	74.419
02.1_28253875	2	76.331
02.1_28288381	2	79.926
02.1_28142130	2	80.391
02.1_28785402	2	81.781
02.1_28444678	2	85.146
02.1_28890795	2	87.999
02.1_28898620	2	90.506
02.1_31318545	2	92.249
02.1_28322460	2	92.756
02.1_29158162	2	92.995
02.1_28100259	2	93.644
02.1_29046225	2	94.306
02.1_29498645	2	97.773
02.1_32037632	2	100.189
02.1_31776564	2	101.617
08.1_26589326	8	104.054
02.1_32052067	2	105.675
02.1_32174054	2	106.884
02.1_31951201	2	109.658
02.1_31742393	2	110.592
02.1_31781892	2	112.038
02.1_31384546	2	115.942
02.1_32211776	2	116.384
02.1_31387221	2	117.399
02.1_31366002	2	118.653
02.1_32071216	2	120.517
02.1_31552615	2	122.402
02.1_32231467	2	126.174
02.1_29438442	2	130.645
03.1_102689	3	0
03.1_33733	3	3.058
03.1_158192	3	7.122
03.1_85095	3	9.593
03.1_180516	3	11.303
03.1_949772	3	13.297
03.1_838826	3	14.652
03.1_263630	3	15.732
03.1_326699	3	17.204
03.1_616940	3	18.196
03.1_560956	3	19.107
03.1_1045425	3	19.759
03.1_955959	3	21.073
03.1_1460528	3	22.219
03.1_963786	3	23.918
03.1_16707542	3	25.436
03.1_1471894	3	27.948
03.1_1277206	3	28.697
03.1_6330332	3	29.008
03.1_3180614	3	33.571
03.1_3182168	3	37.528
08.1_23209603	8	38.056
03.1_9334681	3	42.206
03.1_6115451	3	42.76
03.1_11807831	3	43.158
03.1_9331985	3	44.484
03.1_9387564	3	44.867
03.1_10941690	3	46.295
03.1_13774913	3	46.393
03.1_7819631	3	46.871
02.1_31475974	2	47.36
03.1_13831516	3	48.565
03.1_5791132	3	48.671
03.1_4764743	3	49.174
03.1_7152969	3	49.799
03.1_13776669	3	50.243
03.1_5294812	3	50.764
03.1_11090748	3	51.19
03.1_6470376	3	51.648
03.1_9413264	3	52.186
03.1_16824578	3	53.122
03.1_5473242	3	53.544
03.1_9401362	3	54.606
03.1_16872324	3	54.761
03.1_16587468	3	55.658
12.1_21629957	12	56.274
03.1_18084712	3	57.241
03.1_11505025	3	57.59
03.1_15571296	3	58.877
03.1_15974579	3	60.726
03.1_16125875	3	60.907
03.1_17261562	3	62.934
03.1_13159335	3	64.134
03.1_13369921	3	64.927
03.1_12799383	3	66.18
03.1_13329024	3	66.515
03.1_16828002	3	67.054
02.1_14574133	2	68.836
03.1_12805889	3	69.211
03.1_13397843	3	69.765
03.1_13429788	3	70.818
03.1_12775392	3	73.129
03.1_13431203	3	73.345
03.1_12802287	3	74.707
03.1_13024549	3	75.751
03.1_13374342	3	76.741
03.1_12418027	3	77.482
03.1_13544735	3	78.302
03.1_18268954	3	83.033
03.1_12330749	3	84.46
03.1_18256472	3	89.609
03.1_18548291	3	91.211
03.1_18236883	3	94.65
03.1_18478381	3	97.961
03.1_19328327	3	103.547
03.1_19201676	3	107.583
15.1_2015577	15	110.922
03.1_19010220	3	113.201
03.1_19113587	3	115.492
03.1_19305485	3	118.527
03.1_19301709	3	125.263
04.1_26838784	4	0
04.1_27196721	4	3.818
04.1_26902891	4	4.471
04.1_26909813	4	7.546
04.1_26449622	4	11.805
04.1_26449458	4	13.826
04.1_7762139	4	15.339
04.1_20989339	4	18.574
04.1_13638981	4	20.782
04.1_13848542	4	22.91
04.1_21063173	4	23.906
04.1_18242950	4	25.025
04.1_18354450	4	26.362
06.1_31541216	6	27.18
05.1_24504160	5	27.236
17.1_1613521	17	28.108
07.1_7893125	7	29.407
04.1_13843076	4	29.836
04.1_23558735	4	30.812
04.1_25018120	4	31.364
04.1_23548459	4	32.353
04.1_12944243	4	32.626
05.1_21838434	5	33.628
04.1_21140745	4	33.687
04.1_19584009	4	33.702
