set	map	mkr	phys	gen	vld
Raphanus_sativus_Mun2015	4	RsSNP13033	662584	3.388	TRUE
Raphanus_sativus_Mun2015	4	RsCOS1079	398488	4.084	TRUE
Raphanus_sativus_Mun2015	4	RsH045F14	171912	4.638	TRUE
Raphanus_sativus_Mun2015	4	RsSNP08559	1322835	7.412	TRUE
Raphanus_sativus_Mun2015	4	RsSNP08528	1483817	8.714	TRUE
Raphanus_sativus_Mun2015	4	RsSNP09009	1870020	9.795	TRUE
Raphanus_sativus_Mun2015	4	RsH012K14	2310892	11.49	TRUE
Raphanus_sativus_Mun2015	4	RsSNP14408	2573800	12.042	TRUE
Raphanus_sativus_Mun2015	4	RsSNP08499	2622513	13.862	TRUE
Raphanus_sativus_Mun2015	4	RsSNP15301	2819480	15.597	TRUE
Raphanus_sativus_Mun2015	4	RsSNP04320	3094036	16.137	TRUE
Raphanus_sativus_Mun2015	4	RsH043B06	3683979	19.566	TRUE
Raphanus_sativus_Mun2015	4	RsH008A14	4075408	21.255	TRUE
Raphanus_sativus_Mun2015	4	RsSNP15363	4025791	21.929	TRUE
Raphanus_sativus_Mun2015	4	RsSNP05521	4398988	24.04	TRUE
Raphanus_sativus_Mun2015	4	RsSNP05517	4499559	24.581	TRUE
Raphanus_sativus_Mun2015	4	RsSNP15662	4546420	25.43	TRUE
Raphanus_sativus_Mun2015	4	RsSNP15593	4548674	26.245	TRUE
Raphanus_sativus_Mun2015	4	RsSNP12726	5788587	28.683	TRUE
Raphanus_sativus_Mun2015	4	RsSNP12277	5485619	30.018	TRUE
Raphanus_sativus_Mun2015	4	RsH029G09	5465553	30.768	TRUE
Raphanus_sativus_Mun2015	4	RsSNP12725	5668337	31.325	TRUE
Raphanus_sativus_Mun2015	4	RsH053G01	5919388	31.865	TRUE
Raphanus_sativus_Mun2015	4	RsSNP11657	6603793	33.175	TRUE
Raphanus_sativus_Mun2015	4	RsSNP08149	6657383	34.521	TRUE
Raphanus_sativus_Mun2015	4	RsSNP15290	6884479	35.873	TRUE
Raphanus_sativus_Mun2015	4	RsSNP08153	6860079	36.43	TRUE
Raphanus_sativus_Mun2015	4	RsSNP06084	7356040	39.306	TRUE
Raphanus_sativus_Mun2015	4	RsSNP14403	7761043	41.001	TRUE
Raphanus_sativus_Mun2015	4	RsSNP13484	7851652	41.547	TRUE
Raphanus_sativus_Mun2015	4	RsSNP13778	7971315	42.095	TRUE
Raphanus_sativus_Mun2015	4	RsSNP12533	8415154	43.224	TRUE
Raphanus_sativus_Mun2015	4	RsSNP07937	8834070	45.607	TRUE
Raphanus_sativus_Mun2015	4	RsSNP15947	8921947	46.29	TRUE
Raphanus_sativus_Mun2015	4	RsSNP10899	9626331	54.476	TRUE
Raphanus_sativus_Mun2015	4	RsH016H12	10023394	56.149	TRUE
Raphanus_sativus_Mun2015	4	RsSNP10808	10388674	56.695	TRUE
Raphanus_sativus_Mun2015	4	RsSNP02678	10711585	57.235	TRUE
Raphanus_sativus_Mun2015	4	RsH006M14	11437746	58.875	TRUE
Raphanus_sativus_Mun2015	4	RsSNP12173	11645387	59.962	TRUE
Raphanus_sativus_Mun2015	4	RsSNP12165	11728866	60.502	TRUE
Raphanus_sativus_Mun2015	4	RsH039H06	12071884	61.595	TRUE
Raphanus_sativus_Mun2015	4	RsSNP13525	12217614	62.138	TRUE
Raphanus_sativus_Mun2015	4	RsSNP13444	12761966	64.912	TRUE
Raphanus_sativus_Mun2015	4	RsSNP13445	12823867	67.122	TRUE
Raphanus_sativus_Mun2015	4	RsSNP15702	13162498	67.793	TRUE
Raphanus_sativus_Mun2015	4	RsH008H02	14128082	73.192	TRUE
Raphanus_sativus_Mun2015	4	RsSNP10691	14352812	73.732	TRUE
Raphanus_sativus_Mun2015	4	RsSNP14693	14646354	74.822	TRUE
Raphanus_sativus_Mun2015	4	RsSNP12871	15192857	77.023	TRUE
Raphanus_sativus_Mun2015	4	RsSNP11172	15551419	77.847	TRUE
Raphanus_sativus_Mun2015	4	RsSNP11173	15429415	78.649	TRUE
Raphanus_sativus_Mun2015	4	RsSNP05330	15745728	80.294	TRUE
Raphanus_sativus_Mun2015	4	RsSNP12640	16621437	80.834	TRUE
Raphanus_sativus_Mun2015	4	RsCOS0606	19315968	83.035	TRUE
Raphanus_sativus_Mun2015	4	RsSNP03348	28421097	83.889	TRUE
Raphanus_sativus_Mun2015	4	RsH016C15	30459290	84.67	TRUE
Raphanus_sativus_Mun2015	4	RsH004B17	30201414	85.21	TRUE
Raphanus_sativus_Mun2015	4	RsSNP09975	31278205	89.4	TRUE
Raphanus_sativus_Mun2015	4	RsH045B16	31907901	90.705	TRUE
Raphanus_sativus_Mun2015	4	RsSNP15169	31849637	91.792	TRUE
Raphanus_sativus_Mun2015	4	RsSNP15889	32666434	95.493	TRUE
Raphanus_sativus_Mun2015	4	RSH021I09	33599978	98.407	TRUE
Raphanus_sativus_Mun2015	4	RsSNP14801	33642434	100.105	TRUE
Raphanus_sativus_Mun2015	4	RsSNP03999	34074963	102.593	TRUE
Raphanus_sativus_Mun2015	4	RsSNP13368	34623530	107.181	TRUE
