set	map	mkr	phys	gen	vld
Dioscorea_alata_Cormier2019	18	18.1_21813309	1202292	9.678	TRUE
Dioscorea_alata_Cormier2019	1	01.1_2766869	1424357	12.324	TRUE
Dioscorea_alata_Cormier2019	1	01.1_5534608	1494342	13.76	TRUE
Dioscorea_alata_Cormier2019	1	01.1_2905889	2022711	15.788	TRUE
Dioscorea_alata_Cormier2019	1	01.1_4448485	2085735	16.032	TRUE
Dioscorea_alata_Cormier2019	1	01.1_4524488	2161738	20.299	TRUE
Dioscorea_alata_Cormier2019	1	01.1_6601417	2262801	22.488	TRUE
Dioscorea_alata_Cormier2019	1	01.1_21504480	4477186	23.682	TRUE
Dioscorea_alata_Cormier2019	1	01.1_6452325	5135906	24.115	TRUE
Dioscorea_alata_Cormier2019	1	01.1_5341220	5211746	24.266	TRUE
Dioscorea_alata_Cormier2019	1	01.1_5391591	5262117	25.047	TRUE
Dioscorea_alata_Cormier2019	1	01.1_5338633	5395428	25.424	TRUE
Dioscorea_alata_Cormier2019	1	01.1_4324950	5396851	26.481	TRUE
Dioscorea_alata_Cormier2019	1	01.1_19858138	6976796	27.464	TRUE
Dioscorea_alata_Cormier2019	1	01.1_9383981	8368146	27.682	TRUE
Dioscorea_alata_Cormier2019	1	01.1_4577522	8731569	30.405	TRUE
Dioscorea_alata_Cormier2019	1	01.1_5214076	9368123	31.087	TRUE
Dioscorea_alata_Cormier2019	1	01.1_12548767	10539818	35.006	TRUE
Dioscorea_alata_Cormier2019	1	01.1_5533658	12729076	36.231	TRUE
Dioscorea_alata_Cormier2019	1	01.1_16785215	14847775	36.493	TRUE
Dioscorea_alata_Cormier2019	1	01.1_4324689	16872517	37.064	TRUE
Dioscorea_alata_Cormier2019	1	01.1_4411915	16916130	38.689	TRUE
Dioscorea_alata_Cormier2019	1	01.1_10329936	16962003	39.636	TRUE
Dioscorea_alata_Cormier2019	1	01.1_10262533	18173788	41.281	TRUE
Dioscorea_alata_Cormier2019	1	01.1_4436257	18219660	42.522	TRUE
Dioscorea_alata_Cormier2019	1	01.1_2422055	18251538	43.6	TRUE
Dioscorea_alata_Cormier2019	1	01.1_19858274	18424013	44.134	TRUE
Dioscorea_alata_Cormier2019	1	01.1_21904204	19446978	44.814	TRUE
Dioscorea_alata_Cormier2019	1	01.1_3290649	19913557	45.439	TRUE
Dioscorea_alata_Cormier2019	1	01.1_22753867	19943250	47.629	TRUE
Dioscorea_alata_Cormier2019	1	01.1_3348127	24062140	48.049	TRUE
Dioscorea_alata_Cormier2019	1	01.1_22606970	24570695	51.404	TRUE
Dioscorea_alata_Cormier2019	1	01.1_2370527	24779662	54.088	TRUE
Dioscorea_alata_Cormier2019	1	01.1_10057793	25142332	54.511	TRUE
Dioscorea_alata_Cormier2019	1	01.1_22751960	25309454	55.172	TRUE
Dioscorea_alata_Cormier2019	1	01.1_22608802	25311323	56.82	TRUE
Dioscorea_alata_Cormier2019	1	01.1_3019709	25375060	58.06	TRUE
Dioscorea_alata_Cormier2019	1	01.1_22622455	25517356	58.342	TRUE
Dioscorea_alata_Cormier2019	1	01.1_1954425	25608345	59.063	TRUE
Dioscorea_alata_Cormier2019	1	01.1_22566421	26147504	61.235	TRUE
Dioscorea_alata_Cormier2019	1	01.1_1597185	26258015	64.475	TRUE
Dioscorea_alata_Cormier2019	1	01.1_1701581	26362411	67.334	TRUE
Dioscorea_alata_Cormier2019	1	01.1_1901953	26562783	70.997	TRUE
Dioscorea_alata_Cormier2019	1	01.1_1300003	26951904	74.697	TRUE
Dioscorea_alata_Cormier2019	1	01.1_1348363	27000264	76.973	TRUE
Dioscorea_alata_Cormier2019	1	01.1_1416714	27068615	81.893	TRUE
Dioscorea_alata_Cormier2019	1	01.1_500756	27209180	85.225	TRUE
Dioscorea_alata_Cormier2019	1	01.1_400095	27301885	91.798	TRUE
Dioscorea_alata_Cormier2019	1	01.1_574233	27352302	94.932	TRUE
Dioscorea_alata_Cormier2019	1	01.1_574060	27751839	100.454	TRUE
Dioscorea_alata_Cormier2019	1	01.1_192904	27761304	105.957	TRUE
Dioscorea_alata_Cormier2019	1	01.1_174148	27950664	111.387	TRUE
Dioscorea_alata_Cormier2019	1	01.1_223329	27975254	119.527	TRUE
Dioscorea_alata_Cormier2019	1	01.1_287989	28039914	124.162	TRUE
Dioscorea_alata_Cormier2019	11	11.1_523416	59977	0	TRUE
Dioscorea_alata_Cormier2019	2	02.1_596808	471655	11.314	TRUE
Dioscorea_alata_Cormier2019	2	02.1_93781	652709	18.882	TRUE
Dioscorea_alata_Cormier2019	2	02.1_1137980	700732	22.438	TRUE
Dioscorea_alata_Cormier2019	2	02.1_1203454	766206	24.795	TRUE
Dioscorea_alata_Cormier2019	2	02.1_24738150	1728667	25.203	TRUE
Dioscorea_alata_Cormier2019	7	07.1_6555782	2033530	26.523	TRUE
Dioscorea_alata_Cormier2019	9	09.1_23268235	2079362	26.975	TRUE
Dioscorea_alata_Cormier2019	9	09.1_14901074	2178063	28.029	TRUE
Dioscorea_alata_Cormier2019	3	03.1_1323017	2200987	28.82	TRUE
Dioscorea_alata_Cormier2019	2	02.1_1119203	2353662	31.011	TRUE
Dioscorea_alata_Cormier2019	2	02.1_2141173	2383143	31.045	TRUE
Dioscorea_alata_Cormier2019	2	02.1_72067	4357828	31.101	TRUE
Dioscorea_alata_Cormier2019	9	09.1_14901110	4398577	33.148	TRUE
Dioscorea_alata_Cormier2019	2	02.1_171052	6823198	38.284	TRUE
Dioscorea_alata_Cormier2019	2	02.1_16693351	7055758	39.192	TRUE
Dioscorea_alata_Cormier2019	9	09.1_4541144	8913775	40.515	TRUE
Dioscorea_alata_Cormier2019	2	02.1_13487372	9220950	42.663	TRUE
Dioscorea_alata_Cormier2019	2	02.1_21421015	10410274	43.243	TRUE
Dioscorea_alata_Cormier2019	2	02.1_7199024	11299802	43.285	TRUE
Dioscorea_alata_Cormier2019	2	02.1_16345491	13366322	44.001	TRUE
Dioscorea_alata_Cormier2019	2	02.1_6334594	13714362	44.169	TRUE
Dioscorea_alata_Cormier2019	2	02.1_18884344	15242073	44.331	TRUE
Dioscorea_alata_Cormier2019	2	02.1_14074279	17341404	45.397	TRUE
Dioscorea_alata_Cormier2019	2	02.1_22870189	18058612	46.499	TRUE
Dioscorea_alata_Cormier2019	2	02.1_16653987	18253468	47.078	TRUE
Dioscorea_alata_Cormier2019	2	02.1_1949574	18275830	47.988	TRUE
Dioscorea_alata_Cormier2019	2	02.1_1941117	19941881	49.325	TRUE
Dioscorea_alata_Cormier2019	2	02.1_13488963	19944226	49.686	TRUE
Dioscorea_alata_Cormier2019	2	02.1_13475665	20312043	50.906	TRUE
Dioscorea_alata_Cormier2019	2	02.1_13475810	20312188	51.159	TRUE
Dioscorea_alata_Cormier2019	2	02.1_1897048	20436035	51.183	TRUE
Dioscorea_alata_Cormier2019	2	02.1_1944214	20459618	51.457	TRUE
Dioscorea_alata_Cormier2019	2	02.1_16653387	20616246	52.504	TRUE
Dioscorea_alata_Cormier2019	2	02.1_13442155	21778014	53.725	TRUE
Dioscorea_alata_Cormier2019	2	02.1_11119220	23754867	54.527	TRUE
Dioscorea_alata_Cormier2019	2	02.1_22335642	25373648	55.344	TRUE
Dioscorea_alata_Cormier2019	2	02.1_19043957	25720727	55.857	TRUE
Dioscorea_alata_Cormier2019	2	02.1_1649528	27132293	57.942	TRUE
Dioscorea_alata_Cormier2019	2	02.1_26639542	27399668	58.436	TRUE
Dioscorea_alata_Cormier2019	2	02.1_26917970	27538882	62.224	TRUE
Dioscorea_alata_Cormier2019	2	02.1_25284501	28393661	62.446	TRUE
Dioscorea_alata_Cormier2019	2	02.1_28181265	28945932	65.095	TRUE
Dioscorea_alata_Cormier2019	2	02.1_28081176	29529638	67.71	TRUE
Dioscorea_alata_Cormier2019	2	02.1_28144534	29540381	69.034	TRUE
Dioscorea_alata_Cormier2019	2	02.1_86227	29565826	69.88	TRUE
Dioscorea_alata_Cormier2019	2	02.1_26794334	29646999	70.176	TRUE
Dioscorea_alata_Cormier2019	2	02.1_28185472	29710921	72.605	TRUE
Dioscorea_alata_Cormier2019	2	02.1_28230381	29755830	74.419	TRUE
Dioscorea_alata_Cormier2019	2	02.1_28253875	29779324	76.331	TRUE
Dioscorea_alata_Cormier2019	2	02.1_28288381	29813830	79.926	TRUE
Dioscorea_alata_Cormier2019	2	02.1_28142130	29851805	80.391	TRUE
Dioscorea_alata_Cormier2019	2	02.1_28785402	30023369	81.781	TRUE
Dioscorea_alata_Cormier2019	2	02.1_28444678	30137175	85.146	TRUE
Dioscorea_alata_Cormier2019	2	02.1_28890795	30360233	87.999	TRUE
Dioscorea_alata_Cormier2019	2	02.1_28898620	30368058	90.506	TRUE
Dioscorea_alata_Cormier2019	2	02.1_31318545	31351811	92.249	TRUE
Dioscorea_alata_Cormier2019	2	02.1_28322460	31392580	92.756	TRUE
Dioscorea_alata_Cormier2019	2	02.1_29158162	31509657	92.995	TRUE
Dioscorea_alata_Cormier2019	2	02.1_28100259	31659339	93.644	TRUE
Dioscorea_alata_Cormier2019	2	02.1_29046225	31754076	94.306	TRUE
Dioscorea_alata_Cormier2019	2	02.1_29498645	31840147	97.773	TRUE
Dioscorea_alata_Cormier2019	2	02.1_32037632	32793313	100.189	TRUE
Dioscorea_alata_Cormier2019	2	02.1_31776564	32817616	101.617	TRUE
Dioscorea_alata_Cormier2019	2	02.1_32052067	32992397	105.675	TRUE
Dioscorea_alata_Cormier2019	2	02.1_32174054	33053391	106.884	TRUE
Dioscorea_alata_Cormier2019	2	02.1_31951201	33156906	109.658	TRUE
Dioscorea_alata_Cormier2019	2	02.1_31742393	33295010	110.592	TRUE
Dioscorea_alata_Cormier2019	2	02.1_31781892	33314759	112.038	TRUE
Dioscorea_alata_Cormier2019	2	02.1_31384546	33408686	115.942	TRUE
Dioscorea_alata_Cormier2019	2	02.1_32211776	33428884	116.384	TRUE
Dioscorea_alata_Cormier2019	2	02.1_31387221	33440067	117.399	TRUE
Dioscorea_alata_Cormier2019	2	02.1_31366002	33508172	118.653	TRUE
Dioscorea_alata_Cormier2019	2	02.1_32071216	33527018	120.517	TRUE
Dioscorea_alata_Cormier2019	2	02.1_31552615	33616757	122.402	TRUE
Dioscorea_alata_Cormier2019	2	02.1_32231467	33721492	126.174	TRUE
Dioscorea_alata_Cormier2019	2	02.1_29438442	33929910	130.645	TRUE
Dioscorea_alata_Cormier2019	3	03.1_102689	8798	0	TRUE
Dioscorea_alata_Cormier2019	3	03.1_33733	70281	3.058	TRUE
Dioscorea_alata_Cormier2019	3	03.1_158192	123714	7.122	TRUE
Dioscorea_alata_Cormier2019	3	03.1_85095	160557	9.593	TRUE
Dioscorea_alata_Cormier2019	3	03.1_180516	180516	11.303	TRUE
Dioscorea_alata_Cormier2019	3	03.1_949772	277546	13.297	TRUE
Dioscorea_alata_Cormier2019	3	03.1_838826	391582	14.652	TRUE
Dioscorea_alata_Cormier2019	3	03.1_263630	488612	15.732	TRUE
Dioscorea_alata_Cormier2019	3	03.1_326699	551681	17.204	TRUE
Dioscorea_alata_Cormier2019	3	03.1_616940	696802	18.196	TRUE
Dioscorea_alata_Cormier2019	3	03.1_560956	924873	19.107	TRUE
Dioscorea_alata_Cormier2019	3	03.1_1045425	993685	19.759	TRUE
Dioscorea_alata_Cormier2019	3	03.1_955959	1112670	21.073	TRUE
