set	map	mkr	phys	gen	vld
Camelina_sativa_King2019	1	MC00165287	1328220	0	TRUE
Camelina_sativa_King2019	1	MC00352045	2944113	6	TRUE
Camelina_sativa_King2019	1	MC01521123	5025084	19	TRUE
Camelina_sativa_King2019	1	MC00234299	5686552	21	TRUE
Camelina_sativa_King2019	1	MC00899097	6136911	24	TRUE
Camelina_sativa_King2019	1	MC00990463	6970837	27	TRUE
Camelina_sativa_King2019	1	MC00222978	7581366	31	TRUE
Camelina_sativa_King2019	1	MC01069661	8889769	38	TRUE
Camelina_sativa_King2019	1	MC01523915	9722732	40	TRUE
Camelina_sativa_King2019	1	MC00397943	10414847	47	TRUE
Camelina_sativa_King2019	1	MC01611019	11709111	51	TRUE
Camelina_sativa_King2019	1	MC01097779	11760085	51	TRUE
Camelina_sativa_King2019	1	MC00670284	14364517	55	TRUE
Camelina_sativa_King2019	1	MC00543370	14976976	56	TRUE
Camelina_sativa_King2019	1	MC01148844	15632528	57	TRUE
Camelina_sativa_King2019	1	MC00441877	15152209	58	TRUE
Camelina_sativa_King2019	1	MC00054271	15923978	58	TRUE
Camelina_sativa_King2019	1	MC00637017	16319850	59	TRUE
Camelina_sativa_King2019	1	MC00056078	15924156	60	TRUE
Camelina_sativa_King2019	1	MC00643139	16200399	61	TRUE
Camelina_sativa_King2019	1	MC00128960	16690227	61	TRUE
Camelina_sativa_King2019	1	MC01386111	17048701	61	TRUE
Camelina_sativa_King2019	1	MC01168991	17375537	61	TRUE
Camelina_sativa_King2019	1	MC00282552	17315928	61	TRUE
Camelina_sativa_King2019	1	MC01566904	17746047	62	TRUE
Camelina_sativa_King2019	1	MC00182391	19507934	64	TRUE
Camelina_sativa_King2019	1	MC00502532	18526751	64	TRUE
Camelina_sativa_King2019	1	MC01074130	17920104	64	TRUE
Camelina_sativa_King2019	1	MC00932536	19796765	68	TRUE
Camelina_sativa_King2019	1	MC00083327	19796951	69	TRUE
Camelina_sativa_King2019	1	MC01506865	19796951	71	TRUE
Camelina_sativa_King2019	17	MC01014321	21410531	55	TRUE
Camelina_sativa_King2019	3	MC01309453	869298	0	TRUE
Camelina_sativa_King2019	3	MC01030180	2036609	7	TRUE
Camelina_sativa_King2019	3	MC00316511	2047567	8	TRUE
Camelina_sativa_King2019	3	MC00002002	2572580	8	TRUE
Camelina_sativa_King2019	3	MC00923698	3244887	13	TRUE
Camelina_sativa_King2019	3	MC01447137	4661282	17	TRUE
Camelina_sativa_King2019	3	MC01381705	6527797	25	TRUE
Camelina_sativa_King2019	3	MC00171266	6820660	27	TRUE
Camelina_sativa_King2019	3	MC00588500	7117032	28	TRUE
Camelina_sativa_King2019	3	MC01330937	7336150	30	TRUE
Camelina_sativa_King2019	3	MC00658569	7910334	33	TRUE
Camelina_sativa_King2019	3	MC00725305	9186636	35	TRUE
Camelina_sativa_King2019	3	MC00001194	9378744	36	TRUE
Camelina_sativa_King2019	3	MC01250169	9763754	36	TRUE
Camelina_sativa_King2019	3	MC00640715	10000058	37	TRUE
Camelina_sativa_King2019	3	MC01280317	10351964	39	TRUE
Camelina_sativa_King2019	3	MC01126823	10244858	40	TRUE
Camelina_sativa_King2019	3	MC00500842	10822044	43	TRUE
Camelina_sativa_King2019	3	MC00876494	11089081	46	TRUE
Camelina_sativa_King2019	3	MC00762186	11964378	50	TRUE
Camelina_sativa_King2019	3	MC01633505	12202721	51	TRUE
Camelina_sativa_King2019	3	MC01487150	12941461	52	TRUE
Camelina_sativa_King2019	3	MC01061047	13483596	54	TRUE
Camelina_sativa_King2019	3	MC00443819	13934944	55	TRUE
Camelina_sativa_King2019	3	MC00612901	14238066	60	TRUE
Camelina_sativa_King2019	3	MC00378308	14590545	61	TRUE
Camelina_sativa_King2019	3	MC01481561	14580719	64	TRUE
Camelina_sativa_King2019	3	MC01404206	15286091	67	TRUE
Camelina_sativa_King2019	3	MC00009894	15506742	68	TRUE
Camelina_sativa_King2019	3	MC01416001	15310671	69	TRUE
Camelina_sativa_King2019	3	MC00457922	16596063	73	TRUE
Camelina_sativa_King2019	3	MC01629654	21028777	76	TRUE
Camelina_sativa_King2019	3	MC01429874	20488237	78	TRUE
Camelina_sativa_King2019	3	MC00010054	19462056	79	TRUE
Camelina_sativa_King2019	3	MC01284656	18728478	79	TRUE
Camelina_sativa_King2019	3	MC00516815	19620336	81	TRUE
Camelina_sativa_King2019	3	MC01374157	20940453	82	TRUE
Camelina_sativa_King2019	3	MC01038098	18610506	83	TRUE
Camelina_sativa_King2019	3	MC01404090	20798558	85	TRUE
Camelina_sativa_King2019	3	MC01416895	20998741	89	TRUE
Camelina_sativa_King2019	3	MC00428994	20998741	96	TRUE
Camelina_sativa_King2019	3	MC00529322	18009475	106	TRUE
Camelina_sativa_King2019	3	MC01167572	20938996	106	TRUE
Camelina_sativa_King2019	3	MC01528903	21896979	107	TRUE
Camelina_sativa_King2019	3	MC00550815	21606811	107	TRUE
Camelina_sativa_King2019	3	MC01079712	21459473	108	TRUE
Camelina_sativa_King2019	3	MC01577087	21530727	108	TRUE
Camelina_sativa_King2019	3	MC00685098	21459473	109	TRUE
Camelina_sativa_King2019	3	MC01081112	21763595	110	TRUE
Camelina_sativa_King2019	3	MC00380356	22770229	114	TRUE
Camelina_sativa_King2019	3	MC01505488	22887917	115	TRUE
Camelina_sativa_King2019	3	MC00638720	23162698	115	TRUE
Camelina_sativa_King2019	3	MC01252168	23189345	118	TRUE
Camelina_sativa_King2019	3	MC00017162	23299014	119	TRUE
Camelina_sativa_King2019	3	MC00295784	23813843	121	TRUE
Camelina_sativa_King2019	3	MC00036246	24295356	123	TRUE
Camelina_sativa_King2019	3	MC00638104	24513466	124	TRUE
Camelina_sativa_King2019	3	MC01586525	24695612	125	TRUE
Camelina_sativa_King2019	3	MC01294669	24874780	126	TRUE
Camelina_sativa_King2019	3	MC00187679	24824053	126	TRUE
Camelina_sativa_King2019	3	MC01615718	25316772	127	TRUE
Camelina_sativa_King2019	3	MC01527526	25419121	127	TRUE
Camelina_sativa_King2019	3	MC00699914	25739633	129	TRUE
Camelina_sativa_King2019	3	MC00211968	26230640	129	TRUE
Camelina_sativa_King2019	3	MC01496684	26280090	130	TRUE
Camelina_sativa_King2019	3	MC00286958	26386721	131	TRUE
Camelina_sativa_King2019	3	MC00086091	27062331	132	TRUE
Camelina_sativa_King2019	3	MC00524688	26982746	133	TRUE
Camelina_sativa_King2019	3	MC01044640	27201377	135	TRUE
Camelina_sativa_King2019	3	MC00524998	27367658	136	TRUE
Camelina_sativa_King2019	3	MC00826520	27376325	136	TRUE
Camelina_sativa_King2019	3	MC01506723	27376078	137	TRUE
Camelina_sativa_King2019	3	MC00825979	27625456	138	TRUE
Camelina_sativa_King2019	3	MC01141014	27913610	141	TRUE
Camelina_sativa_King2019	3	MC01466972	28067117	141	TRUE
Camelina_sativa_King2019	3	MC00766196	28385815	142	TRUE
Camelina_sativa_King2019	4	MC00244344	976702	0	TRUE
Camelina_sativa_King2019	4	MC00285164	888400	0	TRUE
Camelina_sativa_King2019	4	MC00294743	1409884	1	TRUE
Camelina_sativa_King2019	4	MC00459591	2100594	1	TRUE
Camelina_sativa_King2019	4	MC00035106	2788798	2	TRUE
Camelina_sativa_King2019	4	MC00159787	3810006	3	TRUE
Camelina_sativa_King2019	4	MC01194474	4355151	5	TRUE
Camelina_sativa_King2019	4	MC00288583	5058876	6	TRUE
Camelina_sativa_King2019	4	MC00995164	6213009	7	TRUE
Camelina_sativa_King2019	4	MC00042321	6234773	7	TRUE
Camelina_sativa_King2019	4	MC00657696	6237767	7	TRUE
Camelina_sativa_King2019	4	MC00563223	6686099	7	TRUE
Camelina_sativa_King2019	4	MC00607711	7905438	8	TRUE
Camelina_sativa_King2019	4	MC01427776	7905431	8	TRUE
Camelina_sativa_King2019	4	MC00849660	7292643	9	TRUE
Camelina_sativa_King2019	4	MC00008173	7594621	10	TRUE
Camelina_sativa_King2019	4	MC00618315	11655484	10	TRUE
Camelina_sativa_King2019	4	MC00290006	12014946	10	TRUE
Camelina_sativa_King2019	4	MC01001863	12949884	15	TRUE
Camelina_sativa_King2019	4	MC01035370	12871783	17	TRUE
Camelina_sativa_King2019	4	MC01284133	13632615	17	TRUE
Camelina_sativa_King2019	4	MC00003321	12651088	18	TRUE
Camelina_sativa_King2019	4	MC01001946	14535452	20	TRUE
Camelina_sativa_King2019	4	MC00439260	15401878	22	TRUE
Camelina_sativa_King2019	4	MC00174817	15401885	22	TRUE
Camelina_sativa_King2019	4	MC00560441	15429155	23	TRUE
Camelina_sativa_King2019	4	MC01312356	15429157	24	TRUE
Camelina_sativa_King2019	4	MC00282115	15803588	26	TRUE
Camelina_sativa_King2019	4	MC00121296	15803588	27	TRUE
Camelina_sativa_King2019	4	MC00103491	16263940	28	TRUE
Camelina_sativa_King2019	4	MC00000939	16315011	29	TRUE
Camelina_sativa_King2019	4	MC00184503	16701847	30	TRUE
Camelina_sativa_King2019	4	MC01581227	16966723	31	TRUE
Camelina_sativa_King2019	4	MC01519767	17432657	32	TRUE
Camelina_sativa_King2019	4	MC00057317	17592106	32	TRUE
Camelina_sativa_King2019	4	MC00312452	17810478	33	TRUE
Camelina_sativa_King2019	4	MC00654295	18561082	37	TRUE
Camelina_sativa_King2019	4	MC00189082	19092518	41	TRUE
Camelina_sativa_King2019	4	MC01087186	19364383	44	TRUE
Camelina_sativa_King2019	4	MC01594591	19719460	46	TRUE
Camelina_sativa_King2019	4	MC00479915	19919399	47	TRUE
Camelina_sativa_King2019	4	MC00417965	20044106	48	TRUE
Camelina_sativa_King2019	4	MC00950436	20462505	49	TRUE
Camelina_sativa_King2019	4	MC00000777	20787451	52	TRUE
Camelina_sativa_King2019	4	MC00671182	21172600	55	TRUE
Camelina_sativa_King2019	4	MC00685846	21250742	56	TRUE
Camelina_sativa_King2019	4	MC01295808	21369132	57	TRUE
Camelina_sativa_King2019	4	MC00883084	21633688	58	TRUE
Camelina_sativa_King2019	4	MC00230778	22175200	61	TRUE
Camelina_sativa_King2019	4	MC01298997	22193095	63	TRUE
Camelina_sativa_King2019	4	MC01336929	25981772	78	TRUE
Camelina_sativa_King2019	4	MC00326091	29622713	88	TRUE
Camelina_sativa_King2019	5	MC01467083	2447460	0	TRUE
Camelina_sativa_King2019	5	MC01483294	1735013	1	TRUE
Camelina_sativa_King2019	5	MC00517126	2816816	4	TRUE
Camelina_sativa_King2019	5	MC01472006	3118928	5	TRUE
Camelina_sativa_King2019	5	MC01045109	3188234	6	TRUE
Camelina_sativa_King2019	5	MC00006369	3587785	8	TRUE
Camelina_sativa_King2019	5	MC00434765	3798692	9	TRUE
Camelina_sativa_King2019	5	MC01509156	4167001	10	TRUE
Camelina_sativa_King2019	5	MC00902534	4860658	13	TRUE
Camelina_sativa_King2019	5	MC01635306	5111412	14	TRUE
Camelina_sativa_King2019	5	MC00444045	5797392	16	TRUE
Camelina_sativa_King2019	5	MC00361233	6132955	16	TRUE
Camelina_sativa_King2019	5	MC00000725	6299363	18	TRUE
Camelina_sativa_King2019	5	MC01129088	6465047	20	TRUE
Camelina_sativa_King2019	5	MC01474195	6535712	20	TRUE
Camelina_sativa_King2019	5	MC01143006	6535905	21	TRUE
Camelina_sativa_King2019	5	MC01218568	6621440	23	TRUE
Camelina_sativa_King2019	5	MC00400931	7528656	27	TRUE
Camelina_sativa_King2019	5	MC01207672	8473336	31	TRUE
Camelina_sativa_King2019	5	MC00089550	9103335	36	TRUE
Camelina_sativa_King2019	5	MC00942537	9478659	37	TRUE
Camelina_sativa_King2019	5	MC01550992	9774466	38	TRUE
Camelina_sativa_King2019	5	MC01107536	11762506	41	TRUE
Camelina_sativa_King2019	5	MC00126966	11762724	42	TRUE
Camelina_sativa_King2019	5	MC00778086	12057754	44	TRUE
Camelina_sativa_King2019	5	MC01529423	13298140	47	TRUE
Camelina_sativa_King2019	5	MC01277342	13710460	48	TRUE
Camelina_sativa_King2019	5	MC00003930	15089326	53	TRUE
Camelina_sativa_King2019	5	MC01608739	15128877	53	TRUE
Camelina_sativa_King2019	5	MC01058087	15158244	53	TRUE
Camelina_sativa_King2019	5	MC00628341	15527470	54	TRUE
Camelina_sativa_King2019	5	MC00566560	17153884	58	TRUE
Camelina_sativa_King2019	5	MC00746286	17154111	58	TRUE
Camelina_sativa_King2019	5	MC00006273	17568554	58	TRUE
Camelina_sativa_King2019	5	MC00967120	17672352	59	TRUE
Camelina_sativa_King2019	5	MC00445645	23135049	61	TRUE
Camelina_sativa_King2019	5	MC00568312	23865873	62	TRUE
Camelina_sativa_King2019	5	MC01361575	24644877	63	TRUE
Camelina_sativa_King2019	5	MC00934251	25766705	64	TRUE
Camelina_sativa_King2019	5	MC00048695	25720559	66	TRUE
Camelina_sativa_King2019	5	MC01209436	28511000	80	TRUE
Camelina_sativa_King2019	5	MC01569528	30955975	85	TRUE
Camelina_sativa_King2019	5	MC00177948	32188913	93	TRUE
Camelina_sativa_King2019	6	MC01340174	326045	0	TRUE
Camelina_sativa_King2019	6	MC01308554	535070	1	TRUE
Camelina_sativa_King2019	6	MC00425661	571994	2	TRUE
Camelina_sativa_King2019	6	MC01040967	571994	2	TRUE
Camelina_sativa_King2019	6	MC00350814	629657	3	TRUE
Camelina_sativa_King2019	6	MC00287367	1940983	10	TRUE
Camelina_sativa_King2019	6	MC00426739	1672693	11	TRUE
Camelina_sativa_King2019	6	MC00974722	1997551	11	TRUE
Camelina_sativa_King2019	6	MC00867827	2099362	14	TRUE
Camelina_sativa_King2019	6	MC00029920	2097848	17	TRUE
Camelina_sativa_King2019	6	MC00064568	2184946	17	TRUE
Camelina_sativa_King2019	6	MC00001432	2635139	19	TRUE
Camelina_sativa_King2019	6	MC01575610	2927545	21	TRUE
Camelina_sativa_King2019	6	MC00489173	2922849	21	TRUE
Camelina_sativa_King2019	6	MC00375001	3352575	22	TRUE
Camelina_sativa_King2019	6	MC01626605	5462286	24	TRUE
Camelina_sativa_King2019	6	MC01385945	8407455	25	TRUE
Camelina_sativa_King2019	6	MC00116113	8290505	25	TRUE
Camelina_sativa_King2019	6	MC01243162	5462284	27	TRUE
Camelina_sativa_King2019	6	MC01513388	7956469	27	TRUE
Camelina_sativa_King2019	6	MC01270385	8428494	27	TRUE
Camelina_sativa_King2019	6	MC00163508	8482381	28	TRUE
Camelina_sativa_King2019	6	MC00590562	9751319	29	TRUE
