set	map	mkr	phys	gen	vld
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_1145442	1145442	0	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_1238074	1238074	0.121065612	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_3793383	3793383	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_3838416	3838416	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_3878168	3878168	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_3878203	3878203	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_3917114	3917114	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_3917149	3917149	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_3945889	3945889	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_3978918	3978918	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_3978954	3978954	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_3983024	3983024	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4098269	4098269	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4098279	4098279	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4159322	4159322	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4206812	4206812	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4214497	4214497	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4214523	4214523	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4227077	4227077	3.34522393	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4235447	4235447	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4235449	4235449	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4235498	4235498	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4260127	4260127	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4501812	4501812	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4501823	4501823	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4506097	4506097	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4722825	4722825	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4723023	4723023	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4723031	4723031	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4812325	4812325	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4812400	4812400	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4870134	4870134	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4870371	4870371	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4870385	4870385	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4870400	4870400	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_4870432	4870432	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5033820	5033820	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5065601	5065601	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5075009	5075009	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5075029	5075029	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5075074	5075074	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5075079	5075079	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5109452	5109452	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5155771	5155771	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5155773	5155773	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5155821	5155821	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5155898	5155898	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5155903	5155903	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5327174	5327174	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5491918	5491918	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5492475	5492475	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5600149	5600149	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5600155	5600155	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5600156	5600156	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_5600177	5600177	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_6027915	6027915	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_6027934	6027934	3.518035678	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_8295817	8295817	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_8295862	8295862	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_8297293	8297293	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_8297319	8297319	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_8401041	8401041	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_8401048	8401048	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_8435530	8435530	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_8516115	8516115	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_8559212	8559212	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_8575021	8575021	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_8612196	8612196	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_9544639	9544639	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_9544943	9544943	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_9544946	9544946	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_9556907	9556907	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_9556911	9556911	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_9565863	9565863	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_9567537	9567537	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_9582910	9582910	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_9775110	9775110	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_9863299	9863299	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_9954029	9954029	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10118024	10118024	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10118033	10118033	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10118049	10118049	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10122144	10122144	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10126602	10126602	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10132856	10132856	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10135900	10135900	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10214692	10214692	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10223986	10223986	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10224067	10224067	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10225520	10225520	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10242342	10242342	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10707127	10707127	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10707148	10707148	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10707197	10707197	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10707198	10707198	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10714750	10714750	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10714806	10714806	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_10714832	10714832	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_11654625	11654625	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_11654670	11654670	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_11654671	11654671	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_11654689	11654689	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_11667146	11667146	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_11667165	11667165	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_11667186	11667186	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_11894363	11894363	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_11894368	11894368	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_11934211	11934211	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_11934218	11934218	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12097606	12097606	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12113411	12113411	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12113424	12113424	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12113466	12113466	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12113521	12113521	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12115889	12115889	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12121350	12121350	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12121351	12121351	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12172883	12172883	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12369432	12369432	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12413441	12413441	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12413447	12413447	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12426944	12426944	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12426975	12426975	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12502838	12502838	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12502888	12502888	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12502942	12502942	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12502958	12502958	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12772617	12772617	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12818490	12818490	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12822017	12822017	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12822041	12822041	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12822066	12822066	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12835310	12835310	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12837583	12837583	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12837587	12837587	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12837599	12837599	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12837600	12837600	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12837613	12837613	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12862741	12862741	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12862754	12862754	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_12862781	12862781	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13272748	13272748	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13351840	13351840	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13351884	13351884	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13430020	13430020	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13430029	13430029	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13430043	13430043	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13430053	13430053	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13430067	13430067	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13430074	13430074	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13767840	13767840	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13767855	13767855	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13829052	13829052	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13829065	13829065	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13829899	13829899	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13857646	13857646	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13860080	13860080	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13940776	13940776	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13940832	13940832	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13940881	13940881	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13940942	13940942	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13940974	13940974	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13971844	13971844	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_13971883	13971883	14.67521324	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_16933329	16933329	19.61022983	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_17103652	17103652	19.95506289	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_17748727	17748727	20.13448949	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_17748756	17748756	20.13448949	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_18292928	18292928	20.13448949	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_18293938	18293938	20.13448949	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_20237406	20237406	21.28900812	TRUE
Triticum_aestivum_GutierrezGonzalez2019	1A	chr1A_20886731	20886731	21.28900812	TRUE
