set	map	mkr	phys	gen	vld
Prunus_mume_Zhang2015	1	Marker1837656	34307	0	TRUE
Prunus_mume_Zhang2015	1	Marker1760148	44050	6.698	TRUE
Prunus_mume_Zhang2015	1	Marker1770448	125181	6.698	TRUE
Prunus_mume_Zhang2015	1	Marker1848281	130726	6.698	TRUE
Prunus_mume_Zhang2015	1	Marker1861229	170062	7.479	TRUE
Prunus_mume_Zhang2015	1	Marker1809647	171378	8.524	TRUE
Prunus_mume_Zhang2015	1	Marker1783886	210733	9.833	TRUE
Prunus_mume_Zhang2015	1	Marker1901698	246102	10.352	TRUE
Prunus_mume_Zhang2015	1	Marker1907903	278714	15.247	TRUE
Prunus_mume_Zhang2015	1	Marker1881080	330967	10.352	TRUE
Prunus_mume_Zhang2015	1	Marker1854182	358358	16.064	TRUE
Prunus_mume_Zhang2015	1	Marker1840709	369691	16.597	TRUE
Prunus_mume_Zhang2015	1	Marker1802037	374082	16.597	TRUE
Prunus_mume_Zhang2015	1	Marker1853390	382661	16.921	TRUE
Prunus_mume_Zhang2015	1	Marker1780005	411530	16.921	TRUE
Prunus_mume_Zhang2015	1	Marker1744862	435128	16.597	TRUE
Prunus_mume_Zhang2015	1	Marker1839907	447092	16.921	TRUE
Prunus_mume_Zhang2015	1	Marker1916036	482897	16.813	TRUE
Prunus_mume_Zhang2015	1	Marker1778504	483797	17.029	TRUE
Prunus_mume_Zhang2015	1	Marker1796807	484038	17.029	TRUE
Prunus_mume_Zhang2015	1	Marker1917326	501135	17.245	TRUE
Prunus_mume_Zhang2015	1	Marker1854115	509993	17.245	TRUE
Prunus_mume_Zhang2015	1	Marker1776715	511532	17.505	TRUE
Prunus_mume_Zhang2015	1	Marker1877771	532076	17.505	TRUE
Prunus_mume_Zhang2015	1	Marker1748054	555673	17.505	TRUE
Prunus_mume_Zhang2015	1	Marker1861342	562721	18.024	TRUE
Prunus_mume_Zhang2015	1	Marker1869210	570894	18.024	TRUE
Prunus_mume_Zhang2015	1	Marker1753982	576041	18.543	TRUE
Prunus_mume_Zhang2015	1	Marker1883121	604684	17.851	TRUE
Prunus_mume_Zhang2015	1	Marker1740393	619628	18.197	TRUE
Prunus_mume_Zhang2015	1	Marker1776218	624069	18.543	TRUE
Prunus_mume_Zhang2015	1	Marker1863170	638896	18.543	TRUE
Prunus_mume_Zhang2015	1	Marker1896369	653398	18.823	TRUE
Prunus_mume_Zhang2015	1	Marker1826864	683475	18.962	TRUE
Prunus_mume_Zhang2015	1	Marker1868252	715899	18.962	TRUE
Prunus_mume_Zhang2015	1	Marker1803550	742108	18.962	TRUE
Prunus_mume_Zhang2015	1	Marker1847544	786509	18.962	TRUE
Prunus_mume_Zhang2015	1	Marker1965444	820120	19.242	TRUE
Prunus_mume_Zhang2015	1	Marker1830162	837880	19.382	TRUE
Prunus_mume_Zhang2015	1	Marker1812599	838196	19.522	TRUE
Prunus_mume_Zhang2015	1	Marker1745387	880085	19.522	TRUE
