set	map	mkr	phys	gen	vld
Gossypium_hirsutum_Zhang2019	A01	i03046Gh	99870991	149.9	TRUE
Gossypium_hirsutum_Zhang2019	A01	i03035Gh	99708430	148.37	TRUE
Gossypium_hirsutum_Zhang2019	A01	i26195Gh	99254235	147.37	TRUE
Gossypium_hirsutum_Zhang2019	NA	i14779Gh	NA	142.96	TRUE
Gossypium_hirsutum_Zhang2019	A01	i02988Gh	98513413	141.93	TRUE
Gossypium_hirsutum_Zhang2019	A01	i52368Gb	98467318	140.4	TRUE
Gossypium_hirsutum_Zhang2019	A01	i01052Gh	98314289	137.2	TRUE
Gossypium_hirsutum_Zhang2019	A01	i02968Gh	98137519	136.71	TRUE
Gossypium_hirsutum_Zhang2019	A01	i26288Gh	98082492	135.18	TRUE
Gossypium_hirsutum_Zhang2019	A01	i14752Gh	97626042	129.6	TRUE
Gossypium_hirsutum_Zhang2019	A01	i50141Gb	97626189	129.6	TRUE
Gossypium_hirsutum_Zhang2019	A01	i02927Gh	97568002	127.52	TRUE
Gossypium_hirsutum_Zhang2019	A01	i40136Gh	97555116	127.02	TRUE
Gossypium_hirsutum_Zhang2019	A01	i37093Gh	97457787	126.52	TRUE
Gossypium_hirsutum_Zhang2019	A01	i22085Gh	97369589	126.02	TRUE
Gossypium_hirsutum_Zhang2019	A01	i02924Gh	97010941	123.98	TRUE
Gossypium_hirsutum_Zhang2019	A01	i00511Gh	96973017	122.49	TRUE
Gossypium_hirsutum_Zhang2019	A01	i49501Gh	96407392	120.99	TRUE
Gossypium_hirsutum_Zhang2019	A01	i00479Gh	96642192	120.5	TRUE
Gossypium_hirsutum_Zhang2019	A01	i30343Gh	96330614	119.5	TRUE
Gossypium_hirsutum_Zhang2019	A01	i60835Gt	95473700	115.69	TRUE
Gossypium_hirsutum_Zhang2019	A01	i32743Gh	95218770	114.68	TRUE
Gossypium_hirsutum_Zhang2019	A01	i02866Gh	94386927	110.83	TRUE
Gossypium_hirsutum_Zhang2019	A01	i54670Gb	94370102	110.32	TRUE
Gossypium_hirsutum_Zhang2019	A01	i02848Gh	93256498	107.62	TRUE
Gossypium_hirsutum_Zhang2019	A01	i02842Gh	92959770	106.01	TRUE
Gossypium_hirsutum_Zhang2019	A01	i53130Gb	92884934	105.49	TRUE
Gossypium_hirsutum_Zhang2019	A01	i02838Gh	92614347	105.49	TRUE
Gossypium_hirsutum_Zhang2019	A01	i43165Gh	90860048	103.89	TRUE
Gossypium_hirsutum_Zhang2019	A01	i33372Gh	90005298	102.84	TRUE
Gossypium_hirsutum_Zhang2019	A01	i58272Gb	89532589	101.83	TRUE
Gossypium_hirsutum_Zhang2019	A01	i24355Gh	89009650	101.34	TRUE
Gossypium_hirsutum_Zhang2019	A01	i29684Gh	88861044	100.34	TRUE
Gossypium_hirsutum_Zhang2019	A01	i25127Gh	87972580	98.21	TRUE
Gossypium_hirsutum_Zhang2019	A01	i34731Gh	87004001	97.7	TRUE
Gossypium_hirsutum_Zhang2019	A01	i24376Gh	86840459	97.19	TRUE
Gossypium_hirsutum_Zhang2019	A01	i20676Gh	83855242	96.67	TRUE
Gossypium_hirsutum_Zhang2019	A01	i20633Gh	83441663	96.67	TRUE
Gossypium_hirsutum_Zhang2019	A01	i29519Gh	82731653	96.14	TRUE
Gossypium_hirsutum_Zhang2019	A01	i27801Gh	81143926	95.62	TRUE
Gossypium_hirsutum_Zhang2019	A01	i41742Gh	79527472	95.62	TRUE
Gossypium_hirsutum_Zhang2019	NA	i60926Gt	NA	95.09	TRUE
Gossypium_hirsutum_Zhang2019	A01	i48867Gh	55154638	93.53	TRUE
Gossypium_hirsutum_Zhang2019	A01	i34391Gh	74206460	92.49	TRUE
Gossypium_hirsutum_Zhang2019	A01	i30417Gh	64297601	92.49	TRUE
Gossypium_hirsutum_Zhang2019	A01	i39742Gh	45697750	88.63	TRUE
Gossypium_hirsutum_Zhang2019	A01	i47486Gh	41779931	87.57	TRUE
Gossypium_hirsutum_Zhang2019	A01	i59362Gb	45385875	87.05	TRUE
Gossypium_hirsutum_Zhang2019	NA	i39493Gh	NA	86.53	TRUE
Gossypium_hirsutum_Zhang2019	NA	i02607Gh	NA	86.02	TRUE
Gossypium_hirsutum_Zhang2019	A01	i46443Gh	27728916	81.36	TRUE
Gossypium_hirsutum_Zhang2019	A01	i59705Gb	29182321	80.85	TRUE
Gossypium_hirsutum_Zhang2019	A01	i48632Gh	25477258	78.24	TRUE
Gossypium_hirsutum_Zhang2019	A01	i65844Gm	24422958	77.23	TRUE
Gossypium_hirsutum_Zhang2019	A01	i55051Gb	24417607	76.2	TRUE
Gossypium_hirsutum_Zhang2019	A01	i39578Gh	21643131	71.12	TRUE
Gossypium_hirsutum_Zhang2019	A01	i21390Gh	21251205	68.59	TRUE
Gossypium_hirsutum_Zhang2019	A01	i44808Gh	19984207	67.62	TRUE
Gossypium_hirsutum_Zhang2019	A01	i02548Gh	19329628	66.15	TRUE
Gossypium_hirsutum_Zhang2019	A01	i02546Gh	19117845	65.66	TRUE
Gossypium_hirsutum_Zhang2019	A01	i45173Gh	18315432	65.19	TRUE
Gossypium_hirsutum_Zhang2019	A01	i21495Gh	17008390	64.71	TRUE
Gossypium_hirsutum_Zhang2019	A01	i27896Gh	16646416	63.23	TRUE
Gossypium_hirsutum_Zhang2019	A01	i40760Gh	14183381	62.23	TRUE
Gossypium_hirsutum_Zhang2019	A01	i14649Gh	14171273	62.23	TRUE
Gossypium_hirsutum_Zhang2019	A01	i02518Gh	14227295	62.23	TRUE
Gossypium_hirsutum_Zhang2019	NA	i02525Gh	NA	61.74	TRUE
Gossypium_hirsutum_Zhang2019	A01	i42028Gh	14122678	60.28	TRUE
Gossypium_hirsutum_Zhang2019	A01	i56952Gb	12446748	58.55	TRUE
Gossypium_hirsutum_Zhang2019	A01	i61050Gt	12194531	57.99	TRUE
