set	map	mkr	phys	gen	vld
Prunus_salicina_Carrasco2018F	1	1	866117	0.000	TRUE
Prunus_salicina_Carrasco2018F	1	2	2689070	2.633	TRUE
Prunus_salicina_Carrasco2018F	1	3	2977688	3.281	TRUE
Prunus_salicina_Carrasco2018F	1	4	3655818	3.791	TRUE
Prunus_salicina_Carrasco2018F	1	5	3613649	4.278	TRUE
Prunus_salicina_Carrasco2018F	1	6	1080919	4.928	TRUE
Prunus_salicina_Carrasco2018F	1	7	3656690	5.078	TRUE
Prunus_salicina_Carrasco2018F	1	8	4608652	5.244	TRUE
Prunus_salicina_Carrasco2018F	1	9	4354867	5.681	TRUE
Prunus_salicina_Carrasco2018F	1	10	3375324	5.750	TRUE
Prunus_salicina_Carrasco2018F	1	11	3476820	5.814	TRUE
Prunus_salicina_Carrasco2018F	1	12	3790071	6.106	TRUE
Prunus_salicina_Carrasco2018F	1	13	3356369	7.145	TRUE
Prunus_salicina_Carrasco2018F	1	14	3655806	7.307	TRUE
Prunus_salicina_Carrasco2018F	1	15	3243337	7.539	TRUE
Prunus_salicina_Carrasco2018F	1	16	4800021	8.022	TRUE
Prunus_salicina_Carrasco2018F	1	17	4381546	8.516	TRUE
Prunus_salicina_Carrasco2018F	1	18	3790055	8.636	TRUE
Prunus_salicina_Carrasco2018F	1	19	3800479	9.018	TRUE
Prunus_salicina_Carrasco2018F	1	20	5177008	9.903	TRUE
Prunus_salicina_Carrasco2018F	1	21	5226548	9.982	TRUE
Prunus_salicina_Carrasco2018F	1	22	5150755	10.349	TRUE
Prunus_salicina_Carrasco2018F	1	23	6777516	10.885	TRUE
Prunus_salicina_Carrasco2018F	1	24	5612729	11.040	TRUE
Prunus_salicina_Carrasco2018F	1	25	6282073	12.389	TRUE
Prunus_salicina_Carrasco2018F	1	26	6725998	13.091	TRUE
Prunus_salicina_Carrasco2018F	1	27	6722311	13.455	TRUE
Prunus_salicina_Carrasco2018F	1	28	8574816	16.287	TRUE
Prunus_salicina_Carrasco2018F	1	29	7803942	16.336	TRUE
Prunus_salicina_Carrasco2018F	1	30	8580002	16.338	TRUE
Prunus_salicina_Carrasco2018F	1	31	8441126	16.339	TRUE
Prunus_salicina_Carrasco2018F	1	32	8415083	16.967	TRUE
Prunus_salicina_Carrasco2018F	1	33	11636526	17.677	TRUE
Prunus_salicina_Carrasco2018F	1	34	9158262	18.091	TRUE
Prunus_salicina_Carrasco2018F	1	35	9319748	19.068	TRUE
Prunus_salicina_Carrasco2018F	1	36	9653451	20.720	TRUE
Prunus_salicina_Carrasco2018F	1	37	10106257	21.74	TRUE
Prunus_salicina_Carrasco2018F	1	38	10072276	22.95	TRUE
Prunus_salicina_Carrasco2018F	1	39	10754628	23.591	TRUE
Prunus_salicina_Carrasco2018F	1	40	10737029	24.692	TRUE
Prunus_salicina_Carrasco2018F	1	41	12578543	27.434	TRUE
Prunus_salicina_Carrasco2018F	1	42	21918523	28.171	TRUE
Prunus_salicina_Carrasco2018F	1	43	11118533	28.417	TRUE
Prunus_salicina_Carrasco2018F	1	44	12578562	29.002	TRUE
Prunus_salicina_Carrasco2018F	1	45	11107946	31.091	TRUE
Prunus_salicina_Carrasco2018F	1	46	12075068	31.875	TRUE
Prunus_salicina_Carrasco2018F	1	47	12989075	32.384	TRUE
Prunus_salicina_Carrasco2018F	1	48	12743389	32.785	TRUE
Prunus_salicina_Carrasco2018F	1	49	14724132	36.042	TRUE
Prunus_salicina_Carrasco2018F	1	50	21058149	42.244	TRUE
Prunus_salicina_Carrasco2018F	1	51	25448456	50.024	TRUE
Prunus_salicina_Carrasco2018F	1	52	26260475	51.982	TRUE
Prunus_salicina_Carrasco2018F	1	53	29272652	54.008	TRUE
Prunus_salicina_Carrasco2018F	1	54	29268451	54.271	TRUE
Prunus_salicina_Carrasco2018F	1	55	29662310	55.628	TRUE
Prunus_salicina_Carrasco2018F	1	56	27858707	56.076	TRUE
Prunus_salicina_Carrasco2018F	1	57	30011779	56.447	TRUE
Prunus_salicina_Carrasco2018F	1	58	28709670	56.704	TRUE
Prunus_salicina_Carrasco2018F	1	59	29710955	57.865	TRUE
Prunus_salicina_Carrasco2018F	1	60	30165968	58.318	TRUE
Prunus_salicina_Carrasco2018F	1	61	30644367	59.520	TRUE
Prunus_salicina_Carrasco2018F	1	62	31309145	59.734	TRUE
Prunus_salicina_Carrasco2018F	1	63	30634283	60.094	TRUE
Prunus_salicina_Carrasco2018F	1	64	30377596	60.403	TRUE
Prunus_salicina_Carrasco2018F	1	65	31063934	60.775	TRUE
Prunus_salicina_Carrasco2018F	1	66	32055802	65.219	TRUE
Prunus_salicina_Carrasco2018F	1	67	32491015	65.985	TRUE
Prunus_salicina_Carrasco2018F	1	68	32997426	66.329	TRUE
Prunus_salicina_Carrasco2018F	1	69	32989483	66.763	TRUE
Prunus_salicina_Carrasco2018F	1	70	33182139	67.129	TRUE
Prunus_salicina_Carrasco2018F	1	71	33247884	68.122	TRUE
Prunus_salicina_Carrasco2018F	1	72	33885272	68.767	TRUE
Prunus_salicina_Carrasco2018F	1	73	34639537	69.559	TRUE
Prunus_salicina_Carrasco2018F	1	74	35230073	69.857	TRUE
Prunus_salicina_Carrasco2018F	1	75	34418794	69.989	TRUE
Prunus_salicina_Carrasco2018F	1	76	34286058	70.026	TRUE
Prunus_salicina_Carrasco2018F	1	77	34602796	70.264	TRUE
Prunus_salicina_Carrasco2018F	1	78	35517969	70.451	TRUE
Prunus_salicina_Carrasco2018F	1	79	35230000	70.613	TRUE
Prunus_salicina_Carrasco2018F	1	80	29202840	70.862	TRUE
Prunus_salicina_Carrasco2018F	1	81	35441232	70.903	TRUE
Prunus_salicina_Carrasco2018F	1	82	34275315	71.226	TRUE
Prunus_salicina_Carrasco2018F	1	83	35662456	71.406	TRUE
Prunus_salicina_Carrasco2018F	1	84	35876132	71.512	TRUE
Prunus_salicina_Carrasco2018F	1	85	4463560	71.57	TRUE
Prunus_salicina_Carrasco2018F	1	86	35768610	71.801	TRUE
Prunus_salicina_Carrasco2018F	1	87	36281625	71.877	TRUE
Prunus_salicina_Carrasco2018F	1	88	36464921	71.982	TRUE
Prunus_salicina_Carrasco2018F	1	89	35499372	71.990	TRUE
Prunus_salicina_Carrasco2018F	1	90	35996032	72.344	TRUE
Prunus_salicina_Carrasco2018F	1	91	37145863	73.225	TRUE
Prunus_salicina_Carrasco2018F	1	92	36774142	73.537	TRUE
Prunus_salicina_Carrasco2018F	1	93	36718607	73.616	TRUE
Prunus_salicina_Carrasco2018F	1	94	37210003	74.357	TRUE
Prunus_salicina_Carrasco2018F	1	95	37493857	75.098	TRUE
Prunus_salicina_Carrasco2018F	1	96	37492788	75.612	TRUE
Prunus_salicina_Carrasco2018F	1	97	37566119	76.117	TRUE
Prunus_salicina_Carrasco2018F	1	98	37621405	76.428	TRUE
Prunus_salicina_Carrasco2018F	1	99	37658591	76.718	TRUE
Prunus_salicina_Carrasco2018F	1	100	37924393	77.494	TRUE
Prunus_salicina_Carrasco2018F	1	101	38281214	78.178	TRUE
Prunus_salicina_Carrasco2018F	1	102	21164210	78.238	TRUE
Prunus_salicina_Carrasco2018F	1	103	38257200	78.477	TRUE
Prunus_salicina_Carrasco2018F	1	104	38455726	78.651	TRUE
Prunus_salicina_Carrasco2018F	1	105	38458147	79.163	TRUE
