set	map	mkr	phys	gen	vld
Hordeum_vulgare	1	BOPA1_3107-422	295427	0	TRUE
Hordeum_vulgare	1	BOPA2_12_10420	295468	0	TRUE
Hordeum_vulgare	1	SCRI_RS_204276	306935	0.468	TRUE
Hordeum_vulgare	1	SCRI_RS_180989	252099	0.699	TRUE
Hordeum_vulgare	1	BOPA2_12_30653	3975	1.164	TRUE
Hordeum_vulgare	1	BOPA1_3220-723	1205012	2.83	TRUE
Hordeum_vulgare	1	BOPA2_12_30715	883505	5.856	TRUE
Hordeum_vulgare	1	SCRI_RS_124234	1730769	6.098	TRUE
Hordeum_vulgare	1	SCRI_RS_120053	653585	6.343	TRUE
Hordeum_vulgare	1	SCRI_RS_120053	653585	6.343	TRUE
Hordeum_vulgare	1	BOPA1_7174-365	523228	11.469	TRUE
Hordeum_vulgare	1	BOPA1_6195-2137	809434	11.469	TRUE
Hordeum_vulgare	1	SCRI_RS_138156	519210	11.469	TRUE
Hordeum_vulgare	1	SCRI_RS_113745	805865	11.686	TRUE
Hordeum_vulgare	1	SCRI_RS_138128	520030	12.18	TRUE
Hordeum_vulgare	1	SCRI_RS_161137	2259922	16.068	TRUE
Hordeum_vulgare	1	SCRI_RS_179144	4332626	21.354	TRUE
Hordeum_vulgare	1	BOPA2_12_11011	4331597	23.527	TRUE
Hordeum_vulgare	1	BOPA2_12_30933	4331327	23.762	TRUE
Hordeum_vulgare	1	SCRI_RS_189465	12316819	35.599	TRUE
Hordeum_vulgare	1	BOPA2_12_30948	11259657	37.332	TRUE
Hordeum_vulgare	1	SCRI_RS_13972	11546414	43.3	TRUE
Hordeum_vulgare	1	BOPA2_12_30876	13122978	45.741	TRUE
Hordeum_vulgare	1	BOPA1_10922-503	12880284	50.083	TRUE
Hordeum_vulgare	1	SCRI_RS_130592	10955807	55.102	TRUE
Hordeum_vulgare	1	SCRI_RS_169668	11555440	63.847	TRUE
Hordeum_vulgare	1	SCRI_RS_124926	18200606	68.797	TRUE
Hordeum_vulgare	1	SCRI_RS_14227	18155973	69.048	TRUE
Hordeum_vulgare	1	SCRI_RS_88375	18136598	69.048	TRUE
Hordeum_vulgare	1	SCRI_RS_171221	18120201	69.048	TRUE
Hordeum_vulgare	1	SCRI_RS_150226	19312840	69.048	TRUE
Hordeum_vulgare	1	BOPA2_12_30241	19423140	69.291	TRUE
Hordeum_vulgare	1	SCRI_RS_4891	19446450	73.119	TRUE
Hordeum_vulgare	1	SCRI_RS_153360	19171915	73.849	TRUE
Hordeum_vulgare	1	SCRI_RS_138043	19188473	73.849	TRUE
Hordeum_vulgare	1	SCRI_RS_232660	12708433	82.701	TRUE
Hordeum_vulgare	1	SCRI_RS_128285	12710617	82.701	TRUE
Hordeum_vulgare	1	SCRI_RS_161702	41555012	85.847	TRUE
Hordeum_vulgare	1	SCRI_RS_116548	41557710	86.302	TRUE
Hordeum_vulgare	1	SCRI_RS_184784	42371431	97.078	TRUE
Hordeum_vulgare	1	SCRI_RS_141140	44399144	97.328	TRUE
Hordeum_vulgare	1	BOPA1_3277-446	46364312	97.328	TRUE
Hordeum_vulgare	1	SCRI_RS_214559	64926972	99.095	TRUE
Hordeum_vulgare	1	SCRI_RS_183171	48959632	100.861	TRUE
Hordeum_vulgare	1	SCRI_RS_199179	46457377	108.526	TRUE
Hordeum_vulgare	1	SCRI_RS_132461	47211971	108.526	TRUE
Hordeum_vulgare	1	SCRI_RS_199178	46459132	108.526	TRUE
Hordeum_vulgare	1	SCRI_RS_9480	46455925	108.526	TRUE
Hordeum_vulgare	1	SCRI_RS_221759	71339861	110.569	TRUE
Hordeum_vulgare	1	BOPA1_2265-363	60841440	110.815	TRUE
Hordeum_vulgare	1	BOPA2_12_31467	62200736	111.064	TRUE
Hordeum_vulgare	1	SCRI_RS_151764	61922404	111.064	TRUE
Hordeum_vulgare	1	BOPA1_8166-525	153549631	111.065	TRUE
Hordeum_vulgare	1	SCRI_RS_182631	61715968	111.065	TRUE
Hordeum_vulgare	1	SCRI_RS_188937	61714097	111.065	TRUE
Hordeum_vulgare	1	BOPA2_12_30683	65258414	111.065	TRUE
Hordeum_vulgare	1	BOPA1_3710-852	60969487	111.065	TRUE
Hordeum_vulgare	1	SCRI_RS_160916	171194895	111.308	TRUE
Hordeum_vulgare	1	BOPA2_12_30796	160451964	111.308	TRUE
Hordeum_vulgare	1	BOPA1_ABC02639-1-4-370	169102505	111.308	TRUE
Hordeum_vulgare	1	BOPA1_ConsensusGBS0342-1	145590204	111.308	TRUE
Hordeum_vulgare	1	SCRI_RS_82327	242859774	111.308	TRUE
Hordeum_vulgare	1	BOPA1_3444-1044	402475787	111.308	TRUE
Hordeum_vulgare	1	SCRI_RS_85918	146410234	111.308	TRUE
Hordeum_vulgare	1	BOPA2_12_10235	108042344	111.308	TRUE
Hordeum_vulgare	1	BOPA2_12_10159	62570912	111.547	TRUE
Hordeum_vulgare	1	SCRI_RS_193640	123187546	111.308	TRUE
Hordeum_vulgare	1	BOPA1_3217-929	133004646	111.308	TRUE
Hordeum_vulgare	1	SCRI_RS_17924	147163035	111.308	TRUE
Hordeum_vulgare	1	SCRI_RS_139785	147453291	111.308	TRUE
Hordeum_vulgare	1	BOPA2_12_31208	148023228	111.308	TRUE
Hordeum_vulgare	1	SCRI_RS_149726	154121648	111.308	TRUE
Hordeum_vulgare	1	BOPA1_7090-1260	155576654	111.308	TRUE
Hordeum_vulgare	1	BOPA2_12_10300	163917780	111.308	TRUE
Hordeum_vulgare	1	BOPA1_8613-278	178795387	111.308	TRUE
Hordeum_vulgare	1	BOPA2_12_30043	147020739	111.548	TRUE
Hordeum_vulgare	1	BOPA2_12_30404	160708020	111.548	TRUE
Hordeum_vulgare	1	SCRI_RS_213103	178551187	111.548	TRUE
Hordeum_vulgare	1	SCRI_RS_143927	108414608	111.548	TRUE
Hordeum_vulgare	1	BOPA2_12_30438	145613024	111.548	TRUE
Hordeum_vulgare	1	SCRI_RS_186830	147034944	111.548	TRUE
Hordeum_vulgare	1	BOPA1_ABC14148-1-1-177	153284746	111.548	TRUE
Hordeum_vulgare	1	SCRI_RS_149971	154131995	111.548	TRUE
Hordeum_vulgare	1	SCRI_RS_189586	155626211	111.548	TRUE
Hordeum_vulgare	1	BOPA1_ABC11913-1-1-104	156699385	111.548	TRUE
