set	map	mkr	phys	gen	vld
Oryza_nivara_Ma2016	1	Bin1	1	0	TRUE
Oryza_nivara_Ma2016	1	Bin2	179133	1	TRUE
Oryza_nivara_Ma2016	1	Bin3	374411	2	TRUE
Oryza_nivara_Ma2016	1	Bin4	543893	3	TRUE
Oryza_nivara_Ma2016	1	Bin5	634672	4	TRUE
Oryza_nivara_Ma2016	1	Bin6	818038	5	TRUE
Oryza_nivara_Ma2016	1	Bin7	1701810	6	TRUE
Oryza_nivara_Ma2016	1	Bin8	2195512	7	TRUE
Oryza_nivara_Ma2016	1	Bin9	2200775	8	TRUE
Oryza_nivara_Ma2016	1	Bin10	2272545	9	TRUE
Oryza_nivara_Ma2016	1	Bin11	2490786	10	TRUE
Oryza_nivara_Ma2016	1	Bin12	2648976	11	TRUE
Oryza_nivara_Ma2016	1	Bin13	2840314	12	TRUE
Oryza_nivara_Ma2016	1	Bin14	2919556	13	TRUE
Oryza_nivara_Ma2016	1	Bin15	3372621	14	TRUE
Oryza_nivara_Ma2016	1	Bin16	3572598	15	TRUE
Oryza_nivara_Ma2016	1	Bin17	3640520	16	TRUE
Oryza_nivara_Ma2016	1	Bin18	3656960	17	TRUE
Oryza_nivara_Ma2016	1	Bin19	3843264	18	TRUE
Oryza_nivara_Ma2016	1	Bin20	4076642	19	TRUE
Oryza_nivara_Ma2016	1	Bin21	4108896	20	TRUE
Oryza_nivara_Ma2016	1	Bin22	4120703	21	TRUE
Oryza_nivara_Ma2016	1	Bin23	4184627	22	TRUE
Oryza_nivara_Ma2016	1	Bin24	4247676	23	TRUE
Oryza_nivara_Ma2016	1	Bin25	4310471	24	TRUE
Oryza_nivara_Ma2016	1	Bin26	4315701	25	TRUE
Oryza_nivara_Ma2016	1	Bin27	5547516	26	TRUE
Oryza_nivara_Ma2016	1	Bin28	6629999	27	TRUE
Oryza_nivara_Ma2016	1	Bin29	6783036	28	TRUE
Oryza_nivara_Ma2016	1	Bin30	6972316	29	TRUE
Oryza_nivara_Ma2016	1	Bin31	7001294	30	TRUE
Oryza_nivara_Ma2016	1	Bin32	7637423	31	TRUE
Oryza_nivara_Ma2016	1	Bin33	7715880	32	TRUE
Oryza_nivara_Ma2016	1	Bin34	7750979	33	TRUE
Oryza_nivara_Ma2016	1	Bin35	7756698	34	TRUE
Oryza_nivara_Ma2016	1	Bin36	7807231	35	TRUE
Oryza_nivara_Ma2016	1	Bin37	8295855	36	TRUE
Oryza_nivara_Ma2016	1	Bin38	8901772	37	TRUE
