set	map	mkr	phys	gen	vld
Raphanus_sativus_Mun2015	NA	RsSNP06430	NA	1.654	FALSE
Raphanus_sativus_Mun2015	NA	RsInD76	NA	3.293	FALSE
Raphanus_sativus_Mun2015	NA	RsInD82	NA	27.465	FALSE
Raphanus_sativus_Mun2015	NA	RsIBP20	NA	61.686	FALSE
Raphanus_sativus_Mun2015	NA	RsInD64	NA	79.796	FALSE
Raphanus_sativus_Mun2015	NA	RsInD89	NA	86.318	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP09383	NA	89.039	FALSE
Raphanus_sativus_Mun2015	NA	RsIBP15	NA	90.131	FALSE
Raphanus_sativus_Mun2015	NA	RsInD244	NA	92.988	FALSE
Raphanus_sativus_Mun2015	NA	RsIBP13	NA	95.845	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP11846	NA	97.512	FALSE
Raphanus_sativus_Mun2015	NA	RSS1912	NA	101.414	FALSE
Raphanus_sativus_Mun2015	NA	RsInD96	NA	104.422	FALSE
Raphanus_sativus_Mun2015	NA	RsInD81	NA	106.547	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP09327	NA	108.93	FALSE
Raphanus_sativus_Mun2015	NA	RsSSR121	NA	112.219	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP15907	NA	116.184	FALSE
Raphanus_sativus_Mun2015	NA	RsIBP6	NA	117.274	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP07035	NA	2.391	FALSE
Raphanus_sativus_Mun2015	NA	RsH005O11	NA	5.931	FALSE
Raphanus_sativus_Mun2015	NA	RsInD75	NA	19.708	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP15676	NA	29.766	FALSE
Raphanus_sativus_Mun2015	NA	RsH009O18	NA	34.232	FALSE
Raphanus_sativus_Mun2015	NA	RsInD30	NA	39.114	FALSE
Raphanus_sativus_Mun2015	NA	RsInD48	NA	50.306	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP04207	NA	72.979	FALSE
Raphanus_sativus_Mun2015	NA	RsInD53	NA	76.036	FALSE
Raphanus_sativus_Mun2015	NA	RsSSR139	NA	86.251	FALSE
Raphanus_sativus_Mun2015	NA	RsInD94	NA	95.495	FALSE
Raphanus_sativus_Mun2015	NA	RsInD250	NA	108.39	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP07164	NA	127.36	FALSE
Raphanus_sativus_Mun2015	NA	RsInD70	NA	154.623	FALSE
Raphanus_sativus_Mun2015	NA	RsCOS0166	NA	165.534	FALSE
Raphanus_sativus_Mun2015	NA	RsH003N18	NA	166.075	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP02800	NA	168.988	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP16043	NA	169.722	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP15315	NA	170.409	FALSE
Raphanus_sativus_Mun2015	NA	RsInD44	NA	191.372	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP04722	NA	202.3	FALSE
Raphanus_sativus_Mun2015	NA	RsInD38	NA	211.991	FALSE
Raphanus_sativus_Mun2015	NA	RsIBP18	NA	219.935	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP14201	NA	5.18	FALSE
Raphanus_sativus_Mun2015	NA	RsInD91	NA	9.984	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP15605	NA	21.432	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP14284	NA	23.212	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP10399	NA	26.473	FALSE
Raphanus_sativus_Mun2015	NA	RsInD51	NA	27.013	FALSE
Raphanus_sativus_Mun2015	NA	RsInD85	NA	28.664	FALSE
Raphanus_sativus_Mun2015	NA	RsInD56	NA	42.503	FALSE
Raphanus_sativus_Mun2015	NA	RsSNP12348	NA	45.77	FALSE
Raphanus_sativus_Mun2015	NA	RsSSR101	NA	56.731	FALSE
Raphanus_sativus_Mun2015	NA	RsInD61	NA	63.501	FALSE
Raphanus_sativus_Mun2015	NA	RsInD71	NA	67.35	FALSE
