set	map	mkr	phys	gen	vld
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p137814	137814	0	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p460072	460072	1.9	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p974934	974934	3	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p1250595	1250595	4.1	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p1372430	1372430	6.3	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p1661180	1661180	8.5	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p1742846	1742846	9.6	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p1770291	1770291	10.7	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p1990755	1990755	11.8	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p2094793	2094793	12.9	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p2171217	2171217	14	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p2242890	2242890	16.2	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p2667471	2667471	19	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p2825565	2825565	20.4	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p2990104	2990104	21.8	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p3183888	3183888	23.2	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p3306526	3306526	24.4	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p3904495	3904495	26.7	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p4812269	4812269	26.7	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p5106042	5106042	27.6	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p5193639	5193639	28.5	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p5590998	5590998	29.5	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p6182710	6182710	30.4	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p6274135	6274135	32.3	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p6687707	6687707	34.2	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p6898291	6898291	35.1	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p7648929	7648929	36	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p7889385	7889385	37.9	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p7979458	7979458	38.8	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p8017380	8017380	39.7	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p9442471	9442471	40.6	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p9884449	9884449	41.5	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p9996458	9996458	42.4	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p10231780	10231780	43.3	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p11825880	11825880	45.1	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p19983739	19983739	46	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p21393260	21393260	46.9	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p21709916	21709916	47.7	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p21855770	21855770	48.5	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p22051510	22051510	49.3	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p22087629	22087629	50.1	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p22681496	22681496	50.9	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p23568963	23568963	55.2	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p23614494	23614494	56.8	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p23694782	23694782	57.6	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p24504575	24504575	59.3	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p24697185	24697185	61	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p27331467	27331467	66.8	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p27580681	27580681	70.2	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p27866419	27866419	71	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p28102080	28102080	71.8	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p28462071	28462071	74.3	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p25517197	25517197	75.1	TRUE
Brassica_napus_Clarke2016	A1	Bn-­‐A01-­‐p25040577	25040577	75.9	TRUE
Brassica_napus_Clarke2016	A2	Bn-­‐A02-­‐p1707420	1707420	0	TRUE
Brassica_napus_Clarke2016	A2	Bn-­‐A02-­‐p2292871	2292871	1.8	TRUE
Brassica_napus_Clarke2016	A2	Bn-­‐A02-­‐p2542065	2542065	5.3	TRUE
Brassica_napus_Clarke2016	A2	Bn-­‐A02-­‐p2572625	2572625	6.2	TRUE
Brassica_napus_Clarke2016	A2	Bn-­‐A02-­‐p2617701	2617701	7.1	TRUE
Brassica_napus_Clarke2016	A2	Bn-­‐A02-­‐p2739888	2739888	8	TRUE
Brassica_napus_Clarke2016	A2	Bn-­‐A02-­‐p1096082	1096082	9.8	TRUE
Brassica_napus_Clarke2016	A2	Bn-­‐A02-­‐p1092146	1092146	10.6	TRUE
Brassica_napus_Clarke2016	A2	Bn-­‐A02-­‐p2877222	2877222	11.4	TRUE
Brassica_napus_Clarke2016	A2	Bn-­‐A02-­‐p2923889	2923889	12.2	TRUE
