set	map	mkr	phys	gen	vld
Camelina_sativa_Singh2015	1	CS3G104	898995	0	FALSE
Camelina_sativa_Singh2015	1	CE_14879.525	1269053	0.6	FALSE
Camelina_sativa_Singh2015	1	Cs104910p670	2695484	8	FALSE
Camelina_sativa_Singh2015	1	Cs101170p867	4004797	11.9	FALSE
Camelina_sativa_Singh2015	1	Cs93137p488	6712526	28.5	FALSE
Camelina_sativa_Singh2015	1	Cs12302p347	10028224	46.4	FALSE
Camelina_sativa_Singh2015	1	Cs120533p122	10271746	47.3	FALSE
Camelina_sativa_Singh2015	1	Cs113831p1385	11283846	51.3	FALSE
Camelina_sativa_Singh2015	1	Cs103885p378	13053748	55.9	FALSE
Camelina_sativa_Singh2015	1	Cs120031p1353	13223886	56.2	FALSE
Camelina_sativa_Singh2015	1	CS3G124	13994224	58.8	FALSE
Camelina_sativa_Singh2015	1	Cs94339p986	14647670	59.7	FALSE
Camelina_sativa_Singh2015	1	Cs120440p387	14526209	60	FALSE
Camelina_sativa_Singh2015	1	Cs119725p1274	15074373	62.3	FALSE
Camelina_sativa_Singh2015	1	Cs102564p1077	15156348	62.6	FALSE
Camelina_sativa_Singh2015	1	Cs124197p698	15101648	62.9	FALSE
Camelina_sativa_Singh2015	1	Cs104286p250	15093544	62.9	FALSE
Camelina_sativa_Singh2015	1	Cs101106p135	15772798	64.3	FALSE
Camelina_sativa_Singh2015	1	CE_21585.112	17603633	65.2	FALSE
Camelina_sativa_Singh2015	1	CS2G68	17665822	65.2	FALSE
Camelina_sativa_Singh2015	1	Cs266662p699	17497632	66.1	FALSE
Camelina_sativa_Singh2015	1	Cs122453p619	17644993	66.1	FALSE
Camelina_sativa_Singh2015	1	Cs13447p434	23154749	67.3	FALSE
Camelina_sativa_Singh2015	1	Cs128120p521	22670123	67.9	FALSE
Camelina_sativa_Singh2015	1	Cs119680p779	22832929	67.9	FALSE
Camelina_sativa_Singh2015	1	Cs93494p1023	22646393	68.2	FALSE
Camelina_sativa_Singh2015	2	Cs108223p214	1736126	0	FALSE
Camelina_sativa_Singh2015	2	Cs1231p218	Scaffold02659	1.7	FALSE
Camelina_sativa_Singh2015	2	Cs11843p1260	3506734	6.9	FALSE
Camelina_sativa_Singh2015	2	Cs100154p315	4520424	8.6	FALSE
Camelina_sativa_Singh2015	2	Cs112365p580	7721162	12.7	FALSE
Camelina_sativa_Singh2015	2	Cs107486p257	14306543	18.1	FALSE
Camelina_sativa_Singh2015	2	Cs104091p656	Cas9	21.3	FALSE
Camelina_sativa_Singh2015	2	Cs101656p1355	16338521	24.8	FALSE
Camelina_sativa_Singh2015	2	Cs111656p1020	17342164	26.5	FALSE
Camelina_sativa_Singh2015	2	CE_24452.158	Scaffold25410	37.8	FALSE
Camelina_sativa_Singh2015	2	Cs111492p1088	22370727	43.8	FALSE
Camelina_sativa_Singh2015	2	Cs18343p1410	25516057	61.8	FALSE
Camelina_sativa_Singh2015	2	Cs96414p793	27229608	68.8	FALSE
Camelina_sativa_Singh2015	3	CS1G06	2104129	0	FALSE
Camelina_sativa_Singh2015	3	Cs110122p110	2595351	1.5	FALSE
Camelina_sativa_Singh2015	3	Cs101275p1502	3327403	5.4	FALSE
Camelina_sativa_Singh2015	3	CS1G10a	3227478	6	FALSE
Camelina_sativa_Singh2015	3	Cs107494p348	3235156	6.8	FALSE
Camelina_sativa_Singh2015	3	Cs266277p112	5761511	18.1	FALSE
Camelina_sativa_Singh2015	3	Cs101859p467	7928946	29	FALSE
Camelina_sativa_Singh2015	3	CS1G22	8977802	33.8	FALSE
Camelina_sativa_Singh2015	3	CE_Repeat-50129.198	9235630	35	FALSE
Camelina_sativa_Singh2015	3	Cs24211p302	9154151	36.1	FALSE
