set	map	mkr	phys	gen	vld
Ipomoea_batatas_Shirasawa2017	NA	Itr_sc000310.1_237861	NA	0	FALSE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000024.1_4974	90631	3.9	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000312.1_18192	550514	12.29	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000159.1_113095	2075939	13.73	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000312.1_7792	540269	15.16	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000024.1_182250	262491	17.28	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000024.1_182276	662925	17.28	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000024.1_182278	662925	17.28	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000024.1_48456	124222	19.39	TRUE
Ipomoea_batatas_Shirasawa2017	NA	Itr_sc000024.1_239518	NA	19.39	FALSE
Ipomoea_batatas_Shirasawa2017	NA	Itr_sc000159.1_46375	NA	19.39	FALSE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000159.1_201797	2142924	19.39	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000312.1_5449	537956	19.39	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000312.1_193646	907102	19.39	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000312.1_270290	1520372	19.39	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc002338.1_10163	1586161	19.39	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000312.1_195573	1337143	21.53	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000312.1_195536	1337106	22.24	TRUE
Ipomoea_batatas_Shirasawa2017	NA	Itr_sc000024.1_113136	NA	22.95	FALSE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000024.1_134673	614846	22.95	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000024.1_186045	264508	22.95	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000024.1_225193	303891	22.95	TRUE
Ipomoea_batatas_Shirasawa2017	NA	Itr_sc000159.1_46309	NA	22.95	FALSE
Ipomoea_batatas_Shirasawa2017	NA	Itr_sc000159.1_102565	NA	22.95	FALSE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000159.1_113165	2076008	22.95	TRUE
Ipomoea_batatas_Shirasawa2017	NA	Itr_sc000159.1_147275	NA	22.95	FALSE
Ipomoea_batatas_Shirasawa2017	NA	Itr_sc000159.1_147308	NA	22.95	FALSE
Ipomoea_batatas_Shirasawa2017	NA	Itr_sc000159.1_147333	NA	22.95	FALSE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000159.1_201742	2142869	22.95	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000312.1_5472	537979	22.95	TRUE
Ipomoea_batatas_Shirasawa2017	12	Itr_sc000312.1_6604	539080	22.95	TRUE
