set	map	mkr	phys	gen	vld
Vitis_vinifera_Tello2019	1	chr1_35838	35838	0	TRUE
Vitis_vinifera_Tello2019	1	chr1_193064	193064	1.523	TRUE
Vitis_vinifera_Tello2019	1	chr1_10836	10836	2.916	TRUE
Vitis_vinifera_Tello2019	1	chr1_1630558	1630558	4.20199999999999	TRUE
Vitis_vinifera_Tello2019	1	chr1_548144	548144	4.918	TRUE
Vitis_vinifera_Tello2019	1	chr1_317942	317942	4.918	TRUE
Vitis_vinifera_Tello2019	1	chr1_519028	519028	4.918	TRUE
Vitis_vinifera_Tello2019	1	chr1_633263	633263	5.592	TRUE
Vitis_vinifera_Tello2019	1	chr1_595102	595102	6.07799999999999	TRUE
Vitis_vinifera_Tello2019	1	chr1_1876465	1876465	6.797	TRUE
Vitis_vinifera_Tello2019	1	chr1_1410522	1410522	8.076	TRUE
Vitis_vinifera_Tello2019	1	chr1_1655273	1655273	8.076	TRUE
Vitis_vinifera_Tello2019	1	chr1_1120043	1120043	8.184	TRUE
Vitis_vinifera_Tello2019	1	chr1_1876436	1876436	8.593	TRUE
Vitis_vinifera_Tello2019	1	chr1_554502	554502	9.853	TRUE
Vitis_vinifera_Tello2019	1	chr1_1436484	1436484	10.332	TRUE
Vitis_vinifera_Tello2019	1	chr1_1977647	1977647	10.403	TRUE
Vitis_vinifera_Tello2019	1	chr1_2131817	2131817	10.403	TRUE
Vitis_vinifera_Tello2019	1	chr1_753575	753575	10.403	TRUE
Vitis_vinifera_Tello2019	1	chr1_1977617	1977617	11.049	TRUE
Vitis_vinifera_Tello2019	1	chr1_2251984	2251984	11.049	TRUE
Vitis_vinifera_Tello2019	1	chr1_1363000	1363000	11.049	TRUE
Vitis_vinifera_Tello2019	1	chr1_1666400	1666400	11.049	TRUE
Vitis_vinifera_Tello2019	1	chr1_2633518	2633518	11.049	TRUE
Vitis_vinifera_Tello2019	1	chr1_1400489	1400489	11.049	TRUE
Vitis_vinifera_Tello2019	1	chr1_1379850	1379850	11.449	TRUE
Vitis_vinifera_Tello2019	1	chr1_2202404	2202404	11.449	TRUE
Vitis_vinifera_Tello2019	1	chr1_3096631	3096631	11.609	TRUE
Vitis_vinifera_Tello2019	1	chr1_2741265	2741265	12.406	TRUE
Vitis_vinifera_Tello2019	1	chr1_2559580	2559580	13.244	TRUE
Vitis_vinifera_Tello2019	1	chr1_3096607	3096607	13.424	TRUE
Vitis_vinifera_Tello2019	1	chr1_2282568	2282568	13.586	TRUE
Vitis_vinifera_Tello2019	1	chr1_2719185	2719185	14.087	TRUE
Vitis_vinifera_Tello2019	1	chr1_3727389	3727389	14.093	TRUE
Vitis_vinifera_Tello2019	1	chr1_2996881	2996881	14.405	TRUE
Vitis_vinifera_Tello2019	1	chr1_2719168	2719168	14.405	TRUE
Vitis_vinifera_Tello2019	1	chr1_2861696	2861696	15.071	TRUE
Vitis_vinifera_Tello2019	1	chr1_3271048	3271048	15.436	TRUE
Vitis_vinifera_Tello2019	1	chr1_2996852	2996852	15.645	TRUE
Vitis_vinifera_Tello2019	1	chr1_3143608	3143608	16.407	TRUE
Vitis_vinifera_Tello2019	1	chr1_3356973	3356973	16.467	TRUE
Vitis_vinifera_Tello2019	1	chr1_3283971	3283971	16.95	TRUE
Vitis_vinifera_Tello2019	1	chr1_3283983	3283983	17.018	TRUE
Vitis_vinifera_Tello2019	1	chr1_3808222	3808222	17.494	TRUE
Vitis_vinifera_Tello2019	1	chr1_3808447	3808447	17.994	TRUE
Vitis_vinifera_Tello2019	1	chr1_3567210	3567210	18.295	TRUE
Vitis_vinifera_Tello2019	1	chr1_3780945	3780945	18.301	TRUE
Vitis_vinifera_Tello2019	1	chr1_3283880	3283880	18.443	TRUE
Vitis_vinifera_Tello2019	1	chr1_3665007	3665007	18.484	TRUE
Vitis_vinifera_Tello2019	1	chr1_4071643	4071643	18.512	TRUE
Vitis_vinifera_Tello2019	1	chr1_4119272	4119272	18.525	TRUE
Vitis_vinifera_Tello2019	1	chr1_3872741	3872741	18.702	TRUE
Vitis_vinifera_Tello2019	1	chr1_3635896	3635896	18.744	TRUE
Vitis_vinifera_Tello2019	1	chr1_4158543	4158543	18.744	TRUE
Vitis_vinifera_Tello2019	1	chr1_4359077	4359077	18.744	TRUE
Vitis_vinifera_Tello2019	1	chr1_4655556	4655556	19.239	TRUE
Vitis_vinifera_Tello2019	1	chr1_4245379	4245379	19.449	TRUE
Vitis_vinifera_Tello2019	1	chr1_5090623	5090623	19.85	TRUE
Vitis_vinifera_Tello2019	1	chr1_4655459	4655459	20.278	TRUE
Vitis_vinifera_Tello2019	1	chr1_4160870	4160870	20.333	TRUE
Vitis_vinifera_Tello2019	1	chr1_4388663	4388663	20.945	TRUE
Vitis_vinifera_Tello2019	1	chr1_4686293	4686293	21.381	TRUE
Vitis_vinifera_Tello2019	1	chr1_5972704	5972704	21.56	TRUE
Vitis_vinifera_Tello2019	1	chr1_3918418	3918418	21.975	TRUE
Vitis_vinifera_Tello2019	1	chr1_4276244	4276244	21.975	TRUE
Vitis_vinifera_Tello2019	1	chr1_4853365	4853365	21.986	TRUE
Vitis_vinifera_Tello2019	1	chr1_3882604	3882604	22.211	TRUE
Vitis_vinifera_Tello2019	1	chr1_4167614	4167614	22.425	TRUE
Vitis_vinifera_Tello2019	1	chr1_5311251	5311251	22.43	TRUE
Vitis_vinifera_Tello2019	1	chr1_4475946	4475946	22.831	TRUE
Vitis_vinifera_Tello2019	1	chr1_4955597	4955597	23.193	TRUE
Vitis_vinifera_Tello2019	1	chr1_5123653	5123653	23.193	TRUE
Vitis_vinifera_Tello2019	1	chr1_5759043	5759043	23.193	TRUE
Vitis_vinifera_Tello2019	1	chr1_6038016	6038016	23.193	TRUE
Vitis_vinifera_Tello2019	1	chr1_6347549	6347549	23.193	TRUE
Vitis_vinifera_Tello2019	1	chr1_4912661	4912661	24.053	TRUE
Vitis_vinifera_Tello2019	1	chr1_5608171	5608171	24.432	TRUE
Vitis_vinifera_Tello2019	1	chr1_6730118	6730118	24.707	TRUE
Vitis_vinifera_Tello2019	1	chr1_5103621	5103621	25.08	TRUE
