set	map	mkr	phys	gen	vld
Ziziphus_jujuba_Zhang2016	12	lm1295	11863952	0	TRUE
Ziziphus_jujuba_Zhang2016	12	lm1291	11794687	1.806	TRUE
Ziziphus_jujuba_Zhang2016	12	lm1465	11158483	4.151	TRUE
Ziziphus_jujuba_Zhang2016	12	lm1471	11276906	6.582	TRUE
Ziziphus_jujuba_Zhang2016	12	lm1466	11173510	7.193	TRUE
Ziziphus_jujuba_Zhang2016	NA	lm1447	NA	11.541	FALSE
Ziziphus_jujuba_Zhang2016	NA	lm1446	NA	13.69	FALSE
Ziziphus_jujuba_Zhang2016	12	lm1445	17604684	14.092	TRUE
Ziziphus_jujuba_Zhang2016	12	lm1444	17604734	14.566	TRUE
Ziziphus_jujuba_Zhang2016	NA	lm1271	NA	16.056	FALSE
Ziziphus_jujuba_Zhang2016	NA	lm1451	NA	17.735	FALSE
Ziziphus_jujuba_Zhang2016	NA	lm1449	NA	18.048	FALSE
Ziziphus_jujuba_Zhang2016	NA	lm1452	NA	18.99	FALSE
Ziziphus_jujuba_Zhang2016	NA	lm1454	NA	20.24	FALSE
Ziziphus_jujuba_Zhang2016	NA	lm1453	NA	20.566	FALSE
Ziziphus_jujuba_Zhang2016	NA	lm1784	NA	25.82	FALSE
Ziziphus_jujuba_Zhang2016	12	lm1998	7301871	29.491	TRUE
Ziziphus_jujuba_Zhang2016	NA	lm1277	NA	32.235	FALSE
Ziziphus_jujuba_Zhang2016	NA	lm1278	NA	32.733	FALSE
Ziziphus_jujuba_Zhang2016	NA	lm1279	NA	33.316	FALSE
Ziziphus_jujuba_Zhang2016	NA	lm1280	NA	33.664	FALSE
Ziziphus_jujuba_Zhang2016	NA	lm1276	NA	35.051	FALSE
Ziziphus_jujuba_Zhang2016	NA	lm1272	NA	35.377	FALSE
Ziziphus_jujuba_Zhang2016	12	lm2341	14355577	36.139	TRUE
Ziziphus_jujuba_Zhang2016	12	lm2340	14219539	36.581	TRUE
Ziziphus_jujuba_Zhang2016	NA	hk0195	NA	38.09	FALSE
Ziziphus_jujuba_Zhang2016	NA	hk0194	NA	38.118	FALSE
Ziziphus_jujuba_Zhang2016	NA	hk0196	NA	38.408	FALSE
