set	map	mkr	phys	gen	vld
Eucalyptus_grandis_Bertholome2015	1	3171	513636	0	TRUE
Eucalyptus_grandis_Bertholome2015	1	3182	710168	0	TRUE
Eucalyptus_grandis_Bertholome2015	1	3204	984851	0.1	TRUE
Eucalyptus_grandis_Bertholome2015	1	3261	1408016	0.1	TRUE
Eucalyptus_grandis_Bertholome2015	1	3067	1700311	0.29	TRUE
Eucalyptus_grandis_Bertholome2015	1	3073	1826995	0.39	TRUE
Eucalyptus_grandis_Bertholome2015	1	3224	2084177	0.78	TRUE
Eucalyptus_grandis_Bertholome2015	1	3226	2432774	0.88	TRUE
Eucalyptus_grandis_Bertholome2015	1	3086	2654652	1.08	TRUE
Eucalyptus_grandis_Bertholome2015	1	3074	2791280	1.08	TRUE
Eucalyptus_grandis_Bertholome2015	1	2490	2995490	1.91	TRUE
Eucalyptus_grandis_Bertholome2015	1	4778	5199688	2.27	TRUE
Eucalyptus_grandis_Bertholome2015	1	3251	6557922	2.66	TRUE
Eucalyptus_grandis_Bertholome2015	1	3250	6666907	2.85	TRUE
Eucalyptus_grandis_Bertholome2015	1	3249	6895251	2.85	TRUE
Eucalyptus_grandis_Bertholome2015	1	3129	7878634	3.05	TRUE
Eucalyptus_grandis_Bertholome2015	1	3123	8148290	3.94	TRUE
Eucalyptus_grandis_Bertholome2015	1	3124	8251634	3.94	TRUE
Eucalyptus_grandis_Bertholome2015	1	3125	8978116	3.94	TRUE
Eucalyptus_grandis_Bertholome2015	1	3126	9232266	4.13	TRUE
Eucalyptus_grandis_Bertholome2015	1	3088	10331383	4.13	TRUE
Eucalyptus_grandis_Bertholome2015	1	3087	10495901	4.13	TRUE
Eucalyptus_grandis_Bertholome2015	1	3085	10741432	4.13	TRUE
Eucalyptus_grandis_Bertholome2015	1	3084	10893084	4.13	TRUE
Eucalyptus_grandis_Bertholome2015	1	3083	10986996	4.13	TRUE
Eucalyptus_grandis_Bertholome2015	1	3082	11089068	4.13	TRUE
Eucalyptus_grandis_Bertholome2015	1	3081	11191553	4.63	TRUE
Eucalyptus_grandis_Bertholome2015	1	3080	11368115	4.63	TRUE
Eucalyptus_grandis_Bertholome2015	1	3079	11581695	5.12	TRUE
Eucalyptus_grandis_Bertholome2015	1	3078	11795503	5.21	TRUE
Eucalyptus_grandis_Bertholome2015	1	3077	11912387	5.51	TRUE
Eucalyptus_grandis_Bertholome2015	1	3076	12047933	5.51	TRUE
Eucalyptus_grandis_Bertholome2015	1	2326	12714096	6.4	TRUE
Eucalyptus_grandis_Bertholome2015	1	3072	12745364	6.59	TRUE
Eucalyptus_grandis_Bertholome2015	1	3071	12858087	6.59	TRUE
Eucalyptus_grandis_Bertholome2015	1	3070	13432063	6.59	TRUE
Eucalyptus_grandis_Bertholome2015	1	3069	13559469	6.89	TRUE
Eucalyptus_grandis_Bertholome2015	1	3068	13850573	7.97	TRUE
Eucalyptus_grandis_Bertholome2015	1	3066	14316968	8.37	TRUE
Eucalyptus_grandis_Bertholome2015	1	3065	14448327	8.37	TRUE
Eucalyptus_grandis_Bertholome2015	1	3064	14759417	8.56	TRUE
Eucalyptus_grandis_Bertholome2015	1	3063	14972467	8.56	TRUE
Eucalyptus_grandis_Bertholome2015	1	3062	15119599	8.66	TRUE
Eucalyptus_grandis_Bertholome2015	1	3061	15532236	9.15	TRUE
Eucalyptus_grandis_Bertholome2015	1	3266	15680257	9.25	TRUE
Eucalyptus_grandis_Bertholome2015	1	3265	15851721	9.35	TRUE
Eucalyptus_grandis_Bertholome2015	1	3264	16035441	9.74	TRUE
Eucalyptus_grandis_Bertholome2015	1	3262	16757809	10.23	TRUE
Eucalyptus_grandis_Bertholome2015	1	3260	16950753	10.23	TRUE
Eucalyptus_grandis_Bertholome2015	1	3259	17051381	10.23	TRUE
Eucalyptus_grandis_Bertholome2015	1	3258	17150234	10.23	TRUE
Eucalyptus_grandis_Bertholome2015	1	3257	17248837	10.43	TRUE
Eucalyptus_grandis_Bertholome2015	1	3256	17545658	11.22	TRUE
Eucalyptus_grandis_Bertholome2015	1	3255	17663722	11.31	TRUE
Eucalyptus_grandis_Bertholome2015	1	3739	19829029	11.41	TRUE
Eucalyptus_grandis_Bertholome2015	1	3735	20569029	12.1	TRUE
Eucalyptus_grandis_Bertholome2015	1	3732	20834732	12.89	TRUE
Eucalyptus_grandis_Bertholome2015	1	3731	20963904	13.18	TRUE
Eucalyptus_grandis_Bertholome2015	1	3730	21252678	13.48	TRUE
Eucalyptus_grandis_Bertholome2015	1	3729	21421934	13.67	TRUE
Eucalyptus_grandis_Bertholome2015	1	3728	21562698	13.67	TRUE
Eucalyptus_grandis_Bertholome2015	1	3727	21664579	13.67	TRUE
