set	map	mkr	phys	gen	vld
Raphanus_sativus_Luo2019	1	bin74	9091175.5	0	TRUE
Raphanus_sativus_Luo2019	1	bin73	8985522	1.054	TRUE
Raphanus_sativus_Luo2019	1	bin49	6199160.5	2.995	TRUE
Raphanus_sativus_Luo2019	1	bin54	6693747	5.625	TRUE
Raphanus_sativus_Luo2019	1	bin60	7266494	8.172	TRUE
Raphanus_sativus_Luo2019	1	bin61	7384501	9.087	TRUE
Raphanus_sativus_Luo2019	1	bin59	7172289.5	11.305	TRUE
Raphanus_sativus_Luo2019	1	bin56	6866209	12.118	TRUE
Raphanus_sativus_Luo2019	1	bin57	6984304.5	12.118	TRUE
Raphanus_sativus_Luo2019	1	bin58	7091392.5	12.397	TRUE
Raphanus_sativus_Luo2019	1	bin62	7535470	14.344	TRUE
Raphanus_sativus_Luo2019	1	bin52	6498694.5	16.256	TRUE
Raphanus_sativus_Luo2019	1	bin53	6593726.5	16.623	TRUE
Raphanus_sativus_Luo2019	1	bin51	6387919	17.006	TRUE
Raphanus_sativus_Luo2019	1	bin64	7788700	19.712	TRUE
Raphanus_sativus_Luo2019	1	bin63	7688852.5	22.858	TRUE
Raphanus_sativus_Luo2019	1	bin65	7881739.5	26.202	TRUE
Raphanus_sativus_Luo2019	1	bin66	7982109.5	27.418	TRUE
Raphanus_sativus_Luo2019	1	bin67	8088531	28.464	TRUE
Raphanus_sativus_Luo2019	1	bin70	8657032.5	29.313	TRUE
Raphanus_sativus_Luo2019	1	bin69	8526246	29.52	TRUE
Raphanus_sativus_Luo2019	1	bin68	8287924	29.845	TRUE
Raphanus_sativus_Luo2019	1	bin72	8883809	30.555	TRUE
Raphanus_sativus_Luo2019	1	bin75	9199408	31.465	TRUE
Raphanus_sativus_Luo2019	1	bin71	8763629.5	32.63	TRUE
Raphanus_sativus_Luo2019	1	bin47	5997784.5	35.643	TRUE
Raphanus_sativus_Luo2019	1	bin45	5765702.5	36.902	TRUE
Raphanus_sativus_Luo2019	1	bin43	5544612	37.738	TRUE
Raphanus_sativus_Luo2019	1	bin44	5693858.5	37.894	TRUE
Raphanus_sativus_Luo2019	1	bin46	5865639.5	38.585	TRUE
Raphanus_sativus_Luo2019	1	bin42	5326948.5	40.328	TRUE
Raphanus_sativus_Luo2019	1	bin40	5028490	40.614	TRUE
Raphanus_sativus_Luo2019	1	bin41	5132969	40.82	TRUE
Raphanus_sativus_Luo2019	1	bin76	9295195.5	41.481	TRUE
Raphanus_sativus_Luo2019	1	bin39	4895139.5	41.959	TRUE
Raphanus_sativus_Luo2019	1	bin38	4727503	42.078	TRUE
Raphanus_sativus_Luo2019	1	bin37	4652261.5	42.371	TRUE
Raphanus_sativus_Luo2019	1	bin77	9370755	43.821	TRUE
Raphanus_sativus_Luo2019	1	bin78	9622671	44.429	TRUE
Raphanus_sativus_Luo2019	1	bin36	4592583	45.333	TRUE
Raphanus_sativus_Luo2019	1	bin35	4484632	45.625	TRUE
Raphanus_sativus_Luo2019	1	bin33	4252038.5	45.983	TRUE
Raphanus_sativus_Luo2019	1	bin34	4381697	46.021	TRUE
Raphanus_sativus_Luo2019	1	bin80	9993376	46.92	TRUE
Raphanus_sativus_Luo2019	1	bin86	10568709	47.332	TRUE
Raphanus_sativus_Luo2019	1	bin32	4095276.5	47.59	TRUE
Raphanus_sativus_Luo2019	1	bin79	9894779.5	48.205	TRUE
Raphanus_sativus_Luo2019	1	bin30	3676948	48.216	TRUE
Raphanus_sativus_Luo2019	1	bin29	3555030.5	48.376	TRUE
Raphanus_sativus_Luo2019	1	bin31	3885264.5	48.656	TRUE
Raphanus_sativus_Luo2019	1	bin27	3385934	49.091	TRUE
Raphanus_sativus_Luo2019	1	bin28	3467817	49.57	TRUE
Raphanus_sativus_Luo2019	1	bin26	3289749.5	49.57	TRUE
Raphanus_sativus_Luo2019	1	bin88	10793499.5	49.68	TRUE
Raphanus_sativus_Luo2019	1	bin25	3166234.5	49.883	TRUE
Raphanus_sativus_Luo2019	1	bin84	10371524.5	51.133	TRUE
Raphanus_sativus_Luo2019	1	bin24	2997446.5	51.776	TRUE
Raphanus_sativus_Luo2019	1	bin85	10493090.5	52.373	TRUE
Raphanus_sativus_Luo2019	1	bin23	2853844.5	53.315	TRUE
Raphanus_sativus_Luo2019	1	bin22	2761529.5	53.745	TRUE
Raphanus_sativus_Luo2019	1	bin90	10994287	54.187	TRUE
Raphanus_sativus_Luo2019	1	bin87	10675305.5	54.79	TRUE
Raphanus_sativus_Luo2019	1	bin21	2629429	54.926	TRUE
Raphanus_sativus_Luo2019	1	bin20	2475745.5	55.867	TRUE
Raphanus_sativus_Luo2019	1	bin92	11189462.5	55.901	TRUE
Raphanus_sativus_Luo2019	1	bin89	10889317	56.318	TRUE
Raphanus_sativus_Luo2019	1	bin19	2325725.5	56.431	TRUE
Raphanus_sativus_Luo2019	1	bin18	2194364	56.978	TRUE
Raphanus_sativus_Luo2019	1	bin17	2059391.5	57.266	TRUE
Raphanus_sativus_Luo2019	1	bin94	11395497.5	57.66	TRUE
Raphanus_sativus_Luo2019	1	bin16	1905230.5	57.848	TRUE
Raphanus_sativus_Luo2019	1	bin95	11462815	58.945	TRUE
Raphanus_sativus_Luo2019	1	bin14	1679174	59.048	TRUE
Raphanus_sativus_Luo2019	1	bin13	1566799	59.194	TRUE
Raphanus_sativus_Luo2019	1	bin12	1400942	59.284	TRUE
Raphanus_sativus_Luo2019	1	bin11	1246162.5	59.853	TRUE
Raphanus_sativus_Luo2019	1	bin10	1172707.5	60.12	TRUE
Raphanus_sativus_Luo2019	1	bin9	1065498.5	60.289	TRUE
Raphanus_sativus_Luo2019	1	bin8	955549.5	60.553	TRUE
Raphanus_sativus_Luo2019	1	bin91	11091881.5	61.122	TRUE
Raphanus_sativus_Luo2019	1	bin7	853355.5	61.468	TRUE
Raphanus_sativus_Luo2019	1	bin93	11292264	61.778	TRUE
Raphanus_sativus_Luo2019	1	bin6	706943	62.326	TRUE
Raphanus_sativus_Luo2019	1	bin100	11992308.5	62.821	TRUE
Raphanus_sativus_Luo2019	1	bin4	405801.5	62.907	TRUE
Raphanus_sativus_Luo2019	1	bin5	538612	63.048	TRUE
Raphanus_sativus_Luo2019	1	bin3	289933	63.318	TRUE
Raphanus_sativus_Luo2019	1	bin96	11552643.5	64.866	TRUE
Raphanus_sativus_Luo2019	1	bin97	11682634.5	65.11	TRUE
Raphanus_sativus_Luo2019	1	bin98	11779530	65.296	TRUE
Raphanus_sativus_Luo2019	1	bin99	11884900.5	65.664	TRUE
Raphanus_sativus_Luo2019	1	bin15	1793927.5	66.119	TRUE
Raphanus_sativus_Luo2019	1	bin2	188646.5	67.366	TRUE
Raphanus_sativus_Luo2019	1	bin101	12092294.5	68.233	TRUE
Raphanus_sativus_Luo2019	1	bin105	12491252.5	69.308	TRUE
Raphanus_sativus_Luo2019	1	bin106	12595477	69.417	TRUE
Raphanus_sativus_Luo2019	1	bin103	12294618.5	70.138	TRUE
Raphanus_sativus_Luo2019	1	bin104	12392396.5	70.891	TRUE
Raphanus_sativus_Luo2019	1	bin102	12193508	71.289	TRUE
Raphanus_sativus_Luo2019	1	bin121	14074470.5	72.649	TRUE
Raphanus_sativus_Luo2019	1	bin81	10095379	73.504	TRUE
Raphanus_sativus_Luo2019	1	bin124	14383695.5	74.278	TRUE
Raphanus_sativus_Luo2019	1	bin107	12681725.5	75.556	TRUE
Raphanus_sativus_Luo2019	1	bin108	12776626	75.792	TRUE
Raphanus_sativus_Luo2019	1	bin109	12868410.5	76.13	TRUE
Raphanus_sativus_Luo2019	1	bin110	12946334	76.525	TRUE
Raphanus_sativus_Luo2019	1	bin111	13059242	76.987	TRUE
Raphanus_sativus_Luo2019	1	bin113	13257985.5	77.227	TRUE
Raphanus_sativus_Luo2019	1	bin114	13328244.5	77.227	TRUE
Raphanus_sativus_Luo2019	1	bin112	13184419	77.449	TRUE
Raphanus_sativus_Luo2019	1	bin140	16097889	78.949	TRUE
Raphanus_sativus_Luo2019	1	bin115	13459572.5	79.949	TRUE
Raphanus_sativus_Luo2019	1	bin116	13591843	80.1	TRUE
Raphanus_sativus_Luo2019	1	bin117	13690443.5	80.228	TRUE
Raphanus_sativus_Luo2019	1	bin118	13791713	80.421	TRUE
Raphanus_sativus_Luo2019	1	bin119	13895275	80.533	TRUE
Raphanus_sativus_Luo2019	1	bin120	13995873	80.879	TRUE
Raphanus_sativus_Luo2019	1	bin122	14165024	82.108	TRUE
Raphanus_sativus_Luo2019	1	bin123	14284505	82.769	TRUE
Raphanus_sativus_Luo2019	1	bin150	17760310.5	83.32	TRUE
Raphanus_sativus_Luo2019	1	bin127	14699862.5	84.137	TRUE
Raphanus_sativus_Luo2019	1	bin128	14799804	84.488	TRUE
Raphanus_sativus_Luo2019	1	bin125	14483430	85.033	TRUE
Raphanus_sativus_Luo2019	1	bin159	18999431	85.356	TRUE
Raphanus_sativus_Luo2019	1	bin132	15192643	85.709	TRUE
Raphanus_sativus_Luo2019	1	bin149	17646769	86.457	TRUE
Raphanus_sativus_Luo2019	1	bin148	17576269	86.722	TRUE
Raphanus_sativus_Luo2019	1	bin160	19088667	87.289	TRUE
Raphanus_sativus_Luo2019	1	bin161	19146252.5	87.548	TRUE
Raphanus_sativus_Luo2019	1	bin162	19294523.5	87.548	TRUE
Raphanus_sativus_Luo2019	1	bin163	19472950.5	87.725	TRUE
Raphanus_sativus_Luo2019	1	bin151	17935871.5	87.986	TRUE
Raphanus_sativus_Luo2019	1	bin146	16987575.5	88.393	TRUE
Raphanus_sativus_Luo2019	1	bin147	17447735.5	88.566	TRUE
Raphanus_sativus_Luo2019	1	bin152	18136646.5	88.682	TRUE
Raphanus_sativus_Luo2019	1	bin155	18467900	88.929	TRUE
Raphanus_sativus_Luo2019	1	bin154	18397708.5	88.98	TRUE
Raphanus_sativus_Luo2019	1	bin153	18289956.5	89.145	TRUE
Raphanus_sativus_Luo2019	1	bin158	18875334.5	89.252	TRUE
Raphanus_sativus_Luo2019	1	bin156	18530321	89.315	TRUE
Raphanus_sativus_Luo2019	1	bin157	18687864	89.345	TRUE
Raphanus_sativus_Luo2019	1	bin126	14594380.5	89.731	TRUE
Raphanus_sativus_Luo2019	1	bin164	19585237	90.101	TRUE
Raphanus_sativus_Luo2019	1	bin144	16486796	90.393	TRUE
Raphanus_sativus_Luo2019	1	bin143	16386789	90.637	TRUE
Raphanus_sativus_Luo2019	1	bin142	16275227.5	90.879	TRUE
Raphanus_sativus_Luo2019	1	bin141	16174776.5	91.006	TRUE
Raphanus_sativus_Luo2019	1	bin138	15884619	91.423	TRUE
Raphanus_sativus_Luo2019	1	bin135	15482009	91.526	TRUE
Raphanus_sativus_Luo2019	1	bin134	15349954	91.569	TRUE
Raphanus_sativus_Luo2019	1	bin136	15668242	91.715	TRUE
Raphanus_sativus_Luo2019	1	bin139	15987315	91.971	TRUE
Raphanus_sativus_Luo2019	1	bin131	15084843.5	92.372	TRUE
Raphanus_sativus_Luo2019	1	bin130	14983552	92.614	TRUE
Raphanus_sativus_Luo2019	1	bin168	19946666	93.948	TRUE
Raphanus_sativus_Luo2019	1	bin167	19843883	94.063	TRUE
Raphanus_sativus_Luo2019	1	bin169	20059502.5	94.199	TRUE
