set	map	mkr	phys	gen	vld
Aegilops_speltoides_Zhang2019	2S	BS00067280_51	847097	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	RAC875_c5577_1682	1272429	20.20997	TRUE
Aegilops_speltoides_Zhang2019	2S	BS00084667_51	1832803	20.606	TRUE
Aegilops_speltoides_Zhang2019	2S	BS00084668_51	1832807	20.20997	TRUE
Aegilops_speltoides_Zhang2019	2S	D_F1BEJMU02IKD3X_298	2236592	23.50918	TRUE
Aegilops_speltoides_Zhang2019	2S	D_contig18495_92	3402461	20.20997	TRUE
Aegilops_speltoides_Zhang2019	2S	GENE-1230_436	3404582	20.20997	TRUE
Aegilops_speltoides_Zhang2019	2S	wsnp_Ex_c851_1654297	4185931	20.20997	TRUE
Aegilops_speltoides_Zhang2019	2S	Kukri_c40204_617	4663283	20.86483	TRUE
Aegilops_speltoides_Zhang2019	2S	Kukri_c30847_344	4664247	20.86483	TRUE
Aegilops_speltoides_Zhang2019	2S	Excalibur_c34937_710	4988303	20.16008	TRUE
Aegilops_speltoides_Zhang2019	2S	Kukri_rep_c97239_133	6210156	19.15598	TRUE
Aegilops_speltoides_Zhang2019	2S	Excalibur_c39493_251	6210320	19.84513	TRUE
Aegilops_speltoides_Zhang2019	2S	BS00028028_51	6253561	19.15598	TRUE
Aegilops_speltoides_Zhang2019	2S	wsnp_JD_rep_c49438_33652645	6263337	19.15598	TRUE
Aegilops_speltoides_Zhang2019	2S	Excalibur_c17250_751	6263841	19.15598	TRUE
Aegilops_speltoides_Zhang2019	2S	tplb0034e07_718	6313903	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	wsnp_Ra_c1501_2991585	6338184	19.15598	TRUE
Aegilops_speltoides_Zhang2019	2S	Ra_c1501_1220	6338607	19.15598	TRUE
Aegilops_speltoides_Zhang2019	2S	Ex_c525_1401	6338781	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	Excalibur_c42248_211	6712801	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	IAAV4862	6712857	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	IACX10969	6712916	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	Excalibur_c42248_663	6715740	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	Excalibur_c22838_97	6986005	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	IACX9460	7108760	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	Excalibur_c29417_499	7429446	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	Excalibur_c29417_400	7429545	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	RAC875_c45166_1174	7429615	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	Excalibur_c2656_3198	7430955	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	Kukri_c6306_1151	7436666	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	BS00058815_51	7436731	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	BS00083763_51	7443042	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	IACX11138	7455358	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	IACX6340	7579492	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	RAC875_c5718_785	7909472	18.86909	TRUE
Aegilops_speltoides_Zhang2019	2S	BS00074254_51	8567346	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	BobWhite_c2963_1880	8593100	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	BS00046019_51	8598284	17.93047	TRUE
Aegilops_speltoides_Zhang2019	2S	tplb0054d13_2445	9740994	17.93047	TRUE
Aegilops_speltoides_Zhang2019	2S	Kukri_c6626_57	9871591	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	BS00099465_51	10781806	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	Kukri_c52263_281	10784125	17.93047	TRUE
Aegilops_speltoides_Zhang2019	2S	BobWhite_c11397_231	10784232	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	BobWhite_c17047_268	11077397	17.93047	TRUE
Aegilops_speltoides_Zhang2019	2S	Tdurum_contig10208_452	11077609	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	Tdurum_contig10208_447	11077614	16.87959	TRUE
Aegilops_speltoides_Zhang2019	2S	RAC875_c16656_406	11083845	18.18617	TRUE
Aegilops_speltoides_Zhang2019	2S	Kukri_c98858_299	11389792	23.89897	TRUE
Aegilops_speltoides_Zhang2019	2S	BobWhite_c5668_115	11390404	25.10889	TRUE
Aegilops_speltoides_Zhang2019	2S	BobWhite_rep_c64787_359	11390602	25.10889	TRUE
Aegilops_speltoides_Zhang2019	2S	BS00081871_51	12076609	23.50918	TRUE
Aegilops_speltoides_Zhang2019	2S	BS00022126_51	12076713	26.47784	TRUE
Aegilops_speltoides_Zhang2019	2S	BobWhite_c19945_341	12881060	23.89897	TRUE
Aegilops_speltoides_Zhang2019	2S	RAC875_c6538_123	13166108	26.47784	TRUE
Aegilops_speltoides_Zhang2019	2S	Kukri_c97223_93	13238094	25.10889	TRUE
Aegilops_speltoides_Zhang2019	2S	BS00077463_51	13757971	26.47784	TRUE
Aegilops_speltoides_Zhang2019	2S	BS00076139_51	13767908	26.47784	TRUE
Aegilops_speltoides_Zhang2019	2S	Kukri_c22513_1780	14047161	26.47784	TRUE
Aegilops_speltoides_Zhang2019	2S	GENE-1273_395	14047445	26.47784	TRUE
Aegilops_speltoides_Zhang2019	2S	RAC875_c20989_1049	14047614	26.47784	TRUE
