set	map	mkr	phys	gen	vld
Aegilops_umbellulata_Edae2017	1	TP9663	434378	0	TRUE
Aegilops_umbellulata_Edae2017	1	TP28990	355858	0.1	TRUE
Aegilops_umbellulata_Edae2017	1	TP18365	544921681	0.74	TRUE
Aegilops_umbellulata_Edae2017	1	TP10417	1430737	2.75	TRUE
Aegilops_umbellulata_Edae2017	1	TP27181	1533913	2.95	TRUE
Aegilops_umbellulata_Edae2017	1	TP24840	2525750	3.09	TRUE
Aegilops_umbellulata_Edae2017	1	TP37062	1831822	3.67	TRUE
Aegilops_umbellulata_Edae2017	1	TP25789	2169239	4.75	TRUE
Aegilops_umbellulata_Edae2017	1	TP12036	1236273	5.83	TRUE
Aegilops_umbellulata_Edae2017	1	TP6797	5012080	5.83	TRUE
Aegilops_umbellulata_Edae2017	1	TP3493	57929693	6.91	TRUE
Aegilops_umbellulata_Edae2017	1	TP31067	6090056	7.32	TRUE
Aegilops_umbellulata_Edae2017	1	TP11364	3381577	8.32	TRUE
Aegilops_umbellulata_Edae2017	1	TP29609	633012830	8.32	TRUE
Aegilops_umbellulata_Edae2017	1	TP42419	6136847	9.5	TRUE
Aegilops_umbellulata_Edae2017	1	TP8670	472342674	10.22	TRUE
Aegilops_umbellulata_Edae2017	1	TP1133	8043201	11.01	TRUE
Aegilops_umbellulata_Edae2017	1	TP36346	5348507	11.37	TRUE
Aegilops_umbellulata_Edae2017	1	TP20527	8063175	11.73	TRUE
Aegilops_umbellulata_Edae2017	1	TP29741	9339294	14.97	TRUE
Aegilops_umbellulata_Edae2017	1	TP5375	7215152	17.78	TRUE
Aegilops_umbellulata_Edae2017	1	TP28577	9493177	18.93	TRUE
Aegilops_umbellulata_Edae2017	1	TP39908	8233086	18.93	TRUE
Aegilops_umbellulata_Edae2017	1	TP43513	6990658	18.93	TRUE
Aegilops_umbellulata_Edae2017	1	TP8328	8350342	18.93	TRUE
Aegilops_umbellulata_Edae2017	1	TP31732	7354023	19.29	TRUE
Aegilops_umbellulata_Edae2017	1	TP5737	8463887	20.35	TRUE
Aegilops_umbellulata_Edae2017	1	TP14812	9351456	22.64	TRUE
Aegilops_umbellulata_Edae2017	1	TP40295	13369002	24.66	TRUE
Aegilops_umbellulata_Edae2017	1	TP3752	9087949	25.74	TRUE
Aegilops_umbellulata_Edae2017	1	TP3778	9400653	25.74	TRUE
Aegilops_umbellulata_Edae2017	1	TP3260	10956180	26.74	TRUE
Aegilops_umbellulata_Edae2017	1	TP38789	19593067	26.74	TRUE
Aegilops_umbellulata_Edae2017	1	TP12804	13562932	28.91	TRUE
Aegilops_umbellulata_Edae2017	1	TP32604	14587687	28.91	TRUE
Aegilops_umbellulata_Edae2017	1	TP5545	13861238	28.91	TRUE
Aegilops_umbellulata_Edae2017	1	TP5703	15141215	28.91	TRUE
Aegilops_umbellulata_Edae2017	1	TP17007	7573806	29.99	TRUE
Aegilops_umbellulata_Edae2017	1	TP23243	16242931	31.53	TRUE
Aegilops_umbellulata_Edae2017	1	TP26323	16822359	31.53	TRUE
Aegilops_umbellulata_Edae2017	1	TP3748	16769172	31.53	TRUE
Aegilops_umbellulata_Edae2017	1	TP6532	15335268	31.53	TRUE
Aegilops_umbellulata_Edae2017	1	TP18579	16725419	32.94	TRUE
Aegilops_umbellulata_Edae2017	1	TP25708	32959106	32.94	TRUE
Aegilops_umbellulata_Edae2017	1	TP41179	16129142	32.94	TRUE
Aegilops_umbellulata_Edae2017	1	TP20140	21579125	35.64	TRUE
Aegilops_umbellulata_Edae2017	1	TP18316	32411296	36.98	TRUE
Aegilops_umbellulata_Edae2017	1	TP36979	20873207	36.98	TRUE
Aegilops_umbellulata_Edae2017	1	TP11252	24154911	41.07	TRUE
Aegilops_umbellulata_Edae2017	1	TP2766	24138798	44.65	TRUE
Aegilops_umbellulata_Edae2017	1	TP36482	46788296	48.81	TRUE
Aegilops_umbellulata_Edae2017	1	TP8433	29925042	49.81	TRUE
Aegilops_umbellulata_Edae2017	1	TP16235	43993052	50.81	TRUE
Aegilops_umbellulata_Edae2017	1	TP10548	487814529	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP1128	379500431	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP12209	366191291	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP13055	52764388	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP13388	398560671	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP14623	397285681	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP15315	345264498	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP15485	365082416	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP17131	396021456	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP18935	39951145	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP20574	170744247	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP21036	494398919	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP21746	255706199	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP22608	327721301	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP23040	359666645	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP23371	495667849	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP24007	66381522	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP2413	480752174	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP2456	354509276	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP24736	488877619	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP25455	443731915	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP257	345267032	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP26476	76802574	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP26763	66814006	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP27029	505076800	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP27120	80650951	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP27154	61683267	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP27366	336154207	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP27664	396947332	50.89	TRUE
Aegilops_umbellulata_Edae2017	1	TP28274	144651073	50.89	TRUE
