set	map	mkr	phys	gen	vld
Prunus_salicina_Carrasco2018	1	1	47259028	0	TRUE
Prunus_salicina_Carrasco2018	1	2	45278168	0.155	TRUE
Prunus_salicina_Carrasco2018	1	3	45765431	1.226	TRUE
Prunus_salicina_Carrasco2018	1	4	45726874	2.442	TRUE
Prunus_salicina_Carrasco2018	1	5	46832609	3.233	TRUE
Prunus_salicina_Carrasco2018	1	6	46498021	3.662	TRUE
Prunus_salicina_Carrasco2018	1	7	47575326	4.034	TRUE
Prunus_salicina_Carrasco2018	1	8	46890729	4.262	TRUE
Prunus_salicina_Carrasco2018	1	9	47546381	4.816	TRUE
Prunus_salicina_Carrasco2018	1	10	47278215	4.993	TRUE
Prunus_salicina_Carrasco2018	1	11	47566399	5.403	TRUE
Prunus_salicina_Carrasco2018	1	12	46280656	5.515	TRUE
Prunus_salicina_Carrasco2018	1	13	46118976	5.793	TRUE
Prunus_salicina_Carrasco2018	1	14	46051715	6.24	TRUE
Prunus_salicina_Carrasco2018	1	15	45738390	6.37	TRUE
Prunus_salicina_Carrasco2018	1	16	45900167	6.715	TRUE
Prunus_salicina_Carrasco2018	1	17	45710998	7.077	TRUE
Prunus_salicina_Carrasco2018	1	18	45295752	7.512	TRUE
Prunus_salicina_Carrasco2018	1	19	45050903	7.763	TRUE
Prunus_salicina_Carrasco2018	1	20	45050971	8.065	TRUE
Prunus_salicina_Carrasco2018	1	21	44872764	8.961	TRUE
Prunus_salicina_Carrasco2018	1	22	44878405	9.523	TRUE
Prunus_salicina_Carrasco2018	1	23	44848169	10.136	TRUE
Prunus_salicina_Carrasco2018	1	24	43271634	10.666	TRUE
Prunus_salicina_Carrasco2018	1	25	44582111	10.936	TRUE
Prunus_salicina_Carrasco2018	1	26	44742471	11.103	TRUE
Prunus_salicina_Carrasco2018	1	27	44457626	11.319	TRUE
Prunus_salicina_Carrasco2018	4	28	13055419	11.733	TRUE
Prunus_salicina_Carrasco2018	1	29	44740604	12.048	TRUE
Prunus_salicina_Carrasco2018	1	30	43673057	12.771	TRUE
Prunus_salicina_Carrasco2018	1	31	44081229	13.017	TRUE
Prunus_salicina_Carrasco2018	1	32	43727670	13.168	TRUE
Prunus_salicina_Carrasco2018	1	33	43381392	13.719	TRUE
Prunus_salicina_Carrasco2018	1	34	43387949	13.935	TRUE
Prunus_salicina_Carrasco2018	1	35	44123454	14.169	TRUE
Prunus_salicina_Carrasco2018	1	36	43271601	14.7	TRUE
Prunus_salicina_Carrasco2018	1	37	43218133	14.71	TRUE
Prunus_salicina_Carrasco2018	1	38	43049988	15.274	TRUE
Prunus_salicina_Carrasco2018	1	39	43049997	15.36	TRUE
Prunus_salicina_Carrasco2018	1	40	43032773	15.845	TRUE
Prunus_salicina_Carrasco2018	1	41	43794978	16.174	TRUE
Prunus_salicina_Carrasco2018	1	42	43513330	16.48	TRUE
Prunus_salicina_Carrasco2018	1	43	42962618	16.609	TRUE
Prunus_salicina_Carrasco2018	1	44	42960374	16.925	TRUE
Prunus_salicina_Carrasco2018	1	45	42830270	17.177	TRUE
Prunus_salicina_Carrasco2018	1	46	42565995	17.516	TRUE
Prunus_salicina_Carrasco2018	1	47	42634142	17.932	TRUE
Prunus_salicina_Carrasco2018	3	48	9806027	18.614	TRUE
Prunus_salicina_Carrasco2018	1	49	42752690	19.034	TRUE
Prunus_salicina_Carrasco2018	1	50	42083648	19.798	TRUE
Prunus_salicina_Carrasco2018	7	51	2055956	20.137	TRUE
Prunus_salicina_Carrasco2018	1	52	42332365	20.295	TRUE
Prunus_salicina_Carrasco2018	1	53	42237593	20.709	TRUE
Prunus_salicina_Carrasco2018	8	54	21194493	21.695	TRUE
Prunus_salicina_Carrasco2018	1	55	42015857	21.742	TRUE
Prunus_salicina_Carrasco2018	1	56	41947872	22.137	TRUE
Prunus_salicina_Carrasco2018	1	57	41684461	22.641	TRUE
Prunus_salicina_Carrasco2018	1	58	41127147	22.964	TRUE
Prunus_salicina_Carrasco2018	1	59	16538493	23.192	TRUE
Prunus_salicina_Carrasco2018	1	60	40653831	23.349	TRUE
Prunus_salicina_Carrasco2018	1	61	41148847	23.648	TRUE
Prunus_salicina_Carrasco2018	1	62	41019201	24.9	TRUE
Prunus_salicina_Carrasco2018	1	63	40549851	25.406	TRUE
Prunus_salicina_Carrasco2018	1	64	40641171	25.782	TRUE
Prunus_salicina_Carrasco2018	1	65	40245411	26.114	TRUE
Prunus_salicina_Carrasco2018	1	66	39260388	26.638	TRUE
Prunus_salicina_Carrasco2018	1	67	39342625	27.184	TRUE
Prunus_salicina_Carrasco2018	1	68	38742734	28.237	TRUE
Prunus_salicina_Carrasco2018	1	69	38458147	29.031	TRUE
Prunus_salicina_Carrasco2018	1	70	38455726	29.543	TRUE
Prunus_salicina_Carrasco2018	1	71	37924393	29.691	TRUE
Prunus_salicina_Carrasco2018	1	72	38257200	29.728	TRUE
Prunus_salicina_Carrasco2018	1	73	38281214	29.983	TRUE
Prunus_salicina_Carrasco2018	2	74	21164210	30.044	TRUE
Prunus_salicina_Carrasco2018	6	75	3844729	30.33	TRUE
Prunus_salicina_Carrasco2018	1	76	37658591	31.497	TRUE
Prunus_salicina_Carrasco2018	1	77	37621405	31.796	TRUE
Prunus_salicina_Carrasco2018	1	78	37566119	32.102	TRUE
Prunus_salicina_Carrasco2018	1	79	37492788	32.618	TRUE
Prunus_salicina_Carrasco2018	1	80	37493857	33.134	TRUE
Prunus_salicina_Carrasco2018	7	81	18358652	33.397	TRUE
Prunus_salicina_Carrasco2018	1	82	37210003	33.879	TRUE
Prunus_salicina_Carrasco2018	1	83	36718607	34.63	TRUE
Prunus_salicina_Carrasco2018	1	84	36774142	34.716	TRUE
Prunus_salicina_Carrasco2018	1	85	12696897	35.038	TRUE
Prunus_salicina_Carrasco2018	1	86	35996032	35.839	TRUE
