set	map	mkr	phys	gen	vld
Fragaria_sp_Nagano2017	1A	Fvb1_13602936	13602901	0	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_23292998	23292963	0.077	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_20943293	20943258	0.361	TRUE
Fragaria_sp_Nagano2017	1A	Fvb3_31180546	31180511	0.553	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_13714525	13714490	0.553	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_21161105	21161070	0.553	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_21071902	21071867	0.553	TRUE
Fragaria_sp_Nagano2017	1A	Fvb6_34040597	34040562	0.763	TRUE
Fragaria_sp_Nagano2017	1A	Fvb3_32201143	32201108	0.763	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_22038026	22037991	1.331	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_22014734	22014699	1.402	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_9166168	9166133	1.679	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_22300892	22300857	1.949	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_22526313	22526278	1.949	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_22504360	22504325	1.949	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_22518255	22518220	1.949	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_22046146	22046111	2.017	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_20171515	20171480	2.177	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_14376104	14376069	2.264	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_20243241	20243206	2.401	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_21472140	21472105	2.643	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_22662023	22661988	2.643	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_21648375	21648340	2.643	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_22664258	22664223	2.698	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_22884667	22884632	2.698	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_20748780	20748745	2.698	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_22667901	22667866	2.698	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_23018430	23018395	2.994	TRUE
Fragaria_sp_Nagano2017	1A	Fvb4_26121377	26121342	2.994	TRUE
Fragaria_sp_Nagano2017	1A	Fvb6_28621635	28621600	2.994	TRUE
Fragaria_sp_Nagano2017	1A	Fvb4_26123085	26123050	2.994	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_23018123	23018088	3.048	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_23012678	23012643	3.444	TRUE
Fragaria_sp_Nagano2017	1A	Fvb4_26121956	26121921	3.444	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_23133077	23133042	3.562	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_23136294	23136259	3.839	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_2418378	2418343	4.244	TRUE
Fragaria_sp_Nagano2017	1A	Fvb1_13412363	13412328	4.407	TRUE
