set	map	mkr	phys	gen	vld
Cucurbita_pepo_Xiang2018	1	PU109992	20962388	0,00	TRUE
Cucurbita_pepo_Xiang2018	NA	PU047376	NA	2.987	FALSE
Cucurbita_pepo_Xiang2018	NA	PU092690	NA	6.962	FALSE
Cucurbita_pepo_Xiang2018	NA	PU024380	NA	7.169	FALSE
Cucurbita_pepo_Xiang2018	1	PU041299	20662271	7.654	TRUE
Cucurbita_pepo_Xiang2018	NA	PU110815	NA	13.318	FALSE
Cucurbita_pepo_Xiang2018	1	PU074146	20030795	16.835	TRUE
Cucurbita_pepo_Xiang2018	1	CMTm209	19824308	17.601	TRUE
Cucurbita_pepo_Xiang2018	1	CMTm48	19121572	25.072	TRUE
Cucurbita_pepo_Xiang2018	1	PU026180	19075915	29.574	TRUE
Cucurbita_pepo_Xiang2018	NA	PU002757	NA	33.148	FALSE
Cucurbita_pepo_Xiang2018	1	PU030434	18098776	38.144	TRUE
Cucurbita_pepo_Xiang2018	NA	PU052429	NA	53.713	FALSE
Cucurbita_pepo_Xiang2018	NA	PU054783	NA	59.022	FALSE
Cucurbita_pepo_Xiang2018	1	PU090636	16283290	61.975	TRUE
Cucurbita_pepo_Xiang2018	NA	PU027130	NA	71.478	FALSE
Cucurbita_pepo_Xiang2018	NA	CMTm174	NA	73.645	FALSE
Cucurbita_pepo_Xiang2018	1	PU016620	10578948	74.629	TRUE
Cucurbita_pepo_Xiang2018	1	PU085455	10372124	82.41	TRUE
Cucurbita_pepo_Xiang2018	1	PU093059	10372116	82.416	TRUE
Cucurbita_pepo_Xiang2018	NA	PU022040	NA	84.61	FALSE
Cucurbita_pepo_Xiang2018	1	PU060709	10012842	84.781	TRUE
Cucurbita_pepo_Xiang2018	NA	PU054392	NA	86.196	FALSE
Cucurbita_pepo_Xiang2018	1	PU011399	9343655	89.756	TRUE
Cucurbita_pepo_Xiang2018	NA	PU077145	NA	91.553	FALSE
Cucurbita_pepo_Xiang2018	1	PU046990	9322251	92.972	TRUE
Cucurbita_pepo_Xiang2018	8	PU037974	956672	98.214	TRUE
Cucurbita_pepo_Xiang2018	1	PU088120	8392956	102.794	TRUE
Cucurbita_pepo_Xiang2018	1	PU095690	8254647	103.328	TRUE
Cucurbita_pepo_Xiang2018	1	PU033411	8419595	103.503	TRUE
Cucurbita_pepo_Xiang2018	NA	PU006135	NA	107.163	FALSE
Cucurbita_pepo_Xiang2018	1	PU098138	8095371	107.262	TRUE
Cucurbita_pepo_Xiang2018	1	PU132516	8095072	107.863	TRUE
Cucurbita_pepo_Xiang2018	NA	PU056558	NA	113.754	FALSE
Cucurbita_pepo_Xiang2018	1	PU071092	7540800	114.537	TRUE
Cucurbita_pepo_Xiang2018	1	PU099798	7540814	115.65	TRUE
Cucurbita_pepo_Xiang2018	NA	PU006420	NA	120.647	FALSE
Cucurbita_pepo_Xiang2018	1	CMTm189	6573690	127.335	TRUE
Cucurbita_pepo_Xiang2018	1	PU076105	6781134	128.261	TRUE
Cucurbita_pepo_Xiang2018	NA	PU081914	NA	129.79	FALSE
Cucurbita_pepo_Xiang2018	NA	PU009206	NA	130.411	FALSE
Cucurbita_pepo_Xiang2018	1	PU038951	6109449	131.332	TRUE
Cucurbita_pepo_Xiang2018	1	PU053991	6191977	131.58	TRUE
Cucurbita_pepo_Xiang2018	1	PU043865	6185436	132.27	TRUE
Cucurbita_pepo_Xiang2018	1	PU021565	6222821	133.377	TRUE
Cucurbita_pepo_Xiang2018	NA	PU115649	NA	137.536	FALSE
Cucurbita_pepo_Xiang2018	1	PU014580	5475161	138.222	TRUE
Cucurbita_pepo_Xiang2018	NA	PU046694	NA	139.332	FALSE
Cucurbita_pepo_Xiang2018	1	PU017754	5377695	140.061	TRUE
Cucurbita_pepo_Xiang2018	1	PU117968	5329770	142.009	TRUE
Cucurbita_pepo_Xiang2018	8	PU027053	370	142.556	TRUE
Cucurbita_pepo_Xiang2018	NA	PU124393	NA	144.993	FALSE
Cucurbita_pepo_Xiang2018	1	PU115906	4711064	145.549	TRUE
Cucurbita_pepo_Xiang2018	1	PU104506	4574326	147.016	TRUE
Cucurbita_pepo_Xiang2018	1	PU043627	4483795	148.715	TRUE
Cucurbita_pepo_Xiang2018	1	CMTp129	4289414	150.725	TRUE
Cucurbita_pepo_Xiang2018	NA	PU046932	NA	151.274	FALSE
Cucurbita_pepo_Xiang2018	NA	PU094092	NA	151.607	FALSE
Cucurbita_pepo_Xiang2018	1	CMTm93	3512128	154.625	TRUE
Cucurbita_pepo_Xiang2018	1	CMTm94	3512265	155.014	TRUE
Cucurbita_pepo_Xiang2018	NA	SSR13023	NA	155.14	FALSE
Cucurbita_pepo_Xiang2018	1	PU001593	3446290	155.935	TRUE
Cucurbita_pepo_Xiang2018	1	PU103940	3446414	156.288	TRUE
Cucurbita_pepo_Xiang2018	1	PU091871	3305209	159.342	TRUE
Cucurbita_pepo_Xiang2018	1	PU066413	3003581	160.056	TRUE
Cucurbita_pepo_Xiang2018	1	PU051763	2879611	162.181	TRUE
Cucurbita_pepo_Xiang2018	NA	PU054272	NA	164.053	FALSE
Cucurbita_pepo_Xiang2018	NA	PU017011	NA	167.051	FALSE
Cucurbita_pepo_Xiang2018	1	PU115017	1947394	170.414	TRUE
Cucurbita_pepo_Xiang2018	NA	PU104063	NA	171.198	FALSE
Cucurbita_pepo_Xiang2018	1	PU044215	1369430	179.319	TRUE
Cucurbita_pepo_Xiang2018	1	CMTp46	561073	185.685	TRUE
Cucurbita_pepo_Xiang2018	NA	PU052773	NA	189.922	FALSE
Cucurbita_pepo_Xiang2018	NA	PU077903	NA	190.966	FALSE
Cucurbita_pepo_Xiang2018	3	PU132774	228966	0,00	TRUE
Cucurbita_pepo_Xiang2018	NA	CMTm82	NA	13.382	FALSE
Cucurbita_pepo_Xiang2018	9	PU124115	1074720	17.925	TRUE
Cucurbita_pepo_Xiang2018	NA	PU028486	NA	29.375	FALSE
Cucurbita_pepo_Xiang2018	10	PU053842	2638221	31.647	TRUE
Cucurbita_pepo_Xiang2018	12	CMTp68	4517851	50.092	TRUE
