set	map	mkr	phys	gen	vld
Fragaria_ananassa_Lee2020	5	FAN-SCF1265	19338634	0,000 	TRUE
Fragaria_ananassa_Lee2020	NA	FAN-SCF1558	NA	4.164	TRUE
Fragaria_ananassa_Lee2020	NA	FAN-SCF1264	NA	5.356	TRUE
Fragaria_ananassa_Lee2020	5	FAN-SCF1559	19340932	5.369	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF1653	1356321	5.37	TRUE
Fragaria_ananassa_Lee2020	5	FAN-CON1758	193334337	5.584	TRUE
Fragaria_ananassa_Lee2020	NA	FAN-SCF1557	NA	6.184	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF1533	1829639	6.887	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF1208	3620364	13.258	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF1354	4465691	15.882	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF1447	4557328	16.055	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF1480	4581430	16.237	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF1596	3926865	16.621	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF1268	5333819	17.951	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF1399	5757217	22.239	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF2241	19825769	32.002	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF2362	13378661	37.888	TRUE
Fragaria_ananassa_Lee2020	NA	FAN-SCF2268	NA	38.249	TRUE
Fragaria_ananassa_Lee2020	1	FAN-CON3107	22172119	38.527	TRUE
Fragaria_ananassa_Lee2020	2	FAN-SCF2869	11689623	38.973	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF2757	9036127	39.067	TRUE
Fragaria_ananassa_Lee2020	7	FAN-SCF1860	1391464	39.215	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF2056	22514427	39.272	TRUE
Fragaria_ananassa_Lee2020	3	FAN-SCF2236	10828730	39.288	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF2008	22153550	39.414	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF2925	13627982	39.598	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF2579	21900755	39.72	TRUE
Fragaria_ananassa_Lee2020	1	FAN-SCF2213	17666022	40.451	TRUE
