set	map	mkr	phys	gen	vld
Brassica_napus_Yang2017	A01	Bn-A01-p101879	2470347	0	FALSE
Brassica_napus_Yang2017	A01	Bn-A01-p820317	448979	0.641	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p887815	513042	1.233	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p916852	534027	1.824	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p1000115	617658	2.416	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p1192928	791258	3.061	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p1373838	974886	4.298	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p1823705	1358892	6.867	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p1951988	1461536	9.235	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p2042209	1539140	10.157	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p2091322	1582549	11.01	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p2177864	1662759	13.379	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p2230371	1712775	13.971	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p2291940	1768702	14.563	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p2318972	1792893	15.325	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p2340048	1819112	16.091	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p2393817	1879521	17.874	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p2445468	1936187	18.465	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p2504370	1992490	19.162	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p2575497	2077060	21.3	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p2718126	2225745	24.02	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p2874393	2376611	25.204	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p3000989	2712327	25.796	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p3136468	2839421	28.756	TRUE
Brassica_napus_Yang2017	A01	Bn-scaff_15838_5-p1236510	3034733	31.124	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p3644770	3312577	35.275	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p3744726	3397600	35.867	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p3789302	3436261	36.462	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p4084366	3747936	37.649	TRUE
Brassica_napus_Yang2017	A01	Bn-scaff_19193_1-p618891	3863593	38.241	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p4353657	4039321	40.015	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p4600975	4227038	41.791	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p4747874	4350469	42.383	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p4774065	4380167	42.975	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p4808404	4417609	43.566	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p4947577	4549107	44.158	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p5835558	5321456	48.31	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p6081978	5560696	48.906	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p6168191	5651381	49.502	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p6216424	5697997	50.093	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p6274135	5742567	50.685	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p6507432	5976679	51.277	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p6547052	6010955	51.869	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p7714470	6966390	55.425	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p7771617	7043917	57.201	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p7942548	7118171	58.384	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p8121877	7294211	58.976	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p8683487	7839804	60.16	TRUE
Brassica_napus_Yang2017	A01	Bn-A01-p9565360	8189091	61.929	TRUE
