set	map	mkr	phys	gen	vld
Theobroma_cacao_Royaert2016	1	Tcm001s00115122	115122	0	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00135979	135979	0	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00113950	113950	0	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00215861	215861	0.218	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00245518	245518	0.218	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00246722	246722	0.218	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00215771	215771	0.218	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00367447	367447	0.766	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00360030	360030	0.766	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00503120	503120	1.426	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00476207	476207	1.426	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00464274	464274	1.426	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00494946	494946	1.426	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00526532	526532	1.754	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00595114	595114	2.413	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00633669	633669	2.632	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00653244	653244	2.632	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00733213	733213	2.851	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00761353	761353	2.96	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00802575	802575	2.96	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00794713	794713	2.96	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s00974067	974067	4.176	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s01025199	1025199	4.176	TRUE
Theobroma_cacao_Royaert2016	1	Tcm001s01009095	1009095	4.176	TRUE
