phys	rec.rate	upper	lower
0.05	21.5848425869475	48.1674739616852	0
0.15	21.5848425869474	48.1674739616852	0
0.25	21.5848425869475	48.1674739616852	0
0.35	21.5848425869475	48.1674739616852	0
0.45	21.5765819294502	48.1523808932689	0
0.55	20.8025450137072	46.6665493961418	0
0.65	17.8748687776962	42.4470239373823	0
0.75	12.1539297411675	35.765764971535	0
0.85	5.45725442744425	29.0006815607708	0
0.95	0.268517265867934	22.9688735669101	0
1.05	0	18.6557942061503	0
1.15	0	14.3281011302045	0
1.25	0	10.4960661656349	0
1.35	0	10.8457060753181	0
1.45	0	17.6363394170018	0
1.55	4.64533624237939	30.5977642638924	0
1.65	8.80560067490987	41.4975450844169	0
1.75	9.55522828978359	33.8652264297294	0
1.85	9.17820681582869	23.8696078608118	0
1.95	9.07593901407942	24.1942635151986	0
2.05	9.26464228325047	26.7887394283754	0
2.15	9.74431662334187	29.2082019669207	0
2.25	10.5149620343536	31.761542124262	0
2.35	11.3177109425191	34.487219455995	0
2.45	10.4764330912889	32.2571845944682	0
2.55	9.28691258753114	29.4993632358761	0
2.65	8.1689332273322	26.7310227329276	0
2.75	7.12249501069201	24.3056442701024	0
2.85	6.14759793761069	22.0551819086383	0
2.95	5.24424200808813	20.5141341156416	0
3.05	4.41242722212441	18.4677275067522	0
3.15	3.65215357971949	16.7533192932352	0
3.25	2.96342108087337	15.1319153915891	0
3.35	2.34622972558608	13.7191272761163	0
3.45	1.80057951385758	12.0205109909261	0
3.55	1.32647044568788	10.2632691205664	0
3.65	0.923902521077008	9.81004663290168	0
3.75	0.592875740024932	8.95870851119589	0
3.85	0.333390102531675	8.37989823983533	0
3.95	0.145445608597218	8.29299389324533	0
4.05	0.0290422582215712	8.01598865288196	0
4.15	0	7.37037908085355	0
4.25	0.0108589881467026	6.85532987276884	0
4.35	0.10814072085587	6.42354923533968	0
4.45	0.243825786093423	6.24605054001214	0
4.55	0.378405534757892	6.09631354852425	0
4.65	0.509460578041943	5.69490982911277	0
4.75	0.636990915945534	5.66691927411321	0
4.85	0.760996548468691	5.69755006684134	0
4.95	0.881477475611406	5.70914525507375	0
5.05	0.99843369737368	5.47525034590809	0
5.15	1.11186521375551	5.52682762377057	0
5.25	1.22177202475689	5.57611241516668	0
5.35	1.32815413037783	5.56818357239145	0
5.45	1.43101153061833	5.62372266470641	0
5.55	1.53034422547839	5.62211838223681	0
5.65	1.626152214958	5.63478391631367	0
5.75	1.71843549905717	5.7941348889306	0
5.85	1.80719407777591	5.97380190262274	0
5.95	1.89242795111419	6.17080631502565	0
6.05	1.97413711907204	6.13214036856063	0
6.15	2.05232158164943	6.15806129512835	0
6.25	2.12698133884639	6.15578907945426	0
6.35	2.19811639066292	6.09134799385043	0
6.45	2.26572673709898	6.00005650562304	0
6.55	2.32981237815462	5.87096153198278	0
6.65	2.3903733138298	5.69838420021696	0
6.75	2.44740954412454	5.43426026220304	0
6.85	2.49675412277236	5.13587054835913	0
6.95	2.50423995144205	4.99950409283797	0
7.05	2.45398852301507	4.81428027059277	0
7.15	2.37229453931718	4.75797849339842	0
7.25	2.28985231484791	4.46992358193183	0
7.35	2.20838638045571	4.5032145775984	0
7.45	2.12789673614061	4.51575793375089	0
7.55	2.04838338190259	4.47405395621724	0
7.65	1.96984631774166	4.45756006157927	0
7.75	1.89228554365781	4.42408411901461	0
7.85	1.81570105965104	4.37323867514594	0
7.95	1.74009286572135	4.27056928744841	0
8.05	1.66546096186876	4.15167811003741	0
8.15	1.59180534809325	4.12087581351274	0
8.25	1.51912602439482	4.07883673885331	0
8.35	1.44742299077347	3.98606349539563	0
8.45	1.37669624722921	3.97204023602216	0
8.55	1.30694579376204	3.90171847051237	0
8.65	1.23817163037195	3.77692427693779	0
8.75	1.17037375705894	3.5899067733967	0
8.85	1.10355217382301	3.52520370410407	0
8.95	1.03770688066417	3.41174383257083	0
9.05	0.972837877582414	3.29887358747504	0
9.15	0.908945164577746	3.12224988281002	0
9.25	0.846154995639095	3.08416559951858	0
9.35	0.7854294640819	2.99968188310595	0
9.45	0.72721139703397	2.92977977871357	0
9.55	0.671503144623569	2.8386958786205	0
9.65	0.6183047068507	2.84095489565546	0
9.75	0.567616083715369	2.7096799202662	0
9.85	0.519437275217575	2.62902653380901	0
9.95	0.473768281357305	2.57845598497972	0
10.05	0.430609102134576	2.37373413487583	0
10.15	0.389959737549381	2.1260156225023	0
10.25	0.351820187601716	2.00227607497234	0
10.35	0.316190452291588	1.82947848022952	0
10.45	0.283393476729541	1.77962628878008	0
10.55	0.25519067407465	1.9253406786674	0
10.65	0.232179610499779	1.8569707347605	0
10.75	0.214360770838276	1.67181269345775	0
10.85	0.201734155090128	1.63315356777371	0
10.95	0.194299763255353	1.59482884568226	0
11.05	0.192057595333937	1.52639490947102	0
11.15	0.195007651325882	1.40386243892303	0
11.25	0.20314993122339	1.33472930176572	0
11.35	0.215473004845082	1.2662729769856	0
11.45	0.227955111697565	1.14447317190226	0
11.55	0.23959676628271	1.03067305292887	0
11.65	0.250397968600511	0.927787633734032	0
11.75	0.260358718650958	0.821203872591779	0
11.85	0.269479016434066	0.770932081441823	0
11.95	0.277758861949824	0.764176437840853	0
12.05	0.285198255198244	0.643663495940509	0
12.15	0.291797196179305	0.609400430177582	0
12.25	0.297555684893028	0.581864951527703	0
12.35	0.302473721339407	0.583730068159083	0
12.45	0.306551305518437	0.601560537724865	0
12.55	0.30978843743012	0.608904951796273	0
12.65	0.312185117074456	0.606731173209779	0
12.75	0.313741344451446	0.635555943101066	0
12.85	0.314457119561097	0.641428567117078	0
12.95	0.314332442403396	0.633146369238448	0
13.05	0.313367312978349	0.678475431742199	0
13.15	0.31156173128596	0.677864903809191	0
13.25	0.308915697326222	0.649563195508884	0
13.35	0.305381348095325	0.639057862928686	0
13.45	0.298156900083582	0.607168432545935	0
13.55	0.28293936582435	0.581936768798612	0
13.65	0.259363206152254	0.609418737298602	0
13.75	0.228614370546179	0.662158747404372	0
13.85	0.198029070778111	0.65785002554922	0
13.95	0.170409238177996	0.674915024261511	0
14.05	0.145760466603443	0.712052745479632	0
14.15	0.124082756054456	0.728388918158843	0
14.25	0.105376106531026	0.740401486294555	0
14.35	0.0896405180331607	0.761196007810259	0
14.45	0.0768759905608588	0.78847212724733	0
14.55	0.0670825241141109	0.813300417293878	0
14.65	0.0602601186929371	0.83774196490553	0
14.75	0.0564087742973217	0.859639456214974	0
14.85	0.0555284909272624	0.879808222756361	0
14.95	0.0576192685827723	0.917399169366639	0
15.05	0.062681107263838	1.00478737730698	0
15.15	0.0707140069704694	1.2345812765908	0
15.25	0.0817720319954939	1.32228913112355	0
15.35	0.0967344861872214	1.44097956230447	0
15.45	0.116316141976908	1.52410737751446	0
15.55	0.140537714026772	1.57373085399866	0
15.65	0.169399202336811	1.61939257442461	0
15.75	0.202900606907024	1.67821121767038	0
15.85	0.241041927737415	1.73773974186276	0
15.95	0.283823164827986	1.73707269054243	0
16.05	0.331244318178729	1.75046174070523	0
16.15	0.383305387789643	1.69965456525213	0
16.25	0.440006373660748	1.61500712301371	0
16.35	0.501347275792018	1.66997565458681	0
16.45	0.567328094183475	1.72027804714704	0
16.55	0.637948828835093	1.73368621842399	0
16.65	0.71320947974689	1.73770744602244	0
16.75	0.793110046918876	1.76861005048218	0.0366877470050784
16.85	0.877650530351022	1.85198335023966	0.0284989086649357
16.95	0.966830930043355	1.99693775084848	0
17.05	1.06065124599586	2.19456328963756	0
17.15	1.15911147820855	2.43932220310024	0
17.25	1.2622116266814	2.72274097971597	0
17.35	1.37021674378272	2.99492406039598	0
17.45	1.48732200419017	3.29505686150443	0
17.55	1.6168782557581	3.5183026329189	0
17.65	1.75897900775891	3.78409139272623	0
17.75	1.91362426019259	4.06254712788282	0
17.85	2.08081401305917	4.56649418278057	0
17.95	2.26054826635862	5.04570882322151	0
18.05	2.44947329073468	5.59514457917919	0
18.15	2.52730063637951	6.28801109730822	0
18.25	2.33840150037951	7.51327036656116	0
18.35	1.92489063585098	8.57512909960688	0
18.45	1.55357031245098	9.45415838899119	0
18.55	1.26949106980116	10.1699865370458	0
18.65	1.07265290790154	10.5050033522204	0
18.75	0.963055826752123	10.5786721314079	0
18.85	0.940699826352927	10.4170282731682	0
18.95	1.00558490670391	9.92063692327067	0
19.05	1.15771106780513	9.15536120114372	0
19.15	1.39707830965653	8.14046942705834	0
19.25	1.72368663225816	6.96105134127246	0
19.35	2.13753603560999	5.82553487216579	0
19.45	2.63862651971199	5.88129230277745	0.0886144793600769
19.55	3.22695808456425	8.31807481460017	0.38304210815215
19.65	3.90253073016667	11.3513074137523	0
19.75	4.66534445651934	14.8673825098261	0
19.85	5.51539926362211	18.9875919329691	0
19.95	6.31573044414286	22.6463555884414	0
20.05	4.75982928910918	17.3302000182788	0
20.15	0.565668593955623	4.63598552659555	0
20.25	0	4.52714292702276	0
20.35	0	4.69396999199481	0
20.45	0.0861862053739695	5.03921155012213	0
20.55	1.02012620888962	5.304658659443	0
20.65	1.28048614402511	5.06072687408492	0
20.75	1.33311307136314	4.59685005588083	0
20.85	1.37201369211572	4.10688029881072	0
20.95	1.39772342058875	3.74214814984864	0
21.05	1.41024225678225	3.52724193758337	0
21.15	1.4095702006962	3.66136282789911	0
21.25	1.39570725233059	4.1146716541046	0
21.35	1.36865341168541	4.49169285520746	0
21.45	1.32840867876073	4.68509973327845	0
21.55	1.27497305355647	4.70262864332114	0
21.65	1.20834653607266	4.59612056631991	0
21.75	1.1285612429457	4.25912423146638	0
21.85	1.04097427251255	3.66505190142173	0
21.95	0.956893423049227	3.22316138510289	0
22.05	0.877753552881027	2.89928259467568	0
22.15	0.803554662007987	2.82464038418905	0
22.25	0.734296750430111	2.85785412167549	0
22.35	0.669979818147361	2.8365239857949	0
22.45	0.61060386515978	2.9278989699196	0
22.55	0.556168891467338	2.93054922914761	0
22.65	0.506674897070046	2.87540518141971	0
22.75	0.462121881967904	2.80770201439117	0
22.85	0.422509846160915	2.95553405224274	0
22.95	0.387838789649073	2.98472126072186	0
23.05	0.358108712432387	3.04410423932431	0
23.15	0.333319614510845	3.01370723077711	0
23.25	0.313471495884442	3.07347110990012	0
23.35	0.298564356553206	3.02477586752641	0
23.45	0.288598196517112	3.00301720786076	0
23.55	0.283573015776169	2.95720724324343	0
23.65	0.283488814330373	2.74857932403891	0
23.75	0.288314149312047	2.64633935764572	0
23.85	0.297129258435008	2.4084128444277	0
23.95	0.30888977357918	2.27370870880544	0
24.05	0.323539204535013	2.23920252107888	0
24.15	0.341077551302507	2.28423049477367	0
24.25	0.361504813881674	2.24301375835453	0
24.35	0.384820992272502	2.23327557214194	0
24.45	0.411026086474988	2.14565372071272	0
24.55	0.44012009648915	2.20241546312657	0
24.65	0.472103022314973	2.20063893356792	0
24.75	0.506974863952456	2.16495456617487	0
24.85	0.54473562140161	2.22076557031527	0
24.95	0.585385294662427	2.30230862862004	0
25.05	0.628923883734902	2.20625387796153	0
25.15	0.675351388619048	2.20878768051359	0
25.25	0.724667809314862	2.2446431496344	0
25.35	0.776779912669496	2.34037481281469	0
25.45	0.821783403392368	2.64777929687077	0
25.55	0.841142060327462	2.8650495841261	0
25.65	0.832820658150441	3.07206886548333	0
25.75	0.802529350379036	3.36821268870809	0
25.85	0.793468967027625	3.6828427556049	0
25.95	0.825400279394211	3.85041785623456	0
26.05	0.898425353514034	4.01875177445031	0
26.15	1.01254418938712	4.2062785110465	0
26.25	1.16775678701343	4.35993496643103	0
26.35	1.36406314639299	4.46586173795805	0
26.45	1.60146326752579	4.76647157343331	0
26.55	1.87995715041183	5.09515575844708	0
26.65	2.19954479505114	5.37686131631395	0.563517062400272
26.75	2.56022620144364	5.81752733345216	1.02810795985094
26.85	2.96200136958941	6.37554841133823	1.04027454655798
26.95	3.40487029948845	7.16343568809938	0.710764318650013
27.05	3.88883299114069	8.23504956137237	0.215872832061012
27.15	4.41342903382835	9.71377798141822	0
27.25	4.97350328940519	10.8890472125639	0
27.35	5.56582113039702	13.4083167501708	0
27.45	5.96235281533788	15.2722643791397	0
27.55	5.3167044368317	13.4824145678928	0
27.65	4.21429531393591	10.4194703607023	0
27.75	3.25975153163782	8.01550671843515	0
27.85	2.46761738002188	6.12773800151056	0
27.95	1.837892859088	5.02284632456922	0
28.05	1.37057796883623	4.81595982770192	0
28.15	1.06567270926655	4.87423328427194	0
28.25	0.923177080378985	5.02542219970039	0
28.35	0.943087233165724	5.17426684646899	0
28.45	1.1072481736178	5.32538739114601	0
28.55	1.35556960011011	5.22301386696337	0
28.65	1.67563605006946	5.08946487585182	0
28.75	2.06744752349588	6.14885802043685	0
28.85	2.5310040203893	7.78511498890967	0
28.95	3.08841359495256	10.0012698797069	0
29.05	4.16276911987474	12.3659548032697	0
29.15	6.13454513332403	14.9597358019929	0.526833746298162
29.25	9.01729589098375	18.0757045358449	4.03921465787843
29.35	12.8110213928536	21.154368873489	8.50459810705209
29.45	17.5157216389339	24.6130423123376	13.5077412889
29.55	23.0327193715752	29.5188152502141	17.5475058653642
29.65	28.5139651469673	35.4519546554393	20.9547269646877
29.75	31.7165519456623	40.4398908985648	23.2342622048806
29.85	29.1317300735552	35.4415608669824	23.1134482518154
29.95	24.8116467920797	29.1221425994311	19.5956438156218
30.05	21.9324554264554	26.403802498917	16.9314309513964
30.15	19.3924392289626	24.1669111727094	14.1006884077124
30.25	16.5845848959248	21.4328315870346	11.4567007152993
30.35	13.4872843386108	17.4641892775699	9.18067390051203
30.45	10.2997861027708	13.1486097373563	7.14546643180866
30.55	7.5284849178266	10.0041767429686	5.14641748038208
30.65	5.23763462673495	7.85137137612285	3.27729034423757
30.75	3.42723522949612	6.09869629318369	1.11902657790414
30.85	2.09728672610988	4.94581003207458	0
30.95	1.24778911657628	4.12221293188337	0
31.05	0.878742400895312	3.69311179460563	0
31.15	0.990146579067032	4.02741730835825	0
31.25	1.58200165109138	4.85662783906935	0
31.35	2.6451196337564	6.45136814117226	0
31.45	3.97032101179301	8.20912423228268	0
31.55	5.34403524134121	10.4244534663189	0.0749788425729738
31.65	6.54178629255504	12.3298767672763	0.33138678083625
31.75	7.10229977951686	14.5136602615911	0.644963586409986
31.85	6.14464005676288	12.8095355591668	1.15589737392412
31.95	4.60813341898432	9.43736577200035	1.41610866046041
32.05	3.65082477447859	7.46539541649546	1.25720766220807
32.15	3.30353105321698	6.55846779319748	0
32.25	3.56625225519956	7.21768824025966	0
32.35	4.43898838042634	8.5754901961558	0
32.45	5.92173942889712	10.2960493499936	1.29754642657448
32.55	8.01450540061238	12.5561643119368	3.75566159530325
32.65	10.7172862955715	14.9631400675954	6.7247354602522
32.75	14.0299973016754	18.4082749550302	9.23760401600627
32.85	17.6005483330886	22.0057479081695	11.5187553963515
32.95	20.2469971211327	24.0824555869533	14.094677038807
33.05	21.9050931185877	25.0210120031903	17.0858436329087
33.15	23.471538847013	26.1858855999658	19.6672579754206
33.25	26.1270817654598	28.411597264987	23.7523164507443
33.35	29.9345939824608	33.9110895036136	26.9280772237586
33.45	31.6708438971988	35.856622381629	28.1069753975516
33.55	31.5059371047034	34.5815344716165	28.2981782931343
33.65	30.6878646294721	34.6594877700459	27.8799064612756
33.75	29.7030249437697	34.8624475930119	26.0121174121909
33.85	29.0069228946693	34.8635124948909	23.8286742780138
33.914955	28.8047305860539	34.8635124948887	23.2192149726476
