phys	rec.rate	upper	lower
0.5	2.58148004133317	3.52505315981885	1.82764648208328
1.5	8.98439748866596	9.5329925652562	8.52121043950619
2.5	11.0586097444748	11.4471235651151	10.8551034859925
3.5	5.99403578774574	10.0053803936076	0.189628635436534
4.5	14.4080549082592	20.4619094300216	10.0124267853094
5.5	10.4464709595195	14.126652161168	7.79566230793153
6.5	7.93937679541995	10.217876224635	4.32497071722946
7.5	6.46812124274969	7.86660428297069	5.2245008687069
8.5	8.03428216230444	9.42339192981188	7.10461053405339
9.5	5.7163441090689	7.08439563945617	4.23384224639562
10.5	3.0794858164661	4.29038150234718	2.0119069519611
11.5	1.13269662204267	2.62444028909314	0.263506888173681
12.5	0.0810255121031613	1.76530980657988	0
13.5	0	1.36730358768581	0
14.5	0.372366346196115	1.66934326679527	0
15.5	1.49395693137316	2.98718026835014	0.44518699570156
16.5	3.0756149426083	4.96490999849352	0.769646128169294
17.5	4.35109621427468	6.36552841483807	1.46938709698343
18.5	8.82984495547494	12.442749171062	2.86398452426479
19.5	8.20138166260996	14.0476973665825	1.4780261216365
20.5	9.62914002796075	16.0721161040381	5.72109992598619
21.126773	1.72915035988998	7.51037103857706	0
